url,title,ingredients,steps
https://www.recetasnestle.com.co/recetas/pollo-al-curry-2,Pollo al curry,   1 libra de pechuga de pollo cortada en 4 porciones (500 g)      1 sobre de JUGOSO AL SARTÉN MAGGI® PIMENTÓN  (23 g)      2 cucharaditas de curry (4 g)      4 cucharadas de CREMA DE LECHE NESTLE® (60 g)      1/2 taza de bebida de coco NATURE´S HEART® (125 ml)  ,"    1.  Abre las hojas de jugoso al sartén MAGGI®, pon en cada una las porciones de pollo, cierra y presiona ligeramente para que se adhieran las especias del papiro al pollo. Colócalas en una sartén precalentada durante un minuto, tapa y cocina a fuego medio por 7 minutos por cada lado o hasta que estén bien cocidas.                  2.  Vierte en una sartén la crema de leche NESTLÉ®, la bebida de coco NATURE´S HEART® y el curry, mezcla bien y lleva a fuego medio por 3 minutos o hasta que la salsa tenga el punto deseado. Retira del fuego y reserva para acompañar con tus pechugas.                  3.  Toma las pechugas y retírales el papel papiro del jugoso al sartén MAGGI®, sírvelas y acompáñalas con la salsa al curry.             "
https://www.recetasnestle.com.co/recetas/pollo-arabe,Receta de Pollo árabe para compartir,   1 Libra de pollo entero con piel (500 g)      1 cucharadita de SAZONADOR NATURISIMO MAGGI® (6 g)      1/2   Taza de vino blanco (125 ml)      1 rama de hierbabuena fresca (5 g)      4 Unidades de  papa con piel y cortada en mitades (320 g)      1 Taza de zanahorias peladas y cortadas en bastones (250 g)      1 Taza de cebolla cabezona cortada en aros gruesos (250 g)      1/4 de cucharadita de canela en polvo (1 g)  ,"    1.  En un bowl vierte el vino, la canela en polvo, la hierbabuena finamente picada, el sazonador NATURISÍMO MAGGI® y pon el pollo en esta mezcla por 30 minutos.                  2.  En una refractaria pon las papas, los bastones de zanahorias, los aros de cebolla y el pollo con la piel hacia arriba y con toda la marinada. Cubre con papel aluminio y lleva al horno precalentado a 180°C por 15 minutos inicialmente, pasado este tiempo retira el papel aluminio y deja cocinar por 15 minutos más o esta que esté totalmente cocido y dorado.                  3.  En una bandeja para la mesa pon de forma organizada y en el centro el pollo asado y alrededor de éste la papa y los vegetales.             "
https://www.recetasnestle.com.co/recetas/caldo-de-pollo,Caldo de pollo,   1 cubo de caldo de gallina MAGGI® (10 g)      1/2 de agua (500 ml)      1 cucharada de cilantro fresco picado (8 g)      1/2 pechuga de pollo en cubos (250 g)      1/2 tallo de cebolla larga (50 g)  ,"    1.  En una olla pon a calentar el agua, una vez que esté a punto de hervor poner el cubo de caldo de GALLINA MAGGI®, el pollo en  cubos y deja cocinar por 10 minutos o hasta que el pollo este bien cocido.                  2.  Pasado el tiempo de cocción del caldo de pollo agrega el cilantro y la cebolla finamente picada, deja cocinar por 3 minutos y tendrás listo tu caldo de pollo.                  3.  En un 4 bowl para la mesa sirve tu caldo de pollo en partes iguales y acompáñalo con aguacate o porción de arroz.             "
https://www.recetasnestle.com.co/recetas/pollo-asado,Receta de Pollo asado fácil de hacer,   1 Libra de pollo entero con piel (500 g)      1 Sobre de RAPI GUISO MAGGI® (10 g)      1 Cucharada de aceite de canola (15 g)      1 Cucharada de agua del grifo (15 g)      1/2   Taza de vino blanco (125 ml)      1 Rama de romero fresco (5 g)      4 Unidades de  papa con piel y cortada en mitades (320 g)      1 Taza de zanahorias peladas y cortadas en bastones (250 g)      1 Taza de cebolla cabezona cortada en aros gruesos (250 g)  ,"    1.  En una sartén agrega la cucharada de aceite, la cucharada de agua y el contenido del sobre RAPI GUISO MAGGI®, revuelve bien hasta disolver todo el producto y lleva a fuego medio por 30 segundos. Retira del fuego y deja enfriar.                  2.  En un bowl agrega el RAPI GUISO MAGGI@ previamente hidratado y el vino, luego sumerge el pollo en esta mezcla por 30 minutos.                  3.  En una refractaria pon las papas, los bastones de zanahorias, los aros de cebolla, el romero y el pollo con la piel hacia arriba y con toda la marinada. Cubre con papel aluminio y lleva al horno precalentado a 180°C por 15 minutos inicialmente, pasado este tiempo retira el papel aluminio y deja cocinar por 15 minutos más o esta que esté totalmente cocido y dorado.                  4.  En una bandeja para la mesa pon de forma organizada y en el centro el pollo asado y alrededor de este la papa y los vegetales.             "
https://www.recetasnestle.com.co/recetas/sancocho-de-gallina,Sancocho de gallina,   6 tazas de agua del grifo (1500 ml)      1 sobre de MAGGI® Sopa De Mi Tierra Sancocho (90 g)      6 porciones de gallina  (750 g)      1 plátano verde pelado y cortado en 6 partes (500 g)      1 libra de yuca yuca cruda pelada y cortada en 6 partes (500 g)      1/2 libra de papas chalequeadas y cortadas a la mitad ( 250 g)      1/2 libra de mazorca desgranada (250 g)      1/2 atado de cilantro fresco picado (25 g)      1 rama de cebolla picada finamente (50 g)  ,"    1.  En una olla vierte el agua y disuelve el contenido del sobre SOPA DE MI TIERRA SANCOCHO MAGGI®, vierte en esta las piezas de gallina y el plátano verde, pon a fuego medio alto y deja cocinar por 40 minutos o hasta que la gallina este totalmente blanda.                  2.  Una vez cocida y blanda la gallina, agrega la papa, la mazorca desgranada, la yuca y deja cocinar por 15 minutos más o hasta que todo esté bien cocido.                  3.  Para finalizar tu sancocho de gallina, agrega el cilantro y la cebolla en rama finamente picados, deja hervir por 3 minutos y retira del fuego. En un plato hondo sirve caliente y en partes iguales tu delicioso sancocho.                  4.  Para finalizar tu sancocho de gallina, agrega el cilantro y la cebolla en rama finamente picados y deja hervir por 3 minutos y retira del fuego. En un plato hondo sirve caliente y en partes iguales tu delicioso sancocho.             "
https://www.recetasnestle.com.co/recetas/nuggets-de-pollo-caseros,Nuggets de pollo,"   1 pechuga de pollo deshuesada, sin piel y cortada en cubos medianos (453 g)      1 cucharadita de SAZONADOR NATURISIMO MAGGI® (6 g)      1 huevo ligeramente batido (50 g)      1 taza Cereal CORN FLAKES NESTLÉ® libre de gluten triturado (40 g)      1 taza de aceite vegetal (218 ml)  ","    1.  Marina los cubos de pollo con el SAZONADOR NATURÍSIMO MAGGI®. Reserva hasta el momento de usar                  2.  Aparte en un tazón pon el huevo batido y en otro tazón el CORN FLAKES NESTLÉ® libre de gluten triturado.                  3.  En una sartén calienta el aceite a fuego medio.                  4.  Pasa el pollo primero por el huevo y luego por el Cereal CORN FLAKES NESTLÉ®. Asegúrate que quede bien compacto.                  5.  Fríe el pollo en el aceite caliente hasta que esté bien dorado y crocante.                  6.  Retira, escurre el exceso de grasa con papel absorbente y sirve caliente.             "
https://www.recetasnestle.com.co/recetas/filetes-de-pollo-guisados-con-vegetales-y-crema,Filetes de pollo guisados con vegetales y crema,"   1 cucharada de aceite (14 g)      1 tallo de cebolla larga finamente picada (15 g)      2 tomates bien maduros finamente picados (246 g)      ½ taza de agua (125 ml)      1 sobre de CALDO DE GALLINA MAGGI® 70% menos sodio Desmenuzado (9 g)      1 zanahoria pequeña, pelada y cortada en cubos pequeños (50 g)      ¼ de libra de arveja fresca (125 g)      ¼ de libra de habichuela cortada en rodajas delgadas (125 g)      1 pechuga de pollo sin piel y sin hueso cortada en 4 filetes (453 g)      4 cucharadas de CREMA DE LECHE NESTLÉ® (60 g)  ","    1.  Calienta el aceite por 2 minutos en una sartén u olla preferiblemente con tapa, agrega la cebolla, el tomate, el agua y el CALDO DE GALLINA MAGGI® Desmenuzado 70% menos sodio,  con una cuchara revuelve por 2 minutos para integrar bien; adiciona, la zanahoria, la arveja y la habichuela tapa y cocina por 5 minutos                  2.  Agrega los filetes de pechuga, deja al fuego por 10 minutos más y por último adiciona la CREMA DE LECHE NESTLÉ® revuelve, apaga el fuego, retira la olla y sirve.             "
https://www.recetasnestle.com.co/recetas/como-hacer-cordon-blue,Cordon Blue,"   1 pechuga de pollo sin piel y sin hueso, partidas a la mitad (500 g)      2 lonjas de jamón de pollo (42 g)      2 lonjas de queso tipo sabana (60 g)      2 cucharadas de piña en almíbar cortada en cubos (40 g)      1 cucharada de aceite (14 g)      1 taza de jugo de naranja (250 ml)      1 cucharadita de SAZONADOR NATURISIMO MAGGI®  (6 g)  ","    1.  Poner una tabla y encima las dos mitades de la pechuga de pollo, por la parte gruesa de la pechuga con un cuchillo abrir a la mitad tratando de no romper, envolver el queso con el jamón y una cucharada de piña tratando que quede un rollito y poner dentro de la pechuga; así hasta terminar con las pechugas y el resto de los ingredientes. Cerrar la pechuga con palillos pequeños.                  2.  En una sartén calentar el aceite a fuego medio por 2 minutos, añadir la pechuga y sofreír por todos los lados hasta que estén bien doradas; por último, adicionar de SAZONADOR NATURISIMO MAGGI® y el jugo de naranja, tapar la sartén, bajar el fuego y cocinar por 10 minutos.                  3.  Pasado el tiempo retirar los palillos de la pechuga, porcionar, servir y bañar por encima con la salsa.             "
https://www.recetasnestle.com.co/recetas/pollo-al-ajillo,Pollo al ajillo,"   1 pechuga de pollo sin piel, cortada en 4 filetes (453 g)      1/2 cucharadita de SAZONADOR NATURISIMO MAGGI® (3 g)      1 diente al ajo triturado o finamente picado (3 g)      1 cucharada de aceite (14 ml)      Zumo de 1 limón (48 ml)      1 cuchara de de perejil fresco finamente picado (10 g)  ","    1.  Calienta el aceite en una sartén a fuego medio por 1 minuto. Agrega los filetes de pechuga y sofríe 4 minutos por cada lado o hasta que estén dorados y cocinados.                  2.  Sazona los filetes de pollo con el SAZONADOR NATURISIMO MAGGI® y el ajo, déjalo reposar por 5 minutos.                  3.  Por último, agrega el zumo del limón y el perejil, deja 30 segundos más al fuego y apaga.                  4.  Sirve los filetes de pollo al ajillo, acompaña con una porción de arroz y ensalada.             "
https://www.recetasnestle.com.co/recetas/arroz-con-pollo-peruano,Receta de Arroz con pollo peruano amarillo,"   2 cucharadas de aceite vegetal (28 ml)      1 pimentón rojo, sin semillas y finamente picado (116 g)      1 tallo de apio, cortado en rodajas delgadas (15 g)      1/2  cebolla cabezona morada finamente picada (40 g)      1 zanahoria pequeña, pelada y rallada (70 g)      1 cucharadita de paprika (3 g)      1 pechuga de pollo sin piel y sin hueso cortado en cubos pequeños (453 g)      1 taza de arroz blanco crudo (200 g)      1 y 1/2 tazas de agua      1 sobre de CALDO DE GALLINA MAGGI® Desmenuzado(9 g)      2 cucharadas de aceitunas cortadas en rodajas (30 g)      2 cucharadas de alcaparras (25 g)      1 cucharada de cilantro finamente picado (10 g)  ","    1.  Calienta el aceite en la olla donde normalmente prepares el arroz a fuego medio. Añade el pimentón, el apio, la cebolla, la zanahoria y la paprika sofríe por 1 minuto revolviendo constantemente.                  2.  Añade los trozos de pollo y cocina por 2 minutos revolviendo constantemente.                  3.  Añade el arroz, el agua y el CALDO DE GALLINA MAGGI® Desmenuzado, cocina por 15 minutos o hasta que absorba todo el liquido de cocción. Tapa la olla, baja el fuego y cocina por 30 minutos mas o hasta que el arroz este bien cocido.                  4.  Destapa la olla, adiciona las aceitunas  las alcaparras y el cilantro, revuelve con cuidado.                  5.  Sirve el arroz en porciones iguales y disfruta.             "
