url,title,ingredients,steps
https://www.recetasnestle.com.co/recetas/arroz-mixto,Receta de Arroz mixto para el almuerzo,"   2 cucharadas aceite de canola (28 g)      1/4 de libra de carne de cerdo cortada en cubos (125 g)      1/4 de libra de carne de res cortada en cubos medianos (125 g)      1/4 de libra de pechuga de pollo sin piel y sin hueso cortada en cubos medianos (125 g)      1 chorizo mediano cortado en rodajas (60 g)      1 sobre de RAPI GUISO MAGGI®(10 g)      2 tallos de cebolla larga (la parte verde) finamente picada (30 g)      ½ pimentón rojo sin semillas, finamente picado (37 g)      2 tomates bien rojos sin piel y sin semillas, finamente picados (246 g)      2 ½ tazas de agua (625 ml)      1 ½ tazas de arroz (300 g)      2 papas pastusas con cáscara, cortadas en cubos (250 g)      4 cucharadas de aceite De Girasol (60 g)      1 plátano maduro (500 g)  ","    1.  En una olla de fondo alto calienta el aceite por 2 minutos, sofríe la carne de cerdo hasta que esté dorada, con una cuchara retira la carne de cerdo para sofreír la carne de res, así hasta terminar de sofreír todas las carnes incluyendo el chorizo. Retira las carnes y déjalas en un tazón hasta el momento de usar.                  2.  En la misma olla sofríe la cebolla, el pimentón, las arvejas y el tomate; añade el sobre de RAPI GUISO MAGGI®, las carnes del tazón y el agua. Cocina hasta que el agua hierva, adiciona el arroz y con una cuchara mezcla bien todos los ingredientes. Cuando el líquido del arroz esté seco  tapa la olla, baja el fuego al mínimo y deja cocinar por 5 minutos o hasta que el arroz este en su punto.                  3.  En una sartén pon 4 cucharadas de aceite, lleva al fuego y deja calentar por 3 minutos, vierte los cubos de plátano maduro y deja dorar por 5 minutos o hasta que estén dorados y cocidos. retira del aceite y reserva para servir con el arroz mixto.                  4.  Sirve el Arroz mixto en 4 partes iguales y pon sobre ellos los cubos de plátano dorados. Acompáñalo con una rica ensalada de aguacate.             "
https://www.recetasnestle.com.co/recetas/sancocho-facil,¿Cómo hacer un Sancocho Colombiano?,"   6 tazas de agua      1 sobre de SOPA DE MI TIERRA SANCOCHO MAGGI®  (90 g)      1 libra de carne de res cortada en 6 trozos (Bola, centro de pierna) (500g)      1 libra de yuca pelada y cortada en 6 trozos (500 g)      1 plátano verde pelado y partido con la mano en 6 trozos (230 g)      1 libra de papa pastusa pelada (500 g)      2 mazorcas tiernas peladas y partidas en 6 trozos (286 g)      2 cucharadas de aceite (28 g)      2 tallos de cebolla finamente picada (30 g)      2 tomates maduros sin piel finamente picados (246 g)      1 cucharadita de SAZONADOR NATURISIMO MAGGI® (3 g)      1 cucharada de cilantro finamente picado (10 g)  ","    1.  En una olla disuelve el sobre de SOPA DE MI TIERRA SANCOCHO MAGGI®, en las tazas de agua, lleva a fuego medio y añade la carne de res cortada previamente en trozos, la yuca, el plátano, la papa, y la mazorca; deja cocinar por 20 a 25 minutos o hasta que la carne de res y el resto de los ingredientes estén blanditos y el caldo haya espesado.                  2.  Aparte en una sartén a fuego medio calienta el aceite por 2 minutos, agrega la cebolla, el tomate, el SAZONADOR NATURISIMO MAGGI® y por último el cilantro; cocina por 3 minutos revolviendo de vez en cuando.                  3.  En 6 tazas medianas sirve el sancocho y encima el hogao en partes iguales.             "
https://www.recetasnestle.com.co/recetas/pastel-calabaza-carne-para-halloween,Pastel de calabaza con carne para halloween,   1 cucharada de aceite (14 g)      1 cebolla cabezona blanca finamente picada (82 g)      1 libra de carne molida magra (500 g)      1 doy pack de CREMA DE LECHE NESTLÉ® (186 g)      1 taza de maíz amarillo (145 g)      1 taza de tomates bien maduros cortados en cubos (180 g)      1 taza de calabaza cortada en cubos pequeños y cocinada (250 g)      4 cucharadas de queso mozzarella rallado (40 g)      ¼ de libra de masa de hojaldre (125 g)  ,"    1.  Precalienta el horno a 180°C/360°F, 20 minutos antes de la preparación.                  2.  Calienta el aceite en una sartén a fuego medio por 3 minutos, añade la cebolla y la carne, sofríe por 7 minutos o hasta que la carne este bien cocinada, adiciona la CREMA DE LECHE NESTLÉ®, el maíz, los trozos de tomate y los cubos de calabaza, revuelve para integrar y retira del fuego.                  3.  En el mesón de la cocina y con la ayuda de un rodillo, estira la masa de hojaldre al grosor deseado; en la mitad de la masa pon el relleno, encima el queso mozzarella y cierra enrollando tratando que no se salga el relleno.                  4.  Pon el pastel en la lata para horno previamente engrasada y lleva a horno por 25 minutos o hasta que esté bien dorado.                  5.  Pasado el tiempo establecido, retira del horno, deja enfriar 5 minutos, luego sobre una tabla porciona y sirve.             "
https://www.recetasnestle.com.co/recetas/rollitos-de-lasagna,Rollitos de lasagna,   6 láminas de pasta para lasagna (45 g)      1 cucharada de aceite vegetal (14 g)      2 cucharadas de cebolla picada (20 g)      3 tomates chontos rallados (370 g)      ½ zanahoria rallada (30 g)      1/2 libra de carne molida magra (250 g)      2 cucharadas de pasta de tomate (32 g)      1/4 de taza de crema de leche (60 g)      1/2 taza de queso mozzarella rallado (56 g)      1/4 de taza de queso parmesano (25 g)  ,"    1.  Calienta agua en una olla y sumerge las láminas de lasagna por 5 minutos, luego retira y reserva.                  2.  En una sartén cocina la zanahoria y el tomate por 5 minutos, añade la carne, la pasta de tomate y cocina por 10 minutos más.                  3.  En una sartén calienta la crema de leche con el queso mozzarella y deja que espese.                  4.  En un molde tipo refractaria, sirve salsa de queso  sobre dos láminas de pasta y agrega salsa boloñesa, repite el proceso colocando mas pasta, de nuevo  salsa de queso y de nuevo bolognesa, de nuevo pasta y termina con salsa de queso.                  5.  Espolvorea con queso parmesano, gratina en el horno hasta que dore, retira, porciona y sirve.             "
https://www.recetasnestle.com.co/recetas/carne-desmechada-con-maduritos,Carne desmechada con maduritos,"   1 libra de carne de pecho o la parte gruesa de la sobrebarriga (500 g)      1 sobre de CALDO CON COSTILLA MAGGI® DESMENUZADO (9 g)      6 tazas de agua (1500 ml)      1 cucharada de aceite vegetal (14 g)      1 cebolla cabezona picada finamente (80 g)      2 dientes de ajo, finamente picados (6 g)      2 tomates maduros cortados en cubos sin piel y sin semilla (232 g)      ½ pimentón rojo, finamente picado (60 g)      1 plátano maduro cortado en cubos pequeños y fritos (160 g)  ","    1.  Adiciona a la olla express la carne, el sobre de CALDO CON COSTILLA MAGGI® Desmenuzado y el agua, cierra la olla, lleva a fuego alto y deja cocinar por 50 minutos o hasta que la carne esté blandita. Pasado el tiempo de cocción sugerido, retira la olla del fuego, saca el aire y destapa con cuidado, con la ayuda de un tenedor retira la carne y deja enfriar un poco antes de desmechar. Reserva 1 taza del líquido donde cocinaste la carne, te servirá para el guiso.                  2.  En una sartén, calienta el aceite a fuego medio por 3 minutos y sofríe la cebolla con el ajo. Agrega el tomate, el pimentón y la taza de caldo de cocción de la carne reservado, cocina hasta que se reduzca a la mitad. Por último, adiciona la carne desmechada y deja al fuego por 4 minutos más.                  3.  Sirve la carne desmechada y encima los maduritos que tenías previamente listos.                  4.  Acompaña con ensalada de aguacate, tomate y cebolla morada.                  5.  También puedes usar en esta receta CALDO DE GALLINA MAGGI® DESMENUZADO 70% MENOS SODIO.             "
https://www.recetasnestle.com.co/recetas/carne-con-yuca-y-zanahoria,Carne con yuca y zanahoria,"   1 cucharada de aceite vegetal (14 g)      1 libra de carne de res, cortada en trozos grandes (cadera, centro de pierna, bola) (500 g)      1 taza de agua (250 ml)      1 sobre de CALDO CON COSTILLA MAGGI® DESMENUZADO (9 g)      2 tallos de cebolla cabezona finamente picada (30 g)      2 tomate rojos sin piel, finamente picados (232 g)      1 zanahoria cortada en rodajas gruesas (70 g)      ½ libra de yuca partida en trozos pequeños (250 g)  ","    1.  Añade el aceite a la olla express y calienta  a fuego alto por 3 minutos, adiciona los trozos de carne y sofríe por 2 minutos revolviendo constantemente. Agrega el sobre de CALDO CON COSTILLA MAGGI® DESMENUZADO, la cebolla, el tomate y sofríe por 3 minutos más; por último, añade el agua, la yuca y la zanahoria. Cierra la olla y deja cocinar por 25 minutos.                  2.  Pasado el tiempo de cocción sugerido, retira la olla, saca el aire y destapa con cuidado. Sirve y disfruta.                  3.  Acompaña la carne con una ensalada fresca.             "
https://www.recetasnestle.com.co/recetas/cochinita-pibil,Cochinita pibil en olla exprés,"   1 cucharada de aceite vegetal (14 g)      1 libra de pierna de cerdo magra (500 g)      1 sobre de CALDO CON COSTILLA MAGGI® DESMENUZADO (9 g)      2 tazas de jugo de naranja (500 ml)      1 cucharadita de color (3 g)      1 cucharadita de chile habanero (3 g)      2 cucharadas de vinagre de manzana (42 ml)      ½ cucharadita de pimienta negra (1 g)      2 zanahorias pequeñas, peladas y partidas en trozos medianos (100 g)      1 cebolla cabezona blanca  partida en trozos medianos (80 g)      1 hoja de laurel (2 g)  ","    1.  Calienta por 3 minutos a fuego alto el aceite en la olla express, añade la pierna de cerdo, el sobre de CALDO CON COSTILLA MAGGI® DESMENUZADO, el jugo de naranja, el color, el chile, el vinagre, la pimienta, las zanahorias, la cebolla y la hoja de laurel, con la ayuda de una cuchara revuelve todos los ingredientes.                  2.  Cierra la olla y deja cocinar por 40 minutos o hasta que la carne este bien blandita.                  3.  Pasado el tiempo de cocción sugerido, destapa la olla con cuidado, retira la carne y con la ayuda de dos tenedores desmecha la pierna de cerdo. Mientras tanto, pasa los ingredientes de la cocción a el vaso de la licuadora y licua por 20 segundos hasta integrar bien. Retira y agrega el licuado nuevamente a la olla, agrega la carne desmechada, lleva al fuego nuevamente por 3 minutos y sirve.                  4.  Acompaña la cochinita pibil con guacamole y tortillas.             "
https://www.recetasnestle.com.co/recetas/muchacho-relleno-en-salsa,Muchacho relleno en salsa criolla,   1 muchacho de res de 2 libras (1000 g)      4 tiras de tocineta (56 g)      ½ libra de carne de cerdo (250 g)      1 cucharadita de SAZONADOR NATURISIMO MAGGI® (6 g)      ½ taza de miga de pan (50 g)      1 taza de habichuelas cortadas a lo largo (75 g)      1 zanahoria cortada en tiras largas y gruesas (70 g)      2 cucharadas de aceite (28 g)      2 tallos de cebolla larga finamente picada (30 g)      ½ pimentón sin semillas finamente picado (60 g)      3 tazas de agua (750 ml)      2 tazas de tomate rojo finamente picado (232 g)      1 sobre de CALDO CON COSTILLA MAGGI® DESMENUZADO® (9 g)  ,"    1.  Con la ayuda de un cuchillo por una de las puntas, saca con cuidado la mayor parte de carne del muchacho sin romperlo, haciendo un hueco profundo. La carne que retiras debes molerla o cortarla finamente, ya que ésta te servirá para el relleno.                  2.  Mezcla  en un tazón la carne de cerdo, la carne que retiraste del muchacho, el SAZONADOR NATURISIMO MAGGI® y la miga de pan.                  3.  Introduce en la cavidad de la carne, la tocineta, la habichuela, la zanahoria y la mezcla de las carnes, tratando de no llenar mucho para la cocción.                  4.  En una sartén calienta una cucharada de aceite por 3 minutos a fuego alto, sella el muchacho relleno por todos los lados hasta que esté bien dorado.                  5.  Añade el aceite restante en la olla express y deja calentar por 3 minutos, sofríe el tomate, la cebolla, el pimentón, agrega el sobre de CALDO CON COSTILLA MAGGI® Desmenuzado, el muchacho y el agua.                  6.  Cierra la olla y deja cocinar a fuego medio por 40 minutos o hasta que el muchacho esté blandito. Pasado el tiempo de cocción, retira la olla, sácale el aire y destapa con cuidado; por último, porciona el muchacho en partes iguales.                  7.  Acompaña el muchacho con una porción de arroz y ensalada de tu preferencia.             "
https://www.recetasnestle.com.co/recetas/guiso-de-cola,Guiso de cola,"   1 cucharada de aceite vegetal (14 g)      1 cola de res (1000 g)      2 zanahoria pequeñas, peladas (100 g)      2 tallos de apio (30 g)      1 cebolla cabezona blanca  pequeña (80 g)      1 diente ajo pelado y finamente picado (3 g)      1 hoja de laurel (3 g)      1 sobre de CALDO CON COSTILLA MAGGI® DESMENUZADO      3 tazas de agua (750 ml)      1 libra de papa sabanera a medio pelar (500 g)  ","    1.  Calienta el aceite en la olla express 3 minutos a fuego medio, añade la cola y deja sofreír por todos los lados hasta dorar un poco.                  2.  Añade a la olla, la zanahoria cortada en trozos pequeños,  el apio cortado finamente, la cebolla finamente picada, el ajo y la hoja de laurel, con la ayuda de una cuchara revuelve para integrar bien.                  3.  Por último, agrega el sobre de CALDO CON COSTILLA MAGGI® DESMENUZADO, el agua y la papa. Cierra la olla y cocina por 30 minutos o hasta que todos los ingredientes estén blanditos.                  4.  Pasado el tiempo de cocción sugerido, retirar la olla del fuego, saca el aire, destapa con cuidado y sirve.             "
https://www.recetasnestle.com.co/recetas/lengua-en-salsa,Lengua en salsa de ciruelas,"   4 tazas de agua      1 lengua de res (1000 g)      1 cucharada de aceite  vegetal (14 g)      1 cebolla cabezona, pelada y finamente picada (80 g)      2 tazas de tomates, sin piel finamente picado (232 g)      1 hoja de laurel (1 g)      1 rama de tomillo (2 g)      1 sobre de CALDO CON COSTILLA MAGGI® Desmenuzado      1 cucharada de alcaparras (20 g)      3 cucharadas de ciruelas pasas sin pepa, finamente picadas (80 g)  ","    1.  Raspa la lengua de res con un cuchillo para retirar la primera tela que tiene la lengua, después de hacer este procedimiento, lávala con suficiente agua fría.                  2.  En la olla express pon la lengua y las tazas de agua, cierra la olla y lleva a fuego medio para cocinar por 40 minutos aproximadamente o hasta que la lengua esté blandita. Pasado este tiempo de cocción, destapa la olla con cuidado y retira la lengua para pelarla. Reserva 1 taza de líquido de cocción de la lengua.                  3.  En una sartén mediana, pon a calentar el aceite a fuego medio por 3 minutos, añade la cebolla, el tomate, el laurel, el tomillo, el sobre de CALDO CON COSTILLA MAGGI® Desmenuzado y el líquido que reservaste de la cocción de la lengua. Cocina el guiso por 5 minutos y adiciona la lengua, las alcaparras y las ciruelas. Deja al fuego por 5 minutos mas, retira y sirve.                  4.  Acompaña la lengua en salsa con una porción de puré de papa y ensalada de tu preferencia.             "
