title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Lasaña clasica al horno,,"['1\nRehogar la carne picada y reservar.', '2\nSaltear la cebolla y agregar el tomate, el vino, el ajo, el concentrado de tomate, unas hojas de tomillo, una de laurel y la carne picada.', '3\nCocer durante 1 hora. Prepare la pasta. Colocar 200 ml de la salsa de carne en una bandeja de horno.', '4\nDisponer una lámina de pasta y espolvorear una tercera parte de la mezcla de queso. Repetir la operación hasta terminar con una capa de carne.', '5\nCubrir con mozzarella y espolvorear parmesano. Gratinar durante 45 minutos. Reposar durante 25 minutos antes de cortar.']","Valoración: 3,4 (7 votos)","['1 kilo carne picada', '4 láminas de lasaña', 'Aceite', '1 cebolla picada', '8 dientes ajo picados', '2 kilos de tomate triturado', '1/2 vaso de vino tinto', '3 cucharadas de concentrado tomate', 'tomillo', 'laurel', '1/2 kilo de queso ricotta', '150 ml. de nata líquida', '4 huevos', '1/2 kilo de queso mozzarella en láminas', '50 gramos queso paremsano rallado']",https://www.recetasgratis.net/receta-de-lasana-clasica-al-horno-16366.html,,,,,,
Pasta con gambas y setas,,"['1\nPrimero que todo, cuece la pasta en abundante agua con sal. Cuando esté lista se aparta. Recuerda que para esta receta fácil puedes usar espaguetis, macarrones o la pasta que más te guste.', '2\nAparte, pica los ajos finamente y sofríe con un poco de aceite de oliva. Cuando empiecen a dorar añade la cayena y a continuación las gambas y el champiñon.', '3\nRevuelve todo muy bien y rehoga a fuego suave por unos minutos. Luego, añade la pasta ya cocida y mezcla para que se impregne de todos los sabores del sofrito.', '4\nPor último añade el perejil picado finamente y sirve la pasta con gambas y setas recién hecho. Este plato es muy fácil de hacer y delicioso, combina con una crema de berros y tendrás una elegante comida.']","Valoración: 3,3 (34 votos)","['350 gramos de Cahmpiñones', '½ kilogramo de Gambas', '300 gramos de Pasta', '5 dientes de Ajo', '2 unidades de Guindilla de cayena', '1 pizca de Sal', '1 chorro de Aceite']",https://www.recetasgratis.net/receta-de-pasta-con-gambas-y-setas-15836.html,3 comensales,30m,Plato principal,Dificultad baja,,[]
Pasta para buñuelos,,"['1\nPoner la harina y la sal en una ensaladera y añadir el huevo en el centro mezclar.', '2\nAñdir el aceite y la leche hasta formar una pasta incorporar con cuidado la clara montada usar enseguid.', '3\nNivel de dificultad: 1. Tiempo de preparación: 15 min. Tiempo de cocción: 0.']",Valoración: 3 (9 votos),"['150 gramos de harina', '2 dl leche', 'Pizca sal', '1 cucharada aceite', '1 huevo', '1 clara de huevo']",https://www.recetasgratis.net/receta-de-pasta-para-bunuelos-15500.html,,,,,,
¡Súper fácil y rápida!,No pierdas el tiempo haciendo una buena masa de pizza casera gracias a esta receta de pizza en licuadora con la que fácilmente podrás hacerla en unos pocos minutos y con unos ingredientes prácticos y accesibles. Sigue leyendo el paso a paso de RecetasGratis y verás lo sencillo que es hacer una pizza rápida en licuadora en casa.,"['1\nPrepara la masa de pizza en la licuadora mezclando tanto los ingredientes secos como los húmedos hasta conseguir una pasta lisa y homogénea.', '2\nUna vez la masa esté lista, en una fuente enmantequillada se coloca la masa estirada con un rodillo, encima una base de tomate y orégano si quieres y luego, todos los ingredientes para complementarla.\nTruco: Añade (o suprime) todos los ingredientes que te gusten aparte de estos.', '3\nColoca la coloca la pizza rápida de licuadora en el horno precalentado a fuego moderado (unos 180-200 ºC) y hornéala durante unos 20-30 minutos o hasta que esté bien gratinada.', '4\nDisfruta de esta pizza en licuadora recién horneada y no te pierdas otras recetas fáciles para hacer la masa de pizza de una manera diferente:Masa de yuca para pizzaMasa de pizza con base de coliflorPizza con masa de papa']",,"['2 y 1/2 tazas de harina', '4 huevos', 'Sal a gusto', '1/2 taza de aceite', '1 taza de leche', '2 cucharaditas de levadura tipo Royal', '1 lata de choclos', '1/2 kilo de queso rallado', '1 morrón cortado en cubitos finitos', '1/2 kilo de jamón fileteado y cortado en cubitos chicos', '2 tomates sin piel cortados en cubitos']",https://www.recetasgratis.net/receta-de-pizza-en-licuadora-15386.html,2 comensales,45m,Plato principal,Dificultad baja,,['Recetas al horno']
Penne con salsa de pescado cremosa,,"['1\nTrocear el pescado y quitar las espinas limpiar las vieiras y cortar el salmón en tiras hervir medio litro de caldo de pollo e incorporar las gambas, e hervir a fuego lento durante 1 minuto.', '2\nRetirar del fuego y repetir la operación con el pescado y luego con las vieiras guardar el caldo por un lado y el pescado por otro rehogar el ajo y la cebolla picados con la mantequilla.', '3\nAñadir a éstos la nata el caldo y el zumo de limón, y llevar a ebullición hervir durante 5 minutos a fuego medio hasta que la salsa base a la mitad cocer la pasta aparte y escurrir.', '4\nAgregar el pescado y el salmón, a la salsa, y llevar de nuevo a ebullición, retirándola y agregando las yemas y la albahaca, y remover servir la pasta condimentada con la salsa.', '5\nNivel de dificultad: 4.', '6\nTiempo de preparación: 20 min.', '7\nTiempo de cocción: 20.']",,"['Medio kilo de penne', 'Medio kilo de gambas peladas', '350 g pescado blanco', '250 gramos vieiras', '150 gramos salmón ahumando', 'Caldo de pollo', '30 gramos mantequilla', '1 cebolla', '1 diente de ajo', '250 gramos nata liquida', 'Zumo de medio limón', '2 yemas', 'Albahaca']",https://www.recetasgratis.net/receta-de-penne-con-salsa-de-pescado-cremosa-15065.html,,,,,,
Spaguetti al ajo,,"['1\nSe cuece la pasta hasta quedar aldente 15 min aprox.', '2\nSe escurre, en otro recipiente se derrite la mantequilla y se guisa el ajo hasta que quede dorado luego se agrega el sapguetti se mescla son el ajo y la sal y pimienta al final se retira del fuego y se sirve con el peregil.', '3\nPuede acompañarse son queso rallado.']","Valoración: 3,4 (36 votos)","['Paquete de pasta de spaguetti', '5 dientes de ajo grandes', '1/4 de margarina peregil al gusto', 'sal', 'pimienta']",https://www.recetasgratis.net/receta-de-spaguetti-al-ajo-14746.html,,,,,,
Spaguetti al ioli de Bramante,,"['1\nPonga susficiente agua en un resipiente a fuego alto,agreguelé sal y 1/2 taza de aceite y deje hervir.', '2\nUna vez que empiese a hervir el agua,agre gue el spaguetti por espacio de 7 a 8 min aproximadamente.', '3\nMientras el spaguetti se cocina,ponga en una sarten 1/2 taza de aceite de oliva.', '4\nCuando este esté caliente heche en el mismo el ajo bien picadito,el pimenton rojo bien picadito y el jamon también bien picaditoy cocine unos 7 min.', '5\nPara ese entonces los spaguetti deben estar cocinados y escurridos,vierta el spaguetti en una fuente y encima de esta descarge su preparado del sarten y mesclelo bíen y sirva caliente.', '6\nEste menú lo puede acompañar con pan tostado en aceite de oliva y ajo y por supuesto un buen vino blanco']",Valoración: 4 (1 voto),"['500 grs de spaguettis', '10 dientes de ajo 1', '/2 taza de aceite de oliva', '200 grs de jamon cocido', '2 pimentones rojos', 'Sal a gusto', 'Pimienta a gusto (molida al instante)']",https://www.recetasgratis.net/receta-de-spaguetti-al-ioli-de-bramante-14747.html,,,,,,
Spagueti Salvadoreño,,"['1\nSofria la cebolla en la margarina con las hojas de albahaca.', '2\nAparte, muela las espinacas con la crema y sazone con sal y pimienta: agregue esta masa a la cebolla sofrita.', '3\nCocine a fuego lento.', '4\nEscurra los espaguetis y vacielos en un platon.', '5\nBañe con salsa y sirva.']","Valoración: 3,3 (31 votos)","['1 libra de espaguetis cocidos', '1/2 cucharada de mantequilla o margarina', '1/2 cebolla picada', '1/2 cucharadita de sal', '1/4 de pimienta Hojas de albahaca (a su gusto)', '2 tazas de espinacas pasadas por agua y picadas', '3/4 taza de crema']",https://www.recetasgratis.net/receta-de-spagueti-salvadoreno-14744.html,,,,,,
Spaguetti a la Carla,,"['1\nSe cocen en una cacerola con agua hirviendo la pasta.', '2\nYa que esta al dente, se saca de la cacerola, se escurre.', '3\nEn una sarten se pone mantequilla al gusto y se incorpora la pasta, los champigñones, sin mover mucho.', '4\nDespués de pone la pimienta, la sal al gusto y se deja por 3 minutos calentarse.', '5\nPor último se incorpora el knorr y el vino blanco al gusto.', '6\nSe puede acompañar con pan.']",Valoración: 4 (1 voto),"['1 paquete de spaguetti', '1 lata de crema', '1 lata de champigñones picados finamente', 'Vino blanco al gusto', 'Sal', 'Pimienta', 'Mantequilla con sal', 'Knorr al gusto']",https://www.recetasgratis.net/receta-de-spaguetti-a-la-carla-14745.html,,,,,,
Macarrones con salsa de pescado,,"['1\nTrocear el pescado y quitar las espinas. Limpiar las vieiras y cortar el salmón en tiras. Poner a hervir medio litro de caldo de pollo e incorporar las gambas, hervir a fuego lento durante 1 minuto.', '2\nRetirar del fuego y repetir la operación con el pescado y luego con las vieiras, guardar el caldo por un lado y el pescado por otro.', '3\nRehogar el ajo y la cebolla picados con la mantequilla, añadir a éstos la nata el caldo y el zumo de limón, y llevar a ebullición, hervir durante 5 minutos a fuego medio hasta que la salsa reduzca a la mitad.', '4\nCocer la pasta aparte y escurrir agregar el pescado y el salmón, a la salsa, y llevar de nuevo a ebullición, retirándola y agregando las yemas y la albahaca, y remover servir la pasta condimentada con la salsa.']","Valoración: 3,3 (30 votos)","['medio kilo de penne', 'medio kilo de gambas peladas', '350 g pescado blanco', '250 gramos vieiras', '150 gramos salmón ahumando', 'caldo de pollo', '30 gramos mantequilla', '1 cebolla', '1 diente de ajo', '250 gramos nata liquida', 'zumo de medio limón', '2 yemas', 'albahaca']",https://www.recetasgratis.net/receta-de-macarrones-con-salsa-de-pescado-14720.html,4 comensales,1h 30m,Plato principal,Dificultad media,,[]
