title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Coctel de cerveza refrescante,,"['1\nMezclar todos los ingredientes en la licuadora por espacio de 30 segundos (aproximado), agregar canela en polvo al momento de servir, tomar al momento, si se quiere frío poner a helar la cerveza maltina 1 hora antes.']","Valoración: 3,2 (10 votos)","['1 cerveza maltina', '1 huevo', 'azúcar', 'Canela molida y', 'algarrobina']",https://www.recetasgratis.net/receta-de-coctel-de-cerveza-refrescante-41249.html,,,,,,
Como se preparar Bull con cerveza,,"['1\nVerter el agua, el limón y la cerveza en un recipiente, revolver y añadir azúcar al gusto.', '2\nServir en jarras de cerveza, escarchando el borde de las mismas.']","Valoración: 2,5 (12 votos)","['1/2 vaso de agua', 'El jugo de 1 limón', '1 botella de cerveza', 'Azúcar al gusto']",https://www.recetasgratis.net/receta-de-como-se-preparar-bull-con-cerveza-41250.html,,,,,,
Licor de higos secos caseros,,"['1\nPara este tipo de licores se usa una botella de boca ancha, se colocan uno a uno los higos ayudándose con un palito de anticucho en forma ordenada y metiendo al medio los aliños. El primer día se agrega el rhum, el segundo día el aguardiente y el tercer día el almíbar que debe ser clara .', '2\nPonerla al sol durante una semana y a seguir 4 meses a la sombra en el lugar en donde acostumbre a guardar los licores. Al final de los 4 meses puede resolver colarlo o dejarlo con las frutas adentro, (yo dejo las frutas adentro y después las utilizo para queque ingles.']","Valoración: 3,3 (33 votos)","['1/2 kilo de higos secos bien sanitos', '1/2 kilo de azúcar hecha almíbar', '2 tazas de rhum (ron negro)', '2 tazas de aguardiente de cana o mejor de uva', '3 hojas frescas de higuera', '1 palo de vainilla', '3 clavos de olor']",https://www.recetasgratis.net/receta-de-licor-de-higos-secos-caseros-41245.html,,,,,,
Licor de grosella con vainilla casero,,"['1\nLavar las grosellas y las hojas.', '2\nEscurrirlas y secarlas sobre un paño limpio.', '3\nPasarlas a un tarro, previamente esterilizado, alternándolas con las hojas de grosellero, y la vainilla partida en varios trozos.', '4\nAñadir el orujo, tapar y dejar en maceración durante 2 meses.', '5\nPasado este tiempo, filtrar por un tamiz de tela y reservar este orujo.', '6\nPoner las grosellas con los ¾ l. De agua en un recipiente amplio.', '7\nY triturarlas ligeramente con una batidora de mano.', '8\nPasar por tamiz de tela, poner este líquido en la cazuela de confituras.', '9\nAñadir el azúcar y disolver a fuego lento.', '10\nCocer 5 min. Y dejar enfriar.', '11\nMezclar con el orujo reservado, pasar a botellas y esperar 1 mes antes de consumir.', '12\nServir frío o con hielo.', '13\nUtilización: con piña y melocotón (natural o en almíbar), con helado de vainilla, con sorbete de frambuesa.']","Valoración: 3,3 (33 votos)","['2 l escasos de licor', '1 kg grosella roja', '6 hojas de grosellero', '1 l aguardiente de orujo', '1 vaina de vainilla natural', '½ kg azúcar', '¾ l Agua']",https://www.recetasgratis.net/receta-de-licor-de-grosella-con-vainilla-casero-41239.html,,,,,,
Aguardiente de madroño casero,"El madroño es un fruto redondeado, pequeño y rojizo o amarillento, procedente del árbol perenne que recibe el mismo nombre. Con este producto podemos elaborar toda una variedad de recetas, como postres o mermelada, aunque una de las más populares es la que compartimos en RecetasGratis: licor de madroño. Si quieres saber cómo se hace el aguardiente de madroño, sigue el paso a paso.","['1\nPrimero, lava y escurre los madroños. Después, sécalos con un paño de cocina o papel absorbente.', '2\nColoca en un cazo el agua y el azúcar, y calienta a fuego lento para disolver el azúcar. Una vez disuelto, retira el cazo del fuego y deja que se enfríe.', '3\nColoca los madroños en un tarro de cristal previamente esterilizado y reserva un momento.', '4\nAparte, mezcla el aguardiente con el almíbar frío y, hecho esto, vierte la preparación sobre los madroños.', '5\nCierra el tarro de cristal y guarda el aguardiente de madroños en un lugar oscuro y totalmente libre de humedades durante seis meses o un año.', '6\nPasado el tiempo, filtra el licor y guarda en botellas o sirve. Este aguardiente de madroños está delicioso y es perfecto para servir en fiestas, eventos especiales o, incluso, durante la Navidad. Otros licores caseros son los siguientes:Licor de mandarinaLicor de moras']",,"['1 kilogramo de madroños', '1 litro de aguardiente de orujo', '½ kilogramo de azúcar', '250 mililitros de agua']",https://www.recetasgratis.net/receta-de-aguardiente-de-madrono-casero-41238.html,1 comensal,24h,,Dificultad baja,,[]
Yungueño bebida,,"['1\nSe mescla todos los ingredientes en una coctelera y se sirve en vaso tumbler se decora con rodaja de naranja y cereza y pajita.', '2\nRico, rico', '3\nNota:cualquier orujo blanco o aguardiente blanco vale.']",Valoración: 4 (1 voto),"['1 medida singani (aguardiete de uva) bebida blanca tipica de Bolivia', 'hielo pile o frape', '1 medida azucar', 'zumo de 3 naranjas']",https://www.recetasgratis.net/receta-de-yungueno-bebida-41236.html,,,,,,
Cóctel piedra,"El llamado cóctel piedra es una bebida típica de México que se elabora con la finalidad de combatir la resaca. Esto es así porque tiene la capacidad de estabilizar el estómago tras los excesos y ayuda a recuperar el apetito.Quédate en RecetasGratis.net, sigue los pasos para aprender a preparar el cóctel piedra mexicano, pruébalo y cuéntanos si ha sido efectivo este remedio casero contra la resaca.","['1\nHacer el cóctel piedra es muy sencillo. Coge un vaso para cóctel, botella o cualquier otro recipiente, y mezcla dentro el anís con el tequila.', '2\nLuego, incorpora el Fernet Branca y sigue mezclando. De forma opcional, puedes añadir a la receta una o dos gotas de angostura.', '3\nAñade ahora el botellín de agua mineral y sigue removiendo hasta integrar por completo todos los ingredientes del cóctel piedra.', '4\nCuando lo tengas, sirve el cóctel mexicano y comprueba si realmente se trata de un remedio casero efectivo para combatir la resaca. ¡Esperamos tu comentario!\nTruco: Puedes añadir un par de cubos de hielo al momento de servir el cóctel.']","Valoración: 4,3 (8 votos)","['1 copa de Tequila', '1 copa de Anís dulce', '1 copa de Fernet Branca', '1 botella de Agua mineral pequeña']",https://www.recetasgratis.net/receta-de-coctel-piedra-41230.html,2 comensales,10m,,Dificultad baja,,['Recetas mexicanas']
Agua de Valencia con triple sec,,"['1\nEn una jarra de sangría introducir el hielo y las rodajas de naranja. Añadirle el azucar. Echarle los chorros de vermouth y Bacardi. Dejarlo macerar 1 Minuto. Añadir el cava y el zumo de naranja.', '2\nFinalmente añadir el chorro de Triple seco. Remover y servir en copas bajas de cava.']",,"['1/2 Litro de Cava', '2/3 Litro zumo de naranja natural', '1 Chorrito Triple Seco', '1 Chorrito Vermouth seco', '1 Chorrito Bacardi', '3 Sobres de azucar', 'Hielo', 'Rodajas de naranja']",https://www.recetasgratis.net/receta-de-agua-de-valencia-con-triple-sec-41223.html,,,,,,
Coctel levantamuertos,,"['1\nSe mezclan los ingredientes en una vaso old.', '2\nSe toma de golpe y en cinco minutos.']",,"['1/4 oz. de fernet', '1/4 oz. de campari', '1/4 oz. de tequila', '1/4 oz. de vodka', '1/4 oz de ron', '1/4 oz. de brandy', '1/4 oz. de anis dulce', '1/4 oz. de ginebra', '1/4 oz. de refresco de limón']",https://www.recetasgratis.net/receta-de-coctel-levantamuertos-41224.html,,,,,,
Black Velvet cocktail,,"['1\nSe enfrían los ingredientes y se mezclan en una jarra grande.', '2\nSe sirven en vasos altos (tipo tubo).']",,"['Partes iguales de Cava o Champagne (Brut)', 'Cerveza negra tipo Guinnes']",https://www.recetasgratis.net/receta-de-black-velvet-cocktail-41216.html,,,,,,
