title,intro,order,votes,comensales,duración,para,dificultad,coste,types,ingredientes,url
Guiso de patatas con carne,"Cuando realizamos un guiso, la base siempre acostumbra a estar formada por un sofrito de tomate y cebolla, al cual se le añade alguna proteína. En esta receta de RecetasGratis.net lo realizaremos con carne y otros ingredientes que queramos, como las patatas, una fuente importante de carbohidratos. Sigue leyendo y descubre la receta para cocinar guiso de patatas con carne.","['1\nNuestro primer paso para realizar la receta de patatas guisadas es prealistar todos los ingredientes.', '2\nLava las patatas muy bien y córtalas en trozos medianos como se observa en la fotografía. Luego, llévalas a una olla, agrega agua hasta cubrirlas y cocínalas a fuego medio hasta que estén tiernas. Retíralas y resérvalas.', '3\nCorta la cebolla, el pimiento y el tomate en cuadros pequeños. Después, lleva estos ingredientes a una sartén con un poco de aceite, con esto realizaremos el sofrito que actuará como base de nuestra receta de estofado de patatas con carne.', '4\nAgrega sal, pimienta y pasta de ajo al gusto. Mezcla bien los ingredientes de la receta y reserva la mezcla del sofrito.', '5\nLleva una sartén a fuego medio y agrega un poco de aceite. Cuando esté caliente, adiciona el lomo de res en cuadros medianos con sal y pimienta al gusto como se observa en la fotografía.', '6\nUna vez observes que la carne está sellada, adiciona la cerveza para que el lomo se cocine en esta, le dará un sabor realmente delicioso a nuestro estofado de patatas con carne.', '7\nAgrega el sofrito que reservaste anteriormente a la sartén donde tenemos la carne con la cerveza, mezcla muy bien y cocina hasta que se integren los ingredientes.', '8\nAdiciona la salsa negra y el vino tinto y deja conservar a fuego muy bajo el guiso de carne para que se concentren todos los sabores. Es ideal que se conserve a esta temperatura baja para que todos los sabores se integren.', '9\nPor último, antes de servir, debes añadir las patatas que teníamos reservadas al estofado de carne, mezcla muy bien y sigue cocinando hasta que estén listas.', '10\nSirve la receta de estofado de patatas con carne bañando con abundante salsa cada uno de los platos. Al momento de consumirlo te darás cuenta de cómo la cerveza y el vino tinto le dan un sabor realmente delicioso al guiso. Si deseas más recetas de guisos y tienes algún comentario o inquietud, escríbenos. ¡A disfrutar esta deliciosa receta!']","Valoración: 4,8 (5 votos)",4 comensales,45m,Plato principal,Dificultad media,,[],"['500 gramos de Lomo de res', '200 gramos de Cebolla larga', '3 unidades de Tomates maduros', '1 unidad de Cerveza', '1 copa de Vino tinto', '1 taza de Salsa negra', '1 unidad de Pimiento o pimentón rojo', '1 pizca de Pasta de ajo', '1 pizca de Sal', '1 pizca de Pimienta', '4 unidades de Patatas']",https://www.recetasgratis.net/receta-de-guiso-de-patatas-con-carne-55623.html
Hogao colombiano,"El hogao colombiano es una salsa salada y constituye la base de muchas de las comidas típicas de este país. Está hecho a base de tomate y cebolla larga y blanca, y se utiliza mucho a modo de sofrito para muchas recetas colombianas, también como salsa y aderezo de algunas entradas o aperitivos, agregando un poco de comino, orégano o achiote, esto depende de la persona o casa en las que se elaboren. Sigue leyendo esta receta de RecetasGratis.net y aprende a preparar hogao colombiano.","['1\nEl primer paso para la elaboración de nuestra receta de hogao colombiano es prealistar los ingredientes.', '2\nCorta la cebolla larga muy fina para realizar el hogao, fíjate en la fotografía para hacerlo de la misma manera.', '3\nLleva una sartén a fuego medio y adiciona una cucharada de aceite de girasol. Una vez caliente, agrega la cebolla larga y cebolla blanca también finamente picada.', '4\nAdiciona sal y pimienta al gusto y reparte los trocitos de cebolla por toda la sartén para realizar el hogao colombiano.', '5\nUna vez observes que la cebolla toma un color transparente, agrega el tomate cortado en cuadros pequeños y deja sofreír durante algunos minutos. Adiciona la pasta de ajo y el comino al gusto, esto va a darle un toque especial a nuestra salsa colombiana.', '6\nCuando el hogao tenga la consistencia que se observa en la fotografía, apagamos el fuego y ya estará listo para consumir. Recordemos que esta es la base para muchas preparaciones colombianas, se agrega generalmente en el sancocho, patacones, empanadas y la elaboración de platos principales.', '7\nSirve el hogao colombiano en este caso acompañamos unos patacones fritos, los cuales van muy bien con esta salsa típica de Colombia. Si deseas más recetas de guisos o potajes y tienes algún comentario o inquietud, escríbenos. ¡Disfruta!']","Valoración: 4,8 (4 votos)",4 comensales,15m,,Dificultad baja,,['Recetas colombianas'],"['200 gramos de Cebolla larga', '4 unidades de Tomates rojo', '1 unidad de Cebolla blanca', '1 pizca de Pasta de ajo', '1 pizca de Comino', '1 pizca de Sal', '1 pizca de Pimienta']",https://www.recetasgratis.net/receta-de-hogao-colombiano-55415.html
Cazuela de habas,"Los romanos la denominaban “faba”, la cultivaban y consumían según nos indica el escritor romano Plinio Veronés el Viejo en su libro “Historia Natural” (siglo I), siendo las más famosas las habas de Sicilia. En las llamadas “orgías saturnales” celebradas por los romanos, al nombrado como ""Rey de la Fiesta"" se le entregaba un haba, de ahí la costumbre de esconder un haba en el tradicional Roscón de Reyes, servido el día 6 de Enero. Cuando los romanos se marcharon de Inglaterra, las habas constituyeron un alimento básico. Sigue leyendo y aprende a cocinar esta deliciosa cazuela de habas.","['1\nPara preparar este plato de habas lo primero es alistar todos los ingredientes.', '2\nSe hace un sofrito con el ajo, pimiento,cebolla y tomate cuando está casi hecho se incorporan las habas muy picaditas y se cocina todo junto durante unos minutos.', '3\nTodo se echa en una olla con agua caliente y se añaden los demas ingredientes, se deja que cuezan hasta que estén las habas tiernas.', '4\nServir las habas si se quiere con huevos cuajados (es opcional) uno por persona. Se puede poner un cacillo con agua caliente y cuajar los huevos. De esta manera nuestra cazuela de habas no se quedará sin caldo. Servir las habas con el huevo encima. Puedes acompañar este plato con una ensalada verde, o la que más te guste.']",,4 comensales,1h 30m,Plato principal,Dificultad baja,,[],"['1 kilogramo de Habas', '1 unidad de Cebolleta', '1 unidad de Tomate', '1 unidad de Pimiento', '1 diente de Ajo', '4 lonchas de Jamón serrano', '1 puñado de Ensalada', '1 kilogramo de Alcachofas', '2 unidades de Patatas', '1 cucharadita de Pimentón', '1 rama de Hierbabuena', '1 pizca de Pimienta', '1 pizca de Sal']",https://www.recetasgratis.net/receta-de-cazuela-de-habas-55312.html
Guiso de pollo con patatas,"En esta ocasión vamos a cocinar una preparación muy tradicional en varios países del mundo, un guiso de pollo con patatas. Se trata de una receta muy básica, que todos deberíamos tener en nuestro recetario, pero con mucho sabor. Vamos a ver los ingredientes y el paso a paso que en RecetasGratis.net te detallamos y aprende a preparar pollo guisado.","['1\nEl primer paso para realizar la receta de pollo guisado es prealistar los ingredientes.', '2\nLleva una olla honda a fuego medio, adiciona un poco de aceite de girasol y saltea los trozos de pollo. Recuerda que puedes utilizar cualquier otra pieza que desees pero que contenga hueso, no utilices la pechuga.', '3\nAgrega sal, pimienta negra y pasta de ajo al gusto.', '4\nRetira las piezas de pollo y resérvalas. En la misma olla donde la carne, agrega la cebolla y el tomate en cuadros pequeños.', '5\nAgrega sal, pimienta y ajo al gusto como se observa en la fotografía.', '6\nUna vez que el sofrito esté bien hecho adiciona las piezas de pollo.', '7\nCubre las piezas de pollo con suficiente agua o, si deseas, caldo de pollo, adiciona las patatas en cuadros medianos y el vino blanco y baja el fuego para que se cocine a fuego lento.', '8\nAdiciona el tomillo y deja cocinar durante 20-30 minutos, hasta que el pollo esté tierno y jugoso.', '9\nSirve el pollo guisado con patatas bañando con el caldo de la preparación. Puedes acompañar con un puré de verduras. Si deseas más recetas con pollo y tienes algún comentario o inquietud, escríbenos. ¡Disfruta!']","Valoración: 4,1 (79 votos)",4 comensales,45m,Plato principal,Dificultad baja,,[],"['6 unidades de Muslos de pollo', '120 gramos de Tomate', '180 gramos de Cebolla larga', '3 unidades de Patatas', '1 copa de Vino blanco o cava', '1 pizca de Pasta de ajo', '1 pizca de Sal', '1 pizca de Pimienta negra', '1 pizca de Tomillo']",https://www.recetasgratis.net/receta-de-guiso-de-pollo-con-patatas-12980.html
Migas Ruleras,,"['1\nCortar las migas y humedecerlas sin que se calen. Dejarlas toda la noche tapadas con un paño.', '2\nSofreír los ajos sin pelar y reservarlos. Añadir en la misma sartén los pimientos y la cebolla cortados en juliana y saltear. Reservar.', '3\nContinua la preparación de las migas en la misma sartén añadiendo la panceta cortada finamente. Cuando esté casi lista añadir el chorizo y freírlo todo muy bien.', '4\nDejar que se atempere el aceite y añadir el pimenton. A continuación, incorporar las migas con el fuego a mitad de potencia y sin dejar de remover para que no se quemen ni se peguen hasta que se frían.', '5\nEntonces será el momento de devolver a la sartén todas las preparaciones anteriores. Incorpora la verdura y la carne removiendo para que se mezcle todo bien.', '6\nPasados unos minutos ya podrás servir un buen plato de migas ruleras y acompañarlas en la mesa con uvas y un buen tinto con cuerpo.']","Valoración: 4,5 (6 votos)",2 comensales,30m,Plato principal,Dificultad media,,"['Recetas españolas', 'Recetas andaluzas']","['1 barra de Pan del día anterior (migas)', '2 unidades de Chorizo', '2 trozos de Panceta', '½ unidad de Pimiento verde', '½ unidad de Pimiento rojo', '1 chorro de Aceite de oliva', '1 unidad de Cebolla', '2 dientes de Ajo', '1 cucharada postre de Pimentón en polvo']",https://www.recetasgratis.net/receta-de-migas-ruleras-53470.html
ESTOFADO DE OVEJA AL BONILLA,,"['1\nPreparación:El estofado de oveja se compone de carne de oveja (carne graná).Se sazona con sal y pimienta blanca y se sonfrie con un poco de vino blanco y vinagre.Se añade zanahoria, unos dientes de ajo, tomate y una hoja de laurel y todo se rehoga poco a poco.Una vez que ya esta todo muy bien rehogado se le echa un poco de agua o caldo blanco y a cocer muy despacio para que así vaya espesando la salsa.Una vez terminado se adorna con unos guisantes y unas patatas pequeñas enteras fritas y ya esta listo para comerlo.']",Valoración: 5 (2 votos),,,,Dificultad baja,,,"['Carne de oveja ""graná"".', 'Aceite de oliva.', 'Ajo y laurel.', 'Pimientos y cebolla.', 'Tomate', 'Zanahorias y guisantes', 'Patatas pequeñas', 'Vino blanco y vinagre', 'Sal y pimienta blanca']",https://www.recetasgratis.net/receta-de-estofado-de-oveja-al-bonilla-53300.html
"COLLEJAS CON ARROZ Y ALCACHOFAS AL BONILLA,",,"['1\npelamos las alcachofas y las ponemos en agua con limón.Cortamos el trozo de jamón en trocitos pequeños,desgranamos las habas y lavamospelamos los ajosdesojamos las collejas y las lavamos bien,lavamos el bacalao,', '2\nuna vez el aceite calienteañadimos los ajosañadimos el jamonañadimos, el bacalao,añadimos, el tomate,añadimos las collejas,añadimos los granos de habasañadimos las alcachofas,y sofreímos un poco,le añadimos agua asta cubrirlo, y dejamos hervir 20 minutosdespués añadimos, el arroz, un puñado por persona,y añadimos la sal al gusto, y dejamos cocer 15 minutos, y a servir', '3\nObservación Este guiso es de temporada pero lo podemos conseguir de conserva.']",Valoración: 5 (2 votos),,,,Dificultad media,,[],"['aceite un chorreon', 'un trozo de jamón', '2 dientes de ajo', '4 alcachofas', '3 puñado de habas tiernas', '1 puñado de bacalao desalado', '2 puñados de collejas', '1 tacita de tomate frito o natural', '4 puñados de arroz', 'sal al gusto']",https://www.recetasgratis.net/receta-de-collejas-con-arroz-y-alcachofas-al-bonilla-53116.html
Guisado de pescado,,"['1\nSe dora la cebolla picada fina en un poco de aceite caliente. Se le agrega el pescado limpio y trozeado aliñado con sal, y zumo de limón.', '2\nEnseguida se le añade el perejil y la pimienta. Se deja cocer a fuego lento durante 5 minutos. Se le pone el vino blanco y se termina de cocinar hasta que este cocido. Se reserva el pescado.', '3\nLa harina se dora en el resto del aceite. Una vez dorada se agrega al fumet y se pasa por el colador. Se da un hervor a esta salsa, revolviendo para que no se pegue.', '4\nSe agrega nuevamente al pescado y se sirve con rodajas de limón. Puede acompañarse con papas cocidas o con arroz graneado.']",Valoración: 4 (2 votos),,,,,,,"['1 kilogramo de Pescado que desee', '1 rama de Perejil o cilantro', '1 unidad de Limón (zumo)', '1 unidad de Cebolla grande', '100 mililitros de Vino blanco', '3 cucharadas soperas de Aceite de oliva', '1 pizca de Sal', '1 pizca de Pimienta cayena entera (opcional)', '2 cucharaditas de Harina']",https://www.recetasgratis.net/receta-de-guisado-de-pescado-38477.html
Migas con huevo flor,"La receta de Migas con huevos flor que te presentamos a continuación es una receta tradicional muy parecida a la del famoso cocinero Karlos Arguiñano. Esta plato, típico de la cocina española, nació por la necesidad de reciclar el pan viejo de los antiguos pastores. Las migas se pueden hacer de muchas formas, pero en esta oportunidad aprenderás a hacer las famosas migas con huevo flor.","['1\nAlistar los ingredientes.', '2\nCalentar en una sarten un poco de aceite de oliva y agregar los ajos pelados y cortados en cuartos.', '3\nLavar, cortar los pimientos finamente, incorporarlos y condimentar con sal y pimienta. Cocinarlos bien, retirarlos de la sarten y reservar.', '4\nDesgrasar la carne de cerdo, cortarla en trozos de medianos a pequeños y dorarlos en la sartén con otro poco de aceite de oliva. Cuando estén bien cocidos retirarlos y reservarlos junto a los pimientos y el ajo.', '5\nCortar el pan en rodajas muy finas y llevarlo a la sartén hasta dorar. Luego agregar las verduras y la carne de cerdo que habíamos reservado.', '6\nMezclar las 2 cucharadas de pimentón con 200 cc. de agua y añadirlo a la preparación. Cocinar hasta que quede seco nuevamente, 3 minutos aproximadamente.', '7\nPara hacer los huevos flor: Cortar 2 amplios cuadrados de papel film (o papel de cocina trasparente) y extender cada uno sobre un recipiente pequeño, marcando bien el interior. Colocar en cada uno una cucharadita de aceite de oliva y el huevo.', '8\nCerrar sin dejar aire por dentro y atar con una cuerda.', '9\nEn una cacerolita llevar a hervir por 4 o 5 minutos.', '10\nLuego cortar con una tijera la parte superior, abrir el papel film y colocar por encima de las migas al servir. Esparcir el perejil en cada plato. A disfrutar! Las migas con huevos flor puedes servirlas como guarnición o entrante durante una comida especial.']","Valoración: 4,8 (13 votos)",4 comensales,45m,Entrante,Dificultad media,,['Recetas españolas'],"['500 gramos de Pan viejo (duro)', '200 gramos de Carne de cerdo', '1 unidad de Pimiento verde', '1 unidad de Pimiento rojo', '5 dientes de Ajo', '2 unidades de Huevo', '2 cucharaditas de Pimentón', '1 cucharada sopera de Perejil fresco', '1 chorro de Aceite de oliva', '1 pizca de Sal', '1 pizca de Pimienta']",https://www.recetasgratis.net/receta-de-migas-con-huevo-flor-52230.html
lentejas con arroz caseras,,"['1\nPara estas lentejas con arroz lo primero que debes hacer es alistar todos los ingredientes.', '2\nEl día anterior a preparar las lentejas las vamos a lavar y dejar en agua durante toda la noche.', '3\nPara preparar un delicioso arroz para acompañar las lentejas debemos picar la cebolla en julianas y cocinarlas en una olla con aceite durante 3 minutos.', '4\nLuego agregamos el arroz y doramos durante un minuto y luego agregamos 2 tazas de agua y un poco de sal, dejamos cocinar hasta que el agua se seque y luego tapamos y bajamos el fuego hasta que el arroz este blando.', '5\nEn una olla con agua caliente cocinaremos por una hora a fuego medio las lentejas que teníamos en agua previamente,', '6\nAparte para estas ricas lentejas caseras picamos la otra cebolla junto con los tomates en cubos y la salchicha cortada en rodajas, y lo cocinamos todo en un sarten durante 5 minutos a fuego bajo, agregamos una cucharada de pasta de tomate sal y pimienta al gusto.', '7\nPara servir estas lentejas caseras con arroz combinamos las lentejas con el guiso que preparamos antes, servimos con una porción de arroz y acompañamos con platanitos fritos. si te gusto esta receta o si la elaboraste en casa déjanos tu opinión.']","Valoración: 4,8 (4 votos)",,,,,,,"['130 gr lentejas', '1 pocillo de arroz', '2 tomates', '1 cebolla blanca', '1 salchicha', 'sal', 'pimienta', 'aceite de oliva', 'pasta de tomate']",https://www.recetasgratis.net/receta-de-lentejas-con-arroz-caseras-52581.html
