title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Pisto de calabacín con arroz,,"['1\nPartimos los calabacines y las berenjenas en taquitos pequeños (si son muy frescos los podemos dejar con su piel).', '2\nEn una sartén con seis cucharadas de aceite ponemos a sofreír la cebolla y el pimiento verde cortados también en taquitos pequeños.', '3\nCuando esté amarillenta y blandita la cebolla, introducimos los calabacines y la berenjena.', '4\nDejamos que se rehogen y añadimos el vaso de vino blanco y la salsa de tomate.', '5\nSalamos al gusto y dejamos cocer unos 10 minutos.', '6\nCuando el pisto está casi cocinado, añadimos el arroz y dejamos que se rehoge con la verdura.', '7\nSegún el arroz va absorbiendo el jugo del pisto le añadimos un poco de caldo vegetal o de agua.', '8\nTranscurridos unos 20 minutos y sin dejar de remover y de agregar líquido según nos lo pida el arroz, tendremos un exquisito pisto con arroz.', '9\nPonemos a punto de sal al final de la cocción del arroz.']","Valoración: 3,8 (4 votos)","['2 calabacines medianos', '1 berenjena', '1 cebolleta grande', '1 pimiento verde', '200 ml de salsa de tomate', '1 vaso de vino blanco', '100 g de arroz', 'Medio litro de caldo de verduras o de agua', 'Sal', 'Aceite de oliva']",https://www.recetasgratis.net/receta-de-pisto-de-calabacin-con-arroz-28092.html,,,,,,
Coles de bruselas con gambas y mejillones,,"['1\nPara la salsa bechamel: 50 gramos de harina.', '2\nUn litro de leche.', '3\nSal y nuez moscada Cocemos las coles en agua con sal durante 12-15 minutos.', '4\nEscurrimos y reservamos mientras preparamos la salsa bechamel.', '5\nPreparamos una bechamel rehogando la harina en la mantequilla derretida y vertiendo poco a poco la leche.', '6\nPonemos a punto de sal y espolvoreamos con nuez moscada rayada.', '7\nEn una sartén con aceite, doramos el ajo pelado entero y las gambas peladas junto con la carne de los mejillones previamente cocidos.', '8\nAñadimos las coles a las gambas y rehogamos el conjunto.', '9\nColocamos la mezcla de coles y gambas en un recipiente resistente al horno y salseamos con la bechamel.', '10\nEspolvoreamos con queso rallado y gratinamos hasta que se dore ligeramente la capa superior.']","Valoración: 4,3 (8 votos)","['Para 4 personas', '1 kilo de coles de Bruselas.', '250 gramos de gambas peladas.', '150 gramos de mejillones cocidos y sin cáscaras.', '1 diente de ajo.', 'Queso rallado.', '1 decilitro de aceite de oliva.', 'Sal.']",https://www.recetasgratis.net/receta-de-coles-de-bruselas-con-gambas-y-mejillones-28090.html,,,,,,
Berenjenas cocidas con tomate casero,,"['1\nEn un cazo con agua fría y sal, introducimos las berenjenas peladas y cortadas en trozos grandecitos.', '2\nCocemos unos 20 minutos y, una vez cocidas, las ponemos en un colador grande a escurrir.', '3\nAparte en una cazuela freímos las cebollas cortadas en tiras y agregamos los tomates hasta que estén cocidos y sean un puré.', '4\nPasamos esta salsa por el pasapurés y por el colador.', '5\nPonemos a punto de acidez la salsa de tomate con el azúcar y a punto de sal.', '6\nCuando esté hecha la salsa, añadimos berenjenas bien escurridas.', '7\nDejamos cocer a fuego lento unos 10 minutos y servimos en una cazuela de barro.']","Valoración: 3,3 (3 votos)","['2 kg de berenjenas', '1´5 kg de tomates bien maduros', '2 cebollas grandes', '1 vaso de aceite de oliva', '1 cucharadita de azúcar', 'Sal']",https://www.recetasgratis.net/receta-de-berenjenas-cocidas-con-tomate-casero-28082.html,,,,,,
Pencas de acelgas rebozadas en salsa con almendras,,"['1\nQuitamos a las acelgas las hojas verdes y las reservamos para hacer un puré otro día.', '2\nLas pencas las cortamos en rectángulos de 8 centímetros de largo.', '3\nLas ponemos a cocer con agua ligeramente salada y cuando estén cocidas las escurrimos.', '4\nLas pasamos por harina y huevo batido y las freímos.', '5\nPor otra parte preparamos la salsa.', '6\nSofreímos en aceite el ajo picado muy fino, añadimos las 2 cucharadas de harina, removiendo enérgicamente para evitar los grumos.', '7\nA continuación agregamos el jamón, el vino y el agua, dejamos que espese y por último añadimos las almendras.', '8\nDejamos que la salsa esté homogénea y salseamos las pencas.', '9\nServimos calientes.']","Valoración: 3,8 (4 votos)","['4 acelgas de penca ancha', '1 huevo', '100 g de harina para rebozar', '2 dientes de ajo', '80 g de jamón serrano', '100 g de almendra natural machacada', '1 vaso de vino blanco', '1 vaso de agua', '2 cucharadas de harina', 'Sal', 'aceite']",https://www.recetasgratis.net/receta-de-pencas-de-acelgas-rebozadas-en-salsa-con-almendras-28084.html,,,,,,
Endibias a la plancha con vinagreta de hierbas,,"['1\nMontamos una vinagreta con el aceite el cebollino, el perejil y el orégano cortado pequeñito, el vinagre y la sal. Limpiamos y partimos por la mitad las endibias y las pintamos con la vinagreta.', '2\nEn una sartén caliente y sin aceite cocinamos dos minutos las endibias aliñadas, hasta que se doren un poco. Servimos con un poco más de vinagreta por encima.']",,"['8 endibias', '12 cucharadas de aceite de oliva virgen', '4 cucharadas de vinagre de sidra', 'Unas ramas de cebollino', 'Unas hojas de perejil', '1 cucharada de orégano seco o fresco', 'Sal']",https://www.recetasgratis.net/receta-de-endibias-a-la-plancha-con-vinagreta-de-hierbas-28076.html,,,,,,
Acelgas esparragadas con jamón serrano y setas,,"['1\nTroceamos las setas en tiras y las salteamos con un poco de ajo picado hasta que queden blanditas.', '2\nMientras, limpiamos las acelgas de hebras, las lavamos y las troceamos.', '3\nCocemos las acelgas en agua hirviendo con sal y una vez tiernas, las sacamos de la cazuela y las escurrimos.', '4\nEn una sartén con un poco de aceite, añadimos los ajos picados hasta dorarlos y a continuación las acelgas.', '5\nRehogamos el conjunto unos 5 minutos, agregamos las setas y los tacos de jamón, rehogamos otros 10 minutos y apartamos.', '6\nPodemos servirlas como plato o como guarnición para acompañar algunos pescados hervidos o a la plancha.']","Valoración: 3,3 (3 votos)","['1 kilo de acelgas', '400 gramos de jamón en tacos', '250 gramos de setas', '3 dientes de ajo', '1 manojo de perejil', '4 cucharadas de aceite', 'Sal']",https://www.recetasgratis.net/receta-de-acelgas-esparragadas-con-jamon-serrano-y-setas-28073.html,,,,,,
Espinacas gratinadas con queso,"En esta receta vamos hacer una deliciosas espinacas gratinadas con queso, ideales para conseguir que los más pequeños coman verduras y se aprovechen de sus múltiples beneficios. Si a ti también te cuesta conseguir que tus pequeños consuman este tipo de alimentos, sigue leyendo y descubre con RecetasGratis.net cómo hacer espinacas gratinadas.","['1\nEl primer paso para realizar nuestra receta de espinacas es prealistar los ingredientes.', '2\nLleva una sartén a fuego medio y adiciona un poco de mantequilla. Una vez se haya derretido agrega la espinaca cocinada.', '3\nAdiciona un poco de sal, pimienta negra y pasta de ajo para dar un toque de sabor a nuestra receta. Retira del fuego las espinacas y deja enfriar.', '4\nLleva las espinacas a un bol y, cuando estén frías, adiciona los huevos. Licua o procesa estos ingredientes hasta que se integren muy bien.', '5\nAgrega la crema de leche o nata y mezcla bien todos los ingredientes.', '6\nAñade el queso rallado y mezcla bien los ingredientes de la receta.', '7\nLleva la mezcla de espinacas y queso a una refractaria individual previamente engrasada.', '8\nAdiciona el queso parmesano encima y lleva las refractarias al horno previamente precalentado y gratina durante 10-15 minutos máximo.', '9\nSirve la receta de espinacas gratinadas con queso caliente. Puedes acompañar este plato con una ensalada de pasta o patatas asadas. Si deseas más recetas con verduras y tienes algún comentario o inquietud, escríbenos. ¡Disfruta!']","Valoración: 4,2 (6 votos)","['2 manojos de Espinacas cocinadas', '2 unidades de Huevos', '1 taza de Queso rallado', '1 taza de Crema de leche o nata', '30 gramos de Mantequilla', '40 gramos de Queso parmesano', '1 pizca de Sal', '1 pizca de Pimienta negra']",https://www.recetasgratis.net/receta-de-espinacas-gratinadas-con-queso-28074.html,4 comensales,45m,Entrante,Dificultad media,,['Recetas al horno']
Coliflor con salsa de queso azul al microondas,,"['1\nLavamos la coliflor y la cortamos en pequeños ramilletes.', '2\nEscurrimos la coliflor, la introducimos en una cazuela, le añadimos 2 cucharadas de agua, la cubrimos con una tapa especial para microondas.', '3\nLa introducimos en el microondas durante 10 minutos a máxima potencia, removiendo de vez en cuando.', '4\nUna vez cocida la sacamos de la cazuela y reservamos.', '5\nPor otra parte añadimos la mantequilla en una cazuela de vidrio, la introducimos en el microondas tapado y cocinamos a potencia máxima durante un minuto.', '6\nIncorporamos la harina y removemos hasta que quede como una papilla y volvemos a introducir en el microondas un minuto a potencia máxima.', '7\nCalentamos la leche mezclada con el queso azul troceado durante 2 minutos a potencia máxima.', '8\nUna vez caliente la leche, la vertemos a la mezcla de harina y mantequilla y removemos de forma continuada hasta obtener una salsa bechamel.', '9\nIntroducimos la salsa bechamel en el microondas durante 5 minutos a potencia media, y una vez espesada la ponemos a punto de sal y salseamos la coliflor.', '10\nTroceamos el bacón por encima de la coliflor y la salsa e introducimos de nuevo al microondas (con grill) durante 5 minutos hasta que se cocine el bacón a potencia media.']","Valoración: 3,8 (5 votos)","['1 kilo de coliflor', '100 gramos de bacón', '40 gramos mantequilla', '40 gramos de harina', '200 gramos de queso azul', 'Medio litro de leche', 'Una pizca sal']",https://www.recetasgratis.net/receta-de-coliflor-con-salsa-de-queso-azul-al-microondas-28070.html,,,,,,
Espárragos gratinados con queso,"¡No creerás lo fácil y rápido que puedes hacer esta receta de espárragos gratinados con queso parmesano! En tan solo media hora puedes tener listo este plato de espárragos trigueros gratinados con queso tan sencillo y sabroso con un delicioso toque de sabor a tomates cherry, que es totalmente opcional. Además, estos espárragos verde gratinados con queso llevan de base una salsa bechamel, lo que otorga una cremosidad y un sabor a un más rico a esta receta. Sigue leyendo los pasos que te indicamos en RecetasGratis y ¡ponte manos a la obra!","['1\nEn primer lugar, elaboraremos la salsa bechamel para los espárragos gratinados con queso parmesano. Para ello, derretimos la mantequilla en un cazo pequeño y cuando esté bien caliente agregamos la harina y revolvemos constantemente hasta obtener una mezcla sin grumos.', '2\nAñadimos lentamente la leche caliente sin dejar de revolver.', '3\nSalpimentamos al gusto y cuando la salsa bechamel esté espesa la retiramos del fuego.', '4\nColocamos ordenadamente los espárragos verdes y los tomates cherry limpios en una bandeja o una fuente apta para el horno previamente habiéndoles cortado la parte más dura del tronco.\nTruco: Los tomates son totalmente opcionales para este receta fácil pero le otorgan un sabor riquísimo al plato.', '5\nSalseamos los espárragos con la salsa bechamel y distribuimos por encima el queso parmesano.', '6\nIntroducimos la bandeja al horno previamente precalentado a 250 °C hasta que estén los espárragos verdes gratinados con el queso dorado.', '7\nUna vez dorada la superficie sacamos los espárragos trigueros gratinados con queso del horno y servimos calientes.No dejes de probar en otra ocasión esta receta de espárragos trigueros al horno con jamón y queso tan fácil y deliciosa.']",Valoración: 4 (6 votos),"['500 gramos de espárragos trigueros', '50 gramos de queso parmesano', '40 gramos de mantequilla', '40 gramos de harina', '1/2 litro de leche caliente', 'Sal', 'Pimienta', 'Tomates cherry (opcional)']",https://www.recetasgratis.net/receta-de-esparragos-gratinados-con-queso-28068.html,2 comensales,30m,Entrante,Dificultad baja,,['Recetas al horno']
Coliflor con almendras,,"['1\nCocemos la coliflor una vez limpia, en agua salada a fuego vivo durante 20 minutos.', '2\nDespués la sacamos y la colocamos en un escurridor.', '3\nMientras tanto freímos el ajo fileteado junto con las almendras con un poco de aceite de oliva a fuego moderado hasta que se dore.', '4\nRetiramos la sartén del fuego y en ese instante añadimos la cucharilla de pimentón y 4 cucharadas del caldo de cocción de la coliflor o si no de agua.', '5\nPonemos la coliflor en cuatro platos y salseamos con el refrito.', '6\nServimos caliente.']","Valoración: 3,5 (4 votos)","['800 gramos de coliflor', '40 gramos de almendras picadas', '1 diente de ajo', '1 cucharilla de pimentón dulce', '4 cucharadas de aceite de oliva', 'Sal']",https://www.recetasgratis.net/receta-de-coliflor-con-almendras-28058.html,,,,,,
