title,date,url,ingredients,steps
Cocina exótica: pho de Vietnam,2022-09-09 10:00:54+00:00,https://okdiario.com/recetas/cocina-exotica-pho-vietnam-9641876/,huesos con ossobuco. Media unidad de cebolla. 2 dientes de ajo. Cardamomo en cantidad necesaria. Anís estrellado en cantidad necesaria. Una rama de canela. 3 unidades de clavo de olor. 10 gramos de jengibre en polvo,"En una olla, cocinar a fuego lento, durante unas 4 horas, los huesos cubiertos de agua.. Agregar la cebolla y el ajo al agua en su punto de ebullición.. Cuando ha hervido durante la primera hora de cocción, agregar todas las especias restantes y continuar cocinando a fuego muy lento.. Una vez transcurrido el tiempo de cocción, colar el caldo resultante y reservar por separado de los huesos con ossobuco."
Cocina internacional: hígado a la inglesa,2022-09-09 08:00:38+00:00,https://okdiario.com/recetas/cocina-internacional-higado-inglesa-9641779/,500 gramos de hígado de vacuno. 1 cebolla. sal en cantidad necesaria. tres cucharadas de aceite de girasol. condimentos a gusto,Cortar el hígado en bifes o lonchas y salar a gusto.. Rebanar la cebolla en aros y reservar.. Colocar el aceite de girasol a calentar en una sartén.. Rehogar la cebolla con una pizca de sal para que libere su acidez.. Colocar los bifes de hígado sobre la cebolla y cocinar a fuego moderado.. Remover varias veces para que los bifes se impregnen del sabor de la cebolla.. Se puede condimentar con ajo molido al gusto.. Poner a punto de sal.
Bizcocho de dulce de leche,2022-09-09 07:45:21+00:00,https://okdiario.com/recetas/bizcocho-dulce-leche-2522388/,125 ml de yogur natural. 125 gr de harina de repostería. 320 gr de dulce de leche (arequipe). 1 cucharada rasa de polvo de hornear. 1 cucharada de esencia de vainilla. 3 cucharadas de mantequilla. 80 gr de almendras trituradas. 6 gr de sal. 60 gr de azúcar glas. 4 huevos,"El primer paso es precalentar el horno 180° durante 15 minutos. . Ahora, derrite la mantequilla y espera que enfríe.. A continuación, vierte el dulce de leche en un bol, casca los 4 huevos encima e incorpora la mantequilla. Con la ayuda de una batidora, integra los ingredientes.. Añade el yogur, la esencia de vainilla y mezcla, de nuevo. . Tamiza sobre la mezcla harina, el polvo de hornear y agrega la pizca de sal.. Enciende la batidora y bate un par de minutos más.. Engrasa un molde bundt y vierte allí la mezcla.. Lleva la mezcla a hornear durante 35-40 minutos. . Cuando esté listo, saca del horno y deja enfriar un poco.. Espolvorea el azúcar glas encima y, luego las almendras trituradas."
"Cocina inglesa, mince pie",2022-09-08 16:00:56+00:00,https://okdiario.com/recetas/cocina-inglesa-mince-pie-9637289/,400 gramos de masa quebrada. 300 gramos de manzanas granny Smith. 300 gramos de uvas pasas. 250 gramos de azúcar morena. 250 gramos de bayas mixtas. 125 gramos de mantequilla. 65 gramos de pieles de frutas confitadas. 1 vaso de brandy. Ralladura de ½ naranja. Ralladura de ½ limón. ½ cucharada de canela molida. Azúcar en polvo al gusto. 1 pizca de nuez moscada. Aceite de oliva extra virgen,"Lavamos y pelamos las manzanas para luego cortarlas a la mitad. Retiramos las semillas y el corazón.. Picamos la manzana en trozos pequeños y reservamos.. En un bol amplio agregamos la ralladura de la naranja y el limón, las bayas mixtas previamente limpiadas, las pieles confitadas y las pasas.. Incluimos la mantequilla picada en trozos con la manzana picada. . En el brandy añadimos el azúcar y las especias, disolvemos. Vertemos esta mezcla en el bol anterior y dejamos toda la noche.. Al día siguiente dividimos la masa quebrada en unas 12 porciones. . Cada porción la vamos a separar en dos mitades y con mucho cuidado estiramos para formar dos círculos.. Uno de estos círculos lo vamos a hacer un poco más ancho que el otro.. Precalentamos el horno a 180 grados.. Preparamos los moldes engrasándolos y colocamos en el fondo el disco más ancho.. Rellenamos cada uno con la mezcla de frutas. Al finalizar cerramos con el disco más delgado y sellamos los bordes.. Horneamos durante unos 15 minutos.. Transcurrido este tiempo retiramos del horno y dejamos enfriar en una rejilla. . Espolvoreamos el azúcar en polvo al gusto y servimos."
Receta de pasta china al curry,2022-09-08 13:00:12+00:00,https://okdiario.com/recetas/receta-pasta-china-curry-9637139/,"4oo gramos de fideos chinos de arroz. 4 dientes de ajo. 1 cebolla. 1 zanahoria. 1 pimiento verde. 1 pimiento rojo. 1/3 de taza de salsa de soja. ¼ de taza de aceite de sésamo (o de oliva). 1 cucharada de curry en polvo (si se tiene um gion fan, mejor). 1 cucharadita de jengibre en polvo. 2 cucharadas de aceite de cacahuete. Sal","Pelar la cebolla y cortarla en juliana. Los ajos en brunoise.. Pelar y cortar la zanahoria en tiras finas, y los pimientos (sin semillas ni venas).. En un wok echar el aceite de sésamo o de oliva, y al calentarse saltear las verduras a fuego medio fuerte y una pizca de sal.. Aparte, en un bol mezclar la salsa de soja con el curry, el jengibre y el aceite de cacahuete. Agitar para emulsionar.. Cuando las verduras estén al dente, verter la salsa de curry, mezclar y retirar del fuego. Reservar.. Poner a calentar agua abundante en una olla con una cucharada de sal. Cuando hierva, agregar los fideos y cocinar según indicaciones del fabricante.. Al estar listos los fideos, escurrirlos y echarlos al wok con las verduras y el curry.. Saltear durante un par de minutos, corregir de sal y servir bien calientes."
Receta colombiana de aborrajados,2022-09-08 09:45:11+00:00,https://okdiario.com/recetas/receta-colombiana-aborrajados-9634330/,2 plátanos maduros. 2 huevos. Queso mozzarella. 4 cucharadas de harina de trigo. 2 cucharadas de leche líquida. 1 cucharadita de azúcar. Aceite para freír,"Calentamos una sartén con abundante aceite.. Mientras tanto pelamos los plátanos uno a uno y cortamos en rodajas no tan gruesas.. Una vez que el aceite esté caliente incorporamos los trozos de plátanos.. Freímos unos minutos o hasta que estén dorados pero no tanto.. Cuando estén listos retiramos del aceite y pasamos a papel absorbente, dejamos escurrir.. Aplastamos hasta que queden aplanados y reservamos hasta que vayamos a utilizar.. En un bol amplio añadimos la harina, los huevos, el azúcar y la leche. Mezclamos todo muy bien hasta obtener una textura homogénea.. Entre dos plátanos colocamos un trozo de queso mozzarella y presionamos los bordes.. Pasamos este tipo de sándwich por la mezcla de huevo y harina con cuidado de que no se desarme.. A continuación, freímos en el mismo aceite.. Una vez listos retiramos y dejamos escurrir antes de servir. . Es interesante servir este postre un poco tibio, ni demasiado caliente ni tampoco muy frío."
Fabada asturiana en la Thermomix: receta tradicional,2022-09-08 08:00:28+00:00,https://okdiario.com/recetas/fabada-asturiana-65761/,500 g de fabes. ½ cebolla. 1 ajo. 250 g de lacón. 1 chorizo y ½ asturiano. 1 morcilla ½. 75 g de panceta o beicon. 1 hoja de laurel. ¼ de azafrán molido. ½ cucharadita de pimentón dulce. Perejil. ¼ de azafrán molido. ½ cucharadita de pimentón dulce. Perejil. ¼ de azafrán molido,"El primer paso es poner las fabes a remojo al menos ocho horas añadiendo una cucharada de aceite. El lacón si no está desalado lo tendremos también a remojo ocho horas y le cambiamos el agua un par de veces.


Agregar la carne, el perejil, la cebolla partida, la hoja de laurel, y el ajo. Cuando el guiso vuelva a hervir tendremos que bajar el fuego y añadimos 60 ml de agua fría. Este proceso se llama ‘asustar las fabes’ se trata de bajar la temperatura de cocción para evitar que se rompan las fabes. Lo haremos varias veces cuando notemos que cuece con fuerza el guiso.


. Dejamos que cueza el guiso a fuego lento unas 2,30 o 3 horas. Notarás que está en su punto cuando las fabes estén enteras pero muy tiernas. Cuando tengamos listas las fabes, agregamos la cucharadita de pimentón y un poco de azafrán molido.. Si por lo que fuera notas que te han quedado muy aguadas, hay un truco que no falla. Retira la cebolla, la troceas, añade dos cucharadas de fabes y tritura en la batidora. Luego añade esta mezcla a la olla, antes de servir retira el perejil.. En Asturias es tradicional servir por un lado las fabes y por otro la carne para que cada persona se sirva al gusto. Como suele pasar con los guisos de legumbres está aún más rico cocinado de un día para otro.. Ponemos les fabes con 1 litro de agua en el vaso y programamos 15 minutos, temperatura 100º, giro a la izquierda y velocidad cuchara.. Escurrimos les fabes, añadimos el otro litro de agua fría, los dientes de ajo enteros sin pelar, el jamón, el chorizo y programamos otra vez.. Necesitamos 15 minutos a temperatura 100º, giro a la izquierda, velocidad cuchara. A continuación, le añadimos la morcilla, seguida del resto de condimentos: pimentón, azafrán y un pellizco de sal.. Programamos la Thermomix 15 minutos, temperatura 100º, giro a la izquierda y velocidad cuchara. Tendremos lista una fabada asturiana en Thermomix espectacular."
Chorizo a la sidra: receta rápida y deliciosa,2022-09-08 07:45:23+00:00,https://okdiario.com/recetas/chorizo-sidra-2537743/,½ kilo de chorizo asturiano. 1 botella de sidra de manzana (o 750 ml). 1 hoja de laurel,"Pinchar los chorizos con un tenedor y quitar las cuerdas. Colocar los chorizos en una cacerola y comenzar a cocinar a fuego alto. Al estar perforados los chorizos se van a ir cociendo un poco con su grasa. (Hay quienes prefieren no cocinarlo primero así, porque pueden sellarse, y prefieren que se cocinen con la sidra).. Cubrir los chorizos con la sidra, que debe ser natural, sin gas.. Agregar la hoja de laurel y cocinar primero con fuego alto, hasta que hierva; luego seguir cocinando a fuego medio bajo, durante unos treinta minutos.. Pasado ese tiempo retirar los chorizos embebidos en sidra y cortar en cilindros o rodajas gruesas.. Servir caliente en platos hondos y pequeños o en cazuelas de barro, rociados con la salsa de sidra."
"Christstollen, postre navideño alemán",2022-09-07 16:00:10+00:00,https://okdiario.com/recetas/christstollen-postre-navideno-aleman-9631879/,500 gramos de harina. 250 gramos de azúcar. 30 gramos de levadura (2 cucharadas). 120 gramos de mantequilla. 3 huevos (se usan dos huevos enteros y la yema de uno). 40 gramos de almendras troceadas. 40 gramos de nueces troceadas. 80 gramos de frutas abrillantadas. 120 gramos de pasas uvas de corinto. 120 gramos de pasas de uva sultanas. 60 gramos de azúcar impalpable. 1 limón. Licor (brandy o coñac). Sal,"Disolver y poner a remojar la levadura en agua tibia, agregar un poquito de azúcar y dejar reposar hasta que duplique su tamaño.. Rallar la cáscara de limón y trocear las frutas abrillantadas, las nueces y almendras si se compraron enteras.. Mezclar en un bol la harina, una pizca de sal, un huevo y una yema de huevo, la mantequilla, la ralladura de limón, la levadura y agua a discreción, hasta formar una bola de masa.. Extender la masa con un rodillo sobre una superficie limpia y previamente enharinada, y cubrir con las pasas de uvas, las nueces, almendras y frutas abrillantadas. Luego enrollar con las manos.. Hacer un surco en el centro con ayuda del rodillo y dividir la masa entre una parte más gruesa y otra más delgada, luego doblar la gruesa sobre la delgada, dejando un espacio entre ambas de dos centímetros.. Colocar el stollen sobre una bandeja previamente engrasada y dejar reposando hasta que duplique su tamaño.. Batir un huevo y pincelar el Christstollen, introducir al horno y cocinar con temperatura alta durante unos 40 minutos.. Mezclar el azúcar impalpable con el licor elegido (brandy, jerez o coñac) y pincelar con él el stollen una vez retirado del horno."
Receta celiaca de mbeju,2022-09-07 13:00:24+00:00,https://okdiario.com/recetas/receta-celiaca-mbeju-9631750/,2 tazas de almidón de mandioca. Queso Paraguay o queso freso. 1 taza de harina de maíz fresca. ½ taza de aceite. Leche o agua. Sal al gusto,"En un bol amplio agregamos las tazas de almidón de mandioca. . Enseguida incorporamos la harina de maíz fresca y la media taza de aceite.. Añadimos sal al gusto y mezclamos muy bien con ayuda de una cuchara.. Cortamos el queso en trozos muy pequeños.. Rectificamos la sal en caso de ser necesario e incorporamos el queso.. Seguimos revolviendo, mientras vamos vertiendo el agua o la leche.. Integramos poco a poco hasta obtener una textura similar a la arena.. Calentamos una sartén sin agregar ni aceite ni mantequilla. Debe ser un sartén antiadherente.. Una vez que tengamos la masa lista tomamos una porción y la colocamos en el fuego. . Con ayuda de una cuchara o una espátula vamos haciendo la forma. Dejamos cocer unos minutos hasta que se comience a dorar.. Lo ideal es que para darle la vuelta nos ayudemos con un plato. . Cuando tengamos nuestro mbeju listo por ambos lados servimos caliente."
