title,date,url,ingredients,steps
Receta de Flan de cuajada con queso crema,2019-10-22 18:00:46+00:00,https://okdiario.com/recetas/receta-flan-cuajada-queso-crema-4721377/,125 gr de azúcar. Cuajada (2 sobres). Caramelo líquido para la base. Dos vasos de leche (400 ml). 2 Huevos. 250 ml de nata líquida. 300 g queso crema. Esencia de vainilla (opcional),"Añadir el caramelo líquido ya preparado para cubrir la base del molde en el que se hará el flan y luego guardar en el refrigerador. Debido a que esta receta no requiere terminación en horno, se puede usar cualquier tipo de molde.. En un vaso de leche disolver los sobres de cuajada y reservar. . Agregar un vaso de leche, los huevos, la nata, el queso crema y el azúcar a un cazo y calentar a fuego medio. Mezclar y remover bien todos los ingredientes por varios minutos hasta que todo se integre.. Añadir el vaso de leche con la cuajada previamente diluida y un chorrito de vainilla cuando la mezcla contenida en el cazo comience al romper hervor.. Remover durante un par de minutos todos los ingredientes, apagar el fuego y continuar removiendo un minuto más.. Retirar del fuego y finalmente verter la mezcla en el molde con la capa de caramelo.. Dejar reposar y enfriar antes de guardar el molde en el refrigerador para que cuaje y adquiera la consistencia de flan. Para esto es necesario tenerlo en el refrigerador por unas 2 a 4 horas como mínimo.. Por último, se puede desmoldar el postre tenga una apariencia más vistosa. ¡Y ya está listo este delicioso flan casero!"
Receta de Charlota de mousse de cerezas,2019-10-22 17:00:00+00:00,https://okdiario.com/recetas/receta-charlota-mousse-cerezas-4721232/,½ kg de cerezas maduras y frescas. 4 yemas de huevos. 1 ¼ taza de azúcar. 1 taza de leche. 5 hojas de gelatina incolora. 1 taza de nata bien fría. 24 bizcochos de soletilla. 50 gr de azúcar glas,"Utilizar un aro desmontable como molde y colocarlo sobre una fuente o bandeja. Cubrir el aro con papel film.. Cortar los extremos de los bizcochos. Cubrir el fondo y las paredes del molde con bizcochos de soletilla.. Verter agua muy fría en un recipiente. Sumergir las hojas de gelatina para que se hidraten durante 10 minutos.. En una cacerola, verter la leche y el azúcar. Remover y calentar a fuego alto hasta que llegue a ebullición. Al hervir, retirar del fuego y dejar enfriar. Reservar.. En un bol, poner la yema de los huevos y batir hasta que cambien su color a amarillo claro.. Verter la mezcla de las yemas en una cacerola y agregar la leche ya templada poco a poco sin dejar de batir. Calentar a fuego bajo y remover constantemente hasta que espese. Retirar del fuego.. Escurrir la gelatina e incorporarla a la mezcla anterior. Mezclar muy bien hasta que se disuelva toda la gelatina. Dejar enfriar y reservar.. Lavar bien las cerezas. Reservar 15 para decorar. Retirar las ramitas del resto y deshuesarlas.. En una licuadora, triturar las cerezas hasta formar un puré y luego colarlas.. Incorporar el puré de cerezas a la crema del mousse reservada. Mezclar todo bien.. En una batidora eléctrica, batir enérgicamente la nata fría durante 4 minutos, añadirla a la mezcla del mousse de cerezas y mezclar.. Verter la mezcla al molde con bizcochos y refrigerar en la nevera durante 24 horas.. Al servir, desmoldar y retirar el papel film. Sujetar la charlota con una cinta decorativa. Colocar las cerezas reservadas sobre la charlota para decorarla. Espolvorear azúcar glas."
Receta de Callos ibéricos en salsa de champiñones,2019-10-22 16:00:49+00:00,https://okdiario.com/recetas/receta-callos-ibericos-salsa-champinones-4720982/,1 k de callos ibéricos. 300 gramos de champiñones. 1 cebolla. 4 dientes de ajo. 5 clavitos de olor. 1 hoja de laurel. 75 ml de aceite de oliva. 1 taza de vino blanco. 150 gramos de jamón serrano cortado en dados. 1 cucharada de pimentón dulce. 1 pimiento verde. 4 tomates maduros. Sal y pimienta al gusto,"Hervir los callos en agua con dos cucharadas de vinagre durante 3 minutos. Desechar el agua y lavarlos muy bien con agua fría. Reservar.. En una olla grande echar aceite de oliva, poner la cebolla, el pimiento verde y el ajo previamente picados menudos.. Cuando la cebolla esté transparente, añadir el jamón serrano y el pimentón dulce.. Rehogar e incorporar el tomate casi triturado. Salpimentar.. Cocinar durante 5 minutos y agregar los callos escurridos. Mezclar y cocinar 5 minutos más.. Cubrir con agua muy caliente y verter el vino. Un truco: no cubrir totalmente los callos para que la gelatina se quede en ellos y estén jugosos. Rectificar la sal.. Añadir las especias.. Cocer a fuego medio durante una hora, aproximadamente, o hasta que los callos estén cocinados.. Agregar al final los champiñones picados en láminas no muy finas y sofritos previamente en un poco de aceite de oliva. Comprobar el punto de sal. Cocer cinco minutos más.. Dejar reposar de un día para otro."
Receta de muffins de naranja y vainilla,2019-10-22 15:00:04+00:00,https://okdiario.com/recetas/receta-muffins-naranja-vainilla-4720868/,50 ml de zumo de naranja. La ralladura de la cascara de una naranja. 4 huevos. 200 gr de azúcar de caña. 5 ml de esencia de vainilla. 200 ml de aceite de oliva. 220 gr de harina. 1 sobre de levadura. 70 gr de naranja confitada. Azúcar glass,"Empezamos esta increíble receta preparando la base, buscamos todos los ingredientes que deberán estar listos para la acción. Batimos, en primer lugar, los huevos con el azúcar.. Nos interesa que se doble su tamaño y nos quede una especie de salsa que vamos a mezclar con la ralladura de naranja, aromatizaremos de esta manera este dulce de una forma increíble.. Montamos con las varillas eléctricas durante unos minutos hasta que nos quede una base esponjosa y deliciosa. Le incorporamos el zumo de la naranja, lo ideal es que sea natural, aunque podemos usar zumo concentrado de buena calidad.. Mezclamos y tendremos la base líquida de este dulce preparada. Llega el turno de la harina, para evitar que queden grumos es importante que esté tamizada, de esta manera conseguiremos un resultado mucho más delicado. Incorporamos la levadura.. Le añadimos el aceite de oliva, para que queden más suaves nuestros muffins es mejor que sea de arbequina, aunque podemos usar cualquier tipo.. Para darle el sabor que necesita ponemos la vainilla. Este elemento potenciará aún más el sabor de las naranjas.. Incluiremos también, unas naranjas confitadas. Las cortamos en trocitos que irán directamente a la masa, podemos guardar algunas rodajas para decorar esta delicia.. Untamos los moldes con la mantequilla y dejamos vertemos la masa de los muffins. Es importante no rellenarnos del todo, el efecto de la levadura hará que aumenten de tamaño.. Horneamos a 180º durante unos 15 minutos hasta tener listos unos muffins de vainilla y naranja realmente deliciosos. Solo nos quedará probarlos y disfrutarlos con un buen café o chocolate caliente."
Receta de polenta con col y queso al horno,2019-10-22 13:00:34+00:00,https://okdiario.com/recetas/receta-polenta-col-queso-horno-4720809/,250 gr de col kale. 1 diente de ajo. 1 vaso de caldo de verduras. 150 gr de sémola de maíz. 50 gr de mantequilla. 50 gr de queso. Sal. Pimienta,"Esta receta es perfecta para incluir en nuestra dieta un alimento tan recomendable como la col kale. Este tipo de verdura quedará de maravilla con unos sencillos ingredientes que la harán llegar a nuestra mesa en perfectas condiciones.. Ponemos la col en un cazo con agua salada y el diente de ajo pelado y cortado. De esta manera la escaldaremos durante unos minutos y estará preparada para la acción.. Continuaremos con la polenta. Vamos a prepararla, empezamos calentando el caldo de verduras. Añadimos la sémola de maíz y vamos removiendo hasta que espese. Salpimentamos al gusto y reservamos. Tardará unos 20 minutos en estar lista.. Picamos muy finita la col y la vamos a añadir a la polenta mezclamos bien para darle un poco de color a esta base repleta de sabor. Le añadimos la mantequilla para que gane cremosidad.. Esta combinación de sabores por si sola ya estuviera increíble, pero le añadiremos un poco más de sabor con el queso. Podemos incluir cualquier tipo de queso, lo rallamos y mezclamos con el resto de los ingredientes.. Ponemos esta mezcla en una fuente previamente forrada con papel vegetal para que no se pegue la polenta. Hacemos una lámina de unos 2 centímetros que dejaremos enfriar para poder calentarla.. Cuando esté fría cortamos esta masa con la ayuda de un vaso o un molde, podemos comer esta polenta en frío o en caliente estará increíble. La gratinamos unos minutos antes de servir al horno. Este plato es perfecto para llevarlo al trabajo o comerlo como plato único vegetariano acompañado de una buena ensalada, el resultado es espectacular."
Receta de Fruta al Pedro Ximénez,2019-10-22 12:00:58+00:00,https://okdiario.com/recetas/receta-fruta-pedro-ximenez-4720882/,1 plátano. 2 kiwis. 1 pera. 10 fresas. ½ papaya. 1 vaso de zumo de naranja. 1 clavo de olor. 1 cucharadita de canela molida. 100 gr de azúcar. 10 gr de mantequilla. 1 vaso de vinoPedro Ximénez,"Lavar y secar cada fruta.. Cortar las fresas y el plátano en rodajas.. Pelar y cortar la pera, los kiwis y la papaya en dados, retirando las semillas.. Calentar una sartén con la mantequilla.. Cuando se funda, agregar la fruta y el azúcar.. Saltear durante tres minutos y sazonar con la canela y el calvo.. Verter el vino y subir el fuego para flambear durante tres minutos.. Bajar el fuego y añadir el zumo de naranja. Cocinar hasta que la salsa reduzca.. Servir las frutas al Pedro Ximénez acompañadas de una bola de helado.. Otra manera fresca para variar la receta es colocar la fruta troceada en un bol.. Verter encima el licor y el zumo, junto con el azúcar. Remover y dejar reposar en la nevera durante dos horas. Servir el postre bien frío.. Se puede utilizar cualquier fruta."
Receta de espaguetis con oreja de cerdo y gambas,2019-10-22 11:00:30+00:00,https://okdiario.com/recetas/receta-espaguetis-oreja-cerdo-gambas-4720652/,500 gr de espaguetis. 1 oreja de cerdo. 300 gr de gambas peladas. 4 cucharadas de tomate frito. 1 cebolla. 2 dientes de ajo. Apio. Vino blanco. 2 hojas de laurel. Granos de pimienta. Pimienta negra en polvo. Sal. Aceite de oliva,"La oreja de cerdo es un ingrediente que podemos ir incluyendo en otros platos más allá de los guisos más auténticos. Este elemento tiene unas peculiaridades especiales, empezaremos quemando un poco la oreja, por si tiene alguna impureza en la superficie. La tostamos un poco antes de ponerla en un cazo con agua, la hoja de laurel, el apio y los granos de pimienta.. Para darle más sabor a este elemento que será uno de los que hagan destacar esta pasta, le añadiremos media cebolla pelada. Dejamos que se cocine unos minutos hasta que esté tierna, en ese momento retiramos del fuego. Colamos el caldo y reservamos la oreja.. Cuando la oreja esté fría la cortaremos en trocitos del mismo tamaño para que se pueda mezclar con el resto de los ingredientes.. Continuamos con los espaguetis, vamos a ponerlos a hervir con abundante agua. Dejamos que se cocinen durante unos 7 minutos hasta que estén listos. Escurrimos los espaguetis y reservamos.. Preparamos la sartén, lo ideal es que sea antiadherente o un wok, ponemos un chorrito de aceite. Añadimos la media cebolla pelada y picada, con los dos dientes de ajo, también pelados y cortados.. Mientras se ponen tiernas las verduras, pelamos las gambas. Las añadimos a la sartén y salpimentamos el conjunto.. Añadimos el tomate frito y el vaso de vino. Dejamos que se cocinen unos minutos antes de la llegada de la oreja de cerdo. Le añadimos un poco del caldo de la cocción de la oreja antes de la llegada de los espaguetis. Tendremos listo un plato de pasta realmente espectacular."
Receta de Pastel de berenjenas al horno con crema de queso,2019-10-22 10:00:59+00:00,https://okdiario.com/recetas/receta-pastel-berenjenas-horno-crema-queso-4720793/,4 berenjenas frescas. 1 cebolla grande. 1 ½ taza de salsa de tomate casera. 8 hojas de albahaca fresca y picadas en trozos pequeños. 2 unidades de huevo. ¼ kg de requesón. 100 gr de queso parmesano rallado. ¼ taza de leche. 6-8 lonchas de jamón cocido. 120 gr de queso mozzarella rallado. 4 cucharadas de aceite de oliva virgen extra. ½ cucharadita de pimienta negra. Sal al gusto,"Lavar y cortar las berenjenas en rodajas de 1cm., aproximadamente.. Poner las berenjenas en un recipiente apto para microondas que no esté sellado totalmente hermético. Programar la cocción durante 9-10 minutos.. Mientras tanto, pelar y cortar la cebolla en tiras finas y alargadas.. En una sartén antiadherente, verter 2 cucharadas de aceite de oliva virgen extra. Calentar a fuego medio-bajo. Incorporar la cebolla, agregar una pizca de sal y una pizca de pimienta. Remover y cocinar durante 8 minutos, retirar y reservar.. En una sartén, agregar un poquito de aceite. Calentar a fuego medio-alto. Dorar las berenjenas con un poquito de sal durante 1-2 minutos por cada lado. Hacerlo por tandas.. En una fuente, agregar los huevos, el requesón, una pizca de sal y una pizca de pimienta. Remover muy bien para integrar los ingredientes.. A continuación, añadir la leche y el queso parmesano rallado. Remover hasta obtener una crema de queso homogénea. Dividirla en tres porciones, y reservar.. Incorporar nuevamente la cebolla a la sartén. Agregar la salsa de tomate y la albahaca picada. Mezclar y dejar cocinar durante 5 minutos a fuego bajo. Reservar.. Precalentar el horno a 200 grados.. En una fuente apta para horno, colocar una capa de berenjenas. Seguidamente, la mitad de la salsa de tomate y cebolla. Después una porción de crema de queso y, finalmente, unas lonchas de jamón que cubra toda la fuente.. Repetir el procedimiento: capa de berenjenas, salsa de tomate y cebolla, capa de crema de queso y lonchas de jamón.. Para finalizar, una capa de berenjenas, una de crema de queso y, por último, el queso mozzarella rallado que cubra todo el pastel.. Hornear durante 10-12 minutos, hasta cuando comience a dorar el queso mozzarella.. Dejar reposar durante 5 minutos antes de servir."
Receta de lubina con salsa de pimiento asado y ajos tiernos,2019-10-22 09:00:02+00:00,https://okdiario.com/recetas/receta-lubina-salsa-pimiento-asado-ajos-tiernos-4720560/,200 gr de lubina. 2 ajos tiernos. Harina. Aceite de oliva. Sal. 1 pimiento rojo. Sal. Pimienta negra. 100 ml de nata para cocinar,"Vamos a empezar esta sencilla receta preparando la salsa. Podríamos usar unos pimientos escalivados de compra, pero siempre es mejor hacerlo en casa. Simplemente untamos con aceite de oliva el pimiento rojo, de esta forma se pelará mucho mejor.. Ponemos el pimiento en una fuente para horno y lo cocinamos a 180º durante unos 20 minutos. Cuando esté listo lo retiramos del horno, esperamos a que se enfríe para poder pelarlo. Pelamos y cortamos en tiras del mismo tamaño.. No importa como esté cortado el pimiento, lo ponemos directamente en el vaso de la batidora con la nata para cocinar, la sal y la pimienta al gusto. Trituramos hasta tener lista una salsa de pimientos exquisita. Calentaremos antes de servir y de esta manera cogerá un poco más de textura.. Seguimos con la lubina. Este pescado blanco es una delicia que se cocina muy rápidamente. Vamos a pedirlo en la misma pescadería que nos lo limpien, le deben quitar la espina y nos quedaremos solo con los lomos.. En casa comprobamos que no quede ninguna espina, lavamos y secamos sobre papel absorbente.. Enharinamos el pescado y lo freímos con un buen chorrito de aceite. Cuando esté listo lo retiramos del fuego para que elimine el exceso de aceite.. Pelamos y cortamos los ajos tiernos. En el mismo aceite vamos a saltearlos hasta que estén bien cocinados, con 3 o 4 minutos será suficiente.. Mientras se cocinan los ajos calentamos la salsa de pimientos. Pasaremos con todo listo a emplatar, colocamos la lubina, le añadimos los ajos y la salsa. Tendremos listo uno de esos platos de restaurante muy fáciles de cocinar."
Receta de Manitas de cerdo al vino blanco,2019-10-22 08:00:12+00:00,https://okdiario.com/recetas/receta-manitas-cerdo-vino-blanco-4720489/,1 kg de manitas de cerdo bien limpias. 1 tomate maduro. 1 cebolla grande. 1 diente de ajo. ¼ litro de vino blanco seco. 100 gramos de jamón serrano en trozos pequeños. 100 gramos de chorizo en trocitos. 2 clavitos de olor. 1 cucharadita de pimentón de la Vera. Tomillo al gusto. 1 hojita de laurel. Sal y pimienta al gusto. 1 cucharada de harina de trigo. Aceite de oliva,"En una olla grande, cubrir las manitas de cerdo con agua y hervir. . Cuando lleven 4 minutos hirviendo, colar las manitas y reservar el agua de la cocción; volverlas a poner en la olla con abundante agua. Añadir el tomillo, los clavos de olor, el laurel, sal y pimienta y dejar cocinar durante tres horas a fuego medio, o hasta que las manitas estén cocidas.. Al cabo de las tres horas, retirar las manitas (dejarlas enteras si se quieren guisar así, o deshuesarlas si se desea una receta parecida a los callos).. Para la salsa, picar la cebolla y los ajos finamente y saltearlos con un chorrito de aceite de oliva, hasta que tomen color.. Agregar el jamón serrano y sofreír.. Añadir la harina removiendo continuamente para que no se pegue y se cocine bien.. Agregar el pimentón y después el vino blanco. Dejar reducir por tres minutos hasta que el alcohol se evapore.. Añadir el chorizo, el tomate triturado y 500 ml del agua de la cocción. Cocer todo junto por 30 minutos.. Unir todos los ingredientes de esta receta. Rectificar el punto de sal."
