title,date,url,ingredients,steps
"Enrollado de ensalada de mariscos al queso, receta sencilla",2021-03-25 17:00:30+00:00,https://okdiario.com/recetas/enrollado-ensalada-mariscos-queso-receta-sencilla-7006080/,3 láminas de pan de molde sin corteza. 50 gramos de lechugas variadas. 200 gramos de gambas grandes cocidas. 200 gramos de palitos de surimi. 80 gramos de tomates cherry. 50 gramos de cebollino. Hojitas de perejil para adornar. Gambas para adornar. Mayonesa. Pimienta negra. Queso crema al gusto,"Picar en brunoise las gambas y el surimi.. Lavar las lechugas y cortarlas. Cortar en cuartos los tomates cherry (si son muy pequeños, a la mitad).. En un bol grande, poner los mariscos, los tomates y las lechugas, añadir mayonesa al gusto, moler un poco de pimienta negra y remover con cuidado para integrar los ingredientes. Poner a punto de sal.. En la encimera, colocar papel de hornear y encima las tres láminas de pan de molde una después de la otra, un poco superpuestas (uno o dos cm).. Con los dedos aplastar con cuidado los bordes donde se juntan las láminas, para unirlas y no se salga el relleno. Pasar un rodillo por encima para terminar de unir y aplastar bien las láminas.. Colocar encima la ensalada de mariscos dejando libres 5 cm aproximadamente de uno de los bordes (el borde contrario por donde se empiece a enrollar).. Con ayuda del papel de horno, ir enrollando con cuidado las láminas de pan unidas, dejando la unión por debajo. Con el papel sulfurizado enrollar de nuevo hacia el otro lado, de modo que el rollo quede envuelto en el papel. Dejar reposar en la nevera por al menos una hora (debe estar bien frío para que coja forma).. Sacarlo de la nevera y cortar los extremos para que el rollo quede bien presentado.. Pasarlo a la bandeja donde se servirá.. Cortar el cebollino muy finamente y mezclarlo con el queso crema, salpimentar al gusto y con esta crema cubrir por completo el rollo.. Adornar con gambas y hojitas de perejil."
"Barritas de granola sin cocción, receta casera",2021-03-25 13:00:22+00:00,https://okdiario.com/recetas/barritas-granola-sin-coccion-receta-casera-7005980/,1 taza de mantequilla de cacahuete. 90 gramos de chocolate negro. 60 mililitros de aceite vegetal. 2 tazas de avena en hojuelas. 1 taza de granola. 10 dátiles sin hueso. 3 cucharadas de miel,"Coloca en el vaso de la licuadora los dátiles, la mantequilla de cacahuete, la miel y el aceite. Bate bien hasta conseguir una mezcla homogénea. Si te gustan los trocitos, también cabe la opción de triturar un poco menos.. Agrega los copos de avena y revuelve manualmente para que no se desmenuce completamente.. Extiende sobre una fuente forrada con papel vegetal, vierte encima el chocolate fundido y alisa con una espátula.. Espolvorea con granola y coloca en el refrigerador durante al menos 4 horas.. Corta en porciones. Si lo prefieres, puedes hacer bolitas con la masa y almacenarlas en bandejitas para cupcakes."
"Canapés de ensalada de pollo, una receta fácil",2021-03-25 11:00:19+00:00,https://okdiario.com/recetas/canapes-ensalada-pollo-receta-facil-7005865/,12 tartaletas saladas. 1 pechuga de pollo sin piel. Un manojo de cilantro. Una pieza de aguacate maduro. 1 limón. 2 dientes de ajo grandes. Mayonesa al gusto,"Poner a hervir la pechuga de pollo con el manojo de cilantro y 1 diente de ajo. Cuando esté bien cocida, dejar enfriar, desmenuzar y reservar. El caldo sobrante puede ser guardado para aprovechar en cualquier receta que necesite caldo de pollo.. Picar por la mitad el aguacate, quitar la piel y aplastar. Posterior a eso, bañar con el jugo de limón para evitar su oxidación.. Incorporar el pollo desmenuzado, remover e incorporar el diente de ajo finamente picado y mezclar.. Añadir la mayonesa al gusto para que sea más cremoso o menos, dependiendo del gusto de cada quien. Verificar la sal y reservar en la nevera.. En cada molde de tartaleta, poner una o dos cucharadas de la ensalada de pollo. Para un toque diferente, se puede añadir una gota de mostaza y decorar con perejil finamente picado."
"Buñuelos de setas y foie, una sencilla receta",2021-03-25 09:00:29+00:00,https://okdiario.com/recetas/bunuelos-setas-foie-sencilla-receta-7005463/,125 ml de leche. 125 ml de agua. 100 gramos de mantequilla. 150 gramos de harina de trigo. 6 gramos de boletus deshidratados. 4 huevos. 1 cucharadita de sal. ½ cucharadita de azúcar. 400 gramos de bloc de foie gras de pato. 140 gramos de queso crema al 0%. 20 ml de oporto. Pimienta negra,"Para preparar los buñuelos: precalentar el horno a 200°C.. En un cazo verter la leche, el agua, la mantequilla, sal y azúcar y llevar a ebullición a fuego moderad. Triturar los boletus deshidratados hasta volverlos polvo.. Al empezar a hervir, retirar del fuego y agregar la harina de trigo y los boletus.. Mezclar con cuchara de madera hasta lograr una pasta uniforme.. Volver a poner al fuego sin dejar de remover durante 1 minuto, hasta que la pasta se seque.. Verter en un cuenco y agregar los huevos uno a uno, mezclando muy bien entre cada uno.. Poner la mezcla resultante a punto de sal.. Colocar la masa en una manga pastelera con boquilla ancha. Forrar una bandeja con papel de horno y hacer montoncitos con la pasta, dejando espacio entre cada uno (aumentan de volumen).. Hornear 20 minutos. Sacar del horno y dejar enfriar.. Para preparar el relleno: en un bol poner el foie y mezclarlo con el queso crema (ambos a temperatura ambiente) con un tenedor.. Añadir el oporto y un golpe de pimienta, mezclar y colocar en una manga.. Abrir un agujerito a los buñuelos y rellenar."
¿Cómo elaborar un fumet rojo?,2021-03-24 18:00:24+00:00,https://okdiario.com/recetas/como-elaborar-fumet-rojo-7001252/,500 gramos de espinas de pescado. 250 gramos de cabezas de gambas. 250 gramos de cangrejos. 500 gramos de pescado de roca. 2 puerros. 4 zanahorias. 1 cabeza de ajos. 2 cebollas. 4 tomates. 2 ramas de apio. 2 cucharadas de pimentón dulce. 2 cucharadas de tomate concentrado. Aceite de oliva,"Pelar las zanahorias, limpiar los puerros y el apio. Pelar las cebollas y los tomates.. Trocear en pedazos pequeños las hortalizas.. Lavar y secar los cangrejos y las cabezas de gambas.. Limpiar los pescados y lavarlos con todo y espinas.. Lavar la cabeza de ajos y secarla muy bien. Partirla por la mitad.. En una cacerola bien grande echar 4 cucharadas de aceite y dorar ligeramente la cabeza de ajos.. Añadir las cabezas de gambas y los cangrejos. Presionar de vez en cuando con una cuchara de madera.. Incorporar las hortalizas ya troceadas y rehogar 5 minutos.. Agregar el pimentón y el tomate concentrado, mezclar bien y rehogar por 3 minutos más.. Añadir las espinas y los pescados de roca, 4-5 litros de agua fría y cocinar a fuego lento durante 25 minutos.. Retirar las impurezas que vayan saliendo a la superficie con una espumadera.. Cuando haya pasado el tiempo, retirar del fuego y reposar 15 minutos. Pasar el fumet por el chino."
"Budín vegano de chocolate con leche de almendras, receta casera",2021-03-24 17:00:06+00:00,https://okdiario.com/recetas/budin-vegano-chocolate-leche-almendras-receta-casera-7001112/,1 taza de azúcar blanco (u otro azúcar). 3 tazas de leche de almendras sin azúcar. ½ taza de cacao en polvo sin azúcar. 2 cucharadas de almidón de maíz. 1 cucharadita de vainilla (opcional). Pizca de sal,"En una cacerola, coloca el cacao, el almidón de maíz y la sal. Añade un poco de leche de almendras, revolviendo, hasta obtener una crema ligera.. Incorpora toda la leche poco a poco y, al finalizar, calienta a fuego medio revolviendo constantemente, unos 5 minutos.. Cuando la crema haya espesado, retira la cacerola del fuego, añade la vainilla y mezcla bien.. Vierte en un recipiente hondo y coloca en el refrigerador durante 30 minutos.. Si lo prefieres, puedes servirlo caliente."
"Arroz con setas, espárragos y presa ibérica, receta para disfrutar en casa",2021-03-24 13:00:59+00:00,https://okdiario.com/recetas/arroz-setas-esparragos-presa-iberica-receta-disfrutar-casa-7001038/,400 gramos arroz de grano redondo. 350 gramos de pluma de cerdo ibérico. 100 gramos de setas. 220 gramos de espárragos trigueros. 30 gramos de pimiento rojo. 30 gramos de pimiento verde. 100 gramos de tomate. 2 dientes de ajo. Un puñado de perejil. 1 litro de caldo de verduras. Sal. Pimienta. Aceite de oliva. Hierbas a gusto,"Cortar la pluma de cerdo en dados pequeños y salpimentar. Reservar refrigerado por media hora.. Lavar y picar los espárragos, setas y los pimientos en dados pequeños.. Rallar el tomate con la ayuda de un rallador de queso.. Majar el ajo y el perejil juntos.. Calentar aceite de oliva en una paellera y rehogar los pimientos rojos y verdes. Dorar y reservar aparte.. Rehogar las setas y espárragos durante tres minutos, sacar y reservar.. Dorar la carne en la paellera e incorporar el tomate rallado.. Incorporar el arroz cocinando por tres minutos y agregar a la paellera el caldo de verduras y las hierbas aromáticas al gusto.. Poner el conjunto a punto de sal.. Cocinar todo durante unos 20 minutos y antes de apagar la llama incorporar la mezcla de perejil y ajo majado, los espárragos y las setas."
"Salsa verde piamontesa, receta complemento de carnes asadas",2021-03-24 11:00:59+00:00,https://okdiario.com/recetas/salsa-verde-piamontesa-receta-complemento-carnes-asadas-7000952/,120 gramos de perejil. 80 gramos de miga de pan duro. 150 mililitros de aceite de oliva extra virgen. 50 mililitros de vinagre de vino blanco. 3 filetes de anchoas en aceite. 2 dientes de ajo. 2 yemas. 1 cucharada de alcaparras. Sal. Pimienta negra,"Desmiga el pan, corta la miga en trozos y mézclala con el vinagre de vino. Deja macerar la preparación durante 10 minutos, mientras preparas los demás ingredientes.. Elimina el exceso de sal de las alcaparras, enjuagándolas unos minutos bajo el chorro de agua del grifo.. Pica las alcaparras, los ajos y las anchoas, y mezcla en un bol. No olvides retirar la parte central del ajo.. Prepara los huevos duros, tamiza las yemas y añádelas.. Incorpora la miga de pan exprimida y las hojas de perejil lavadas y picadas finamente.. Mezcla bien, agrega el aceite de oliva, la sal y un poco de pimienta.. Vuelve a mezclar y deja la salsa reposar a temperatura ambiente, aproximadamente 2 horas.. Una vez reposada, puedes usar la salsa piamontesa de inmediato para humectar y aderezar la carne, o almacenarla en el refrigerador."
"Picadillo de pollo cocinado, receta fácil y sorprendente en sabor",2021-03-24 09:00:03+00:00,https://okdiario.com/recetas/picadillo-pollo-cocinado-receta-facil-sorprendente-sabor-7000779/,500 gramos de pollo bien picado. 1 patata. 1 zanahoria. 80 gramos de guisantes. 5 gramos de chile chipotle (opcional). 3 jitomates. ¼ de cebolla. 240 mililitros de agua. sal. Aceite de oliva,"Pelar o limpiar la zanahoria y la patata.. Cortar la zanahoria y la patata en dados bastante pequeños.. Calentar agua en una olla y colocar las verduras cuando esta entre en hervor.. Cocinar la zanahoria, guisantes y la patata picados en el agua hervida durante 10 minutos. Escurrir y reservar.. Calentar unos 20 mililitros de aceite de oliva en una sartén y cocinar el pollo picado. Mover constantemente y mantener la cocción hasta que dore.. Licuar la porción de cebolla, el chile y el tomate en la licuadora.. Agregar la mezcla de tomate al sartén del pollo y cocinar durante 4 minutos.. Incorporar las verduras cocidas a la mezcla del pollo y cocinar durante 10 minutos más.. Poner el conjunto a punto de sal y de sabor."
"Quorn con salsa de coco, receta exótica",2021-03-23 17:00:14+00:00,https://okdiario.com/recetas/quorn-salsa-coco-receta-exotica-6995589/,350 gramos de quorn en piezas. 300 ml de leche de coco. ½ pimiento rojo. 1 cebolla grande. 1 zanahoria. Ras el hanout. 300 gramos de arroz basmati. 700 ml de agua. Cilantro fresco,"Poner al fuego el agua en una cacerola, junto con el arroz y una pizca de sal.. Cuando el arroz hierva y esté listo, escurrir y dejar enfriar.. Picar en brunoise fina las verduras.. En un wok colocar aceite y saltear las verduras. Cuando estén al dente, agregar la leche de coco y el ras el hanout.. Remover sin parar durante 5 minutos para integrar muy bien los sabores.. A continuación incorporar el quorn.. Cocer con la salsa durante 15 minutos.. Servir el quorn con su salsa acompañado del arroz basmati. Decorar con cilantro picado muy finamente."
