title,date,url,ingredients,steps
Receta de Rodaballo con mejillones a la sidra,2020-02-27 17:00:30+00:00,https://okdiario.com/recetas/receta-rodaballo-mejillones-sidra-5228430/,"6 filetes de rodaballo, 200 gramos c/u. 300 ml de sidra. 300 ml de caldo de pescado. 150 gramos de mantequilla. 4 cucharadas de nata. 40 mejillones. 3 manzanas. Cebollino. Aceite de oliva. Sal y pimienta negra recién molida","Poner 250 ml de sidra en una cazuela con el caldo de pescado y la mantequilla. Llevar a ebullición y dejar que reduzca a 2/3. Añadir la nata, mezclar y sazonar. Reservar.. En cacerola aparte, calentar el resto de la sidra y llevar a ebullición. Incorporar los mejillones lavados, tapar la cacerola y cocer hasta que los mejillones se abran.. Retirar los mejillones, sacarlos de las conchas y pasar a una cazuela limpia. Rociarlos con el líquido de su cocción ya colado y mantenerlos calientes a fuego muy bajo.. Pelar y cortar en dados las manzanas. Picar finamente el cebollino.. En una sartén calentar aceite y freír los filetes de rodaballo, 5 minutos. Dar un punto de sal.. Calentar la salsa de sidra y añadir las manzanas y el cebollino. Poner a punto de sal y pimienta molida.. Colar los mejillones.. En una fuente, disponer los filetes de rodaballo con los mejillones y regar con la salsa."
Receta de setas al horno,2020-02-27 16:00:18+00:00,https://okdiario.com/recetas/receta-setas-horno-5228132/,Setas. Champiñones. Aceite de oliva. Sal. Pimienta. 2 dientes de ajo. Perejil,"Cocinar un plato casi completo y hacerlo sin ensuciar la cocina es posible. Usar el horno, la mayoría con sistema de limpieza automática es un acierto para esos días en los que no apetece demasiado cocinar. Podemos seguir disfrutando del placer de la comida con recetas como ésta.. Usaremos unas setas, unos champiñones o ambos. Frescos y de primera calidad se cocinarán a la perfección de una forma que se convertirá en imprescindible, es rápido, fácil y siempre quedará bien.. Nos ponemos manos a la obra con esta increíble materia prima. Lavamos las setas y las cortamos en trocitos del mismo tamaño. Este ingrediente tiene mucha agua, es importante cocinarlo bien para que no nos queden muy secas.. Ponemos las setas en una fuente para horno. Seguimos con los champiñones, los lavamos y troceamos para que se integren en esta increíble preparación.. Añadimos los champiñones e incorporamos un poco de aceite de oliva. Salpimentamos al gusto y le añadimos la mezcla secreta.. Pelamos dos dientes de ajo y los cortamos lo más finos posibles. Repartimos los ajos por encima de las setas y los champiñones.. Lavamos y picamos un poco de perejil Conseguiremos con este ingrediente darle un punto extra de sabor y color.. Calentamos el horno a 180º. Es importante que esté listo para la acción, de esta manera conseguiremos una cocción más uniforme.. Horneamos las setas con el horno ya caliente a 180º durante unos 10 minutos. Las setas y champiñones quedarán en su punto, no es necesario que se cocinen de más o quedarán muy secas.. Retiramos del horno y servimos, en compañía de una ensalada o un poco de carne o pescado a la plancha tendremos una cena ligera muy fácil de preparar. Solo nos quedará probarla y disfrutarla."
Receta de pizza de berenjena con pan de molde,2020-02-27 14:00:37+00:00,https://okdiario.com/recetas/receta-pizza-berenjena-pan-molde-5227970/,8 rodajas de pan de molde sin corteza. 1 berenjena grande. 100 gr de jamón de York. 8 lonchas de queso. Tomate frito o natural. Queso rallado. Orégano. Mantequilla,"Esta receta es rápida de conseguir y queda impresionante. Preparar una pizza con una base de pan de molde sin corteza es una solución de no disponer de una base convencional. Se le puede añadir cualquier ingrediente y quedará deliciosa.. Nos ponemos manos a la obra con la berenjena. Lavamos la berenjena y la cortamos en rodajas del mismo tamaño. Las ponemos en un agua, sal y un chorrito de limón para que eliminen parte de su amargor.. Preparamos un poco de harina y agua con gas para rebozar las berenjenas. Las pasaremos por harina y por agua con gas. Freímos las berenjenas y las ponemos sobre papel absorbente para que queden perfectas.. Tostamos el pan de molde. Lo vamos a poner con un poco de mantequilla a tostar de esta manera conseguiremos tener la base lista de esta pizza. Solo nos quedará darle el gratinado final. Podemos dejarlo todo listo y montar el plato en unos segundos.. Ponemos el pan de molde de base. Encima un poco de tomate frito o natural. El queso y el jamón le darán a esta mezcla el sabor y la cremosidad perfecto. Por encima disponemos de más queso rallado y un poco de orégano.. Creamos estas pizzas de esta manera tendremos las 8 rodajas de pan de molde listas para hornear. Ponemos a gratinar en el horno a 180º durante unos 7 minutos antes de servir.. Estas pizzas se pueden comer en frío o en caliente, son perfectas como aperitivo si las cortamos en trocitos y las servimos con un vino blanco o una cerveza. El éxito está totalmente asegurado con esta maravilla fácil de preparar."
¿Cómo hacer pan de soja?,2020-02-27 13:05:21+00:00,https://okdiario.com/recetas/como-hacer-pan-soja-5228354/,½ taza de harina de soja. 1 ½ de harina de trigo integral. 30 gramos de levadura. 1 cucharadita de sal. 2 cucharadas de mantequilla derretida. ½ taza de azúcar moreno. 1 huevo. ¾ taza de leche tibia (puede ser leche de soja). Agua tibia,"En un cuenco poner la leche templada, 1 cucharadita de azúcar y la levadura. Mezclar y dejar reposar tapado, hasta que la levadura crezca.. Mezclar las harinas, el azúcar restante, el huevo y la mantequilla derretida.. Añadir la mezcla de leche y amasar. Añadir la sal. Si es necesario se le agrega agua tibia, hasta conseguir una masa consistente.. Poner la masa en un bol y dejar reposar durante 30 minutos cubierta con un paño.. Engrasar un molde cuadrado y meter la masa en él. Tapar con el paño y reposar otros 30 minutos.. Precalentar el horno a 190° C.. Al cabo de la hora, hornear durante 30 minutos a 190° C."
Receta de galletas de natillas,2020-02-27 12:00:15+00:00,https://okdiario.com/recetas/receta-galletas-natillas-5227232/,200 gr de harina. 25 gr de preparado para natillas. 50 gr de azúcar. 150 gr de mantequilla. 1 yema de huevo,"Preparar unas galletas con sabor a natillas es un sueño hecho realidad que se cocinará en un abrir y cerra de ojos. Empezaremos enciendo el horno, lo precalentamos a 180º para que esté listo a la hora de recibir este dulce.. En un bol ponemos la harina previamente tamizada. Puede ser integral si queremos hacerlas un poco más digestivas o natural sin nada más que una buena materia prima.. Usaremos un sobre de preparado para natilla de cualquier marca. Esa mezcla que gracias a un poco de leche adquiere el sabor y la textura indiscutible de un postre con nombre propio.. Lo añadimos a la harina y mezclamos hasta que esté perfectamente integrado. Con los ingredientes líquidos nos ofrecerá todo su sabor.. Continuamos con el azúcar. Incorporamos este ingrediente a la mezcla, podemos ponerle menos si nos gustan menos dulces u optar por un azúcar moreno más saludable.. Ponemos la mantequilla al microondas unos segundos para que se funda. La incorporamos directamente a la mezcla que tenemos en el bol.. Amasamos con las manos y le incorporamos la yema de huevo. Tendremos la base lista para unas galletas que impresionarán.. Enharinamos la mesa de trabajo. Con la ayuda de un rodillo le damos forma a esta masa de galletas. Crearemos una lámina para ir cortando las galletas con un molde o un vaso.. Colocamos las galletas en una fuente para horno, previamente forrada con un papel de horno para que no se pegue la masa.. Horneamos a 180º unos 12 minutos. Cuando estén doradas las retiramos del horno y dejamos que se enfríen. Tendremos listas unas galletas ideales para cualquier ocasión, son fáciles y rápidas de preparar, quedarán de maravilla."
Receta de crema de acelgas con quesitos,2020-02-27 10:00:32+00:00,https://okdiario.com/recetas/receta-crema-acelgas-quesitos-5225937/,Acelgas frescas o congeladas. 1 cebolla. 1 patata. 4 quesitos. Aceite de oliva. Sal. Pimienta,"Esta receta es sencilla y queda deliciosa. Es una forma perfecta de comer verdura en una suave crema que le dará a las acelgas un sabor nunca visto.. Nos ponemos manos a la obra con un sencillo sofrito. Pelamos la cebolla y la cortamos en trocitos del mismo tamaño.. En una sartén con un chorrito de aceite, sofreímos la cebolla. Cuando esté tierna, añadimos un vaso de agua o de caldo para empezar a preparar el fondo de esta preparación.. Pelamos las patatas y las troceamos en trocitos del mismo tamaño para que se cocinen a la vez y nos aporten una cierta suavidad a la receta.. Las incorporamos a la cebolla, dejaremos que sean las primeras en cocinarse antes que las acelgas, tardarán un poco más.. Cuando las patas empiecen a estar tiernas, será el momento de dar paso a las acelgas. Para esta receta podemos optar por un producto fresco o congelado.. Si cocinamos unas acelgas frescas, debemos lavarlas bien y quitarles los hilos más duros antes de trocearlas. Las incorporamos a la preparación. Si son congeladas pueden ir directamente con el resto de los ingredientes.. Tardarán unos 7 minutos en estar perfectas. Rectificamos de sal y pimienta para equilibrar todos los sabores y dejamos que se cocinen.. Hasta aquí, tendremos casi listas unas acelgas convencionales. Las haremos más apetecibles convirtiéndolas en una suave crema.. Escurrimos las acelgas, reservamos un poco de caldo de su cocción. Ponemos todo en el vaso de la batidora. Trituramos con unos quesitos hasta tener lista una crema suave y deliciosa.. Servimos con un poco de pan frito y unas hojas de acelga salteadas. Tendremos listo un plato de verdura espectacular, solo nos quedará probarlo y disfrutarlo."
Receta de Boquerones en salsa de cava,2020-02-27 09:01:31+00:00,https://okdiario.com/recetas/receta-boquerones-salsa-cava-5226837/,1 kilo de boquerones. 80 gramos de mantequilla. 500 ml de cava. Zumo de limón. 200 ml de nata para cocinar. 1 cebolleta. Pizca de nuez moscada. 25 ml de brandy. Sal y pimienta negra recién molida al gusto. Aceite de oliva,"Limpiar los boquerones y quitarles la cabeza. Ponerlos bajo el grifo. Secarlos y reservar. Salpimentarlos y rociarlos con un chorro de jugo de limón.. Picar finamente la cebolleta.. En una sartén poner la mantequilla y el cava a fuego suave. Agregar los boquerones y cocinar unos minutos. Reservar.. Es importante no pasar de cocción los boquerones. En función de su tamaño, pueden estar hechos entre 3 y 5 minutos a partir del hervor.. Aparte, freír la cebolleta  hasta que se vea dorada, en un buen chorro de aceite a fuego lento.. Agregar el brandy, cocinar a fuego medio hasta que evapore el alcohol.. Triturar la cebolleta hasta hacerla puré. Añadir la nata y el líquido restante del cocinado previo de los boquerones. Mezclar bien.. Dejar reducir. Rectificar de sal y pimienta. Agregar la nuez moscada.. Servir los boquerones: poner salsa en el plato, los boquerones en otro y cubrir con más salsa el pescado."
Receta de Yogur casero de piña,2020-02-26 19:00:35+00:00,https://okdiario.com/recetas/receta-yogur-casero-pina-5222308/,500 ml de agua. 6 cucharadas de leche en polvo. Un  yogur natural. 50 gramos de azúcar molido. 200 gramos de piña en almíbar. 1 taza de leche de almendras. Muesli (opcional),"Colocar el agua en una cazuela y calentar a fuego medio-bajo. Añadir las cucharadas de leche y remover hasta disolver.. Retirar antes de que llegue a hervir (no debe superar los 85ºC) y añadir el yogur natura Mezclar suavemente hasta integrar todos los ingredientes.. Pasar la mezcla a un frasco de vidrio limpio y seco. Tapar bien e introducir al horno a 60º para que el yogur conserve el calor. Dejar un par de horas a esa temperatura, apagar y reposar toda una noche sin mover.. Transcurrido el tiempo, retirar del horno y esperar de cinco o seis minutos para que asiente. Reservar tapado en el refrigerador.. Empezar a trocear las piñas y saltearlas en una sartén con el azúcar.. Cocinar a fuego medio durante 5 minutos removiendo constantemente.. Añadir la leche de almendras y mezclar bien. Cuando las piñas estén tiernas, retirar del fuego y dejar enfriar.. Pasar la mezcla a la batidora y añadir el yogur previamente preparado. Triturar hasta obtener un yogur de piña suave y cremoso.. Enfriar un par de minutos antes de servir y decorar con muesli al gusto."
Receta del pan de jengibre,2020-02-26 18:00:53+00:00,https://okdiario.com/recetas/receta-del-pan-jengibre-5222170/,3 huevos. 1 taza de azúcar moreno. 3 tazas de harina de trigo. 2 cucharadas de jengibre en polvo. 1 cucharadita de jengibre fresco rallado. 100 gramos de melaza (se puede sustituir por miel). 1 cucharadita de polvo para hornear. ½ cucharadita de bicarbonato de sodio. 1 cucharadita de canela en polvo. ¾ de taza de cerveza oscura caliente. 1/3 de taza de aceite de girasol. ¼ cucharadita de sal. ¼ cucharadita de pimienta negra molida,"Mezclar la harina, el polvo para hornear, la sal, la canela, la pimienta y el jengibre en polvo en un cuenco grande.. Precalentar el horno a 180° C.. En una cacerola mediana, poner a calentar la cerveza a fuego medio hasta que llegue a ebullición, moviendo de vez en cuando.. Retirar del fuego y añadir el bicarbonato para lograr una mezcla efervescente y espumante. Agregar el azúcar morena y la melaza y remover hasta que se disuelvan.. Aparte, batir los huevos, el aceite vegetal y el jengibre fresco rallado hasta lograr una consistencia uniforme.. Verter la preparación de cerveza a los huevos en tercios, es decir, en tres veces.. Agregar a continuación la mezcla de harina del principio e integrar todo con movimiento envolvente.. Engrasar y enharinar un molde. Verter la preparación.. Hornear durante 35 minutos o hasta que al pincharlo con una aguja esta salga limpia."
Receta de caracoles con salchichas,2020-02-26 17:00:11+00:00,https://okdiario.com/recetas/receta-caracoles-salchichas-5222042/,1 kilo de caracoles. 4 salchichas de cerdo. 4 salchichas de pollo. 1 pimiento rojo. Cebolla. 2 dientes de ajo. 200 gramos de tomate triturado. 30 ml de coñac o brandy. 3 hojas de laurel. 4 guindillas o pimienta de cayena. Sal. Agua,"Lavar muy bien los caracoles con abundante agua fría. Repetir la operación hasta estar seguros de que quedaron totalmente limpios.. En una olla grande poner los caracoles con agua fría. Añadir el laurel, 2 guindillas y sal.. Cocinar los caracoles hasta que el agua rompa a hervir, bajar el fuego. Al estabilizarse subir de nuevo el fuego y repetir esto 3 o 4 veces.. Retirar del fuego, escurrir y reservar.. Picar muy menudamente el ajo, la cebolla y el pimiento.. En una cazuela grande sofreír las verduras.. Cuando la cebolla esté dorada, añadir las salchichas cortadas en trozos medianos.. Cocer a fuego lento, añadir el coñac o brandy. Al evaporarse el alcohol, agregar el tomate triturado. Remover y dejar cocinar por unos minutos.. Incorporar los caracoles a la cazuela con un poco del agua de la cocción y las guindillas restantes. Seguir cocinando a fuego lento con la cazuela tapada durante una hora.. Rectificar el punto de sal.. Los últimos 5 minutos, destapar y subir el fuego."
