title,date,url,ingredients,steps
Anticuchos peruanos: receta y origen de este típico plato de Perú,2021-07-16 08:00:05+00:00,https://okdiario.com/recetas/receta-anticuchos-peruanos-3389848/,1 corazón de vaca. 7 gramos de ajos molidos. 10 gramos de ají panca molido. 10 gramos de orégano. 150 mililitros de cerveza negra. 70 mililitros de vinagre. Comino. Sal. Pimienta. Aceite de oliva,"Limpiar y picar el corazón de la vaca en trozos de tamaño mediano.. Mezclar en un bol una parte del ají panca, los ajos, el orégano y el comino.. Introducir en el bol con los aliños el vinagre y la cerveza negra. Mezclar bien y salpimentar al gusto.. Introducir la carne en la mezcla de aliños y macerar durante dos horas.. Mezclar en un recipiente pequeño ají de panca, 80 mililitros de aceite de oliva y un poco de sal para obtener el aderezo.. Ensartar cuatro trozos de carne en cada palillo.. Cocinar los anticuchos en la parrilla cocinando por todos sus lados.. Ir untando el aderezo en la carne con una brocha de cocina mientras es sometida a la cocción."
Té de jengibre: receta de una infusión milenaria,2021-07-15 19:00:15+00:00,https://okdiario.com/recetas/como-hacer-te-jengibre-casero-66661/,1 bulbo y medio de jengibre tamaño mediano. 2 cucharadas de zumo de limón. 2 bolsitas de té verde. 1 litro de agua. 3 cucharadas de edulcorante natural Stevia,"El té de jengibre es un gran aliado de nuestra salud, una maravilla que podemos preparar y tomar en frío o en caliente. Con un poco de hielo, tendremos la bebida saludable de este verano preparada.. En este caso vamos a usar una raíz de jengibre o bulbo mediano. La mejor forma de tomar jengibre es que sea lo más fresco posible.. Para conseguir extraer las mejores propiedades del jengibre, empezaremos pelando el jengibre y cortándolo en trocitos.. Pinchamos con un tenedor para que el jengibre nos aporte todo su sabor. Preparamos el agua y añadimos el jengibre.. Dejaremos que el jengibre se cocine durante unos minutos hasta que no haya aportado todo su sabor.. En ese momento, ponemos las bolsitas de té. Un té verde es una buena opción, pero podemos ponerle cualquier tipo que tengamos en casa, el protagonista de esta bebida seguirá siendo el jengibre.. Para darle el punto más saludable y conseguir el acabado ideal de una bebida cargada de alegría, vamos a incorporar dos cucharadas de zumo de limón.. La vitamina C del zumo de limón será el encargado de darle el punto de sabor que con el jengibre combina a la perfección.. Continuamos con el dulzor de todo té, podemos ponerle azúcar, aunque siempre quedará más saludable con un poco de miel o un edulcorante natural como la Stevia.. Colamos el té y lo servimos en caliente o lo guardamos en la nevera con unas rodajas de limón y el jengibre. Añadimos hielo para servir un té helado perfecto para una merienda con mucho sabor y alegría."
"Ensalada leñador, con espinacas, setas, queso y manzana",2021-07-15 16:00:08+00:00,https://okdiario.com/recetas/ensalada-lenador-espinacas-setas-queso-manzana-7522704/,150 gramos de manzanas (1 o 2 manzanas). 100 gramos de queso Gorgonzola (u otro queso azul). 100 gramos de champiñones. 100 gramos de hojas de espinacas. 100 gramos de pan tipo baguette. Vinagre balsámico. Aceite de oliva. Sal. Pimienta,"Lava las espinacas, deja que se escurran y cocínalas al vapor durante solamente 1 minuto. Luego colócalas en una ensaladera amplia.. Corta los champiñones en rodajas. Lava la manzana, límpiala retirando el centro y córtala también en rodajas finas, sin retirar la piel.. Coloca los champiñones sobre las espinacas y encima, dispón las rodajas de manzana.. Aparte, mezcla en un bol el aceite, el vinagre balsámico, la sal y la pimienta.. Vierte el aderezo sobre la ensalada.. Corta el pan en rodajas y colócalas en una fuente para horno. Cúbrelas con el queso cortado en cubitos y hornea hasta que se doren.. Sirve la ensalada con los picatostes de queso."
Receta de Zumo de tomate casero fácil de preparar,2021-07-15 15:00:21+00:00,https://okdiario.com/recetas/zumo-tomate-2187336/,"Una rama de apio. Cuatro tomates frescos grandes. Dos ramitas de perejil fresco. Albahaca o hierbabuena, al gusto. Pimienta negra. Sal. Aceite de oliva","Esta bebida se puede servir también como sopa fría, le podemos añadir unos trocitos de pan frito para que nos quede un bocado de lo más completo.. Los tomates frescos serán los que marquen la diferencia, intentaremos que sean lo más dulces posibles para que la bebida sea más apetecible.. El tomate es en realidad una fruta, aunque la consideremos una hortaliza en muchos aspectos. No la tomamos de postre, sino como pate de una ensalada o en casi todas las salsas o guisos.. Sin tomate sería complicado hacer gran parte de nuestras recetas tradicionales, aunque para disfrutarlo en estado puro, nada mejor que una elaboración que hará historia.. Para poder pelar los tomates y sacarles el máximo jugo posible los vamos a escaldar con cuidado.. En un cazo con agua y una pizca de sal, esperamos a que empiece a hervir. Sumergimos los tomates unos segundos y los retiramos del agua.. Si hacemos una cruz en la piel con el cuchillo antes de ponernos en el agua se pelarán más rápidamente.. Pelamos los tomates y los ponemos en el vaso de la batidora. Le vamos a añadir un compañero de viaje que potenciará su sabor.. Un poco de apio que nos encargaremos de pelar y trocear, le quitamos los hijos más duros y las hojas para decorar.. Trituramos con sal y pimienta, le añadimos un buen chorrito de aceite para que nos quede bien el zumo natural.. Pasamos por el colador y lo colocamos en una jarra para servirlo como sopa fría o bebida refrescante.. Podemos decorar el plato con albahaca o hierbabuena. Habremos creado una de esas recetas que impresionan por su sencillez y buen gusto, solo nos quedará probarla y disfrutarla."
"Cuscús de verano, con tomates, alcaparras y cerezas",2021-07-15 14:00:11+00:00,https://okdiario.com/recetas/cuscus-verano-tomates-alcaparras-cerezas-7522645/,300 gramos de cuscús cocido. 400 gramos de tomates cherry. 200 gramos de cerezas. 200 gramos de requesón. 200 gramos de piñones. 150 gramos de aceitunas negras sin hueso. 150 gramos de aceitunas verdes sin hueso. 150 gramos de uvas pasas. 100 gramos de alcaparras. 2 limones. 1 cucharada de mantequilla. Hojas de menta. Albahaca fresca. Aceite de oliva. Sal,"Prepara el cuscús, agrega la mantequilla, revuelve un poco y deja enfriar.. A continuación, prepara el pesto. Para ello mezcla el requesón con los piñones, el aceite vegetal y la albahaca fresca picada.. Corta los tomates cherry y las aceitunas verdes y negras, deshuesadas, en rodajas. Agrega ambos ingredientes a la preparación anterior.. Añade las alcaparras, las hojas de menta, las uvas pasas y las cerezas troceadas.. Sazona con el zumo de los limones, incorpora el pesto y luego agrega el cuscús.. Coloca en el refrigerador hasta el momento de servir, para disfrutarlo bien frío."
Receta de galletas de canela al estilo de la abuela,2021-07-15 13:00:21+00:00,https://okdiario.com/recetas/galletas-canela-96801/,300 g de harina. 130 g de mantequilla. 1 huevo. 150 g de azúcar moreno. 1 cucharadita de levadura. 2 cucharaditas y ½ de canela en polvo. Una pizca de sal,"Esta receta se parece mucho a las galletas de mantequilla convencionales, son uno de esos bocados que podría acompañar un té o un café a media tarde o no servirá de merienda o desayuno saludable para toda la familia.. Preparar galletas es un arte que podemos poner en práctica siempre que nos apetezca. Con unos moldes o cortapastas adecuados, el éxito será total.. Empezaremos esta maravilla batiendo la mantequilla con el azúcar moreno. Le daremos color y dulzor a una base que quedará marcada por ese tono tostado tan especial.. Incorporaremos la canela, en este caso unas dos cucharaditas, aunque si nos gusta más, podemos añadirle un poco más.. Será el turno del huevo que se fusionará con el resto de los ingredientes y les dará la textura necesaria a las galletas.. Para potenciar el sabor de estos ingredientes añadimos una pizca de sal, es un truco que en repostería funciona muy bien.. Tamizaremos la harina y la levadura hasta que estén estos ingredientes bien integrados en una masa de galletas con un aroma espectacular.. Extendemos la masa y le damos forma, podemos usar un cortador de galletas o un vaso, lo importante es que queden todas iguales.. Preparamos una fuente para horno, la forramos con papel de horno para que no se pegue la masa, vamos colocando las galletas.. Horneamos a 180º hasta que estén doradas, pueden tardar unos minutos, cuando estén listas, esperamos a que se enfríen.. Desmoldamos y decoramos con la canela y el azúcar glass. Tendremos listas unas galletas tradicionales espectaculares listas para trasladarnos a nuestra infancia y disfrutar de este dulce casero."
Champiñones rellenos de salmonete,2021-07-15 12:00:46+00:00,https://okdiario.com/recetas/champinones-rellenos-salmonete-7522557/,6 champiñones enteros grandes.. 3 salmonetes. 4 lonchas queso para fundir. Un puñado de perejil. Aceite de oliva. Sal,"Lavar los champiñones y retirar su tronco con cuidado.. Colocar dentro de los troncos de los champiñones un poco de aceite de oliva y sal.. Calentar los troncos en el horno microondas durante cuatro minutos en la intensidad máxima.. Limpiar los salmonetes removiendo la cabeza y las vísceras.. Sazonar los salmonetes con un poco de aceite, sal y perejil.. Freír los salmonetes en una sartén durante cuatro minutos.. Rellenar los troncos de champiñón con un poco de salmonete y cubrir con una loncha de queso.. Colocar los champiñones rellenos de salmonete en una bandeja para hornear y gratinar a 250 grados centígrados durante diez minutos."
"Sopa de acedera, una receta casera",2021-07-15 10:00:40+00:00,https://okdiario.com/recetas/sopa-acedera-receta-casera-7522490/,2 patatas. 250 gramos de acedera sin tallos. 200 gramos de yogur sin sabor. 50 gramos de azúcar. 800 mililitros de caldo de verduras. Sal. Pimienta blanca,"Lavar, pelar y rallar las patatas.. Colocar el caldo de verduras con la ralladura de patatas y la acedera en una olla grande.. Cocinar el caldo, las patatas y la acedera a fuego moderado hasta que llegue a punto de ebullición.. Bajar la llama a fuego lento mientras se cocinan las patatas y las acederas.. Apagar el fuego y pasar la sopa por el procesador para reducir los elementos sólidos.. Añadir la sopa nuevamente a la olla y someterla a fuego bajo.. Incorporar el yogur sin sabor y el azúcar. Salpimentar al gusto."
"Ternera en salsa, receta sencilla",2021-07-15 08:00:22+00:00,https://okdiario.com/recetas/ternera-salsa-50416/,800 gramos de carne de ternera para guisar. 300 mililitros de agua. 50 mililitros de coñac o brandy. 2 dientes de ajo. 2 cebollas. 2 hojas de laurel. 1 puerro. 1 zanahoria. 1 cucharadita de maicena. Aceite de oliva. Pimienta negra molida. Sal,"Pelamos la cebolla, la zanahoria, el puerro y los dientes de ajo. Cortamos el puerro y la zanahoria en rodajas, la cebolla en trozos grandes y los ajos en finas láminas. Reservamos.. Calentamos a fuego medio una olla de presión con un chorro de aceite de oliva.. Mientras tanto cortamos la carne en grandes trozos y salpimentamos al gusto.. Añadimos la carne en la olla cuando el aceite esté caliente. Sellamos hasta que los trozos se empiecen a dorar por ambos lados, aproximadamente unos tres a cuatro minutos. Damos un buen toque de sal a la carne.. Pasado este tiempo sacamos la carne y reservamos en un plato.. Disminuimos el fuego y agregamos los dientes de ajo, la zanahoria, la cebolla y el puerro. Pochamos unos 5 minutos mientras removemos poco a poco.. Cuando la verdura se ablande vertemos el coñac o brandy junto a las hojas de laurel. Cocinamos unos minutos para que el alcohol se evapore.. Volvemos a incorporar la carne con sus jugos y agregamos el agua. Tapamos la olla y aumentamos el fuego. Ponemos a presión y cuando rompa a salir el vapor cocinamos unos 20 minutos.. A continuación, retiramos del fuego y dejamos que libere la presión antes de abrirla.. Volvemos a calentar la olla y añadimos la maicena previamente disuelta en agua.. Removemos unos minutos hasta que obtengamos una salsa espesa.. Rectificamos el punto de sal.. 
"
Receta de tortitas de coliflor sin harina,2021-07-14 19:00:25+00:00,https://okdiario.com/recetas/tortitas-coliflor-87216/,450 g de coliflor. 2 huevos. 1 diente de ajo. 150 g de queso rallado. 2 cebolletas verdes. 150 g de miga de pan. 3 cucharadas de aceite de oliva virgen,"Estas tortitas de coliflor son muy fáciles de preparar, con una buena materia prima como esta verdura fresca todo será posible.. La coliflor la vamos a lavar y cortar en trocitos del mismo tamaño hasta que nos quede la base de las tortitas.. Podemos cocinar la coliflor al microondas, simplemente colocándola en una cazuela con agua y sal hasta que esté tierna.. La coliflor es una verdura con mucha agua así que deberemos escurrirla bien y colocarla en el escurridor para que vaya soltando todo el líquido mientras preparamos el resto de los ingredientes.. Le daremos un toque intenso con el diente de ajo. Pelamos y picamos este ingrediente hasta que se mezcle con la coliflor a la perfección.. Conseguiremos la consistencia que necesitamos como si fueran unas albóndigas gracias a las migas de pan. Absorberán gran parte del agua que la coliflor posee.. Incorporamos también las cebolletas verdes que habremos pelado y troceado. Le aportarán color y dulzor.. Nos faltará el ingrediente que le dará la textura deseada a las tortitas, el huevo. Cascamos los huevos y los incorporamos a la masa.. Rectificamos de sal y pimienta, amasamos con las manos hasta que esté la tortita lista. Podemos colocar la misma cantidad de masa usando una bascula de cocina para que nos queden iguales.. Preparamos una sartén con un chorrito de aceite. Calentamos el aceite y vamos colocando las tortitas una a una para que se cocinen fácilmente.. La cremosidad del queso y la miga de pan se harán notar en unas tortitas cargadas de buenas sensaciones, solo nos quedará probarlas y disfrutarlas.. Con una salsa mayonesa casera o un poco kétchup conseguiremos el acabado perfecto de unas tortitas de lujo."
