title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Colchón de Novia,,"['1\nSe baten las claras a punto nieve con el azúcar hasta que este como merengue duro luego se agregan las yemas y la vainilla liquida a gusto aparte se bate la crema de leche también que este dura y luego con una espátula de goma se mezcla con la anterior preparación con movimientos envolventes luego se prepara un molde para llevar a la heladera y se coloca en el molde galleta molida la que ustedes deseen luego se hecha la preparación y se mete al congelador por varias horas.', '2\nSe prepara una salsa con una lata de leche evaporada y caramelo casero primero se hace el caramelo y luego se agrega la leche evaporada y se deja que espese un poco también se le puede agregar un poco de licos de chocolate una vez que a espesado un poco se deja que se enfríe y luego se sirve con el helado.']","Valoración: 3,3 (39 votos)","['1 litro de crema de leche', '4 huevos vainilla a gusto', 'azúcar a gusto']",https://www.recetasgratis.net/receta-de-colchon-de-novia-18218.html,,,,,,
Chocolate de Meza,,"['1\nEN UN TAZON SE AGREGA UN LITRO DE LECHE CUANDO EMPIEZA HERVIR LE LE PONE UNA TABLETA DE CHOCOLATE SE BATE ASTA QUE SE INCORPORA TOTALMENET.', '2\nSE SIRVE EN TAZAS .LA FORMA DE TOMAESE ES SORBIENDO LO PUEDE ACOPAÑAR DE PAN BIEN SEA DULCE O SALADO']",,"['1 LITRO DE LECHE', '1 TABLETA DE CHOCOLATE']",https://www.recetasgratis.net/receta-de-chocolate-de-meza-18179.html,,,,,,
Bolitas de Nueces,,"['1\nSe une y suaviza la margarina con el azúcar granulada, hasta que se forme una pasta, se le agrega la harina poco a poco y por último las nueces.', '2\nSe hacen bolitas y se colocan en una bandeja de hacer galletas.', '3\nSe meten al horno a 300* y se dejan hasta que estén doradas (de 8 a 12 min.)', '4\nCuando se enfrian se ruedan en el azúcar pulverizada.']","Valoración: 4,2 (124 votos)","['3/4 taza margarina', '2 cuchara sopera azúcar', '1 taza harina', '1 taza nuez picada', 'azúcar glass']",https://www.recetasgratis.net/receta-de-bolitas-de-nueces-17939.html,,,,,,
Bocaditos de Almendra,,"['1\n1 preparaciónHervir la patata con piel.', '2\nMezclar la almendra y la patata pelada picada con tenedor.', '3\nAñadir el azúcar y trabajar la pasta.', '4\nAñadir huevos (los que admita 1 ó 2)la masa no debe estar muy dura.', '5\nPoner obleas en los moldes y, con una manga pastelera, hacer montoncitos que se adornan con un trocito de guinda (cerezas confitadas).', '6\nMientras se hornean, preparamos un jarabe de azúcar.', '7\n2 para el almíbarUn vasito de café, medio de agua y entero de azúcar.', '8\nSe pone a cocer hasta que se evapore el agua. Queda un jarabe espeso.', '9\n3 terminación del platoCuando ya están horneados los pastelitos, se pintan con jarabe.', '10\nY están deliciosos!']","Valoración: 4,2 (24 votos)","['500 gr. almendra cruda, molida', '350 gr. azúcar', '250 gr. patata', 'PARA EL ALMÍBAR', '1 café vasito', '1/2 vasito agua', '1 vasito azúcar']",https://www.recetasgratis.net/receta-de-bocaditos-de-almendra-17906.html,,,,,,
Torta Helada de Piña,,"['1\nSe bate la mantequilla con el azúcar hasta volverla cremosa, agregar los huevos uno a uno, enseguida la crema de leche, batir bien, luego añadir las 3/4 partes de la galleta molida y por último, la piña cortada en pedacitos y bien escurrida (por lo menos dos horas).', '2\nEn un molde de preferencia desarmable, se coloca una capa de galleta molida se vacía esta crema y luego otra capa de galleta molida, se pone en el congelador 4 horas.', '3\nPreferiblemente hacerlo de un día para otro (si se desea se puede colocar en el refrigerador).', '4\nSe desmolda y se adorna con las piñas y las cerezas.']","Valoración: 3,4 (41 votos)","['4 ud. huevo', '350 gr. galleta maría (molida)', '1 lata piña en almibar', '1 ud. nata líquida (lata pequeña)', '2 taza azúcar', '300 gr. mantequilla', 'PRESENTACIÓN', '1 lata piña en almibar', '4 ud. cereza marroquina']",https://www.recetasgratis.net/receta-de-torta-helada-de-pina-17846.html,,,,,,
Torta de pan colombiana,"¡La torta de pan es el mejor invento, para aprovechar el pan viejo, que se ha creado en la historia de la gastronomía! Una forma de sacarle al provecho a aquello que parece que no tiene salvación o una forma inteligente y dulce de comerse ese pan que parece estar como una piedra.Muy parecido al típico budín de pan, la torta de pan colombiana es una receta clásica llena de sabores, la receta de la abuela de toda la vida. Leche, un poco de azúcar, huevos, mantequilla y mucho más corazón más unos cuantos trozos de pan que creas que están para tirar, con esos ingredientes te enseñaremos en RecetasGratis a preparar un delicioso postre casero al que te volverás adicto.","['1\nEmpieza por trocear el pan y colocarlo en un bol con la leche, pica el pan duro en trozos pequeños. Una ves este bien remojado verás como se va dexmenuzando el pan mientras vas mezclando todo.Deja en reposo el pan con la leche durante unos 30 minuto para que se ablande y absorba la leche, revolviendo de tanto en tanto.', '2\nPasado este tiempo, añade el resto de los ingredientes de la lista en el bol y revuelve hasta que compruebes que todo se ha incorporado y disuelto bien.La receta tradicional de la torta de pan colombiana lleva uvas pasas, si la quieres hacer así debes añadirlas en este paso. También puedes añadir otras cosas como trocitos de chocolate o fruta confitada.', '3\nPrecalienta el horno a 140º C y prepara un molde forrándolo con papel vegetal o engrasando toda la superficie con un poco de mantequilla. Vacía la mezcla en el molde y cocina durante dos horas. Para comprobar que tu budín de pan está listo puedes hacer la prueba del cuchillo como se hace con los bizcochos caseros. Clava un cuchillo o un palillo en el centro de la torta y si sale limpio, será que la masa ya está cocida.', '4\nPasado este tiempo podrás retirar del horno, pero no la sirvas aún, la torta de pan deberá reposar al menos una hora hasta que tome temperatura ambiente. Luego, podrás reservar en la nevera para servirla fría.', '5\nDisfruta de la torta de pan colombiana y decora con un poco de caramelo líquido, nata montada o simplemente con azúcar glass para darle un toque más elegante. ¡A comer!']","Valoración: 4,3 (198 votos)","['1 barra de Pan viejo o Pan duro', '1 litro de Leche', '4 Huevos', '100 gramos de Mantequilla', '¾ taza de Azúcar (150 gramos)', '390 gramos de Leche condensada (1 lata)', '1 cucharadita de Vainilla', '2 cucharaditas de Polvo de hornear', '½ cucharadita de Bicarbonato', '½ cucharadita de Sal', 'Pasitas o Uvas pasa al gusto']",https://www.recetasgratis.net/receta-de-torta-de-pan-colombiana-17831.html,12 comensales,4h,Postre,Dificultad baja,,"['Recetas al horno', 'Recetas colombianas']"
¡Típica de Ecuador!,"No te pierdas esta sabrosa y esponjosa torta de maqueño, el plátano de Ecuador, tan tradicional y estupenda que verás a continuación en RecetasGratis. Sigue leyendo los ingredientes y todos los pasos para conseguir una torta de maqueño fácilmente sin complicaciones y para degustarla en cualquier ocasión que se precie. ¡A disfrutar!","['1\nMezclar o batir la mantequilla con el azúcar hasta obtener una masa homogénea y cremosa.', '2\nAñadir las yemas de huevo y batir.', '3\nAñadir el maqueño previamente aplastado y el queso rallado. Batir vigorosamente por 5 minutos.', '4\nAñadir la harina mezclada con el polvo de hornear.', '5\nPor último, poner las claras de huevo batidas a punto de nieve a la masa de la torta de maqueño con queso para que quede bien esponjoso.', '6\nHornear la torta de maqueño ecuatoriana por una hora aproximadamente a 180 ºC o hasta que esté bien hecha.', '7\nDejar enfriar la torta de maqueño fácil de hacer y servir.No te pierdas estas otras recetas recomendadas parecidas de otros países:Torta de plátano venezolanaTorta de plátano maduro con quesoTorta de plátano colombianaTorta de banano caseraTorta de cambur']","Valoración: 3,7 (64 votos)","['3 huevos', '4 o 5 maqueños (plátanos de Ecuador)', '1/4 kg de queso blanco', '12 onzas de mantequilla', '1/4 taza de azúcar', '1/2 taza de harina', '2 cucharaditas de levadura en polvo']",https://www.recetasgratis.net/receta-de-torta-de-maqueno-17829.html,12 comensales,1h 30m,Postre,Dificultad baja,,['Recetas al horno']
Torta de Manzana Anglosajona,,"['1\nHace ya varios años que vengo realizando esta torta que me enseñó una señora inglesa.', '2\nGracias a Dios el éxito ha sido siempre rotundo!! Es importante colocar las manzanas y nueces en capas, con prolijidad y utilizar el horno con la temperatura al mínimo, claro que ello depende de cada cocina.', '3\nPersonalmente suelo observar el grado de cocción de la masa una vez transcurridos los primeros veinte minutos de horneado.', ""4\nSugiero servir zcon té en hebras (five o'clock tea!) Good luck!! Separar las yemas de las claras y batir estas últimas a punto nieve (merengue)."", '5\nColocar en un bowl la manteca blanda y batirla con el azúcar, la esencia de vainilla y el oporto o cognac, agregando paulatinamente las yemas.', '6\nAgregar a esta preparación el harina leudante poco a poco uniendo con la leche y por último las claras batidas a nieve.', '7\nBatir bien hasta que se obtenga una crema consistente que se esparza bien en un molde redondo de 25 a 30 cm de diámetro, previamente enmantecado y enharinado.', '8\nPrimeramente colocar en el molde una delgada capa de masa y sobre ella comienzar a esparcir las manzanas verdes peladas, cortadas en finas rodajas, intercalando con las nueces o almendras.', '9\nProseguir superponiendo capas de masa, manzanas y nueces hasta que quede homogéneo.', '10\nLlevar a horno mínimo-moderado por un lapso de 1 hora.', '11\nDebe cocerse lentamente para posibilitar que las manzanas impregnen la masa con su jugo.', '12\nUna vez fría, desmoldar y cubrir con el baño de crema pastelera suave y coco cuya preparación es la siguiente: Disolver la fécula de maíz en 1 tacita de leche tibia.', '13\nColocar en un jarro de aluminio y agregar el huevo, el azúcar, la vainilla y el oporto batiendo bien hasta que quede homogéneo.', '14\nLuego agregar la leche restante.', '15\nLlevar a fuego de hornalla moderado y revolver con cuchara de madera permanentemente hasta que hierva y espese.', '16\nEsparcir esta crema con espátula cuando esté tibia sobre la torta y finalmente espolvorear con el coco rallado.', '17\nNOTA:', '18\nEs ideal como postre o como agasajo a la hora del té. Debe servirse fría. Alcanza su máximo sabor a las 48 horas de cocida.']","Valoración: 3,4 (40 votos)","['4 ud. manzana verde jugosa', '150 gr. manteca', '3 ud. huevo', '200 gr. azúcar', '450 gr. harina leudante', '1 ml. esencia de vainilla', '50 ml. leche entera de vaca para unir', '100 gr. nuez peladas o almendras', '1 cucharadita oporto o cognac', '1 ud. huevo', '40 gr. fécula de maíz', '1 ml. esencia de vainilla', '40 ml. leche', '1 cucharadita oporto', '50 gr. azúcar', 'coco rallado sin azúcar']",https://www.recetasgratis.net/receta-de-torta-de-manzana-anglosajona-17827.html,,,,,,
Torta Del Diablo,,"['1\nMezcle la cocoa con el agua hirviendo, añada el bicarbonato y deje enfriar.', '2\nBata la mantequilla con el azúcar hasta que este cremosa, añada los huevos bien batidos y la taza de cocoa, además la vainilla.', '3\nBata enérgicamente unos tres minutos.', '4\nAgregue la harina cernida con el royal y la sal.', '5\nMezcle suavemente, hasta que este lisa. Hornee como las otras.']","Valoración: 4,2 (25 votos)","['2 huevos', '2 cucharillas llenas de mantequilla', '1 taza rasada de azúcar', '1 cucharilla de bicarbonato', '1 ½ taza de harina cernida antes de medir', '1 cucharilla de royal', '4 cucharadas rasas de cocoa', '½ taza de água hirviendo', 'Pizca de sal', '1 cucharilla de esencia de vainilla']",https://www.recetasgratis.net/receta-de-torta-del-diablo-17825.html,,,,,,
Torta de chocolate y crema de leche,"Imagen: Valentina


Si no sabes cómo hacer una torta de chocolate con crema de leche ahora lo tienes muy sencillo con RecetasGratis y este paso a paso donde te lo explicamos todo.Se trata de una torta de chocolate y crema de leche fácil y rápida de hacer que podrás preparar en cualquier ocasión que te plazca como una fiesta, evento especial o simplemente, cuando te apetezca darte un caprichito.Prueba esta tarta de chocolate y crema de leche y dinos si no es cierto que está deliciosa y apetece en cualquier momento.","['1\nPara empezar a preparar esta torta de chocolate y crema de leche lo primero que hay que hacer es batir la mantequilla con el azúcar en un con con ayuda de unas varillas hasta que esté cremosa.\nTruco: Si sacas la mantequilla unos minutos antes de la nevera para que tenga una consistencia más blanda mejor.', '2\nSeguidamente, añade los huevos uno a uno y la esencia de vainilla. Mézclalo todo bien para integrar los sabores.', '3\nA continuación, agrega la harina y la levadura en polvo previamente tamizadas a la masa de la torta de chocolate.', '4\nDespués derrite el chocolate al baño María o en el microondas y mézclalo con la crema de leche. Entonces vierte esta mezcla a la masa de la torta casera y bátelo todo bien.', '5\nA continuación, vierte la masa de la tarta de chocolate y crema de leche en un molde previamente enmantequillado y enharinado para que después la podamos desmoldar fácilmente y mételo en el horno precalentado a 180º C por 45 minutos.', '6\nUna vez horneada la torta de chocolate y crema de leche, comprueba si está bien hecho pinchando con un palillo en le centro y déjala que se enfríe. Después puedes decorarla a tu gusto.']","Valoración: 3,4 (40 votos)","['130 gramos de Mantequilla', '1 taza de Azúcar (200 gramos)', '2 Huevos', '1 cucharada sopera de Esencia de vainilla', '1½ tazas de Harina (210 gramos)', '2 cucharaditas de Levadura en polvo o polvo de hornear', '175 gramos de Chocolate', '150 gramos de Crema de leche']",https://www.recetasgratis.net/receta-de-torta-de-chocolate-y-crema-de-leche-17818.html,2 comensales,45m,Postre,Dificultad baja,,['Recetas al horno']
