title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Bacalao en salsa verde con patatas,,"['1\nPara empezar a realizar nuestra receta de bacalao en salsa verde con patatas el primer paso es prealistar todos los ingredientes.', '2\nLavar nuestras patatas y cortarlas en cuadros ( con su respectiva cascara).Llevarlas a cocinar hasta que estén blandas.', '3\nLavar nuestra cebolla puerro y cortar en rodajas como se muestra en la foto para elaborar nuestro bacalao en salsa verde con patatas.', '4\nLlevar nuestro bacalao a una refractaria y agregar una cucharada de salsa soya, pimienta y pasta de ajo al gusto.Marinar en la nevera.', '5\nEn una olla sofreír nuestra cebolla puerro con un poco de aceite, sal, pasta de ajo y pimienta al gusto.', '6\nAdicionar una taza de agua y cocinar durante 10 minutos aproximadamente.Apagar el fuego.', '7\nLlevar nuestra cebolla puerro aun bowl y procesar hasta obtener una salsa verde y espesa.Reservar.', '8\nLo ideal es tener una consistencia similar al que se muestra en la foto.', '9\nSofreír nuestros filetes de bacalao y servir acompañados con la patatas que teníamos previamente cocinadas y con nuestra salsa verde.Si deseas mas recetas de pescado y tienes algún comentario o inquietud por favor escribanos.Disfrutar esta exquisita receta.']","Valoración: 4,5 (2 votos)","['5 filetes de bacalao desalado.', '2 unidades de limón.', '150 gramos de cebolla puerro.', 'Orégano seco.', '5 unidades de patatas medianas.', 'Sal.', 'Pimienta.', 'Pasta de ajo.']",https://www.recetasgratis.net/receta-de-bacalao-en-salsa-verde-con-patatas-52901.html,,,,,,
Dorada al horno con verduras,,"['1\nPara empezar a realizar nuestra receta de dorada al horno con verduras, el primer paso es prealistar todos los ingredientes.', '2\nMarinar nuestros filetes en salsa soya, una cucharadita de pasta de ajo, zumo de limón y pimienta negra.Marinar en la nevera durante unos 30 minutos.', '3\nLlevar cada uno de los filetes a una refractaria y tapar con papel aluminio.', '4\nLlevar nuestros filetes de dorada al horno durante 20 minutos aproximadamente a 150 grados centígrados.', '5\nCalentar nuestras verduras con un poco de mantequilla a fuego medio.Servir nuestra dorada cubriendo con las verduras.Si deseas mas recetas de pescado y tienes algún comentario o inquietud por favor escribanos.Disfrutar esta exquisita receta.']",Valoración: 5 (1 voto),"['5 filetes de dorada.', '300 gramos de mix de verdurous cocinado ( guisantes o arveja zanahoria y habichuelas o judias).', 'Orégano.', '2 unidades de limones.', '150 ml de salsa soya.', 'Pasta de ajo.', 'Sal.', 'Pimienta.']",https://www.recetasgratis.net/receta-de-dorada-al-horno-con-verduras-52899.html,,,,,,
Tacos de salmón a la plancha con aguacate,"El salmón es un pescado que se puede disfrutar de muchas formas y en esta receta te enseñamos cómo cocinar salmón con salsa soja. Anímate y sirve un aperitivo gourmet con esta receta fácil, los tacos de salmón a la plancha con aguacate sorprenderán a todos tus invitados.","['1\nPara empezar a realizar nuestra receta de salmón con aguacate, el primer paso es prealistar todos los ingredientes.', '2\nRetirar la piel de los filetes de salmón y cortar en cuadros medianos. Reservar.', '3\nLlevar una sartén a fuego medio y adicionar un poco de aceite de girasol o de oliva. Sofreír el salmón con un poco de sal, pimienta y pasta de ajo al gusto.', '4\nReservar el salmón en un bol hasta que se enfríe a temperatura ambiente para poder realizar el tartar.', '5\nUna vez frió adicionar la salsa soya y el zumo de los limones.', '6\nAgregar la cebolla morada cortada en cuadros y mezclar bien todos los ingredientes hasta que se repartan uniformemente.', '7\nSirve los tacos de salmón y aguacate colocando una tajada de aguacate bañada con el salmón y el marinado para darle un toque gourmet. Si prefieres, también puedes cortar el aguacate en cuadros y mezclar con el salmón. Si deseas más recetas de salmón y tienes algún comentario o inquietud por favor escribanos. Disfrutar.']","Valoración: 3,9 (8 votos)","['1 filete de Salmón', '3 unidades de Limón', '1 unidad de Aguacate (grande)', '2 unidades de Cebolla morada', '1 pizca de Tomillo seco', '1 pizca de Pimienta roja', '1 cucharadita de Pasta de ajo', '120 mililitros de Salsa de soja', '1 pizca de Sal y Pimienta']",https://www.recetasgratis.net/receta-de-tacos-de-salmon-a-la-plancha-con-aguacate-52889.html,1 comensal,30m,Entrante,Dificultad baja,,['Recomendada para perder peso']
Salmón marinado con soja,"El salmón es un pescado de agua dulce con un sabor y una textura muy peculiares, que hace que a poca gente no le guste comerlo. En este caso, desde RecetasGratis.net te animamos a que realices esta sencilla receta de salmón marinado con soja, como una buena opción de plato principal. Si bien es cierto que en esta ocasión hemos usado unos filetes de salmón, perfectamente podrías utilizar otro tipo de pescado para hacer esta receta como el atún o un pescado blanco; o incluso puedes hacerlo con cualquier tipo de carne como el pollo asado con marinada de soja o las costillas al horno con miel y soja.","['1\nPara empezar a realizar nuestra receta de salmón marinado, el primer paso es alistar todos los ingredientes.', '2\nColoca los filetes de salmón en un bol y báñalos con la salsa de soja. Añade también un poco de pasta de ajo al gusto, el zumo de los limones y la pimienta negra. Marinar el pescado durante una hora aproximadamente en la nevera o refrigerador.', '3\nColoca filetes de salmón con soja en un recipiente de horno y baña cada uno con suficiente jugo del marinado. Cubre con las hojas de laurel y tomillo como se observa en la foto y cocínalos en el horno a 150ºC durante 20-25 minutos aproximadamente, controlando que no queden secos.', '4\nServir el salmón bañado con el jugo del marinado. Una forma original de presentar este plato de salmón marinado con salsa soja es sobre una cama de puré de patatas.Si deseas más recetas de salmón o pescado y tienes algún comentario o inquietud por favor, no dude en dejarnos un comentario. ¡Disfruta esta deliciosa receta!']","Valoración: 4,5 (2 votos)","['4 filetes de Salmón', '150 mililitros de Soja', '2 hojas de Laurel', '1 puñado de Tomillo seco', '3 unidades de Limón', '1 cucharada postre de Pasta de ajo', '1 chorro de Aceite de ajonjolí', '30 gramos de Cilantro fresco (para decorar)', '1 pizca de Sal y Pimienta']",https://www.recetasgratis.net/receta-de-salmon-marinado-con-soja-52854.html,4 comensales,30m,Plato principal,Dificultad baja,,[]
Merluza marinera con mejillones y calamares,,"['1\nPreparación:En dos cacerolas, añade en cada una, ½ litro de agua fría, dos cucharadas de aceite, media zanahoria cortada a la mitad, un tomate cortado en cuatro, media cebolla, una hoja de laurel y sal al gusto, para cocer por separado carne de mejillones enteros, y calamares cortados en rectángulos de 3 x 6cm aproximadamente, en lo que hiervan, reduces el fuego y se dejan 10 minutos a fuego medio y sin tapar, retirar y reservar la carne, colar y mesclar los caldos, reservar.', '2\nEn un sartén y a fuego medio suave (sin que se quemen los aromáticos), aromatiza una cucharada de aceite con un dientes de ajo cortados en laminas muy finas, junto con una hojas de laurel, moviendo suavemente y antes que cojan color (un minuto aproximadamente), retira los aromáticos, a continuación, agrega en el aceite caliente un buen chorreón de vino blanco y un vaso del caldo de calamares y mejillones, subimos el fuego, y a lo que hierva incorporamos el pescado previamente salpimentado, dejamos un par de minutos, y volteamos por la otra cara e incorporamos los calamares y mejillones, y cuando vuelva a hervir, bajamos el fuego a suave, tapamos y dejamos dos a tres minutos según el grosor del pescado, vigilando que no se pase ni se seque demasiado, añadir caldo en cualquier momento, si fuese necesario.', '3\nEmplatar el pescado sobre caldo en un plato semi-hondo, coronado con calamares y mejillones, agregar unos guisantes verdes sobre la corona y espolvorear con perejil fresco muy picado sobre todo el plato.', '4\nMaridaje:Para un buen maridaje con este plato de pescado blanco, y que contiene pocos condimentados, y poca cantidad de especias, recomiendo un vino blanco ligero, semi-seco o seco.', '5\nNota: Toda la preparación tiene que quedar, tierna, jugosos y caldoso. Con mariscos o pescado no usar vino tinto ni salsa de soja.Con mariscos o pescado usar siempre vino blanco como condimento.Usar sal en una medida muy baja en cada preparación.Los alimentos generalmente se calculan a un mínimo de 180gr. a un máximo de 200gm. por comensal, es decir toda la preparación no debe exceder 200gm. Servido en el plato.Todo esto es referencial, más no exacto.Si salpimientas la carne, 5 minutos como mínimo, antes de preparar quedaran mejor.']",,"['•Aceite de oliva virgen', '•Ajo', '•Calamar grande', '•Carne de mejillones', '•Cebolla', '•Guisantes', '•Laurel', '•Merluza', '•Perejil fresco', '•Pimienta blanca', '•Sal', '•Tomate perita', '•Vino blanco', '•Zanahoria']",https://www.recetasgratis.net/receta-de-merluza-marinera-con-mejillones-y-calamares-52839.html,,,,Dificultad media,,[]
Salmón con salsa de gambas,"Si te gusta comer pescado seguro te gusta el salmón. En RecetasGratis.net también nos gusta mucho el salmón y por ello siempre traemos recetas nuevas y originales como este salmón con salsa de gambas. Sigue leyendo y aprende, paso a paso, cómo preparar esta receta gourmet... ideal para una cena especial.","['1\nPara empezar a realizar nuestra receta con salmón en salsa de gambas, el primer paso es prealistar todos los ingredientes.', '2\nEn un bol adicionar los filetes de salmón y agregarles la mostaza, la pasta de ajo, pimienta negra y el zumo de los limones. Marinar en esta mezcla durante una 1 hora en el refrigerador o nevera.', '3\nDescongelar las gambas a temperatura ambiente para continuar con la salsa de este plato de salmón.', '4\nLlevar una sartén a fuego medio y adicionar la mantequilla hasta que empiece a derretirse. Puede usar mantequillas saborizadas como de tomillo o de cilantro y limón.', '5\nIncorpora las gambas a la sartén y sofríe junto con un poco de pasta de ajo.', '6\nAgregar un la salsa soya, la copa de ron y sofreír durante unos 5 minutos. Apagar el fuego y reservar.', '7\nAparte, llevar un sartén a fuego medio, adicionar un poco de aceite de ajonjolí y cocinar los filetes de salmón hasta que se doren por los dos lados.', '8\nColoca la salsa de gambas ya lista en una salsera. Si quieres puedes procesarla triturando un poco para que obtenga la consistencia de tu agrado.', '9\nFinalmente, sirve el pescado y baña con salsa. El salmón con salsa de gambas es un delicioso plato de sabor intenso que puedes acompañar con arroz blanco o una ensalada fresca de manzana. Si deseas más recetas de salmón y tienes algún comentario o inquietud por favor escribanos. Disfrutar.']","Valoración: 4,6 (5 votos)","['5 filetes de Salmón', '150 gramos de Gambas peladas', '1 cucharada postre de Mantequilla', '3 unidades de Limón', '1 cucharada postre de Mostaza', '1 copa de Ron', '1 cucharadita de Pasta de ajo', '1 cucharada sopera de Aceite de ajonjolí', '2 cucharadas soperas de Salsa de soja']",https://www.recetasgratis.net/receta-de-salmon-con-salsa-de-gambas-52826.html,5 comensales,30m,Plato principal,Dificultad baja,,[]
Receta de BACALAO DORADO o Bacalhau à Brás,"El bacalao dorado, conocido en portugués como ""bacalhau à brás"",es uno de los platos más tradicionales de la gastronomía portuguesa. Elaborado a base de bacalao desalado y desmigado, patatas cortadas muy finas y huevo, resulta un plato perfecto para la época de Cuaresma y Semana Santa, así como para sorprender a invitados inesperados, puesto que es muy fácil y rápido de preparar. Así mismo, resulta una receta ideal para aprovechar piezas de bacalao que nos han sobrado o tenemos por la nevera sin saber qué hacer con ellas.La receta de bacalao dorado puede recordarnos a un revuelto, puesto que lleva huevos rotos, pero es mucho más completo porque incluye pescado, cebolla, patata y otros ingredientes que detallamos a continuación. Cabe destacar que en Portugal podemos encontrar distintas variantes de este plato tan popular, nosotros hemos escogido la receta base original. Sigue leyendo para descubrir en RecetasGratis cómo hacer bacalao a brás o bacalao dorado.","['1\nAntes de empezar, deberás dejar el bacalao en remojo durante 24 horas, cambiando el agua 3-4 veces. Esto te permitirá desalar el bacalao. Al momento de hacer la receta, sécalo, córtalo en tiras o desmígalo con las manos. Puedes hacer migas de bacalao a la portuguesa o preparar el plato con pedazos más grandes, ¡a tu gusto!\nTruco: Si desalas el bacalao directamente troceado el tiempo se reduce a la mitad.', '2\nPela las patatas y lávalas bien debajo del grifo para que suelte un poco del almidón. Luego, córtalas en rodajas muy finas y después en tiras igualmente muy finas para hacer las patatas paja. Una de las características de la receta del bacalao dorado es, precisamente, lo finas que son las patatas, de manera que no dudes en usar una mandolina si tienes.\nTruco: También puedes dejar las patatas 15 minutos en un bol con agua para que suelten mejor el almidón.', '3\nPela y corta la cebolla en tiras finas y póchala en una sartén o cazuela con un buen chorro de aceite de oliva caliente. Déjala hasta quede bien dorada, sácala y resérvala.', '4\nPon otra sartén con abundante aceite a fuego fuerte y, cuando esté caliente, fríe las patatas en tandas pequeñas para que no se peguen. Sácalas conforme se cocinen y déjalas en un plato con papel de cocina para que absorba el aceite sobrante. Cuando estén todas resérvalas para seguir con la receta de bacalao a brás.', '5\nEn la misma sartén donde has pochado la cebolla, saltea el bacalao desalado durante unos minutos.', '6\nCuando el bacalao esté salteado, añade la cebolla y las patatas paja. Remueve y deja cocinar todo junto unos 5 minutos a fuego medio para que se integren los sabores. No recomendamos agregar sal porque el bacalao ya lleva suficiente. No obstante, puedes probar para valorar si, para tu gusto, necesita un poco más.', '7\nBate los huevos en un plato o rómpelos un poco. Después, agrégalos a la sartén y remueve para hacer el bacalao dorado. Aconsejamos hacer este paso a baja temperatura para que se vayan cuajando los huevos poco a poco y queden jugosos. Cuando esté todo mezclado, apaga el fuego y retira la sartén.', '8\nSirve enseguida la receta de bacalao dorado, espolvorea perejil y añade las aceitunas negras. Ya has visto que el bacalao a brás portugués en sí no es complicado, lo que sucede es que cuenta con diferentes métodos de cocción y, por ello, puede resultar una receta más compleja que otras. De todas formas, el resultado merece totalmente la pena el esfuerzo invertido. Y para acabar de preparar un menú a la portuguesa, anímate con los populares pastelitos de Belém.']",Valoración: 5 (4 votos),"['350 gramos de bacalao desalado', '1 cebolla', '3 patatas', '4 huevos', '1 bote de aceitunas negras', '1 pizca de sal', '1 chorro de aceite de oliva', '1 pizca de perejil']",https://www.recetasgratis.net/receta-de-bacalao-dorado-bacalhau-a-bras-52729.html,4 comensales,45m,Plato principal,Dificultad media,,['Recetas para Semana Santa']
estofado de pescado con verduras,,"['1\n1. con un poco de aceite, freir la cebolla, el ajo y agregar sal al gusto2. agregar el pimiento y el tomate3. agregar agua y la corvina4. esperar unos minutos 5. disfrutar de su receta']",,"['1 cebolla', '2 tomates', 'aceite', 'ajo', 'agua', 'corvina', 'verduras']",https://www.recetasgratis.net/receta-de-estofado-de-pescado-con-verduras-52715.html,,,,Dificultad baja,,
RODAJAS DE MERLUZA EN SALSA VERDE,,"['1\nEn una cacerola se pone el aceite a calentar, cuando esta se echa la cebolla a freír.Mientras tanto en el mortero se machaca el diente de ajo y los ramitos de perejil con un poco de sal, cuando la cebolla se va poniendo transparente se añade la harina se dan unas vueltas y se agrega poco a poco agua, se cuece un poco esta salsa y se coge un par de cucharadas que se añaden a lo machacado en el mortero. Se incorpora el contenido a la salsa de la salten y se revuelve todo junto. Se ponen las rodajas de merluza ligeramente saladas. La salsa las debe cubrir justo, si es necesario se puede añadir un poco de agua . Se espolvorea un poco de pimienta molida el perejil picado y los guisantes, se mueve la cacerola para que se trabe bien la salsa, unos 15 minutos.(la salsa se puede colar) a gusto de cada persona.']",Valoración: 4 (3 votos),"['1 O 2 Rodajas de merluza por persona según sean de gruesas.', 'Aceite de oliva', '1 Cucharada sopera de harina', '1 cebolla mediana', '1 diente de ajo', 'guisantes.', 'Unos ramitos de perejil', 'sal', 'pimienta.', '1Cucharada sopera de perejil picado muy menudo.']",https://www.recetasgratis.net/receta-de-rodajas-de-merluza-en-salsa-verde-52698.html,,,,Dificultad baja,,[]
Bacalao Alangostinado,,"['1\nA la hora de comprar el bacalao si elegimos el salado debemos de tenerlo en agua bien fría entre 24 - 48 horas, cambiando el agua cada 6 horas aproximadamente. El agua debe estar bien fría para evitar que los trozos de bacalao se abran, añadiendo si es necesario hielo. Para conseguir que nos quede más jugoso cambiaremos el agua por leche en las últimas 4 - 5 horas del proceso de desalado, escurriéndolo y secándolo bien con un paño limpio antes de cocinarlo. Los que os decantéis por los trozos desalados es simplemente lavar antes de cocinar y listo. Venga va, no me enrollo mas. Vamos con la elaboración del plato.', '2\n1. Vamos a empezar por las verduras. Picamos la cebolla, el pimiento y el tomate en cuadraditos como para un sofrito (que al fin y al cabo es lo que vamos a hacer). Los dientes de ajo los picamos lo más pequeño que podamos. 2. En la olla o tartera donde vayamos a preparar la receta echamos aceite hasta que cubramos el fondo y cuando esté caliente le añadimos la cebolla. Dejamos cocinar un par de minutos y le añadimos el ajo picado, revolvemos bien y dejamos otro par de minutos. Ahora le añadimos el pimiento verde y el tomate, una pizca de sal y dejamos cocinar unos 5 minutos o hasta que veáis que ya se están pochando un poco las verduras. Pasado ese tiempo le añadimos el vino blanco, el agua y dejamos a fuego medio más o menos unos 15 - 20 minutos, hasta que estén ya las verduras bien hechas y apenas nos queda salsa (no dejar secar del todo, quedaría muy pastoso). Mientras se acaba de hacer el sofrito vamos con el bacalao. 3. Preparamos los 2 platos del rebozado, por separado el huevo y la harina. Ponemos una sartén con abundante aceite a calentar. Pasamos los filetes de bacalao primero por la harina y luego por el huevo y los freímos hasta que nos empiece a coger color dorado el rebozado. Según vamos friendo vamos escurriendo el aceite sobrante y reservamos. 4. Volvemos a las verduras. Ya tenemos el sofrito listo. Solo queda añadirle las cucharadas soperas de tomate frito, revolver bien y lo pasamos por la batidora o para l@s más clasic@s podemos usar también el pasapurés. 5. En la olla o tartera donde preparamos las verduras vamos colocando los filetes de bacalao y le echamos por encima el sofrito batido de verduras. Ponemos de nuevo a cocinar a fuego suave controlando que no se nos queme durante 5 minutos aproximadamente. Después le añadimos los langostinos procurando que nos queden lo mas cubiertos posible de salsa y dejamos cocinar, seguimos a fuego suave, entre 10 - 15 minutos moviendo de vez en cuando la olla por si acaso intentara pegarse la salsa al fondo. 6. Ya está listo para servir y saborear.', '3\nPodéis encontrar esta y muchas mas recetas, explicadas paso a paso y con fotos en ""El Blog De Omi"". http://omiyeyoblog.blogspot.com/..']",Valoración: 1 (1 voto),"['6 Trozos de Bacalao (1.2 kg aprox.)', '12 Langostinos', '2 Cebollas', '2 Dientes de Ajo', '2 Pimientos Verdes', '2 Tomates', '300 ml de Vino Blanco', '175 ml de Agua', '4 Cucharadas Soperas de Tomate Frito', '3 Huevos (rebozado)', 'Harina (rebozado)', 'Sal', 'Aceite de Oliva.']",https://www.recetasgratis.net/receta-de-bacalao-alangostinado-52651.html,,,,Dificultad baja,,[]
