title,intro,order,votes,comensales,duración,para,dificultad,coste,types,ingredientes,url
Salmón al horno con naranja y miel,"Hoy cocinaremos algo con toques agridulces, el salmón al horno con naranja y miel es un plato de pescado al horno diferente y muy fácil de hacer, así que no te pierdas esta receta paso a paso.El salmón es un alimento muy saludable y por eso se recomienda tanto en todo tipo de dietas. El salmón nos aporta ácido graso omega-3 el cual actúa específicamente en nuestro sistema nervioso, manteniendo fresca y activa la memoria, entre otras propiedades.Además de saludable y delicioso, el salmón se puede preparar de muchísimas formas y una de ellas es al horno. Quédate en RecetasGratis y descubre una nueva receta de salmón al horno, con un toque cítrico y dulce irresistible.","['1\nEl primer paso para preparar esta rica receta de salmón a la naranja será reunir todos los ingredientes. Ten en cuenta que necesitaremos en total unas dos naranjas, una la dejaremos entera y de la otra obtendremos la ralladura y el zumo.', '2\nPara empezar a cocinar tomamos los trozos de salmón y los colocamos en la charola para horno, puedes usar la bandeja directamente o un molde refractario. Salpimentamos el pescado muy bien para potenciar el sabor.', '3\nAparte, pica finamente la cebolla. Si te gusta sentir la cebolla puedes cortarla en juliana fina, aunque nosotros hemos preferido cortarla en brunoise, que es el corte que ves en la foto.', '4\nAhora tomamos la cebolla y la colocamos en un tazón. Ahí mismo vertemos el jugo de naranja, la miel y la ralladura de naranja, mezclamos perfectamente.', '5\nBañamos el salmón con esta mezcla y entonces, cortamos en rodajas la otra naranja que tenemos. Colocamos las rodajas sobre el pescado y cocinamos en el horno precalentando a 190ºC durante de 15-20 minutos.', '6\nPasado este tiempo, el pescado estará hecho y la salsa habrá tomado consistencia. Sirve el salmón al horno con naranja y miel recién hecho, bien caliente, y acompaña con una ensalada fresca de guarnición, un pastel de patatas o un poco de arroz blanco, las posibilidades son infinitas... ¡buen provecho!']","Valoración: 3,5 (2 votos)",4 comensales,30m,Plato principal,Dificultad baja,,['Recetas al horno'],"['4 trozos de Lomo de salmón', '1 Naranja', '½ taza de Zumo de naranja natural', '1 Cebolla', '½ Naranja (ralladura)', '4 cucharadas soperas de Miel', '1 pizca de Sal', '1 pizca de Pimienta']",https://www.recetasgratis.net/receta-de-salmon-al-horno-con-naranja-y-miel-60496.html
Tartar de salmón con aguacate y mango,"El tartar de salmón con aguacate y mango es un plato exótico que puedes presentar como aperitivo en una reunión importante. Cuando decimos ""tartar"" hacemos referencia a un método de cocción a base de cítricos y aunque en principio se aplicaba solo a la carne, en la actualidad se aplica a infinidad de alimentos.Por su parte, el salmón es un alimento ideal ya que nos ofrece un alto contenido de ácido graso Omega-3, altamente beneficios para nuestra salud. De todas formas, sabemos que el salmón tiene un alto costo y por ello te presentamos esta receta fácil y práctica que tiene una presentación muy elegante, el tartar de salmón y mango es una verdadera delicia que se sirve en pequeñas porciones, así que será el entrante ideal.Te invitamos a que te quedes con nosotros en RecetasGratis y descubramos juntos esta increíble receta de tartar de salmón, verás que es una combinación exótica y deliciosa, no te la pierdas.","['1\nEn la siguiente imagen podrás observar los ingredientes que necesitaremos para la preparación de nuestro delicioso tartar de salmón con aguacate y mango.', '2\nPara comenzar, tomamos el salmón lo limpiamos perfectamente, quitándole la piel por completo, lo cortamos en pequeños cubos de aproximadamente 1 centímetro de cada lado.', '3\nPor otro lado, pelamos y picamos finamente la cebolla, tal y como podemos observar en la siguiente imagen.', '4\nPara marinar el salmón de nuestro tartar, en un tazón profundo mezclamos el salmón en cubos, la cebolla picada, y bañamos con el jugo del limón, la mostaza, la salsa de soja y el aceite de oliva. Mezclamos todo muy bien.', '5\nCubrimos el tazón con un poco de plástico film, cubriendo todo herméticamente y lo reservamos para que el pescado se haga con los cítricos de la mezcla. Deja reposar en la nevera durante una hora.', '6\nMientras tanto, trabajamos los acompañantes para el salmón. Entonces, tomamos el aguacate y el mango y los picamos en pequeños cubos del mismo tamaño del salmón, aproximadamente de 1 centímetro de cada lado, y los reservamos un momento.', '7\nPara terminar y pasada ya la hora de reposo del pescado, retiramos del refrigerador y mezclamos el salmón marinado con el aguacate y el mango.La presentación de este estupendo tartar de salmón con aguacate y mango es al gusto, puedes mezclarlo todo o servirlo por capas, como lo hemos hecho nosotros. Esta misma presentación la puedes ver en otras recetas como la de tartar de atún con guacamole o en la ensalada de bacalao y aguacate.']","Valoración: 4,7 (3 votos)",6 comensales,1h 30m,Entrante,Dificultad baja,,[],"['½ kilogramo de Salmón Fresco', '2 Aguacate', '1 Cebolla', '1 Mango', '1 Limon', '1 cucharadita de Mostaza', '4 cucharadas soperas de Salsa de soja', '2 cucharadas soperas de Aceite de oliva']",https://www.recetasgratis.net/receta-de-tartar-de-salmon-con-aguacate-y-mango-60495.html
Albóndigas de merluza en salsa de tomate,"Hacer albóndigas caseras es una forma muy ingeniosa de incluir pescado en nuestro menú.La merluza es un pescado blanco de escaso aporte calórico que se ha convertido en uno de los pescados más populares para el consumo. De hecho, existen una gran variedad de recetas tradicionales que se pueden hacer con este rico pescado.La carne de la merluza es baja en grasa y rica en proteínas de alto valor biológico, además aporta minerales como el selenio y el yodo, así que incluirla en nuestra dieta solo aportará beneficios.Si no sabes cómo cocinar pescado, esta receta de albóndigas de merluza en salsa de tomate es una opción inmejorable. Ya verás como con estas albóndigas de pescado hasta los más pequeños de casa querrán repetir.","['1\nPara hacer estas ricas albóndigas de pescado, lo primero que debemos hacer es desmenuzar la merluza o picarla en una picadora, salpimentar, añadir el perejil picado, el huevo y media cebolla picada muy fina.Mezclar todos estos ingredientes hasta que estén integrados y luego mover con las manos para que se unan.', '2\nIr incorporando pan a la mezcla para ayudar a ligar la masa de pescado y hacerla más compacta. Guardarla en el frigorífico al menos una hora.', '3\nPasado este tiempo, retira de la masa de la nevera y amasa suavemente para formar las albóndigas de merluza. Ve pasando las bolas por harina y reserva.En una sartén con aceite de oliva, doramos las albóndigas a fuego medio y reservamos.', '4\nPara hacer la salsa de tomate debemos picar la media cebolla restante y echarla en una cazuela con aceite de freír las albóndigas. Cuando veas que la cebolla comienza a dorarse, incorpora los tomates pelados y troceados en la sartén y continua con el sofrito durante unos minutos hasta que se haya evaporado el agua del tomate.A continuación, añadimos el vino y dejamos que se evapore el alcohol, echamos un vaso de fumet de pescado que habremos hecho con las espinas y las pieles de la merluza, incorporamos las albóndigas y dejamos cocer a fuego lento durante 15 minutos.', '5\nDeja que la salsa reduzca a tu gusto y listo, ya podrás disfrutar de un estupendo plato de albóndigas de merluza en salsa de tomate. Estás albóndigas de pescado son ideales para acompañar con arroz blanco o incluso con unos espaguetis.No olvides dejar tus comentarios y visitar mi blog La Cocina de Catina para seguir encontrando ideas, sanas y deliciosas, para tu menú de cada día.']",,4 comensales,2h 30m,Plato principal,Dificultad baja,,[],"['700 gramos de Merluza limpia de piel y espinas', '400 gramos de Tomate', '200 mililitros de Vino blanco', '300 gramos de Espaguetis', '1 Huevo', '1 Cebolla', '1 pieza de Panecillo de 2 o 3 dias (la molla)', '2 cucharadas soperas de Harina', '1 vaso de Fume de pescado', '1 vaso de Aceite de oliva', '1 cucharadita de Sal', '1 cucharadita de Pimienta', '1 cucharada sopera de Perejil']",https://www.recetasgratis.net/receta-de-albondigas-de-merluza-en-salsa-de-tomate-60488.html
Merluza en salsa verde con gambas,"Hacer una merluza en salsa verde fácil y rápida ya es posible gracias a RecetasGratis, porque en esta ocasión os vamos a enseñar cómo preparar merluza en salsa verde con gambas para chuparse los dedos que tiene una elaboración muy sencilla. Para ello, podéis utilizar gambas frescas o congeladas pero las dos sirven, así que animaos y disfrutad de este riquísimo plato de merluza con gambas en salsa verde.","['1\nEl primer paso para preparar esta merluza en salsa verde con gambas es pelar y picar las cebollas y los ajos finamente, y ponerlos a pochar a fuego medio en una cazuela (a ser posible de barro) con un chorro de aceite de oliva. También coloca las gambas en un plato aparte para que se vayan descongelando.', '2\nUna vez las cebollas y los ajos estén bien dorados, añadimos las cucharadas de harina y removemos continuamente con una cuchara de madera para que se cocine bien.\nTruco: Es importante no dejar la harina cruda.', '3\nCuando se haya formado una ligera pasta, añadimos el vino a la cazuela y removemos unos minutos para que se evapore el alcohol. A continuación, agregamos el fumet o caldo de pescado y cocinamos la salsa verde de la merluza con gambas fácil a fuego lento hasta que espese (unos 8-10 minutos), como si de una salsa bechamel se tratara. No importa si se espesa demasiado porque luego la merluza y las gambas soltarán su agua y la salsa quedará más ligera.\nTruco: Si utilizamos gambas frescas podemos hacer un caldo de marisco con las cabezas y las patas, y utilizarlo en vez del fumet.', '4\nA continuación, sazonamos la salsa e introducimos las rodajas de merluza y las gambas en la cazuela. La cogemos con las dos manos y, con movimientos envolventes, vamos moviendo la cazuela para que la salsa cubra los pescados. En cuanto la merluza en salsa verde cambie de color, aparta la cazuela del fuego.\nTruco: Es importante no pasarse con el tiempo de cocción de los pescados ya que no tardan mucho en hacerse.', '5\nPor último, pica unas cuantas hojas de perejil fresco y espolvoréalas por encima de la merluza en salsa verde con gambas. ¡Y listo!']",Valoración: 4 (2 votos),4 comensales,45m,Plato principal,Dificultad baja,,[],"['750 gramos de Merluza en rodajas', '200 gramos de Gambas congeladas', '2 Cebollas tiernas', '3 dientes de Ajo', '1 vaso de Vino blanco', '2 cucharadas soperas de Harina', '1 pizca de Sal', 'Perejil', '1 chorro de Aceite de oliva', '100 mililitros de Caldo de pescado o fumet']",https://www.recetasgratis.net/receta-de-merluza-en-salsa-verde-con-gambas-60447.html
Dorada estofada,"La dorada reina entre los pescados marinos con pleno derecho, pues constituye un auténtico manjar. La dorada es fácil de identificar porque tiene una raya dorada entre los ojos, a la manera de un cuerno. Además, es un pescado que aporta proteínas y que contiene pocas grasas. Aquí en RecetasGratis presento una receta clásica, la dorada estofada, una de esas que conservan todo su protagonismo por encima de las modas a las que la cocina está sometida.","['1\nPedimos al pescadero que nos limpie las doradas, quitándoles la espina central y separando los lomos. Si no las podemos comprar enteras y hacerlo nosotros mismo en casa.El primer paso para hacer la dorada estofada es poner los pimientos choriceros a remojo en agua caliente un ratito para poder quitarles la pulpa después (la carne de pimiento choricero se vende envasada en bote de cristal en supermercados de grandes superficies). Yo tirando para mi tierra, he utilizado pulpa de ñora, que también se vende envasada en botes de cristal. Así que podemos comprar la pulpa ya envasada o quitársela nosotros mismos.Pelar las patatas y cortarlas en rodajas.Pelar la cebolla y el ajo y picarlos.Calentamos el aceite en una sartén y freímos primero las patatas, en el mismo aceite las cebolletas y los ajos. Cuando estén la cebolla y los ajos pochados, incorporamos las patatas, la pulpa de los pimientos, el laurel, sal, pimienta y una pizca de eneldo.', '2\nPrecalentar el horno a 200 grados.En una fuente apta para horno, ponemos en el fondo esta preparación, colocamos encima los lomos de dorada salpimentados y espolvoreados con eneldo, añadimos el vino y el caldo de pescado, y horneamos durante 10 minutos.', '3\nA mitad de la cocción añadimos las aceitunas a la dorada guisada. Una vez horneada, ya podremos disfrutar de nuestra sabrosa dorada estofada con verduras y olivas.Y si quieres conocer muchas recetas de dorada fáciles puedes visitar las siguientes que te recomiendo a continuación o pasarte por mi blog La Cocina de Catina:Dorada al horno con patatas y pimientos Dorada en salsa verdeDorada a la espalda']",Valoración: 4 (1 voto),4 comensales,1h 30m,Plato principal,Dificultad baja,,[],"['4 unidades de Dorada de ración', '400 gramos de Patata', '2 unidades de Cebolleta', '2 dientes de Ajo', '2 unidades de Pimiento choricero', '50 gramos de Aceituna negra sin hueso', '100 mililitros de Aceite de oliva', '100 mililitros de Vino blanco', '100 mililitros de Caldo de pescado', '2 unidades de Hoja de laurel', '1 pizca de Eneldo', '1 cucharadita de Sal', '1 pizca de Pimienta negra molida']",https://www.recetasgratis.net/receta-de-dorada-estofada-60443.html
Ventresca de bacalao al pilpil,"En esta ocasión comparto una receta de bacalao en salsa, un plato lleno de sabor y tradición. Aunque su origen se encuentra en el País Vasco, lo cierto es que su popularidad ha llevado a este plato a traspasar fronteras para convertirse en clásico de otras gastronomías, como la portuguesa. Por supuesto, hablamos del típico bacalao al pilpil.Si piensas que elaborar esta receta de pescado es una tarea complicada, con mis instrucciones estoy seguro de que lograrás un plato perfecto y muy sabroso. Sigue leyendo y descubre en RecetasGratis cómo hacer ventresca de bacalao al pilpil, ¡te encantará!","['1\nPara que el bacalao al pilpil quede perfecto lo ideal es utilizar una cazuela de barro, pero yo en esta ocasión emplee una sartén tipo paellera. Así pues, para empezar a preparar la receta ponemos aceite de oliva virgen extra en la paellera, o cazuela, sin escatimar. Aparte, pelamos los dientes de ajo y los cortamos en láminas para incluirlos junto con la cayena. Dejamos que se cocinen estos ingredientes a fuego medio pero sin que se doren en exceso.', '2\nCuando observemos que los ingredientes anteriores empiezan a tomar color, cogemos las asas de la paellera o cazuela y la movemos haciendo movimientos circulares para conseguir que el aceite adquiera consistencia. Luego, volvemos a colocarla sobre el fuego unos segundos y repetimos.', '3\nUna vez que el aceite ha tomado la consistencia adecuada, añadimos los pimientos del piquillo y los cocinamos hasta dorar. Yo incorporé cuatro, pero tú puedes añadir los que quieras. Seguimos realizando los movimientos circulares anteriores y agregamos un chorro del caldo de los pimientos para ligar mejor la salsa. Continuamos con el proceso de mover la paella, dejarla al fuego y volver a moverla.', '4\nEn este punto, incorporamos la ventresca de bacalao, cortando cada lomo en tres trozos, tal y como se muestra en la fotografía. El truco para ligar mejor los ingredientes y obtener la salsa pilpil está en colocar la piel del pescado hacia abajo. Ahora, debemos volver a coger la paellera o cazuela y no parar de mover haciendo los movimientos circulares para conseguir que la salsa espese y adquiera un tono amarillento.', '5\nPoco a poco verás que la salsa espesa. Cuando la ventresca de bacalao al pilpil esté lista, servimos los platos y espolvoreamos el perejil por encima. ¡A comer! Si te gustó la receta, pásate por mi blog Cocinando con Amor Álvaro y descubre más platos como este.Y para acompañar, puedes preparar unas patatas al horno, pan casero o verduras asadas.']",,4 comensales,30m,Plato principal,Dificultad media,,"['Recetas españolas', 'Recetas vascas']","['3 Lomos de ventresca de bacalao', '4 dientes de Ajos laminados', '1 Guindilla o cayena', '1 chorro de Aceite de oliva', 'Pimientos de piquillo', '1 pizca de Perejil para decorar']",https://www.recetasgratis.net/receta-de-ventresca-de-bacalao-al-pilpil-60434.html
Salmón al horno con limón y vino blanco,"Con este salmón al horno con limón y vino blanco triunfarás en la mesa con tus invitados de una manera sencilla y sin complicarte mucho en la cocina. Yo he preparado el salmón al horno con limón y patatas, y con un poco de cebolla y pimiento verde también, pero si lo prefieres puedes hacerlo sin guarnición y preparar simplemente un salmón con limón y vino blanco. Toma nota de este paso a paso de RecetasGratis.net y elabora un salmón al vino blanco en el horno para chuparse los dedos.","['1\nLo primero que tenemos que hacer para preparar este salmón al horno con limón y vino blanco es precalentar el horno a 200º C y pelar y cortar la patatas en rodajas.', '2\nA continuación, en una bandeja de horno echamos un chorro de aceite y colocamos las rodajas de patatas en el fondo de la fuente a modo de cama para el salmón al vino blanco. A mí me ha dado para hacer 2 capas de patatas así que hay que salpimentar las 2 y volver a poner un poco de aceite por encima. Entonces metemos la bandeja en el horno y cocinamos las patatas unos 20-30 minutos aproximadamente.', '3\nMientras se hacen las patatas, limpiamos y cortamos los pimientos y la cebolla en rodajas también. Y además, preparamos una picada con los ajos pelados, el perejil, el vino blanco y un chorrito más de aceite. Puedes triturar la picada del salmón al horno con limón y patatas con un túrmix o una picadora.', '4\nUna vez que las patatas se estén empezando a dorar, las sacamos del horno y colocamos las rodajas de pimiento y cebolla por encima. Salpimentamos de nuevo, añadimos un chorro más de aceite y metemos de nuevo la guarnición del salmón al vino blanco al horno por 20-30 minutos más.', '5\nUna vez cocinadas las verduras del salmón al horno, con ayuda de una cuchara las aliñamos con la picada de ajo, perejil, vino blanco y aceite que teníamos. Luego colocamos los lomos de salmón por encima y cortamos los limones en rodajas. Colocamos las rodajas de limón por encima del pescado tal y como se ve en la imagen y volvemos a aliñar por encima con la picada.', '6\nMetemos el salmón al horno con limón y vino blanco y lo cocinamos entre 15 y 20 minutos hasta que el pescado esté en su punto. Si queréis podéis espolvorear un poco de sal gorda por encima del plato pero a nosotros no nos ha parecido necesario.Y si nos os gusta el toque de limón siempre podéis hacer este salmón al horno con patatas y verduras que es muy parecido. ¡Qué aproveche!']",Valoración: 4 (3 votos),4 comensales,1h 30m,Plato principal,Dificultad baja,,['Recetas al horno'],"['4 Lomos de salmón', '4 Patatas', '2 Cebollas', '2 Pimientos verdes', '2 Limones', '2 dientes de Ajo', '1 vaso de Vino blanco', '1 puñado de Perejil seco o fresco', 'Aceite de oliva', '1 pizca de Sal', '1 pizca de Pimienta negra molida']",https://www.recetasgratis.net/receta-de-salmon-al-horno-con-limon-y-vino-blanco-60439.html
Salmón a la plancha con cebolla caramelizada,"Según mi dieta me tocaba comer salmón, pero como también tenía unas cebollas se me ocurrió romper ligeramente las normas para prepararme algo con un toque agridulce. El salmón a la plancha con cebolla caramelizada es un plato fabuloso, es bastante ligero y el contraste de sabores no tiene desperdicio, sobre todo si te gusta la mezcla de dulce y salado tanto como a mi.Para cocinar el salmón a la plancha solo usaremos sal, pimienta y un toque de limón, de hecho no necesitamos ni una gota de aceite. Mientras que para hace la cebolla confitada, usaremos un poquito de azúcar moreno y vinagre. El resultado lo puedes ver, una rico plato de salmón en salsa de cebolla con el que quedarás más que satisfecho.Vamos entonces con la receta de salmón paso a paso, esta mezcla te hará salir del mismo menú cada día y lo mejor es que es una receta sumamente fácil.","['1\nComo en todas mis recetas, el primer paso es alistar todos los ingredientes. Por un lado tenemos lo que necesitamos para hacer el salmón a la plancha y por otro los de la cebolla caramelizada.Entonces, comienza por pelar y picar la cebolla en rodajas finas. Yo he utilizado una cebolla grande porque quiero que el plato tenga mucha, pero para una ración ""normal"", media cebolla grande es suficiente.', '2\nPara hacer la cebolla caramelizada, colocamos los aros de cebolla en una sartén y empezamos a cocinar a fuego medio-bajo, con la olla tapada hasta que empiecen a cambiar de color y se pongan transparentes.', '3\nCuando consigas esto, añade el azúcar moreno y continua con la cocción a fuego bajo, removiendo de vez en cuando. Llegará un momento en que la cebolla se liga con una especia de caramelo y se forma una mezcla bastante espesa.', '4\nEn ese punto incorpora el vinagre y remueve, verás como dejan de estar tan espesas. Deja al fuego un par de minutos más y reserva.Este tipo de cebolla confitada la puedes hacer con azúcar blanca o con miel. Aquí tienes las recetas si quieres consultarlas:Mermelada de cebollaCebolla caramelizada con miel', '5\nAhora vamos con el salmón, así que sazonamos el pescado con sal, pimienta y zumo de limón. Para esta receta de salmón a la plancha con cebolla yo he preferido usar una rueda de salmón que es más jugosa, pero si prefieres puedes utilizar cualquier otro corte.', '6\nCocina el salmón en la sartén sin nada de aceite, verás como el pescado va soltando su propio aceite. Dora de lado por unos 2-3 minutos, el pescado se hace muy rápido y puedes dejarlo más tiempo si te gusta muy hecho.', '7\nA mi se me partió la pieza de pescado al sacarla de la sartén, así que disculpen la presentación, pero lo cierto es que quedó espectacular. Entonces, sirve el pescado con mucho cuidado y coloca encima la cebolla.Si quieres acompañar el salmón a la plancha con cebolla carameliza con alguna guarnición, te recomiendo unas patatas al horno, así también aprovechas la cebolla y combinas todos los sabores. ¡Buen provecho!']",Valoración: 5 (4 votos),1 comensal,15m,Plato principal,Dificultad baja,,[],"['1 rodaja de Salmón fresco', '1 Cebolla', '2 cucharadas soperas de Azúcar moreno', '1 cucharada sopera de Vinagre balsámico', '½ Limón', '1 pizca de Sal y Pimienta']",https://www.recetasgratis.net/receta-de-salmon-a-la-plancha-con-cebolla-caramelizada-60438.html
Bacalao a la vizcaína fácil y delicioso,"Esta vez en RecetasGratis os propongo un bacalao a la vizcaína fácil y sabroso, una receta de bacalao tradicional de la cocina vasca. Esta receta de bacalao a la vizcaína tiene como ingrediente principal la utilización del pimiento choricero, aunque como pasa en todas las recetas típicas tiene sus variantes, y en cada casa se le da su toque o en según que zonas se hace de una manera u otra.Si os gusta el bacalao a la vizcaína esta receta tradicional os va a encantar porque es sencilla ¡y queda con una salsa riquísima!","['1\nPreparamos los ingredientes para elaborar de la receta de bacalao a la vizcaína tradicional. Cortamos los ajos en rodajas y las cebollas en juliana. Retiramos las pepitas y el rabo de los pimientos choriceros y los ponemos en remojo durante 10 minutos en agua templada.\nTruco: También se puede comprar la carne del pimiento choricero en tarros ya preparada.', '2\nPonemos una cazuela a fuego bajo, añadimos el vaso de aceite e incorporamos los ajos laminados. Los dejamos un par de minutos para se confiten. Pasamos los trozos de bacalao por harina (esto es opcional, se pueden añadir los trozos de bacalao sin pasarlos por harina), los metemos en la cazuela y los dejaremos cocinar a fuego muy suave 2-3 minutos por cada lado. Sacamos el bacalao y reservamos.\nTruco: Para desalar el bacalao hay que dejarlo en agua durante dos días y cambiársela cada 8 horas.', '3\nAñadimos la cebolla y dejamos cocinar a fuego medio unos 15 minutos, hasta que quede bien pochada.', '4\nCuando esté la cebolla añadimos el tomate frito y la carne de los pimientos choriceros. Removemos y dejamos cocinar unos 15 minutos.\nTruco: Si se os pega el sofritos del bacalao a la vizcaína tradicional se puede añadir un poco de agua.', '5\nCuando estén las verduras bien pochadas trituramos la salsa vizcaína y volvemos a ponerla en la cazuela.', '6\nAñadimos el pescado y dejamos cocinar el bacalao a la vasca 5- 8 minutos según el grosor. Rectificamos de sal si es necesario.', '7\n¡Y listo para comer! Cuando el pescado esté hecho, ya podremos disfrutar de una bacalao a la vizcaína fácil recién hecho para chuparse los dedos.Y si quieres más recetas de bacalao fáciles, échale un vistazo a las siguientes o visita mi blog Cocinando con Montse:Bacalao a la llaunaTimbal de bacalaoBacalao a la riojana']",Valoración: 5 (1 voto),4 comensales,45m,Plato principal,Dificultad baja,,"['Recetas españolas', 'Recetas vascas']","['4 trozos de bacalao desalado', '4 dientes de ajo', '2 cebollas', '1 cucharada sopera de pimiento choricero o 5 pimientos secos', '250 gramos de tomate triturado', '2 cucharadas soperas de harina', '1 vaso de aceite de oliva', '1 pizca de sal']",https://www.recetasgratis.net/receta-de-bacalao-a-la-vizcaina-facil-60400.html
Salmón al horno con verduras y gambas,"Preparar un salmón al horno nunca había sido tan fácil gracias a esta receta que Jose de la Vega del blog elPasaplatos ha compartido con RecetasGratis presentándonos su delicioso salmón al horno con verduras y gambas que tiene una pinta exquisita ¿o no? No lo puedes negar así que anímate, toma nota de los ingredientes, sigue el paso a paso y prepara una fuente de salmón al horno con gambas y verduras para toda familia.","['1\nLo primero que tenemos que hacer para preparar este salmón al honor con verduras y gambas es preparar las verduras: pelamos y cortamos las patatas en rodajas de medio centímetro. Luego lavamos y cortamos los tomates como las patatas, y la cebolla y puerro en juliana y rodajas respectivamente. Por último, pelamos y cortamos en tiras las zanahorias. Reservamos.', '2\nAsimismo, precalentamos el horno a 180º C.', '3\nEn un sartén con abundante aceite muy caliente freímos las patatas hasta que empiecen a dorarse un poco. Entonces cogemos una fuente apta para horno y colocamos las patatas fritas en el fondo a modo de base.', '4\nA continuación, echamos una pizca de sal por encima de las patatas, colcoamos los tomates en rodajas por encima y salpimentamos. Metemos la fuente del salmón al horno durante unos 15 minutos aproximadamente.', '5\nEn la misma sartén donde hemos frito las patatas, quitamos todo el aceite, dejamos solo una cucharada sopera y empezamos a rehogar la cebolla, el puerro y las zanahorias cortadas con unas gotas de la salsa inglesa.', '6\nUn vez estén bien un poco pochadas las verduras (se acabarán de cocinar en el horno), las colocamos también en la bandeja del salmón al horno con las patatas y los tomates, reservando unas pocas para el final.', '7\nSeguidamente, ponemos un pizca de sal y pimienta a los lomos de salmón, los colocamos en la fuente y por encima añadimos las verduras pochadas que habíamos reservado.', '8\nAhora esparcimos las gambas congeladas entre las verduras y los lomos de salmón, rociamos el vino blanco por encima y espolvoreamos un poco de eneldo.', '9\nColocamos la fuente del salmón con gambas y verduras al horno arriba y abajo (y ventilador) unos 25 minutos aproximadamente, pero todo depende de la potencia de tu horno y del tamaño del pescado que tengas.', '10\n¡Y listo! Una vez se haya cocinado todo bien, ya podrás degustar tu plato de salmón al horno con verduras y gambas.']",,3 comensales,45m,Plato principal,Dificultad media,,['Recetas al horno'],"['3 trozos de Salmón congelado en lomos', '½ bolsa de Gambas peladas congeladas', '1 Cebolla', '1 Puerro', '2 Patatas', '2 Zanahorias', 'Salsa inglesa (Perrins)', '½ vaso de Vino blanco', 'Eneldo molido o en hoja', 'Aceite de oliva virgen extra', 'Sal', 'Pimienta']",https://www.recetasgratis.net/receta-de-salmon-al-horno-con-verduras-y-gambas-60365.html
