title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Lomos de salmón con yogurt,,"['1\nColocar en una sartén el aceite y calentar a fuego medio, añadir los dientes de ajo triturados en el mortero, dejar sofreir un poco.', '2\nLuego agregar el perejil picadito, cuando hayan pasado unos 3 min. y el ajo haya soltado su sabor agregar los lomos de salmón partidos en cuatro trozos.', '3\nTambién se pueden hacer enteros si es de su gusto al cual previamente se le habían retirado la piel.', '4\nCocer durante unos 5 min. y cuando ya el salmón haya tomado color, se bate el yogurt y se le agrega al preparado.', '5\nLuego se le añade sal y pimienta al gusto y se deja cocer unos 10 min. aprox. para que reduzca un poco la salsa.', '6\nPor último se retiran los trozos de salmón ya cocidos en una fuente y la salsa se mete en la batidora para que se mezcle y quede homogénea.', '7\nLuego se bañan con esta los Lomos de Salmón, pruebenla! quedan muy ricos y es baja en calorías!']","Valoración: 3,4 (20 votos)","['2 ó 3 Lomos de Salmón(fresco o congelado) aprox. 600 grs.', '3 dientes de Ajo', '1 Cdita. de perejil fresco picado', '4 Cdas. de Aceite de Oliva', '1 Yogurt Natural', 'Sal', 'Pimienta al gusto']",https://www.recetasgratis.net/receta-de-lomos-de-salmon-con-yogurt-11102.html,,,,,,
Pescado a las hierbas,,"['1\nTriturar perfectamente la 1/2 cabeza de ajo mezclandola con el aceite,perejil,albahaca,oregano y el jugo de limòn.', '2\nDeja reposar esta mezcla mientras limpias los pescados se les unta sal y pimienta y la mezcla de aceite y hierbas.', '3\nSe deja reposar durante una hora,picandoles con un tenedor para que les penetre el sabor.', '4\nDespùes se asan a la parrilla bien caliente dejando que doren por los dos lados.', '5\nLos sirven de inmediato rociados con jugo de limòn.', '6\nPueden acompañarlos con jitomates verdes rebanados o ensalada de lechuga.']","Valoración: 3,7 (23 votos)","['6 pescados medianos(pueden ser carpas, sierras, lisas, parguitos o mojarras).', '1/2 cabeza de ajo.', '1/2 taza de aceite de oliva.', 'un ramito de perejil.', '4 hojas de albahaca bien picadas.', 'el jugo de dos limones.', 'una pizca de orègano.', 'sal', 'pimienta al gusto.']",https://www.recetasgratis.net/receta-de-pescado-a-las-hierbas-10992.html,,,,,,
Merluza al queso,,"['1\nSazonar los filetes,rebozar con huevo batido ypan rallado.', '2\nEn una sartén ponemos el aceite sinque llegue a calentar demasiado y freimos los filetes.', '3\nEn el aceite sobrante ponemos la cebolla picada,el vino,el queso rallado,sal,pimienta,unpoco de nuez moscada y un vaso de agua(200ctms.ª)y se deja cocer de 10 a 12 minutos.', '4\nEsta salsa se pasa por la batidora o pasapurés sobre el pescado que habremos colocado en una fuente(pirex)y se deja hacer lentamente otros 10 o 12 minutos a fuego medio.']","Valoración: 3,8 (6 votos)","['700 gms de merluza fileteada', '125 ctmsª de vino blanco', '100 gms de cebolla', '2 cucharas soperas de queso rallado', '2 huevos', 'Nuez moscada', 'Pan rallado', 'Pimienta blaca molida', 'Una rama de perejil', 'Aceite', 'Agua', 'Sal']",https://www.recetasgratis.net/receta-de-merluza-al-queso-10589.html,,,,,,
Marmitako vasco,,"['1\nPoner a remojo los pimientos choriceros la noche antes, también se les puede dar un hervor y dejarlos en el agua hasta que se vayan a usar.', '2\nPoner al fuego una cazuela de barro con el aceite y cuando esté caliente echar la cebolla y pimiento verde, finamente picados.', '3\nRehogar durante unos 5 minutos y antes de que se doren, se echan las patatas cortadas en dados, se mezcla todo, se cubre con agua y se deja hervir a fuego lento hasta que las patatas estén cocidas.', '4\nEntonces echar el bonito cortado a tacos, manteniendo el hervor a fuego lento.', '5\nCoger los pimientos choriceros y pasarlos por el pasapurés, echar el caldo resultante en la cazuela y dejar que hierva a fuego lento durante otros 10 minutos.']","Valoración: 3,9 (24 votos)","['1 kilo y 1/2 de bonito o atún blanco, fresco.', '1 kilo de patatas blancas.', '1 vaso de aceite de oliva.', '1 cebolla grande.', '1 pimiento verde.', '4 pimientos choriceros.', 'Sal']",https://www.recetasgratis.net/receta-de-marmitako-vasco-10489.html,,,,,,
Merluza a la bechamel,,"['1\nUntar una bandeja de horno con la manteca. Despues colocar los filetes, alternando con las patatas, ya peladas y cortadas en rodajas no demariado finas.', '2\nPreparar la bechamel: en una sarten calentar dos cucharadas soperas de mantequilla, cuando ésta se derrita verter harina y leche, alternativamente, removiendo constantemente para evitar grumos; seguir estos pasos hasta conseguir la cantidad deseada.', '3\nDespués verter la bechamel en la bandeja del horno procurando cubrir bien toda la merluza y las patatas.', '4\nCubrir la bechamel con mozzarela.', '5\nCalentar al horno a 200º, durante 55 minutos.']","Valoración: 3,6 (18 votos)","['Filetes de merluza sin piel, ni espinas', 'Manteca', 'Patatas', 'Mozzarela', 'PARA LA BECHAMEL', 'Leche', 'Harina', 'Mantequilla', 'Sal']",https://www.recetasgratis.net/receta-de-merluza-a-la-bechamel-10326.html,,,,,,
Salmón con crema de champiñones,,"['1\nPrimero, lava y corta los champiñones al gusto, pueden ser a trozos o fileteados. Luego, saltea las setas en unas gotas de aceite, añadiendo un poco de sal. Deja en cocción unos 8 minutos.', '2\nPasado este tiempo, incorpora el vino blanco y mezcla. Calcula unos 5 minutos y entonces añade la nata líquida. Deja cocinar a fuego lento hasta que hierva y la salsa espese ligeramente. Corrige la sazón si es necesario.', '3\nAparte, pasar las piezas de salmón por harina y dorar en una sartén con un poco de aceite. Éste debe estar muy caliente, recuerda no cocinar en exceso el pescado porque puede quedar muy seco.\nTruco: Puedes usar lomo en vez de ruedas de salmón si te gustan más', '4\nUna vez hecho, coloca el salmón en la sartén con la salsa y deja cocinando todo junto unos 5 minutos para que se integren bien los sabores.\nTruco: Si prefieres puedes triturar la salsa para conseguir una textura lisa y uniforme', '5\nSirve el salmón con crema de champiñones y decora con perejil fresco. Puedes acompañar esta delicia con arroz blanco para mojar con la salsa o con puré de patatas.']","Valoración: 3,4 (16 votos)","['4 rodajas de Salmón', '200 centímetros cúbicos de Nata para cocinar', '200 gramos de Champiñones', '150 centímetros cúbicos de Vino blanco', '1 pizca de Sal', '1 pizca de Perejil fresco']",https://www.recetasgratis.net/receta-de-salmon-con-crema-de-champinones-10301.html,4 comensales,30m,Plato principal,Dificultad baja,,[]
Pescado riquísimo,,"['1\nSalar las ruedas de pescado,enharinar y freir.', '2\nEn una cazuela de fondo grueso sofreir el pimiento en tiras y la cebolla en juliana,cuando esté pochado se agrega el pimentón y un majado que habremos hecho con los ajos, almendras, cilantro y la sal.', '3\nLavamos el almirez con un poco de agua y tambien lo llevamos a la cazuela,agregamos el vino, un vaso, las pasas, las acitunas y colocamos elpescado encima del sofrito,dejándolo hacer unos 5 minutos y moviendo la cazuela para que no se adhiera.', '4\nSe sirve acompañado de papas hervidas o arrugadas.', '5\nLa cantidad al gusto del comensal.']","Valoración: 3,4 (16 votos)","['3 rodajas de pescado, (sama, abáe, corvina, etc.) de unos 200 gms cada una', '1 pimiento rojo', '1 cebolla', '2 ó 3 dientes de ajo', '10 almendras crudas', '12 aceitunas deshuesadas', 'Una cucharada de pasas', 'Pimentón', 'Cilantro', 'Tomillo', 'Orégano', 'Vino blanco', 'Sal', 'Patatas para hervir o arrugar']",https://www.recetasgratis.net/receta-de-pescado-riquisimo-10279.html,,,,,,
Tilapia con tomate y cebolla,,"['1\nCorta las cebollas en juliana y resérvalas. Coge una sartén y pon a calentar un poco de aceite, cuando esté caliente sofríe la cebolla.', '2\nCuando la cebolla esté transparente, añade los tomates cortados en juliana o rodajas y deja sofreír durante 5 minutos moviendo continuamente.', '3\nPara finalizar el sofrito para las tilapias, agrega sal y adobo al gusto. Luego, incorpora los filetes de tilapia, báñalos con la salsa de sofrito y deja que se cocinen durante 5 minutos, has ta que el pescado esté a tu gusto.', '4\nEsta receta de tilapia con tomate y cebolla es ideal para servir como plato principal, acompañado de arroz blanco y una ensalada verde.']","Valoración: 3,7 (9 votos)","['4 unidades de Tilapias cortadas en filetes', '3 unidades de Tomates rojos maduros', '2 unidades de Cebollas', '1 pizca de Sal', '1 pizca de Adobo', '1 chorro de Aceite']",https://www.recetasgratis.net/receta-de-tilapia-con-tomate-y-cebolla-10166.html,4 comensales,45m,Plato principal,Dificultad baja,,[]
Sancocho canario de pescado salado,,"['1\nSe pone en remojo el pescado doce horas antes, cambiándole el agua dos o tres veces.', '2\nAl día siguiente, se le descama y se limpia.', '3\nSe corta en trozos de doscientos gramos aproximadamente y se reservan.', '4\nSe pone en una cacerola con agua y sal y se van añadiendo, por este orden, las batatas y luego las papas, que se ponen a guisar.', '5\nA los 12 minutos se echa el pescado y se despuma bien, quitando las impurezas.', '6\nUna vez las papas estén guisadas, se escurre el agua y se pone al fuego para sacar bien el agua que queda.', '7\nSe sirve en una bandeja, colocando las batatas en un lado, las papas en otro y el pescado en el centro.', '8\nSe pondrá una salsera y ondilla con mojo picón para que cada cual se sirva.', '9\nSe recomienda también una bandeja con ensalada canaria, aceitunas del país y la típica pella de gofio.']","Valoración: 3,6 (25 votos)","['2 kilos de cherne salado', '1/2 kilo de batata amarilla, pelada y troceada', '2 kilos de papas medianas enteras', '1/4 kilo de mojo picón', '1/2 kilo de gofio(Para hacer una pella)', 'sal']",https://www.recetasgratis.net/receta-de-sancocho-canario-de-pescado-salado-10051.html,,,,,,
Bacalao en salsa vasca,"El bacalao en salsa vasca, también conocido como bacalao al pil pil, se caracteriza por cocinar el pescado en aceite emulsionado. En RecetasGratis proponemos una forma muy sencilla de hacerlo y, además, con un toque picante irresistible. Sigue leyendo y descubre el paso a paso.","['1\nDesala el bacalao. Para ello, pon el pescado en remojo y cambia el agua cada 8 horas, hasta que esté más o menos desalado según tu gusto.', '2\nEn una cazuela de barro pon el aceite con los ajos pelados y laminados y la guindilla. Espera a que los ajos estén doraditos.', '3\nAñade los trozos de bacalao a la cazuela con la piel hacia abajo y sigue moviendo la cazuela de derecha a izquierda para que se vaya formando la salsa y espesando como una gelatina. Lo más importante para que el bacalao en salsa vasca quede en su punto es que la temperatura del aceite sea siempre la misma y la cazuela esté en constante movimiento.', '4\nPor último, se agrega el perejil. Si se desea, se puede agregar también unas gotas de leche para que espese mejor la salsa.', '5\nSirve el bacalao en salsa vasca de inmediato. Y de postre, un delicioso pastel vasco. ¡Buen provecho!']",Valoración: 4 (90 votos),"['300 decilitros de aceite', '5 dientes de ajo', '750 gramos de bacalao', '2 guindillas picantes', '1 pizca de perejil', 'Unas gotas de leche']",https://www.recetasgratis.net/receta-de-bacalao-en-salsa-vasca-9989.html,4 comensales,45m,Plato principal,Dificultad baja,,"['Recetas españolas', 'Recetas vascas']"
