url,title,ingredients,steps
https://www.recetasnestle.com.co/recetas/bowl-de-avena,Bowl de avena,"   2 tazas de avena en hojuelas (188 g)      2 tazas de agua caliente (500 ml)      1/2 cucharadita de canela en polvo (3 g)      2 tazas de yogurt tipo griego (490 g)      4 cucharadas de linaza NATURE´S HEART® (20 g)      2 bananos, pelados y cortados en rodajas (400 g)      2 tazas de fresas, cortadas en rodajas delgadas (300 g)      2 cucharadas de LECHE CONDENSADA LA LECHERA® (40 g)  ","    1.  En un tazón añade la avena, el agua caliente y la canela, revuelve para integrar bien y deja reposar por 15 minutos.                  2.  En cada bowl, agrega 1/2 taza de yogurt griego, encima agrega la avena hidratada dividida en partes iguales y 1 cucharada de linaza por bowl.                  3.  Sirve en cada bowl rodajas de banano, las laminas de fresas y por ultimo baña con media cucharada de LECHE CONDENSADA LA LECHERA® por plato.             "
https://www.recetasnestle.com.co/recetas/limonada-nescafe,Limonada con NESCAFÉ®,   1 cucharada de CAFÉ NESCAFÉ® (5 g)      1 1/2 taza de agua (187 ml)      2 cucharadas de azúcar morena (20 g)      2 bolsa de te (5 g)      Zumo de un limón (48 ml)      1/4 de taza de leche (63 ml)      4 cubos de hielo (50 g)      Ralladura de 1/2 limón (5 g)  ,"    1.  Mezcla el CAFÉ NESCAFÉ® TRADICIÓN""         data-title=""CAFÉ NESCAFÉ® TRADICIÓN""         data-image=""https://www.recetasnestle.com.co/sites/default/files/2022-05/Nescaf%C3%A9-logo_11.png"">CAFÉ NESCAFÉ® TRADICIÓN con la mitad del agua tibia y luego añade azúcar morena para crear un jarabe.                  2.  Con la otra mitad del agua prepara las bolsas de té y prepara la infusión.                  3.  Integra el café preparado con el té, el jugo de limón, la leche y el hielo.                  4.  Sirve y decora con ralladura de limón.             "
https://www.recetasnestle.com.co/recetas/empanadas-rellenas-de-manzana,Empanadas rellenas de manzana,   3 manzanas verdes  peladas y picadas en cubos pequeños (546 g)      3 cucharadas de CREMA DE LECHE NESTLÉ® (45 g)      4 cucharadas de LECHE CONDENSADA LA LECHERA® (80 g)      1/2 cucharadita de canela en polvo (1 g)      ¼ de taza de nueces picadas (30 g)      6 láminas de masa de hojaldre en forma de círculo (180 g)  ,"    1.  Calienta el horno 160°C 10 minutos antes de hacer la preparación.                  2.  En una sartén, coloca las manzanas y saltea por 2 minutos, adiciona la CREMA DE LECHE NESTLÉ®, las nueces y la canela, deja a fuego bajo por 2 minutos más hasta que las manzanas se cocinen bien, retira y reserva.                  3.  Adiciona la LECHE CONDENSADA LA LECHERA® y mezcla.⠀                  4.  Forma las empanadas separando las láminas de masa,  rellénalas con la preparación anterior y séllalas colocando un poco de agua en el extremo.⠀                  5.  Una vez selladas las empanadas y antes de meterlas al horno,  píntalas con huevo batido y llévalas al horno por 11 minutos a 160°C             "
https://www.recetasnestle.com.co/recetas/mug-de-avena-y-frutas,Mug de avena y frutas,   1 pocillo de agua caliente (180 ml)      3 cucharadas de Leche en polvo KLIM® Clásica (24 g)      3 cucharadas de avena en hojuelas (21 g)      2 fresas partidas en trozos pequeños (14 g)      1 banano mediano cortado en rodajas (113 g)  ,"    1.  Pon a calentar el agua a fuego medio, retira del fuego y ponla en el Mug donde vayas a preparar tu avena.                  2.  Adiciona las cucharadas de Leche en polvo KLIM® Clásica, la avena y revuelve para integrar.                  3.  Por último, distribuye las fresas y los trozos de banano.             "
https://www.recetasnestle.com.co/recetas/flores-navidenas-de-manzana-y-canela,Flores navideñas de manzana y canela,"   1/2 cucharada de mantequilla (7 g)      1 manzana verde cortada en cubos pequeños con piel (150 g)      1 cucharada al ras de azúcar moreno (7 g)      1/4 de cucharadita de canela en polvo (1,5 g)      4 laminas pequeñas de masa de hojaldre  (80 g)      2 cucharadas de CREMA DE LECHE NESTLÉ® Light (30 g)  ","    1.  Precalienta el horno a 180°C/360°F.                  2.  En una sartén derrite la mantequilla y cocina la manzana junto con el azúcar y las nueces, por 2 minutos sin dejar de revolver.                  3.  Engrasa un molde de cupcakes o muffins y coloca cada lámina de masa de hojaldre, tratando de hacer una flor.                  4.  Rellena con la mezcla que preparaste en el paso 1 y hornéalas durante 20 minutos  o hasta que  doren.                  5.  Decora cada flor con 1/2 cucharada de CREMA DE LECHES NESTLÉ® y sirve.             "
https://www.recetasnestle.com.co/recetas/granizado-leche-dorada-coco,Granizado de leche dorada con coco,   2 taza de BEBIDA DE COCO VAINILLA NATURE´S HEART® sin azúcar (400 g)      2 cucharadas de TURMERIC+GINGER NATURE´S HEART® (20 g)      1 taza de coco fresco rallado (80 g)      2 tazas de hielo (500 g)  ,    1.  Pon todos los ingredientes en el vaso de la licuadora y procesa hasta integrar bien.                  2.  Retira y sirve.             
https://www.recetasnestle.com.co/recetas/receta-malteada-coco-vainilla-y-kiwi,"Malteada de coco, vainilla y kiwi","   1 taza de kiwi, pelado y cortado en trozos (180 g)      1 taza de BEBIDA DE COCO VAINILLA NATURE´S HEART® (250 ml)      Zumo de 1 limón (48 ml)      ½ taza de hielo o al gusto (125 g)      Ralladura de limón (5 g)  ",    1.  Licua todos los ingredientes por 10 segundos o hasta integrar bien.                  2.  Sirve y decora con la ralladura de limón.             
https://www.recetasnestle.com.co/recetas/batido-de-coco-vainilla-y-pina,Batido de coco vainilla y piña,   1 taza de BEBIDA DE COCO VAINILLA NATURE´S HEART® sin azúcar (200 g)      2 tazas de piña fresca congelada (330 g)      ½ taza de coco fresco rallado (40 g)  ,    1.  Pon todos los ingredientes en el vaso de la licuadora y procesa hasta integrar bien.                  2.  Retira y sirve.             
https://www.recetasnestle.com.co/recetas/parfait-yogurt-fruta-y-arandanos,"Parfait con yogurt, fruta y arándanos",   2 tazas de yogurt griego sin azúcar (490 g)      2 cucharadas de semillas de chía NATURE´S HEART® (10 g)      1 taza de mango cortado en cubos medianos (165 g)      1 banano cortado en rodajas (113 g)      1 taza de fresas cortadas a la mitad (152 g)      1 taza de CEREAL FITNESS NESTLÉ® (60 g)      2 cucharadas de NATURE´S HEART® Arándanos Deleite sin azúcar añadido (20 g)  ,"    1.  En un tazón mezcla el yogurt con las semillas de chía NATURE´S HEART®, deja reposar por 3 minutos.                  2.  Aparte corta el mango en cubos medianos, el banano en rodajas y las fresas a la mitad.                  3.  Alista 4 copas o vasos, en el fondo agrega el yogurt, encima las frutas empezando por el mango, seguido de las fresas y por último el banano.                  4.  Sirve el CEREAL FITNESS NESTLÉ® y los NATURE´S HEART® Arándanos Deleite sin azúcar añadido, en partes iguales.             "
https://www.recetasnestle.com.co/recetas/dulce-de-papayuela,Dulce de papayuela,   1 libra de papayuela (500 g)      8 tazas de agua (2000 ml)      1 astilla de canela (5 g)      1 taza de LECHE CONDENSADA LA LECHERA® (168 g)      5 cucharadas de CREMA DE LECHE NESTLÉ® (75 g)  ,"    1.  Toma cada papayuela, pélala y córtala en julianas delgadas, coloca en el agua junto con la canela, lleva a fuego medio y cocina por 30 minutos o hasta que la papayuela esté bien blandita.                  2.  Cuela las papayuelas para retirar el agua, regresa a la olla, adiciona la LECHE CONDENSADA LA LECHERA® y la CREMA DE LECHE NESTLÉ®, cocina por 10 minutos más y retira del fuego.                  3.  Deja enfriar un poco antes de servir.             "
https://www.recetasnestle.com.co/recetas/torta-de-chontaduro,Torta de chontaduro,   8 chontaduros pelados y cortados en cubos pequeños (200 g)      2 cucharadas de CREMA DE LECHE NESTLÉ® (30 g)      6 cucharadas de mantequilla (84 g)      8 cucharadas de LECHE CONDENSADA LA LECHERA® (120 g)      ¼ de libra de harina de trigo (125 g)      ¼ de cucharadita de polvo de hornear (1 g)      3 huevos (150 g)  ,"    1.  En una sartén coloca el chontaduro junto con 2 cucharadas de LECHE CONDENSADA LA LECHERA® y lleva a fuego bajo hasta caramelizar, retira del fuego y adiciona la CREMA DE LECHE NESTLÉ para lograr una textura cremosa.                  2.  En un tazón coloca la mantequilla junto con las 8 cucharadas de LECHE CONDENSADA LA LECHERA® restantes y con ayuda de un batidor de mano bate hasta lograr una textura cremosa y de color pálido.                  3.  Aparte integra la harina de trigo con el polvo de hornear.                  4.  Integra de forma alternada la harina y los huevos al cremado inicial hasta lograr una mezcla homogénea y por último, adiciona el chontaduro caramelizado e integra bien.                  5.  Lleva a un molde engrasado enharinado y hornea por 30 minutos o hasta que al introducir un palillo en el centro este salga limpio.                  6.  Retira del horno y deja enfriar antes de servir.             "
https://www.recetasnestle.com.co/recetas/waffles-de-avena,¿Cómo preparar waffles de avena?,   ¾ de taza de leche descremada (187 ml)      5 cucharadas de LECHE CONDENSADA LA LECHERA® Light (75 g)      1 taza de harina de avena (94 g)      1 cucharadita de polvo de hornear (4 g)      3 cucharadas de aceite vegetal (42 g)      2 huevos (100 g)      1 cucharadita de esencia de vainilla (4 g)      3 kiwis cortados en cubos (207 g)      3 duraznos cortados en cubos (150 g)      3 cucharadas de CREMA DE LECHE NESTLE® Light (45 g)  ,"    1.  En el vaso de la licuadora añade, la leche, la LECHE CONDENSADA LA LECHERA® Light, la harina de avena, el polvo para hornear, los huevos, el aceite y la esencia de vainilla, licúa hasta integrar bien.                  2.  Pon a calentar la wafflera hasta que el botón este verde; con una brocha unta la wafflera con un poco del aceite.                  3.  Con un cucharon de sopa agrega mezcla a la wafflera.                  4.  Dejar cocinar con la wafflera tapada por 5 minutos aproximadamente; así hasta terminar con toda la mezcla.                  5.  Sirve los waffles y decora con las frutas y media cucharada de CREMA DE LECHE NESTLE® Light por waffle.             "
https://www.recetasnestle.com.co/recetas/malteada-de-kiwi,¿Cómo preparar malteada de kiwi?,"   1 taza de kiwi, pelado y cortado en trozos (180 g)      2 cucharadas de LECHE CONDENSADA LA LECHERA® Light (30 g)      2 cucharadas de CREMA DE LECHE NESTLÉ® Light (30 g)      1 taza de leche descremada  (250 ml)      Zumo y ralladura de limón (48 ml)      ½ taza de hielo o al gusto (125 g)  ","    1.  Licua el kiwi, la LECHE CONDENSADA LA LECHERA® Light, la CREMA DE LECHE NESTLÉ® Light, la leche descremada, el zumo de limón y el hielo, por 10 segundos o hasta integrar bien.                  2.  Sirve y decora con la ralladura de limón             "
