title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Salsa charcutera,,"['1\nPoner a fondear la cebolla con 50 gr. de mantequilla.', '2\nCuando esté un poco dorada añadir el vino.', '3\nReducir hasta que no queden más de dos cucharadas de líquido.', '4\nAñadir la demi glace o salsa española.', '5\nDejar cocer suavemente durante 15 minutos.', '6\nEn el momento de servir agregar la mantequilla restante y la cucharada de pepinillos.', '7\nPara carnes asadas.']",Valoración: 4 (4 votos),"['100 gr. de mantequilla', '1 cebolla mediana', '1 vaso de vino blanco seco (2 dl.)', '3 dl de demi glace o de salsa española ( ver demi glace o salsa española)', '60 gr. de pepinillos picados o cortados en rodajas.']",https://www.recetasgratis.net/receta-de-salsa-charcutera-25820.html,,,,,,
Salsa châteaubriand,"Te presentamos en RecetasGratis la receta original de la salsa châteaubriand para que puedas hacerla en casa de una forma sencilla y rápida. Además de referirse a una salsa, el Châteaubriand o filete Châuteaubriand es un tipo de corte de la gastronomía francesa más grueso y compacto que los típicos bistecs o filetes que compramos normalmente. Por eso mismo, esta salsa también es de origen francés y, actualmente, suele servirse acompañada de otra salsa, la bearnesa.","['1\nRehoga las escalunias junto con la hoja de laurel y los recortes de champiñones con una cucharada de mantequilla.', '2\nAñade la pimienta en grano, espolvorea la harina y añade el caldo de carne. Reduce la salsa a la mitad y pásala por un colador.', '3\nAñade la mantequilla restante, el perejil y el estragón picado fuera del fuego y mezcla de nuevo.', '4\nSirve la receta original de la salsa châteaubriand con un filete de ternera o solomillo en salsa por ejemplo.', '5\nPara carnes.']","Valoración: 3,4 (60 votos)","['2 escalonias/escalunias picadas finas', '3 cucharadas soperas de mantequilla', '1 hoja de laurel', '1 pizca de pimienta en grano', '1 puñado de recortes de champiñones lavados', '200 mililitros de caldo de carne o fondo de ternera', '2 cucharadas soperas de harina', '1 pizca de estragón picado', '1 pizca de perejil picado']",https://www.recetasgratis.net/receta-de-salsa-chateaubriand-25821.html,4 comensales,30m,Acompañamiento,Dificultad baja,,[]
Salsa Chambord,,"['1\nRehogar la cebolla con un poco de mantequilla o aceite. Añadir el diente de ajo picado, el tomillo, el laurel y las hojas de apio.', '2\nCuando este todo rehogado añadir las cabezas de pescado y rehogar un poco más. Añadir el brandy y dejar reducir un poco, luego agregar el fumet y dejar cocer. Sazonar.', '3\nPasar por el colador chino. Poner el roux en una cacerola, si no se tiene roux no importa, se pone un poco de mantequilla en una cacerola.', '4\nCuando este fundida poner un poco de harina en ella y dejar cocer un poco, luego se vierte el caldo poco a poco, sin dejar de remover.', '5\nSe cocer durante cinco o diez minutos. Se termina la salsa con un poco de manteca de langosta y jugo de limón. Si no se tiene manteca de langosta de puede hacer con manteca de gambas.', '6\nLa manteca de gambas se puede hacer de la siguiente manera: Se coge un poco de mantequilla se pone a fuego suave.', '7\nSe le incorporan unas cabezas de gambas y un poco de sal si la mantequilla no tiene.', '8\nCuidado con no quemar la mantequilla. Se cuela por un colador muy fino. Dejar enfriar y ya se tiene la manteca de gambas. Especial para pescados y mariscos.']",Valoración: 1 (10 votos),"['1 cebolla cortada fina', '1 diente de ajo', 'Tomillo', 'Laurel', '75 gr. de roux ( ver roux en diccionario)', 'Unas hojas de apio', 'Unos granos de pimienta', '500 ml. de fumet de pescado', 'Una copa de brandy', 'Un poco de mantequilla o aceite', 'Unas cabezas de pescado']",https://www.recetasgratis.net/receta-de-salsa-chambord-25818.html,,,,,,
¡Tan solo 3 ingredientes!,La salsa cardenal o salsa nantua es ideal para acompañar pescados o mariscos. También se puede utilizar para guarnecer huevos pochés o arroces. En este caso en RecetasGratis vamos a preparar esta salsa fácil con mantequilla de bogavante pero la más tradicional se prepara con mantequillas de cangrejo.,"['1\nPreparar la salsa bechamel rápida casera e incorporarle un vaso de crema de leche fresca. Reducir rápidamente removiendo con la espátula hasta que adquiera la consistencia deseada.', '2\nCon la brasera apartada del fuego, agregar la mantequilla de bogavante.', '3\nBatir enérgicamente y comprobar el sazonamiento de la salsa cardenal. Será mas fuerte que la salsa nantua al agregarle un vaso de fumet de pescado reducido a una cucharada. También se le puede agregar una cucharada de trufa cuando estas formen parte de una guarnición.Algunos platos con los que acompañar esta salsa pueden ser:Filete de pescado en salsa blancaPescado rebozado crujiente paso a pasoGambas a la plancha']","Valoración: 3,3 (54 votos)","['1/2 litro de bechamel', '1 vaso de crema de leche fresca', '50 g de mantequilla de bogavante o de cangrejos']",https://www.recetasgratis.net/receta-de-salsa-cardenal-25808.html,2 comensales,30m,Acompañamiento,Dificultad baja,,[]
Salsa cazadora,"Como su nombre indica, la salsa cazadora es una salsa para carnes de caza que se caracteriza por tener un sabor intenso pero delicado. Su elaboración es muy sencilla y con un resultado realmente rico. La salsa cazadora se caracteriza por llevar champiñones laminados y salteados en mantequilla junto a la cebolla. En algunas versiones de esta salsa se le añade también tocino y un poco de vino tinto. Para hacerla aún más potente, se le puede añadir hígado de pollo. La receta que te proponemos hoy desde RecetasGratis, es una salsa cazadora muy sencilla y ralmente deliciosa.Si quieres saber cómo hacer salsa cazadora de forma fácil, sigue leyendo el detallado paso a paso y verás qué salsa tan estupenda vas a conseguir para tus platos de carne, sean de caza o no. ¡Vamos!","['1\nPara hacer la famosa salsa cazadora, lo primero que debes hacer es pelar la chalota y picarla finamente. Seguidamente, lamina los champiñones, limpiando los posibles restos de tierra.', '2\nCalienta en una sartén la mitad de la mantequilla y una vez esté caliente y la mantequilla fundida, pocha la cebolla en ella. Ve removiendo de vez en cuando para que se haga de forma uniforme.', '3\nA continuación, añade los champiñones laminados y la otra mitad de la mantequilla troceada. Deja cocinar al fuego unos siete minutos o hasta que los champiñones hayan menguado y tomado un color más oscuro. Ve removiendo de vez en cuando.', '4\nAhora, es el momento de añadir la harina. Remueve constantemente para que no se peque a la sartén y cocina unos minutos para quitar el sabor a crudo.', '5\nUna vez esté integrada la mantequilla, incorpora el caldo de carne poco a poco mientras seguimos removiendo con unas varillas para no dejar grumos en la salsa. Poco a poco la salsa cazadora irá espesando. Prueba de sal, quizás tengas que añadir un poco.\nTruco: puedes enriquecer tu salsa cazadora con un chorrito de brandy.', '6\nSi te gusta la salsa cazadora sin tropezones puedes triturarla con la batidora, y si por el contrario te gusta que se aprecie los trozos de champiñones y cebolla, déjala tal cual.', '7\nSirve la salsa cazadora enseguida bien caliente, en una salsera aparte o cubriendo la carne que vayas a servir. Verás qué ricos quedan tus platos de carne con una salsa así. Anímate a prepararla en casa y cuéntanos qué te ha parecido.Espero que te haya gustado la receta y te invito a que visites mi blog Cakes para ti.']",Valoración: 4 (3 votos),"['1 chalota, una cebolla pequeña o un trocito de puerro', '100 gramos de champiñones', '50 gramos de mantequilla sin sal', '25 gramos de harina común', '250 mililitros de caldo de carne', '1 pizca de sal']",https://www.recetasgratis.net/receta-de-salsa-cazadora-25811.html,4 comensales,15m,Plato principal,Dificultad baja,,[]
Salsa bretona,,"['1\nFondear en una cacerola con la mantequilla el apio, el puerro, la cebolla y los champiñones.', '2\nAñadir la salsa al vino blanco y reducir a la mitad.', '3\nAntes de servir añadir la crema de leche fresca.', '4\nEspecial para pescados.']","Valoración: 3,3 (54 votos)","['2 cucharadas de apio cortado fino', '1 puerro pequeño cortado fino', '1 cebolla pequeña cortada fina', '50 gr. de champiñones cortados a lamas', '1 cucharada de mantequilla', '50 ml. de crema de leche fresca', '1/2 l. de salsa al vino blanco (ver salsa al vino blanco)']",https://www.recetasgratis.net/receta-de-salsa-bretona-25803.html,,,,,,
Salsa Bucanero,,"['1\nPele el jengibre con un cuchillo y rállelo o píquelo muy fino.', '2\nPele las cebollitas, lávelas y córtelas en laminas finas.', '3\nPele el plátano y córtelo en rodajas.', '4\nDerrita la mitad de la mantequilla en un cazo, añada las cebollitas y rehóguelas a fuego medio durante 1 minuto.', '5\nAgregue el jengibre y cuézalo hasta que esté ligeramente dorado removiendo continuamente.', '6\nSin dejar de remover, incorpore el plátano y cuézalo a fuego lento durante 2 minutos, hasta que esté tierno y empiece a deshacerse.', '7\nAñada el vinagre de frambuesa e inmediatamente siga cociendo a fuego muy lento, sin dejar de remover durante 2 minutos más.', '8\nAgregue el fondo de ternera y cueza la salsa a fuego lento durante 20 minutos.', '9\nSeguidamente pase la salsa por un colador sobre otro cazo.', '10\nIncorpore la mantequilla restante, poco a poco, hasta que la salsa esté lisa y brillante.', '11\nSazone con sal y pimienta et voilà !!', '12\nEsta salsa combina muy bien con pollo, pavo, y ternera asadas. Yo decoro el plato con rodajas de plátano frito en mantequilla.', '13\nPara 8 personas.']","Valoración: 3,3 (3 votos)","['40 g de jengibre fresco', '60 g de chalotas o cebollitas', '100 g de mantequilla', '100 g de plátano', '6 cucharadas de vinagre de frambuesa', '400 ml de fondo de ternera', 'Sal', 'Pimienta negra recién molida']",https://www.recetasgratis.net/receta-de-salsa-bucanero-25804.html,,,,,,
Salsa bordalesa,,"['1\nSe rehoga la escalonia trinchada con mantequilla y se moja con el vino tinto. A continuación, se añade la pimienta y el tomillo y se deja reducir intensamente.', '2\nSeguidamente se agrega la demi glace y se deja cocer a fuego lento. En este punto se desengrasa la salsa.', '3\nSe pasa la salsa por el chino y se le adiciona la mitad del tuétano cortado en dados pequeños.', '4\nDéjese junto al fuego durante unos 10 minutos y mézclese el resto del tuétano derretido dejando que flote por encima de la salsa.', '5\nLa salsa bordalesa es ideal para acompañar carnes como un asado al horno.']","Valoración: 3,6 (64 votos)","['1 unidad de Escalonia o Chalota', '100 gramos de Tuétano de vaca', '1 vaso de Vino tinto', '1 pizca de Pimienta en grano', '1 pizca de Tomillo', '½ vaso de Demi glace o Salsa media', '1 cucharada postre de Mantequilla']",https://www.recetasgratis.net/receta-de-salsa-bordalesa-25800.html,1 comensal,15m,,Dificultad media,,[]
¡Perfecta para carnes asadas!,"La salsa Bourguignonne es ideal para carnes asadas gracias a sus ingredientes: vino tinto, escalonias, mantequilla, bouquet garnie de perejil, laurel y tomillo, champiñones para reforzar el sabor del vino y un toque de cayena molida al final. Aprende cómo hacer esta salsa francesa para carnes fácilmente con RecetasGratis y experimenta su sabor con todos los sentidos.","['1\nFondear las escalunias con la manteca, es decir, sofreír en una sartén sin que lleguen a coger color.', '2\nAñadir el perejil, el romero y los pies de champiñones cortados pequeñitos.', '3\nMojar con el vino tinto y reducir la salsa Bourguignonne a la mitad.', '4\nLigar con un poco más de manteca y con un poco de zumo de limón.', '5\nPasar la salsa Bourguignonne por el colador chino y dar el toque final con un poco de cayena molida.No te pierdas estas otras salsas francesa tan estupendas, sabrosas y fáciles de hacer:Salsa cazadoraSalsa châteaubriandSalsa lionesaSalsa gribiche']",,"['1 cucharada de manteca o mantequilla', '2 escalunias, escalonias, chalotas o chalotes picadas finas', '1 cucharada de tallos de perejil picado fino', 'Tomillo', '1 hoja de laurel', '50 g de pies de champiñones', '2 vasos de vino tinto', '1 pizca de cayena molida', '1 chooro de jugo de limón']",https://www.recetasgratis.net/receta-de-salsa-bourguignonne-25802.html,2 comensales,30m,Acompañamiento,Dificultad baja,,[]
"Salsa blanca, también llamada bastarda",,"['1\nSe derrite la mantequilla en una cacerola, mezclándole la harina aparte del fuego, y dejando cocer después este ""roux"" (véase roux en el diccionario).', '2\nA continuación se moja con un cuarto de litro de agua caliente, añadiendo sal, pimienta blanca molida y las yemas.', '3\nSe trabaja con el batidor y se retira del fuego al primer hervor, incorporando entonces la cantidad deseada de mantequilla y el zumo de limón (o bien un poco de vinagre).']","Valoración: 3,3 (54 votos)","['30 gr. de mantequilla', '20 gr. de harina', '2 yemas de huevo', '50 a 100 gr. de mantequilla', 'unas gotas de zumo de limón.']",https://www.recetasgratis.net/receta-de-salsa-blanca-tambien-llamada-bastarda-25797.html,,,,,,
