url,title,date,text
https://www.pequerecetas.com/receta/tarta-chocolate-caramelo/,Tarta de cumpleaños de chocolate y caramelo,2011-02-23 08:03:30+01:00,"Hay pocas cosas que llamen tanto la atención en el mundo de la repostería como la tarta de chocolate. Si ésta además va recubierta de frosting de chocolate y caramelo como ésta de Whisk Kids se convierte en la tarta de cumpleaños de chocolate más irresistible del mundo. Porque no me digáis que su aspecto no es impresionante…

Es un poco laboriosa, pero sin duda merecerá la pena cuando la saquéis en la fiesta de cumpleaños de vuestro hijo. Si queréis acelerar el proceso también tenéis la posibilidad de comprar dos bizcochos de chocolate para armar las diferentes alturas y preparar el merengue suizo tal como se indica en las instrucciones.

En fin, ¡tarta de chocolate para todos!…

Tarta de cumpleaños de chocolate y caramelo

Ingredientes

Caramelo

200 g de azúcar

1/4 de taza (60 ml) de nata líquida o crema de leche

Merengue suizo con caramelo y chocolate.

1 3/4 taza (350 g) de azúcar granulado

8 claras de huevo (guardar 2 yemas para la receta de la tarta)

3 1/2 barras, cada barra aprox. de 110 g, (28 cucharadas) de mantequilla sin sal, cortada en cubitos y a la temperatura ambiente

2 cucharaditas de extracto de vainilla

Resultado del caramelo de la receta anterior

1/4 de taza (40 g) de chocolate negro, fundido y enfriado

Bizcocho de chocolate

3/4 de taza (177 ml) de nata espesa o crema de leche

1 taza (160 g) de chips de chocolate negro

2 tazas (250 g) de harina

1 cucharadita de levadura en polvo o polvo para hornear

½ cucharadita de sal

3/4 taza (177 g), de mantequilla en cubos y a temperatura ambiente

1 taza (142 g) de azúcar morena

2 huevos + 2 yemas, a temperatura ambiente

1 cucharadita de vainilla

Cómo hacer la tarta de chocolate de cumpleaños

Hacemos el caramelo

Preparar un recipiente pequeño frotándolo con manteca o mantequilla para que el caramelo al enfriarse no se adhiera por completo. Poner a un lado.

Cocinar el azúcar en una sartén de fondo grueso y antiadherente hasta obtener un color ámbar oscuro. Retirar del fuego y echar la nata o crema, revolviendo suavemente hasta que se mezclen. Echar la mezcla en el recipiente preparado y dejar reposar hasta que enfríe al tacto.

Cuidado con el azúcar caliente porque quema. El objetivo es tener un caramelo muy suave que añadiremos a la crema de mantequilla.

Preparamos el merengue suizo

Para hacer el merengue calentar las claras de huevo y el azúcar en una cacerola pequeña a fuego medio, revolviendo constantemente, hasta que el azúcar se disuelva completamente (probar a frotar un poco entre los dedos. Si está completamente lisa la mezcla, está hecha).

calentar las claras de huevo y el azúcar en una cacerola pequeña a fuego medio, revolviendo constantemente, hasta que el azúcar se disuelva completamente (probar a frotar un poco entre los dedos. Si está completamente lisa la mezcla, está hecha). Echar la mezcla en otro tazón (una batidora de pie es preferible) y batir a velocidad alta hasta que esté a la temperatura ambiente. Luego, en una velocidad media-lenta, lentamente, añadir la mantequilla, unas pocas piezas a la vez, esperando hasta que cada adición esté plenamente incorporada antes de añadir más. Después de que todo ha sido agregado, batir hasta que se espese y suba, cerca de cinco minutos y agregar la vainilla.

Retirar la mitad de la crema de mantequilla, colocar en un recipiente aparte, y batir con el chocolate. Agregar el caramelo a la mitad restante. Puede ser necesario calentar el caramelo ligeramente para asegurarse de que tenga la consistencia correcta, pero tened cuidado de que no esté tan caliente que se derrita la mantequilla.

Hacemos el bizcocho de chocolate

Precalentar el horno a 175ºC (350ºF), luego engrasar y alinear dos moldes de 15 cm de diámetro.

Calentar la nata, a continuación, echar sobre el chocolate. Dejar reposar 5 minutos, luego batir suavemente para mezclar. Dejar que se enfríe a temperatura ambiente (ponerlo en la nevera/congelador durante un rato si queréis).

En un tazón pequeño, mezclar la harina, la levadura y la sal. Dejar a un lado

Batir la mantequilla y el azúcar. Añadir los huevos, uno a la vez, y luego añadir dos yemas, más la vainilla.

Entonces, alternando entre húmedo y seco (comenzando con la mezcla húmeda), agregar la mezcla de harina y la crema en dos adiciones cada uno. Asegúrate de echar toda la mezcla raspando el bol con una cuchara.

Dividir la masa en los dos moldes preparados y hornear 35-40 min.

Montaje de la tarta de chocolate con merengue de cumpleaños

Nivelar y dividir cada capa de bizcocho para tener cuatro capas de igual altura.

Rellenar con el merengue suizo de caramelo, una capa de bizcocho hasta hacer los 4 pisos, y luego cubrir completamente con el merengue suizo de chocolate.

En este caso se ha decorado de forma muy sencilla con una fina decoración de chocolate sobre los bordes de la tarta ya enfriada.

Fuente: Whisk Kid"
https://www.pequerecetas.com/receta/coliflor-empanada/,Coliflor empanada (receta fácil y rápida),2011-02-18 09:22:05+01:00,"¿Habéis probado alguna vez la coliflor empanada? Su sabor y crujiente textura la hace deliciosa para el paladar infantil, por lo que se la comerán sin protestar.

¿Qué os parece si aprendemos a preparar la coliflor empanada con un paso a paso?

Receta de coliflor empanada

Ingredientes

1 coliflor mediana

sal

3 huevos

Pan rallado

Aceite

Cómo hacer coliflor empanada

Preparamos la coliflor

En primer lugar cocemos la coliflor , para ello tenemos que quitar las hojas verdes y, a continuación, utilizando un cuchillo, quitar el tallo central, también. Ahora la coliflor está lista para ser fácilmente cortada en floretes individuales.

, para ello tenemos que quitar las hojas verdes y, a continuación, utilizando un cuchillo, quitar el tallo central, también. Ahora la coliflor está lista para ser fácilmente cortada en floretes individuales. Con los dedos o con un cuchillo cortar la coliflor en ramilletes. En esta receta, cuanto más grande los ramilletes mejor.

Cocemos la coliflor

Enjuagar los ramilletes de coliflor con agua fría.

A continuación, colocarlos en una olla grande y agregar aproximadamente 2 cucharaditas de sal.

Cubrir con agua, lo suficiente para cubrir todos los ramilletes.

Cubrir la olla y colocarla a fuego medio.

Llevar a ebullición y dejar cocer durante unos 15 minutos o hasta que estén tiernas cuando las pinchemos con un tenedor. No deben estar demasiado tiernas tampoco porque se desharían y resultaría difícil trabajar con ellas.

Cuando la coliflor esté cocido escurrirla y reservar.

También puedes cocer la coliflor en microondas de forma fácil y rápida.

Empanamos la coliflor

En un tazón mediano, batir los huevos ligeramente con cerca de 1/2 cucharadita de sal.

Trabajando con un ramillete de coliflor cada vez, cubrir con el huevo.

A continuación, colocar el pan rallado en otro recipiente y poner el ramillete de coliflor cubierto de huevo en el pan rallado hasta que esté bien cubierto.

Repetir este proceso con todos los ramilletes de coliflor restantes.

Freímos la coliflor empanada

Echar 1/4 de taza (60 ml) de aceite vegetal en una sartén grande y calentar el aceite a fuego medio-bajo.

En tandas, colocar la coliflor en la sartén con el aceite caliente y freír. Mover los ramilletes para que queden dorados por todos los lados.

Este proceso dura unos 5 minutos.

Cómo servir la coliflor empanada

Servir como guarnición o como plato principal con puré de patatas o arroz. ¡Ya nos contaréis qué tal esta coliflor empanada!

Más recetas con coliflor

Como sabéis las propiedades de la coliflor son innumerables y destaca por su excelente contenido en folatos, es una verdura a tener en cuenta en la dieta de la mujer embarazada. Los requerimientos de folatos son superiores también en los niños. Por ello, la inclusión en el menú de recetas de coliflor para niños es una de las formas de prevenir deficiencias.

Si te gustan las recetas con coliflor seguro que te gustan algunas de las recetas de coliflor al horno, como la coliflor con bechamel, la masa de pizza de coliflor, o las croquetas de coliflor.

Otras recetas con coliflor que te pueden gustar, ligeras y saludables, son el arroz de coliflor, el puré de coliflor, o la tortilla de coliflor."
https://www.pequerecetas.com/general/ganadores-gama-infantil-isabel/,Ganadores de los 50 lotes de la gama infantil de Isabel,2011-02-18 00:36:23+01:00,"Lo primero queremos agradeceros vuestra participación a todos, que fué masiva, en la promoción de Isabel, en la que se regalaban 50 lotes de su gama infantil.

Una gama que, desde Pequerecetas os recomendamos, ya que son productos que, además de facilitarnos la vida con la alimentación infantil en esos días que no tenemos tiempo, tienen una gran calidad y todos los beneficios nutricionales que aporta el pescado azul.

Eso sin olvidar cosas que consideramos importantes, como que son productos sin conservantes gracias a Naturfresh, su tecnología exclusiva, y que por ejemplo en el caso de las albóndigas con tomate están elaboradas sin gluten, sin huevo y sin lactosa, lo que ayudará a muchas mamás de niños con problemas de alergias.

Os vamos a dar una relación con el número y nombre de las personas que en el sorteo, tras comprobar que sus respuestas eran correctas, van a recibir esos lotes de Isabel. Si queréis comprobar si el número y nombre que aparece es el que vosotras escribisteis, podéis verlo aquí.

Lista de ganadores de los 50 lotes de la gama infantil de Isabel:

Nº 3 Isa; nº29 Leticia; nº35 Ani; nº52 Vanesa; nº63 María; nº84 Almudena; nº100 Izas; nº105 Minerva; nº117 Mª Victoria; nº137 Francisca; nº148 Elva; nº167 Esther; nº175 Desiree; nº212 Sonia; nº232 Rosa; nº258 Kika; nº262 Covadonga; nº275 Eneritz; nº296 Irene; nº338 Mª Angeles; nº 360 Cristina; nº384 Victoria; nº386 Teresuka; nº417 Anna; nº437 Tania; nº439 Bea; nº454 Itzi; nº480 Nuria; nº485 Eva; nº500 Angela; nº502 Laura; nº521 Toñi; nº523 Maribel; nº535 Aldahara; nº569 Marta; nº574 Caty; nº577 Marta; nº588 Maria Paz; nº593 Raquel; nº624 Eva; nº639 Inmaculada; nº650 Diana; nº693 Sonia; nº722 María; nº750 Emilia; nº774 Laura; nº799 Ana; nº814 Sarah; nº835 Silvia; nº843 Arantxa

La marca se pondrá directamente en contacto con vosotros vía email para solicitaros la dirección de envío. ¡Enhorabuena a todos!, y los que no habéis resultado afortunados en esta ocasión, no os preocupéis porque tendremos muchas otras promociones de marcas de reconocida calidad."
https://www.pequerecetas.com/receta/tarta-tren-sin-horno-tarta-facil/,"Tarta tren sin horno, una tarta muy fácil…",2011-02-16 08:42:23+01:00,"Si hay una tarta de cumpleaños popular, esa es la tarta tren. ¿El motivo? Es una tarta muy fácil de realizar, sin horno y con una presentación espectacular que encandilará a los niños… ¿Se puede pedir más?.

En nuestro facebook hemos recibido numerosas fotografías de la tarta tren, y hoy hemos querido recopilar algunas de ellas para explicar a las mamás que todavía no la conocen cómo preparar esta sencilla tarta tren.

¿Queréis saber cómo se prepara?…

Tarta tren sin horno

Ingredientes:

Plum Cakes: depende del número de invitados utilizaremos un mínimo de tres

Mikados

Chuches de todo tipo, incluyendo algunas nubes de azúcar que nos pueden servir para realizar el vapor de la locomotora

Filipinos para las ruedas del tren, mejor que sean blancos para que haya más contraste. También se pueden utilizar galletas oreo.

Mantequilla o crema de queso para pegar las ruedas

Preparación de la tarta tren:



Cogemos uno de los plum cakes y cortamos 1/3 para realizar la cabeza de la locomotora, que pegaremos con algo de queso crema o mantequilla. El resto de los plum cakes hará de los vagones.

Ahora hay que ir colocando los distintos elementos para ir formando nuestra locomotora. Con la ayuda de unos palitos Mikado pondremos las ruedas hechas con Filipinos, que contrastarán mejor si son blancos.

Los vagones llevarán unas jaulas hechas con palitos de Mikado que luego rellenaremos con chucherías de todo tipo.

Para formar las vías del tren tenemos varias posibilidades: Unir varios regaliz, poner unas barritas de chocolate, trocitos de bizcocho…

Si queréis formar la chimenea con el vapor de la locomotora una buena idea es clavar un minicono de helado en la parte delantera y rellenarlo con nubes de azúcar.

Con galletas formaremos las ventanas, y el resto ya depende de nuestra imaginación… Como véis esta tarta tren es tremendamente sencilla de realizar.



Si os queréis complicar un poco más tenéis la opción de una vez hecha la estructura básica de los plum cakes, darle color con frosting de diferentes colores, y una vez hecho ésto lo decoraremos de la misma manera.

Fuente: Corazón de almíbar; Parenting; Imágenes de las lectoras enviadas a Facebook"
https://www.pequerecetas.com/menus-semanales-para-ninos/menu-semanal-familiar/,Menu semanal familiar,2011-02-14 08:24:41+01:00,"Una semana más os traemos un menú semanal familiar que os puede servir de ejemplo para elaborar vuestro propio menú, que podéis rellenar si descargáis la plantilla de menú semanal.

Para ver vuestro menú e imprimirlo tan sólo tenéis que pulsar sobre la imagen y os descargará un pdf, que podréis imprimir. En caso de que queráis ver alguna de las recetas que os sugerimos, tan sólo tenéis que pasar el ratón sobre la receta que queréis en el pdf, y al hacer clic os llevará directamente a la receta deseada.

Os recordamos algunos de los consejos en caso de que queráis elaborar vuestro propio menú semanal con la plantilla en blanco:

Menú semanal, algunos consejos para organizarlo"
https://www.pequerecetas.com/receta/galletas-de-chocolate-sin-huevo/,Galletas de chocolate sin huevo,2011-02-11 08:33:58+01:00,"Hoy os traemos la receta de unas deliciosas galletas de chocolate sin huevo.

Hace algún tiempo os trajimos galletas de chocolate, unas de las favoritas de los niños, y somos conscientes de lo difícil que resulta para algunas madres no poder dar a sus hijos, por culpa de las alergias alimentarias, algunos de los caprichos que todo niño se permite.

La alergia al huevo es una de las más comunes y una de las que imposibilita en mayor medida el consumo de la repostería. Estas galletas de chocolate, sin embargo, están pensadas especialmente para los niños con esa alergia. Su sabor es absolutamente delicioso y seguro que si se las preparáis algún día para el desayuno o la merienda disfrutarán como nunca…

Galletas de chocolate sin huevo

Ingredientes:

2 tazas de chispas de chocolate semi-dulce

1 taza de mantequilla (comprobad que no lleve trazas de huevo), a temperatura ambiente

3/4 taza de azúcar

3/4 taza de azúcar morena

225 g de queso crema a temperatura ambiente

2 cucharaditas de extracto de vainilla

2 tazas de harina para todo uso

1/2 taza de cacao en polvo (comprobad que no lleve trazas de huevo)

1 cucharadita de bicarbonato de sodio

1/2 cucharadita de sal

Cómo hacer galletas de chocolate sin huevo

Precalentar el horno a 180ºC.

Tamizar juntos la harina, cacao en polvo, bicarbonato de sodio y la sal, y dejar a un lado.

En un bol grande, batir la mantequilla, el azúcar, el azúcar morena y el queso crema.

Mezclar la vainilla con la mezcla de mantequilla y azúcar.

Poco a poco, batir la mezcla de harina con la mezcla de mantequilla con el azúcar.

Añadir el chocolate.

Poner pequeños montoncitos de cucharadas de la mezcla en bandejas para hornear forradas con papel encerado o un sil-pat de silicona separándolas al menos 5 cm entre sí.

Hornear durante 9-11 minutos.

Dejar enfriar en la bandeja para hornear durante 10 minutos antes de pasarlas a un rejilla.

Fuente: Art of Dessert"
https://www.pequerecetas.com/concursos-y-sorteos/isabel-gama-infantil-sorteo/,¡Regalamos 50 lotes de la gama infantil de Isabel!,2011-02-07 09:20:43+01:00,"* CONCURSO FINALIZADO CON 885 COMENTARIOS *

Ya sabéis que Isabel es uno de nuestros patrocinadores, y además nos encanta porque sus productos son sinónimo de garantía y calidad. Tienen además una gama especialmente pensada para los niños que se prepara en un santiamén y nos puede resolver más de una comida o cena, por no mencionar el hecho de que es una forma estupenda de que los niños coman pescado sin darse ni cuenta.

En otras ocasiones os hemos hablado de las Burguer de atún y hoy os queremos hablar de algo que os va a encantar, y a los niños más, sus nuevas Albóndigas de atún con tomate… Y os voy a dar mi opinión personal… ¡están deliciosas!

¿3 razones por las que nos han gustado?:

1. Su sabor: Realmente han conseguido que este plato esté riquísimo. Unen a las ventajas nutricionales del pescado azul una suave salsa de tomate con la que los niños se deleitan (mi hijo deja el plato limpio cuando las come).

2. Su comodidad: No necesitan frío, se abren, se ponen en un plato al microondas y en 1 minuto ¡cena lista!

3. Su calidad: Nos ha gustado que no llevan conservantes, y muy importante para las mamás de niños alérgicos ¡sin gluten, sin huevo y sin lactosa! Sin duda algo que muchas madres van a agradecer…

Y como Isabel quiere que vosotros también las podáis probar, esta semana regala a través de Pequerecetas ¡50 lotes de su gama infantil! El lote está compuesto por 3 packs de albóndigas + 1 muestra de salchichas + 1 muestra de burguer de atún Isabel ¿Te gustaría ser uno de los seleccionados?…

Para poder ganar uno de los 50 lotes de la gama infantil que regalamos nos tenéis que contestar a dos preguntas:

1. ¿Qué beneficios nutricionales tienen las nuevas Albóndigas de Atún Isabel?

2. ¿Cómo se llama la tecnología exclusiva de Isabel que permite mantener todas las propiedades de los alimentos sin conservantes?

Para facilitaros el tema, en la nueva página web de Isabel vais a encontrar todas las respuestas, además de recetas y muchos consejos. Podéis ir desde aquí.

Cuando sepáis las respuestas correctas volvéis aquí y nos dejáis vuestro comentario (y vuestro email en el espacio solicitado), para que nos podamos poner en contacto con vosotros y pediros los datos de envío en caso de ser uno de los 50 afortunados.

Tenéis de plazo hasta el día 13 de febrero. Una vez realizada la selección (se hará por sorteo una vez comprobada la respuesta correcta) se os comunicará mediante un email y también en la web y en Facebook.

Nota: Por razones logísticas sólo se realizarán los envíos a territorio español."
https://www.pequerecetas.com/receta/ensalada-patata/,"Ensalada de patata, 3 recetas fáciles",2011-02-01 09:30:49+01:00,"La Kartoffelsalat o ensalada de patata es uno de los platos más conocidos en la cocina alemana, pero también es un plato muy conocido en otras partes del mundo.

Con mayonesa o sin mayonesa, con salchichas, con huevo duro, con queso azul… las variantes de la ensalada de patatas son infinitas, tantas, en realidad como nuestra imaginación nos permita. Y es que las recetas con patata permiten múltiples posibilidades, y en ensaladas nos permite preparar deliciosas recetas, perfectas como acompañamiento de otros platos o como plato único si lleva incorporados ingredientes más contundentes.

Hoy os traemos 3 ensaladas de patata, una versión griega, una de las versiones de ensalada de patata alemana templada y otra ensalada de patata con queso azul…

Ensalada de patata alemana

Ingredientes:

8 patatas rojas medianas

4 salchichas alemanas tipo frankfurt

1/4 de taza de perejil fresco picado

1/4 taza de cebolletas picadas

1 taza de apio picado

3 huevos duros, picados

1/2 taza de pimiento amarillo picado

2 cucharadas de condimento para ensaladas (a mí me gusta uno que es como polvo amarillo con varias especias)

1 cdta. sal

Pimienta negra fresca

1/4 taza de mayonesa

1 taza de crema agria

Preparación de la ensalada alemana de patata

Lavar las patatas, cortadas en cubos con la piel. Colocar los cubos en un recipiente para microondas con tapa y cocinar a temperatura máxima hasta que estén tiernos, probar después de 8 minutos. Dejar enfriar un poco.

Pasamos las salchichas un poco por la sartén y cortamos en círculos.

En un cuenco grande, combinamos las patatas, las salchichas y los ingredientes restantes. Mientras que las patatas estén un poco calientes, echar el condimento suavemente. Servir a temperatura ambiente.

Ensalada de patata y queso azul

Ingredientes:

700 g de patatas baby

1/2 taza de cebolla morada picada

1/2 taza de cebolletas

1/4 taza de aceite de oliva

1/8 taza de vinagre balsámico

1/4 cucharada de orégano seco

1/8 cucharadita de pimienta blanca

1/4 cdta. perejil seco

85 g de queso azul desmenuzado

Pimienta negra recién molida al gusto

Preparación de la ensalada de patatas y queso

Lavar y secar las patatas, cortadas en cubos de 2,5 cm. Meter al microondas hasta que estén tiernas, aproximadamente 6 minutos, o hervir en agua ligeramente salada durante 15 minutos. Escurrir y dejar enfriar por completo, se pueden dejar durante la noche en la nevera. En un tazón mediano, mezclar la cebolla roja, el vinagre balsámico, las hierbas, y poco a poco se mezclan con aceite de oliva. Echar sobre las patatas y revolver suavemente. Agregar el queso azul y agitar de nuevo. Cubrir con las cebolletas y pimienta recién molida al gusto. Refrigerar.

Ensalada griega de patata

Ingredientes

Patatas, cocidas y cortadas en cubitos

Tallos de apio, picado con las hojas

Pimiento verde, picado

Cebolla dorada, picada

vinagre de manzana

Aceite de Oliva Virgen Extra

Sal

Pimienta blanca

Preparación de la ensalada griega de patata:

Usando un recipiente grande, mezclar suavemente las patatas, el apio, el pimiento verde y cebolla. Rociar el aceite de oliva sólo lo suficiente para cubrir ligeramente, mezclar suavemente. Rociar el vinagre de manzana al gusto. Sazonar con sal y pimienta blanca.

Imagen: My recession kitchen"
https://www.pequerecetas.com/receta/tartas-infantiles-cumpleanos/,Ideas para tartas infantiles de cumpleaños,2011-01-27 09:06:55+01:00,"Está claro que las tartas infantiles tienen que tener color para llamar la atención de los niños. Y creo que no he visto más colores en ninguna tarta de cumpleaños que en ésta hecha con M&Ms.

Es espectacular por su colorido, a los niños les va a encantar y lo mejor es que no es complicada de preparar, porque está hecha de bizcocho cubierto de ganache de chocolate blanco.

Si os animáis a preparar la próxima fiesta infantil en casa no os arrepentiréis. Es mucho trabajo, pero la satisfacción de los niños merecerá todo el esfuerzo… En Pequeocio os damos muchas ideas para fiestas infantiles… vais a encontrar fiestas temáticas, juegos y decoración para el cumpleaños… y en Pequerecetas tenéis todas las recetas para fiestas infantiles, como esta tarta arco iris. ¡Ya nos contaréis qué tal!

Tarta infantil Arco iris

Ingredientes:

195 g de harina con levadura

195 g de mantequilla a temperatura ambiente

150 g de azúcar

105 g de leche malteada en polvo Horlicks. Como es complicado de encontrar en España (lo venden en Iceland) podéis sustituirlo por Eko

1 cucharadita de levadura en polvo o polvo para hornear

3 huevos

60 ml de leche

60 ml de agua hirviendo

300 g de chocolate blanco

300 ml de nata líquida o crema de leche

5-6 paquetes de M&Ms crujientes (se pueden reemplazar con Maltesers)

Opcional: Algodón de azúcar para la decoración de nube

Preparación:

Precalienta el horno a 180º C. Engrasar y forrar el fondo de un molde redondo desmontable de 20 cm.

Batir la mantequilla y el azúcar hasta que esté suave y esponjosa. Agregar los huevos uno a uno, batiendo bien después de cada adición. Tamizar la harina, la levadura y Horlicks juntos y luego mezclar suavemente hasta que estén unidos.

Agregar la leche y batir de nuevo, a continuación, añadir el agua y mezclar una vez más. Introducir rápidamente en el molde y hornear durante 30-35 minutos o hasta que un palillo insertado en el centro salga limpio. Retirar y dejar enfriar en el molde durante 10 minutos, luego colocar sobre una rejilla para enfriar completamente.

Romper el chocolate en pedazos pequeños y colocarlos en un tazón. Calentar la crema de leche o nata líquida y echar sobre el chocolate. Dejar unos minutos y luego mezclarlos. Enfriar hasta que esté a temperatura ambiente y luego batir con una batidora eléctrica a velocidad media hasta que espese y mantenga su forma (tener cuidado de no batir demasiado o la mezcla se dividirá).

Cortar un círculo de 7 u 8 cm en el centro de la tarta con un cortador redondo y cortar la tarta por la mitad para obtener los perfiles del arco iris. Usando una espátula repartir el ganache de chocolate blanco sobre las tartas, hasta cubrir por completo. Mientras todavía esté pegajosa la crema, ponemos M&Ms en la parte superior del ganache. Podemos adornar los finales de la tarta con algodón de azúcar o dejarlos así.

Enfriar durante 10 minutos antes de servir. Se puede almacenar durante la noche en la nevera.

¿Qué os ha parecido esta tarta infantil de cumpleaños? Seguro que los niños se abalanzarán sobre ella.

Fuente: Raspberry Cupcakes"
https://www.pequerecetas.com/alimentacion/infantil/solo-tres-bocados-mas/,Alimentación infantil: «Sólo tres bocados más…»,2011-01-25 00:32:00+01:00,"«Mi hijo come muy poco», «no come nada», «estoy desesperada»… Estas son algunas de las quejas habituales de los padres cuando se trata de la alimentación infantil.

¿Conocéis el truco de «sólo tres bocaditos más»?… En realidad, este truco fue llevado a un estudio publicado en 2007, en el que se ponía de relieve que incitar al niño a comer «sólo tres bocados más» conseguía en el 85% de los casos que los niños comieran más cantidad de la que querían en un principio, y el 38% consiguió que comieran notablemente más.

Hasta ahí todo bien, y seguramente muchos de vosotros estaréis pensando que vais a poner en práctica ese truco enseguida, pero ¿habéis pensado en los efectos a largo plazo de animar a los niños a comer más de lo que ellos hubieran querido?…

La presión que ejercen padres y/o educadores con diversas estrategias, como animar al niño a comer «sólo tres cucharadas más», puede resultar muy útil, pero también puede dar como resultado una obesidad infantil a largo plazo.

El estudio «Just three more bites» (Sólo tres bocados más), publicado en 2007, puso de relieve que, efectivamente, con esta estragia, los padres conseguían que sus hijos comieran más.

Sin embargo, también se ha demostrado a través de diferentes estudios, que los niños tienen sistemas innatos de autoregulación para saber la cantidad de comida que necesitan, e incitar a los niños a comer más allá de su hambre interior o señales de saciedad puede tener consecuencias en el futuro, ya que el exceso de energía ingerida se puede traducir en más peso para su edad, al interrumpir ese proceso innato de autoregulación.

Estos datos refuerzan las recomendaciones actuales sobre que los padres deben ofrecer alimentos nutritivos y son los niños, y no los padres, quienes deben decidir qué y cuánto de estos alimentos quieren comer.

Por lo tanto, como siempre os recomendamos, si vuestro hijo está sano, corre, juega y no le veis ningún síntoma de enfermedad, y vuestro pediatra así os lo confirma, es mejor dejar que sea la naturaleza la que regule la cantidad de comida que nuestros hijos deben tomar…

Imagen: Shyn Darkly"
