title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Masa para hacer ravioles I,,"['1\nPoner toda la harina sobre una mesada y hacer un hueco en el centro en forma de volcán.Echar en el centro la mantequilla y el agua, lo suficiente para que quede bien para amasar, y una pizca de sal.', '2\nSe cubre con un paño durante 3 o 4 horas.Estirar con el rodillo hasta que quede muy fina.Se corta en cuadraditos y se añade el relleno elegido sobre los mismos.', '3\nSe aprietan los bordes con un tenedor para que queden bien cerrados.']","Valoración: 4,2 (5 votos)","['300 gramos de harina', '50 gramos de mantequilla', '1 pizca de sal']",https://www.recetasgratis.net/receta-de-masa-para-hacer-ravioles-i-38657.html,,,,,,
Macarrones en salsa de cerveza negra,,"['1\nDerretir la margarina junto con el ajo.', '2\nAgregar la cebolla y dejar cocinar unos minutos hasta que cristalice.', '3\nLuego agregar poco a poco, uniendo muy bien, el puré de tomate, luego el concentrado de carne, dejar cocer durante 2 o 3 minutos a fuego lento.', '4\nEsta salsa debe quedar muy espesa.', '5\nBajar del fuego agregar la cerveza sin revolver y tapar.', '6\nSeguidamente cocinar la pasta al gusto, escurrir, colocar en una bandeja, bañar con la salsa y agregar el queso parmesano.', '7\nLlevar al horno precalentado a 200º centígrados durante aproximadamente 5 minutos ó hasta que gratine.', '8\nServir caliente.']",,"['500 gramos de macarrones', '3 cebolla, cortada finamente', '100 gramos de margarina', '2 dientes de ajo, machacado', '200 gramos de tomate, puré', '200 gramos de carne de vacuno o res, el concentrado', '250 ccs de cerveza negra', '150 gramos de queso Parmesano']",https://www.recetasgratis.net/receta-de-macarrones-en-salsa-de-cerveza-negra-38638.html,,,,,,
Macarrones con sofrito,,"['1\nEmpezamos la receta de los macarrones por la preparación del sofrito de tomate. Para ello, cogemos una sartén grande y ponemos a calentar el aceite. Cuando esté caliente, rehogamos los ajos y el pimiento bien picados.', '2\nPasados unos segundos, incorporamos la carne picada y sofreímos todo junto. Recuerda mover la preparación para evitar que los ingredientes se quemen y la carne quede bien separada. Una vez veamos que la carne empieza a cocinarse, añadimos el tomate natural triturado, bajamos el fuego y acabamos de sofreír.', '3\nCondimentamos con sal, orégano, perejil y una pizca de azúcar para combatir la acidez del tomate. Mientras se acaba de hacer la salsa, cocemos los macarrones en abundante agua y una pizca de sal.', '4\nCuando los macarrones estén al dente, los escurrimos y los colocamos en una fuente para servirlos. Una vez esté listo el sofrito, lo servimos por encima de la pasta y espolvoreamos un poco de queso rallado, o lo servimos aparte para que cada comensal añada la cantidad que quiera.', '5\n¡Y listo! Ya tenemos nuestros macarrones con sofrito preparados para comer. Puedes acompañarlos con una ensalada verde y preparar un rico flan de postre, sorbete de limón, o lo que más te guste.']","Valoración: 3,6 (36 votos)","['2 dientes de Ajo', '200 gramos de Carne picada', '300 gramos de Macarrones', '2 cucharadas soperas de Orégano', '1 cucharadita de Perejil picado', '1 unidad de Pimiento verde pequeño', '150 gramos de Queso rallado', '1 pizca de Sal', '500 gramos de Tomate natural triturado', '30 centímetros cúbicos de Aceite', '1 cucharadita de Azúcar']",https://www.recetasgratis.net/receta-de-macarrones-con-sofrito-38633.html,2 comensales,45m,Plato principal,Dificultad baja,,[]
Macarrones a la Romana faciles,,"['1\nHervir la pasta en agua salada y dejarla cocer hasta que esté al dente.', '2\nCortar el pollo en cuadritos y secarlos.', '3\nSalpimentar, rebozar en un poco de harina y hacer que se doren en mantequilla.', '4\nVerter el tomate y añadir el caldo.', '5\nDejar reducir durante uno o dos minutos.', '6\nAgregar el zumo de naranja, el jerez y dejar cocer a fuego lento junto con los cuadraditos de pollo.', '7\nServir la salsa con la pasta.', '8\nAdornar con unas hojitas de perejil.']",Valoración: 3 (1 voto),"['4 cucharadas de mantequilla', '200 gramos de pollo o ternera', '1 pizca de pimienta blanca molida', '50 gramos de harina', '1 taza de caldo de pollo', '400 gramos de macarrones', '4 tomates triturados', '2 cucharadas de zumo de naranja', '1 cucharada de jerez', '1 pizca de sal']",https://www.recetasgratis.net/receta-de-macarrones-a-la-romana-faciles-38627.html,,,,,,
Macarrones al pesto,"La salsa pesto es originaria de Italia y se elabora con albahaca como ingrediente principal. Podemos utilizarla para acompañar todo tipo de pastas, pescados y carnes. En esta receta de RecetasGratis.net queremos enseñarte a elaborar un plato muy sencillo con este condimento, macarrones al pesto, ¡no te la pierdas!","['1\nPara saber cómo preparar macarrones al pesto lo primero que debemos hacer es poner a cocer la pasta con una pizca de sal. La cocinaremos siguiendo las instrucciones del paquete.', '2\nMientras cocinamos los macarrones, vamos preparando la salsa pesto. Para ello, cogemos la licuadora o un recipiente de borde alto, añadimos las hojas de albahaca, los ajos pelados y troceados y lo trituramos bien. Conforme vamos triturando, agregamos poco a poco el aceite de oliva. Si lo deseas, puedes añadir algunas almendras a la salsa.', '3\nAñadimos el queso y la leche y seguimos licuando hasta obtener una salsa homogénea. Puedes sustituir el queso de cabra por el queso que más te guste. Añadimos las nueces picadas y las mezclamos, añadimos una pizca de sal si es necesario. Si lo prefieres, puedes preparar una salsa pesto con piñones, es una opción con un toque diferente pero igual de deliciosa.', '4\nCuando la pasta esté lista, la escurrimos y pasamos por agua fría. Volvemos a colocar los macarrones en la olla donde los cocinamos, esta vez sin agua, añadimos la salsa pesto y lo calentamos todo junto durante unos minutos.', '5\n¡Y listo! Ya podemos servir nuestros macarrones al pesto decorando el plato con tomates cherry. Como ves, se trata de una receta muy sencilla, rápida y exquisita. Puedes acompañarlos con un salmón a la plancha.']","Valoración: 2,6 (14 votos)","['500 gramos de Macarrones', '250 gramos de Queso de cabra', '200 mililitros de Aceite de oliva', '50 gramos de Albahaca fresca', '100 gramos de Nueces', '200 mililitros de Leche evaporada', '5 dientes de Ajo', '3 cucharaditas de Sal']",https://www.recetasgratis.net/receta-de-macarrones-al-pesto-38628.html,5 comensales,45m,Plato principal,Dificultad baja,,[]
Macarrones a la italiana,,"['1\nSe rehoga la cebolla y el ajo en aceite, todo bien picado. Cuando empiece a tomar color se incorpora el tomate y se condimenta con sal, pimienta, azúcar y orégano. Se deja cocer hasta que se forme una salsa espesa.', '2\nEn abundante agua hirviendo se cuecen los macarrones durante veinte minutos, se escurren y se lavan, escurriéndolos perfectamente.', '3\nEn una fuente de horno se pone un lecho de macarrones, se cubre con un poco de salsa y se espolvorea queso, se siguen echando capas de macarrones, salsa y queso hasta terminar los ingredientes.', '4\nLa última capa se cubre con abundante queso rallado, se pone la mantequilla hecha bolitas y se cocina en el horno a temperatura alta por uno cinco minutos.', '5\nSirve los macarrones a la italiana acompañando con pan tostado y buen provecho.']","Valoración: 3,4 (31 votos)","['30 centímetros cúbicos de Aceite', '1 diente de Ajo', '1 cucharadita de Azúcar', '½ unidad de Cebolla', '500 gramos de Macarrones', '50 gramos de Mantequilla', '1 cucharadita de Orégano', '1 pizca de Pimienta', '100 gramos de Queso rallado', '1 pizca de Sal', '1 kilogramo de Tomate natura triturado']",https://www.recetasgratis.net/receta-de-macarrones-a-la-italiana-38625.html,5 comensales,30m,Plato principal,Dificultad baja,,['Recetas al horno']
Macarrones a la maltesa,,"['1\nEn una cacerola se pone el sebo de ternera después de lavado y picado en trocitos muy menudos, se agrega agua, se tapa y se deja al lado del fuego hasta hasta que se haya derretido y haya consumido todo el agua; se echa la cebolla y las carnes y se deja estofar lentamente diez minutos.', '2\nSe añaden los champiñones y los higadillos, ya limpios y cortaditos, se les da una vuelta y se agrega el tomate, una hoja de laurel, sal y pimienta.', '3\nSe deja cocer muy suavemente durante media hora y se reserva al lado del fuego.', '4\nEn abundante agua hirviendo se cuecen los macarrones, y después de lavados y bien escurridos se preparan en una fuente honda de barro refractario.', '5\nSe pone en el hondo una tanda de macarrones, se cubre con otra de salsa y se espolvorea de queso, continuando así hasta terminar, cubriendo la última con abundante queso y la mantequilla en pedacitos, se meten a horno fuerte y se gratina.']",Valoración: 4 (9 votos),"['200 gramos de cebolla picada', '200 gramos de cerdo picado', '150 gramos de champiniones', '2 higaditos de pollo', '1 hoja de laurel', '350 gramos de macarrones', '50 gramos de mantequilla', '1 pizca de pimienta', '100 gramos de queso de bola y Parma rallado', '1 pizca de sal', '500 gramos de tomate natural triturado', '200 gramos de sebo de riñonada', '200 gramos de ternera picada']",https://www.recetasgratis.net/receta-de-macarrones-a-la-maltesa-38626.html,,,,,,
Lasaña ligera,,"['1\nSe hacen las pechugas de pollo al vapor, con laurel y unos granos de pimienta negra.', '2\nSe dejan enfriar y se cortan a rodajas, a modo de fiambre.', '3\nSe cuecen las espinacas con sal y se escurren.', '4\nSe cortan los tomates en rodajas finas.', '5\nSe hace la salsa bechamel, echando en una sartén la mantequilla, se le añade la harina y se deja que se tueste un poco, se le añade poco a poco la leche y se mueve con una cuchara de palo sin dejar grumos.', '6\nEsta bechamel tiene que quedar un poco liquida.', '7\nEn una olla se hierve durante quince minutos la pasta de lasaña, se saca y se reserva.', '8\nSe ponen las siguientes capas: una capa fina de bechamel, una capa de pasta de lasaña, una capa de espinacas, una capa de bechamel, otra capa de pasta de lasaña, otra capa fina de bechamel, una capa de rodajas de pechuga de pollo, una capa de rodajas de tomate, otra capa de bechamel, otra capa de pasta de lasaña y por último una capa de bechamel y se rocía queso al gusto.', '9\nSe introduce en el horno durante 20 minutos a horno medio.']",Valoración: 4 (67 votos),"['200 gramos de espinacas congeladas', '3 tomates', '1 pizca de nuez moscada', '50 gramos de mantequilla', '1 pizca de pimienta negra, en grano', '500 ccs de leche', '1 hoja de laurel', '80 gramos de queso rallado', '200 gramos de pollo, pechugas', '1 pizca de sal', '1 cucharada de harina', '3 lasaña, planchas']",https://www.recetasgratis.net/receta-de-lasana-ligera-38580.html,,,,,,
Lasaña italiana de verduras,"Aprende cómo hacer una auténtica lasaña italiana pero con un relleno de verduras, a base de un delicado pero sencillo sofrito de cebolla, ajo, tomates y espinacas. El resultado, una lasaña realmente deliciosa y mucho más ligera que la lasaña de carne que preparamos normalmente. Presta atención a esta receta fácil y descubre los pasos para cocinar una lasaña italiana de verduras deliciosa.","['1\nCuando ya tengas todos los ingredientes medidos, pesados y lavados, si aplica, empieza por cocinar las espinacas en agua con una pizca de sal.', '2\nPor otro lado, calienta una sartén con unas gotas de aceite y sofríe los ajos junto con la cebolla y los tomates, todo cortado finamente. Cuando la verdura esté casi hecha, echa la harina y el pimentón y remueve todo el conjunto.', '3\nPara terminar con el relleno de verduras para nuestra lasaña italiana, se echan las espinacas cocidas en la sartén, sin el laurel, azúcar y sal.Se deja guisar y luego se cuela y tamiza la mezcla. Reserva.', '4\nPara hacer la bechamel, se funden los 30 gramos de mantequilla y se va rehogando en un cazo con una cucharada de harina. ir incorporando la leche poco a poco hasta que quede una crema, se le añade una yema de huevo y un poquito de queso rallado un poquito.Si quieres revisar la receta más tradicional no dejes de consultar la receta de salsa bechamel para lasaña.', '5\nAhora que tenemos todo listo, nos disponemos a montar la lasaña de verduras. Para ello, engrasa una fuente con mantequilla y extienden las láminas de lasaña, previamente hervidas y pasada por agua fría, forrando toda la base del molde.', '6\nA continuación se echa parte del relleno y se pone otra capa de lasaña, por encima se echa la besamel y parte del relleno de verduras y se vuelve a poner por encima otra capa. Continuamos con este proceso hasta acabar con los ingredientes.', '7\nLleva la lasaña de verduras al horno a gratinar, con un toque de mantequilla y una capa de queso rallado. Bastarán unos 10-15 minutos con el horno precalentado a 200ºC.', '8\nCuando saques del horno tu lasaña italiana de verduras deja que repose unos minutos para que cuaje y entonces sírvete una buena porción junto con un trozo de pan de pueblo y a disfrutar.']","Valoración: 3,5 (33 votos)","['25 centímetros cúbicos de Aceite', '2 dientes de Ajo', '1 cucharadita de Azúcar', '1 Cebolla', '150 gramos de Espinacas', '60 gramos de Harina de trigo', '1 Yema de huevo', '1 hoja de Laurel', '250 centímetros cúbicos de Leche', '80 gramos de Mantequilla', '1 pizca de Nuez moscada', '1 paquete de Láminas de lasaña', '1 pizca de Pimentón', '1 pizca de Pimienta', '80 unidades de Queso rallado', '2 Tomates maduros']",https://www.recetasgratis.net/receta-de-lasana-italiana-de-verduras-38579.html,4 comensales,45m,Plato principal,Dificultad baja,,['Recetas al horno']
Lasaña en su jugo,,"['1\nCon la harina, los huevos y una pizca de sal se hace una masa consistente.', '2\nSe estira y se corta trozos de masa para hacer las láminas de la lasaña.', '3\nSe hace un sofrito de cebolla, apio, zanahoria, perejil todo muy picadito.', '4\nSe echa en una cazuela con mantequilla y la carne y se remueve hasta que esté todo muy tierno.', '5\nSe le agrega el vino dejando que la salsa se reduzca.', '6\nLos tomates lavados se ponen unos minutos en una cazuela para escaldarlos, se les quita las semillas y se le añade a la carne en trocitos.', '7\nSe condimenta con sal y pimienta y se deja cocer por unos minutos.', '8\nEn una sartén aparte se dora una cucharada de harina en un poco de mantequilla y se echa parte del caldo que hay en la cazuela con la carne se echa todo en la cazuela removiendo muy bien hasta que espese.', '9\nSe pone la lasaña en agua hirviendo con una pizca de sal y se deja que se cueza.', '10\nSe retira el agua cuando la pasta esté al dente.', '11\nEn una fuente de horno se pone una lámina de lasaña y se echa encima parte del relleno, se pone otra lámina y se repite la operación hasta que terminamos con la mezcla.', '12\nSe termina espolvoreando por encima el queso rallado y trocitos de mantequilla y se introduce en el horno hasta que se gratine.']",Valoración: 4 (4 votos),"['45 gramos de mantequilla', '125 ccs de vino blanco', '1 pizca de sal', '150 gramos de harina', '50 gramos de queso parmesano', '200 gramos de carne picada', '20 gramos de cebolla', '1 ramito de perejil', '2 zanahorias', '4 huevos', '1 ramita de apio', '100 ccs de agua', '3 tomates']",https://www.recetasgratis.net/receta-de-lasana-en-su-jugo-38577.html,,,,,,
Lasaña de verduras y gambas,,"['1\nEn una sartén, con un poco de aceite, se dora el ajo, después se añaden las zanahorias, las almendras y los guisantes.', '2\nSe sofríe durante unos 8 minutos con la sartén tapada y a fuego medio.', '3\nDespués se añaden las espinacas, previamente hervidas, tras unos 10 minutos se añaden las gambas.', '4\nSe termina de cocer en unos 3 o 4 minutos y ya está hecho el relleno.', '5\nSe ponen en agua caliente con un chorro de aceite las placas para lasaña precocinadas.', '6\nHasta que se ablanden.', '7\nMientras se ablandan se prepara la bechamel.', '8\nPara la bechamel, se ralla media cebolla y se dora en una sartén con aceite, después se le añaden dos o tres cucharadas soperas de harina.', '9\nCuando está como una pasta se añade la leche y se remueve constantemente para que no se formen grumos.', '10\nCuando empiece a espesar se rectifica de sal y se le añade nuez moscada.', '11\nSi es demasiado espesa siempre puedes poner más leche.', '12\nColocar una capa de pasta con las placas de lasaña.', '13\nEncima poner una capa de relleno.', '14\nOtra capa de pasta, otra de relleno y otra de pasta.', '15\nCubrir con la bechamel.', '16\nEncima poner queso rallado y unas pequeñas bolitas de mantequilla para que se dore el queso.', '17\nGratinar en el horno y a comer.']","Valoración: 3,8 (5 votos)","['3 cucharadas de harina', '3 dientes de ajo troceados', '150 gramos de gambas peladas', '1 pizca de nuez moscada', '125 gramos de espinacas', '80 gramos de queso rallado', '15 ccs de aceite', '50 gramos de zanahorias pequeñas', '1 pizca de sal', '250 ccs de leche', '20 placas de lasaña', '50 gramos de guisantes', '80 gramos de almendras o cacahuetes', '30 gramos de mantequilla', '0,5 cebolla']",https://www.recetasgratis.net/receta-de-lasana-de-verduras-y-gambas-38576.html,,,,,,
Lasaña de queso Gouda,,"['1\nHervir la pasta unos 20 minutos en agua hirviendo con sal. Prepare una salsa bechamel desliendo previamente la harina en un poco de leche.', '2\nCalentar el resto de la leche con la mantequilla, salpimentar y añadir la nuez moscada. Cuando arranque el hervor añadir la harina y dejar cocinar unos minutos sin parar de remover.', '3\nEn una bandeja para horno donde encaje bien la lasaña poner dos cucharadas de bechamel, una capa de lasaña, una capa de queso y otra de bechamel. Repetir la operación hasta que se termine la lasaña.', '4\nAcabar con una capa de bechamel con queso rallado.Introducir al horno durante 15 minutos aproximadamente. Servir con champiñones cocidos y empolvoreados con perejil picado.']",Valoración: 5 (1 voto),"['1 cucharada de mantequilla', '45 gramos de queso rallado', '350 gramos de champiñón cocido', '1 cucharadita de nuez moscada', '1 paquete de lasaña', '1 pizca de sal', '1 pizca de pimienta', '500 ccs de leche', '8 lonchas de queso gouda']",https://www.recetasgratis.net/receta-de-lasana-de-queso-gouda-38575.html,,,,,,
Lasaña de paté,,"['1\nSe cuecen las láminas de pasta de lasaña en abundante agua salada, durante 12 minutos.', '2\nSe sacan y se escurren, reservándolas.', '3\nSe cuecen los dos huevos, se trocean y se mezclan con el paté.', '4\nRellenar las láminas con la mezcla y hacer rollitos.', '5\nRealizar en una sartén la salsa bechamel, añadiendo la mantequilla y posteriormente la harina.', '6\nCuando este dorada y sin grumos, se le va añadiendo poco a poco la leche hasta llegar al espesor deseado.', '7\nSe le añade un poquito de sal y de nuez moscada.', '8\nPoner en una fuente de horno la lasaña enrollada y cubrir con una capa de tomate y con otra de bechamel y por último espolvorear con queso rallado.', '9\nPoner al horno fuerte a gratinar hasta que el queso quede doradito.']",,"['2 huevos, cocidos', '200 ccs de leche', '1 cucharada de harina', '1 cucharada de sal', '30 gramos de mantequilla', '8 laminas de lasaña', '150 gramos de paté, dos latas', '200 ccs de tomate', '50 gramos de queso rallado', '1 pizca de nuez moscada']",https://www.recetasgratis.net/receta-de-lasana-de-pate-38573.html,,,,,,
Lasaña de jamón y piña,,"['1\nCortar las lonchas de jamón por la mitad y en una fuente para horno colocar en el fondo el jamón, encima queso, otra de jamón y encima la piña.', '2\nSeguir colocando en ese orden hasta terminar.', '3\nPreparar la salsa uniendo todos los ingredientes: zumo de naranja, salsa de soja, azúcar, leche evaporada, sal y la pimienta, y verterla por encima de la lasaña.', '4\nHornear a 200º durante 10 minutos.']",Valoración: 4 (12 votos),"['8 jamón de York, lonchas', '16 queso tipo sándwich, lonchas', '8 piña de lata, rodajas', '250 ccs de zumo de naranja', '4 cucharadas de salsa de soja', '1 cucharadita de azúcar', '1 vaso de leche evaporada', '1 pizca de sal', '1 pizca de pimienta']",https://www.recetasgratis.net/receta-de-lasana-de-jamon-y-pina-38571.html,,,,,,
