title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Setas rellenas gratinadas,,"['1\nCaliente el horno a 375 grados.', '2\nSazone las setas con sal y pimienta, unte con un poco de aceite de oliva.', '3\nEn un recipiente hondo mezcle el jamón,cebollanas, ajo, mostaza, mayonesa, cilantro, salsa picante, si desea y el jugo de lima.', '4\nAñada 2 terceras partes del queso rallado.', '5\nDivida la mezcla de jamón entre las setas.', '6\nCubra con el queso restante y coloque en bandeja de ir al horno.', '7\nHornee por 15 minutos o hasta burbujeante, dore en broil si desea.', '8\nSirva seguida.']","Valoración: 3,5 (23 votos)","['24 setas grandes sin tallo', 'sal', 'Pimienta', '3/4 taza de jamón picadito o molido', '4 a 5 cebollanas picaditos', '2 dientes de ajo molidos', '2 cdas de mostaza', '1/3 taza de mayonesa', 'Cilantrillo picadito', 'Salsa picante', 'jugo de lima', '3/4 taza de queso blanco rallado (suizo o monterey)']",https://www.recetasgratis.net/receta-de-setas-rellenas-gratinadas-11961.html,,,,,,
Brochetas de cerdo a la plancha,"Si no sabes cómo hacer pinchos de cerdo adobados con verduras no te pierdas este paso a paso que te enseñamos en RecetasGratis y aprende a cocinar unas brochetas de cerdo a la plancha bien sabrosas, gracias al aliño que hay que preparar la noche anterior.","['1\nUna noche antes prepara el aliño para brochetas de cerdo. Para ello, trocea la carne a dados, añádele un poco de aceite, perejil picado, sal, pimienta molida, especias de pinchitos y pimentón dulce al gusto.', '2\nAl día siguiente trocea el tomate, la cebolla y el pimiento verde a trozos o rodajas pequeños.\nTruco: Por supuesto, puedes cortar otras verduras de tu preferencia y meterlas en los pinchitos de cerdo.', '3\nPon en cada pincho o brocheta de madera, unas 4 o 5 tajadas de carne y en medio de cada una un trozo de cada verdura que tenemos troceada.', '4\nPon un chorro de aceite en la plancha o asadora que tengas y asar las brochetas de cerdo marinadas a fuego lento.', '5\nUna vez hechas, las brochetas de cerdo a la plancha se pueden acompañar con limón y chips de plátano verde o maduro por ejemplo.']","Valoración: 3,4 (24 votos)","['Un kilo de cerdo', 'Especias para pinchitos (mezcla)', 'Perejil', 'Aceite de oliva', 'Sal', 'Pimienta molida', 'Pimentón dulce', '1 cebolla', '1 tomate', '1 pimiento verde']",https://www.recetasgratis.net/receta-de-brochetas-de-cerdo-a-la-plancha-11908.html,6 comensales,24h,Entrante,Dificultad baja,,[]
Wantán relleno de carne molida,"El wantán frito, también llamado wantún o wantón, es una empanadilla chino que se sirve sola o rellena de distintos ingredientes, también varia el método de cocción de este aperitivo chino, ya que se puede hacer tanto frito como al vapor. En esta receta te enseñaremos hacer la masa y el relleno, así que prepárate a disfrutar del wantán relleno de carne molida.","['1\nPara hacer la masa base del wantán frito, mezcla la harina y el huevo con una pizca de sal y el agua. Amasar hasta que se integren todos los ingredientes y el resultado sea una masa homogénea. Deja reposar 10 minutos.', '2\nEstira la masa sobre la superficie de trabajo dejándola bien fina. Luego, corta rectángulos de masa de tamaño mediano, unos 7 a 9 centimetros.\nTruco: Recuerda espolvorear con harina la mesa de trabajo para que la masa no se pegue', '3\nPara preparar el relleno de carne molida, amasa la carne con la cebolla picada finamente. Añade sal y pimienta al gusto.', '4\nA continuación, coloca una pequeña porción de relleno en el centro de cada rectángulo de masa y dobla en forma diagonal. La idea es que quede una empanadilla triangular. Sella humedeciendo los bordes y presiona bien cada wantán para que no se salga el relleno.', '5\nEl wantán relleno de carne molida se puede freír o cocinar al vapor. Si los haces fritos recuerda eliminar el exceso de aceite con papel absorbente.', '6\nSirve el wantán relleno de carne molida acompañados de salsa de soya, salsa de tamarindo o salsa agridulce. Estas empanadillas chinas las puedes presentar como entrante antes de un plato de pollo agridulce.']","Valoración: 4,5 (147 votos)","['1 unidad de Huevo ligeramente batido', '2 cucharadas soperas de Agua', '1½ tazas de Harina sin polvos de hornear', '200 gramos de Carne molida de res', '1 unidad de Cebolla pequeña rallada, (5 cucharadas)', '1 chorro de Aceite abundante para freír', '1 pizca de Pimienta', '1 pizca de Sal']",https://www.recetasgratis.net/receta-de-wantan-relleno-de-carne-molida-11866.html,6 comensales,15m,Entrante,Dificultad baja,,['Recetas chinas']
Enchiladas tabasqueñas,,"['1\nEn la licuadora se le pone el jitomate y poca agua la suficiente para que licue luego pones a hervir el jitomate cuanado quede espeso agarras una tortiila le pones mayonesa al gusto atun y le pones jitomate lo enrollas le choras de nuevo el jitomata luego le pones el queso , crema y cebolla al gusto.', '2\nLo se tu dices de atun ? pero es muy rico pruebalos mmmmmmmmmm no te arreentias']","Valoración: 3,8 (91 votos)","['mayonesa', 'atun', 'jitomate', 'queso de mesa o adobera', 'crema', 'cebolla']",https://www.recetasgratis.net/receta-de-enchiladas-tabasquenas-11630.html,,,,,,
Buñuelos de yuca,"Los buñuelos de yuca son un clásico de la cocina tradicional venezolana, se pueden disfrutar como postre después del almuerzo y es ideal acompañarlos con un melado de papelón (panela) o con un poco de miel. No te pierdas el paso a paso que en RecetasGratis.net te mostramos para preparar buñuelos venezolanos.","['1\nAntes de realizar estos buñuelos esponjosos, el primer paso es alistar todos los ingredientes.', '2\nPelar y cortar la yuca en trozos grandes, agregarlos a una olla con abundante agua y cocinar a fuego medio hasta que esté blanda, para formar un puré.', '3\nCon ayuda de un procesador, realizar un puré de yuca muy suave, añadir la harina cernida, el huevo, la sal y el azúcar, mezclar todo muy bien.', '4\nUntar un poco las manos con aceite y realizar bolitas medianas con la masa.', '5\nFreír los buñuelos de yuca en aceite a temperatura media hasta que estén dorados, retirar, pasar por papel absorbente para eliminar el exceso de grasa.', '6\nFinalmente, servir los buñuelos de yuca venezolanos, disfrutar calientes acompañados de un melao de papelón o dip de queso. Si te ha gustado esta receta, tienes algún comentario o inquietud, danos tu opinión.']","Valoración: 4,4 (68 votos)","['1 libra de Yuca', '250 gramos de Harina', '1 unidad de Huevos', '1 pizca de Sal', '1 cucharada postre de Azúcar', '1 litro de Aceite']",https://www.recetasgratis.net/receta-de-bunuelos-de-yuca-11615.html,8 comensales,45m,Entrante,Dificultad media,,['Recetas venezolanas']
Hojaldre de atún,,"['1\nExtender la masa de hojaldre con un rodillo dejándola de 5 mm de espesor.', '2\nCortar dos trozos de masa dándoles forma de pez.', '3\nPonerlos sobre una placa y meterla al frigorífico.', '4\nMientras tanto batir la nata muy fría hasta que se monte, añadir las yemas y montar de nuevo.', '5\nIncorporar con cuidado el atún desmigado, las hierbas picadas, sal y pimienta.', '6\nSacar la masa del frigorífico, extender el relleno sobre uno de los trozos con forma de pez dejando sin cubrir un cm desde los bordes.', '7\nMojar los bordes con un poco de agua, colocar la otra parte del hojaldre encima y presionar los bordes para que se peguen.', '8\nCon un cuchillo marcar los dos espesores de la masa todo alrededor y dibujar las escamas del pez( y el resto a su imaginación).', '9\nPintar la superficie con la yema de huevo.', '10\nMeter a horno caliente de 210º C durante unos 20 m. y servir adornado a su gusto.']","Valoración: 3,5 (20 votos)","['500 grs de masa de hojaldre congelado', '250 grs de atún fresco desmigado', '250 ml de nata', '3 yemas de huevo', '1 manojo de cebollino', '1 manojo de perifollo', '1 manojo de estragón', '1 yema de huevo para pintar el hojaldre', 'Sal', 'Pimienta al gusto']",https://www.recetasgratis.net/receta-de-hojaldre-de-atun-11588.html,,,,,,
Buñuelos de maíz,"Los buñuelos de maíz son muy fáciles y rápidos de hacer, y nos permiten disfrutar de un snack diferente y sabroso. Además, resultan perfectos para aprovechar esos granos de maíz que tenemos por la cocina y nos han sobrado de otras recetas. Así que sigue leyendo y aprende aquí, en RecetasGratis, cómo hacer buñuelos de maíz caseros.","['1\nSi usamos mazorcas de maíz frescas, primero desgranamos el maíz y colocamos los granos en un recipiente pequeño para mezclarlos con las dos yemas de huevo batidas.', '2\nAgregamos la harina de maíz, sal y pimienta, y seguimos mezclando.', '3\nAparte, montamos las claras a punto de nieve y las incorporamos a la masa de maíz, haciendo movimientos suaves con un tenedor o espátula.', '4\nPonemos a calentar 250 ml de aceite, aproximadamente, en una sartén honda para poder freír los buñuelos de maíz.', '5\nCuando el aceite esté caliente, vamos echando cucharadas de pasta y las aplastamos al momento para formar los buñuelos de maíz fritos. No es recomendable añadir muchas cucharadas a la vez, puesto que se podrían unir unas con otras.\nTruco: Los buñuelos deben ser de unos 5 cm de diámetro.', '6\nFreímos los buñuelos de maíz durante dos minutos por cada lado, prestando atención para que no se quemen, y los reservamos sobre papel absorbente para retirar el exceso de grasa.', '7\nLos buñuelos de maíz se pueden servir a modo de snack para picar entre horas, como aperitivo acompañado de una salsa o como acompañamiento de una ensalada verde. Para la salsa, podemos optar por la salsa tártara, una salsa de yogur..., ¡la que más nos guste!']",Valoración: 4 (11 votos),"['4 mazorcas de maíz frescas o 1 lata de 300 g de maíz en grano', '2 huevos', '45 gramos de harina de maíz (maicena)', '1 pizca de sal', '1 pizca de pimienta al gusto', 'Aceite para freír']",https://www.recetasgratis.net/receta-de-bunuelos-de-maiz-11584.html,10 comensales,15m,Entrante,Dificultad baja,,[]
Bocadillos calientes,,"['1\nPela y machaca el diente de ajo, mézclalo con la mantequilla.', '2\nAbre la chapata por la mitad unta cada una de las mitades con la mantequilla. Lava y corta los tomates en rodajas parte el queso en lonchas algo gruesas.', '3\nColoca sobre la mitad inferior del pan las rodajas de salami las rodajas de tomate y el queso', '4\nEspolvorea con orégano y ponlo en el horno.', '5\nDeja que se haga unos 12 minutos.Se sirve caliente.', '6\nLa Chapata es el nombre que recibe en algunas partes el pan algo aplastado y de miga mas consistente.', '7\nSi no se encuentra se puede hacer con cualquier clase de pan.']","Valoración: 3,7 (213 votos)","['1 barra tipo chapata o 4 panecillos', '4 tomates', '125 gr de queso mozzarella', '75 gr de salami', '2 cucharadas de mantequilla', '1 diente de ajo', '1 cucharada de orégano']",https://www.recetasgratis.net/receta-de-bocadillos-calientes-11577.html,,,,,,
Ceviche de camarón estilo Sinaloa,"Ceviches hay muchos, pero al estilo Sinaloa sólo hay uno y estoy seguro que este que comparto con RecetasGratis te encantará, porque no se parece en anda la resto de los ceviches de camarón que has probado, te lo aseguro.Además, tan solo necesitas unos pocos ingredientes y no hacer ninguna cocción para elaborarlo, así que anímate, sorprende a toda tu familia y a tus amigos en cualquier ocasión y sigue esta receta paso a paso para aprender cómo hacer un ceviche de camarones estilo Sinaloa. ¡Ya nos contarás is te ha gustado!","['1\nLo primero que tenemos que hacer para preparar este ceviche de camarón estilo Sinaloa es picar los camarones lo más fino que se pueda. Se ponen en un recipiente, se les agrega el jugo de limón hasta cubrirlos por completo y se sazona con sal y pimienta molida. Reserva y deja macerando un rato.', '2\nCuando los camarones agarren un color rosado se le agrega la verdura y el cilantro, todo finamente picado. También añade los jugos de verduras y tomate al ceviche de camarón sinaloense y revuelve bien para que se mezclen los ingredientes de forma uniforme. Reserva y deja reposar en la nevera por media hora.', '3\nPasado este tiempo ya podrás servir este delicioso ceviche de camarón estilo Sinaloa, te recomiendo acompañarlo con tostadas mexicanas o nachos caseros.Y si quieres revisar más recetas de ceviches de camarón échale un vistazo a las siguientes que te recomendamos a continuación:Ceviche de pescado, pulpo y camarónCeviche de camarón y piñaCeviche de camarón y tilapiaCeviche de camarón y merluzaCeviche mixto de pescado y marisco']","Valoración: 4,1 (35 votos)","['½ libra de Camarones crudos', '1 unidad de Pepino', '2 unidades de Tomate', '½ unidad de Cebolla morada', '5 unidades de Chile serrano', '1 puñado de Cilantro verde', '1 pizca de Sal', 'Limones', '1 pizca de Pimienta', '1 bote de Jugo V8 o jugo de verduras', '1 bote de Clamato o jugo de tomate']",https://www.recetasgratis.net/receta-de-ceviche-de-camaron-estilo-sinaloa-11565.html,4 comensales,45m,Entrante,Dificultad baja,,"['Recetas mexicanas', 'Recetas sinaloenses']"
Quiche de tomate a los dos quesos,,"['1\nDesenrrola la pasta brisa y forra con ella un molde de tarta, pincha el fondo varias veces con un tenedor, cúbrela con papel alumino y cuécela en el horno medio durante unos 10 min. aprox. Mientras tanto casca los huevos y mézclalos en un bol, sazónalos con sal y pimienta, seguidamente añade el queso Camembert cortado en trocitos, el emmental rallado, la nata liquida y mezcla bien todos estos ingredientes.', '2\nAparte escalda los tomates, pélalos, retira las semillas y cortalos en dados pequeños, fríelos un poco en el aceite a fuego muy suave durante 20 min. sazónalos con sal y el orégano; transcurrido el tiempo, agréga los tomates a la mezcla de los huevos y el queso que habias realizado anteriormente, y viértelo sobre la masa medio cocida, finalmente mételo al horno a 200ºC durante una media hora aprox. o hasta que esté cuajado.']",Valoración: 4 (50 votos),"['4 tomates rojos', '1 brick de nata liquida p/cocinar( 200 ml)', '3 huevos', 'aceite de oliva', '1 lámina de pasta brisa', '200 grs. de queso camembert', '200 grs. de queso emmental rallado', 'Orégano', 'sal', 'pimienta al gusto']",https://www.recetasgratis.net/receta-de-quiche-de-tomate-a-los-dos-quesos-11481.html,,,,,,
