title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Sopa de arroz con huevo,,"['1\nFreir la cebolla muy bien hasta tener un color rojizo fuerte. Añadir el agua. Añadir el arroz al agua hirviendo.', '2\nAntes de cocer el arroz totalmente, añadir los huevos uno tras el otro para conservar la yema completa.']",,"['2 cebollas', '6 huevos', '1/2 vaso de arroz', 'sal', 'pimienta negra', '2 cucharadas de aceite', '4 vasos de agua']",https://www.recetasgratis.net/receta-de-sopa-de-arroz-con-huevo-15690.html,,,,,,
Sopa de bacalao,,"['1\nCortar el bacalo en trozos limpiar las almejas. Trocear el tofu y el puerro. Limpiar las espinacas hervir 1,2 litro de agua con las pastillas y el ajo. Añadir el bacalao, las almejas y el tofu y hervir de nuevo. Retirar la espuma.', '2\nAl abrir las almejas agregar la salsa de soja, el pimentón, el puerro, y las espinacas.', '3\nEchar sal y pimienta y cocer durante 3 minutos.', '4\nAdornar con guindi.']",Valoración: 4 (2 votos),"['Medio kilo de bacalao en rodajas', '4 almejas', '1 tofu', '1 puerro', '1 cucharadita ajo picado', '70 gramos de espinacas', '2 pastillas caldo', 'Sal', 'Pimienta', 'Pizca pimenton', '1 cucharadita salsa soja', 'Guindilla']",https://www.recetasgratis.net/receta-de-sopa-de-bacalao-15691.html,,,,,,
Sancocho dominicano,,"['1\nDetalles de la receta: Nivel de dificultad : 5 Tiempo de preparación: 40 min Tiempo de cocción : 60', '2\n1 aji grande verde picadito pequeño 1/2 ramito de perejil 2 cebollas rojas pequeñas picaditas 2 dientes de ajo machacados 2 o 3 hojas cilantro ancho 2 caldito de pollo 1 caldito de res 2 cucharadas de vinagre 1 cucharada de salsa inglesa En un caldero grande se pone un poco de aceite (2 1/2 cucharadas) y un poco de azúcar (1/2 cucharadita) a fuego alto.', '3\nSe le echa la carne toda junta para que ablande un poco y dore.', '4\nSe tapa y se deja hasta que se cocine (20-30 mins aprox.), moviendo de vez en cuando, hasta que se consuma gran parte del líquido.', '5\nSe saca la carne y se deja aparte.', '6\nSi está desbaratado el pollo se saca aparte para que no se siga desbaratando y luego se le echa al final.', '7\nSi la carne esta entera pues no importa, mejor.', '8\nEn el mismo caldero que se hirvió la carne se le echa agua (hasta la mitad del caldero) con el resto del liquido y se deja hervir ; se echan los víveres y por encima las verduras para sazonar, se tapa dejandose hervir bastante (como 40 min. aprox.) o hasta que los víveres estén cocidos.', '9\nLuego se le echa la carne y la cucharada de salsa inglesa.', '10\nFaltando como 10 min. para que esté el salcocho se le echa el vinagre (como 2 cucharadas).', '11\nSe prueba de sal y se le echa si le hace falta.', '12\nSi se desean los bollitos de plátano, algo muy tipico dominicano (ver debajo) se le echan por encima y se dejan hervir hasta que esté el sancocho.', '13\nBollito de plátano: Se pela el platano crudo y se guaya fino.', '14\nSe le agrega una agüita de sal y se forman bolitas con la mano de una pulgada de diametro aprox.', '15\nBollitos de harina de maíz: se mezcla la harina con un poco de leche con sal y una cuchadita de mantequilla.', '16\nSe forman igual que los bollitos de plátano Esté plato se acompaña con arroz blanco y aguacate.']","Valoración: 3,6 (39 votos)","['1 unidad de Pollo troceado', '6 unidades de Chuletas de cerdo', '220 gramos de Carne picada', '220 gramos de Yuca troceada', '2 unidades de Papas', '4 unidades de Plátano', '1 unidad de Ñame', '1 unidad de Yautia', '¼ unidad de Auyama', '2 unidades de Mazorca']",https://www.recetasgratis.net/receta-de-sancocho-dominicano-15671.html,8 comensales,1h 30m,Plato principal,Dificultad media,,[]
Pisca andina con huevo,"Durante mediados del otoño y principios del invierno, el menú cambia dramáticamente en muchos países. El organismo necesita alimentos muy vigorizantes para mantener la temperatura adecuada. Por este motivo en RecetaGratis te sugerimos una deliciosa receta se sopa de leche venezolana energética, ideal para la temporada fría: la pisca andina con huevo.Aunque Venezuela pertenece a una región tropical y no posee 4 estaciones, existe una gran variedad de climas dentro del país, durante todo el año: templados, muy fríos y muy calientes. Por esta razón la gastronomía venezolana es muy variada, tanto como su cultura. Cada lugar determina su dieta según la geografía, la tradición y el clima. La pisco andino es un plato típico de las zonas frías de Venezuela: Los Andes. En Táchira, Mérida y Trujillo, se consume esta sopa de huevo con leche en el desayuno, incluso en algunas cenas. Durante las mañanas andinas las temperaturas son bastante bajas, sobre todo en la cordillera. Por esta razón la gente comienza el día con esta sopa de leche, para mantener el calor corporal antes de salir a la jornada diaria.La pisca andina de Mérida (Venezuela) es una sopa energética y económica, los ingredientes que la conforman son: caldo de vegetales o carne, papas, leche, queso, y cilantro. El queso que se utiliza es queso ahumado andino, el cual no se consigue fuera de la región de Los Andes, sin embargo, cualquier queso semiduro sirve y también quedará muy rica.El sabor de este plato se caracteriza por su suavidad, delicadeza y marcado acento a cilantro. Sin embargo, como es característico en la gastronomía venezolana, existen muchas variantes de pisca andina merideña porque cada hogar y cada región poseen su toque distintivo. Algunos le agregan carne asada en trocitos, pueden ser las sobras del día anterior, pues la carne preparada así se asemeja al sabor del queso ahumado. Otros le ponen huevo, otros no. Algunos acompañan esta sopa andina venezolana con galletas de soda y otros con arepas andinas. Por eso se dice por aquí que… ¡En la variedad está el gusto!","['1\nOrganiza la mesa de trabajo. Comienza por medir las proporciones sugeridas por la receta. Pica las papas y el queso en cubos. Luego, corta finamente el ajo y el cilantro. También pica el cebollín pero en rodajas finas. Reserva todo lo picado. Coloca el resto de los ingredientes sobre la mesa y los utensilios necesarios para empezar a preparar esta sabrosa pisca andina.\nTruco: El ajo puedes picarlo o machacarlo, según sea tu preferencia.', '2\nVierte el caldo (fondo) de pollo con las papas picadas y el cilantro. Recuerda el cilantro lo puedes agregar ahora o cuando sea el momento de servir. Lo mismo se aplica al queso, todo depende de tu preferencia. En lo personal agrego cilantro al principio y un poquito al final sólo para decorar junto al queso.\nTruco: Puedes utilizar un fondo de carne o aves. El fondo se prepara previamente y existen muchas formas de hacerlo. Puedes agregarle trocitos de zanahoria, celeri, cebolla, dientes de ajo, junto a las carcasas o huesos de pollo, o dejarle solo los vegetale', '3\nSofríe el cebollín y el ajo. Calienta previamente la sartén con la mantequilla.\nTruco: Remueve constantemente para evitar que se queme el sofrito.', '4\nComprueba si las papas están tiernas, entonces vierte el sofrito en la cacerola y remueve hasta integrar todos los ingredientes de la sopa andina venezolana . Deja que reduzca un poco.', '5\nAñade la leche y remueve hasta integrar. Espera hasta que la sopa de leche rompa en hervor. Para cocinar el huevo, vierte su contenido dentro de la cacerola. Luego, saca el huevo aún crudo y deja que se termine de cocer sobre el plato servido. Recuerda, se utiliza un huevo por persona.', '6\nAl servir, agrega queso y cilantro fresco. Esta deliciosa pisca andina con huevo la puedes degustar con: galletas de sopa, arepas de harina de trigo (arepa andina), trocitos de pan tostado, casabe u otros acompañantes.Esta pisca andina merideña es ideal para comenzar el día con mucha energía y calidez. Una plato perfecto para el invierno o regiones frías. Fácil de preparar, económico y sobre todo... ¡Muy sabroso! Te encantará desde el primer bocado.Espero gustosamente tus comentarios y quizás me sorprendas con una foto de esta preparación. ¡Me encantaría!']",Valoración: 4 (76 votos),"['1 litro de caldo de pollo', '4 papas', '200 gramos de queso', '1 rama de cebollín', '3 dientes de ajo', '2 cucharadas soperas de mantequilla', '1 litro de leche entera', '2 ramas de cilantro fresco', '1 pizca de sal', '1 pizca de pimienta', '4 huevos']",https://www.recetasgratis.net/receta-de-pisca-andina-con-huevo-15660.html,4 comensales,30m,Desayuno,Dificultad baja,,['Recetas venezolanas']
Lasopy(sopa vegetal),,"['1\nLASOPY Es una sopa verdaderamente deliciosa, con vitaminas y minerales.', '2\nCualquier combinación con verduras frescas y huesos de res es magnifica, pero nada de grano. (arroz, patata, lentejas, etc.)', '3\nCocer a fuego lento echar 3 libras de huesos de ternera en 2 litros de agua, 2 cucharas de sal, cocer durante 1 hora y tapar.', '4\nAñadir 3 zanahorias peladas y cortadas cada una en tres pedazos, 1 nabo mediano pelado y cortado en trozos, 6 u 8 puerros cortados en piezas a lo largo, 1 taza de habichuelas frescas, 1 taza de tomates cortados en trozos, 1/2 cucharadita de pimienta negra.', '5\nCocer a fuego lento por una hora o hasta que los vegetales estén blandos.', '6\nRetirar los huesos y el caldo guardar en otro recipiente para utilizarlo con el arroz por ejemplo o como quiera usted utilizarlo.', '7\nHacer un puré con los vegetales.', '8\nServir con las galletas saladas.', '9\nAlgunas de las preparaciones tomara su tiempo de espera asi que es recomendable prepararlo con anticipación.']",Valoración: 1 (1 voto),"['un kilo y medio de huesos de ternera', 'Agua', 'Sal', 'Zanahorias', 'Nabos', 'Puerros', 'Habichuelas', 'Tomates', 'Pimienta negra']",https://www.recetasgratis.net/receta-de-lasopy-sopa-vegetal-15648.html,,,,,,
Consome de albondigas,,"['1\nMezclar el pan rallado, el puré de patatas, la cebolleta picada y la nata condimentar y deja que se expanda picar la pechuga y el tocinillo juntar la carne con el pan y amasarlo muy bien, añadiendo la leche que admita para darle una buena consistencia hacer bolas con la masa del tamaño de una ciruela y echar las en el caldo cuando esté a punto de hervir Servir con el eneldo y cebolleta picada.']","Valoración: 3,7 (7 votos)","['50 gramos de pan rallado', '1 cucharadita de puré de patatas en polvo', '50 gramos de cebolleta', 'un litro y medio de caldo de ave(gallina)', '150 gramos de nata', '2 cucharaditas de eneldo', '250 gramos de pechuga de ave (gallina)', '1 cucharadita de cebolleta muy picada', 'sal', 'pimienta', '50 gramos de tocinillo magro', 'Leche, la que admita']",https://www.recetasgratis.net/receta-de-consome-de-albondigas-15621.html,,,,,,
Caldo de costilla mata resaca,,"['1\nSe pone a hervir en una olla la costilla y sal cuando este blanda se le agragan las papas hasta que hablanden y se sirve con un poco de cilantro.', '2\nPrefereiblemente en la olla expres esta mas rapido.']",Valoración: 4 (7 votos),"['1 libra de Costilla ( no muy Gorda)', '2 Libras de papa sabanera', 'Cebolla junca o larga', 'cebollin Cilantro']",https://www.recetasgratis.net/receta-de-caldo-de-costilla-mata-resaca-15603.html,,,,,,
CALDO DE PAPA,,['1\nEN UNA OLLA CON 2 LITROS DE AGUA PONER A COCINAR LA COSTILLA CON LAS PAPAS PELADAS Y LA COSTILLAS AGRGAR UNA CHARADA DE SAL Y EL CILANTRO PICADO CON LA CEBOLLA PICADA.'],"Valoración: 3,8 (95 votos)","['1 manojo de CILANTRO', '1 unidad de CEBOLLA', '8 unidades de PAPAS', '1 kilogramo de COSTILLA DE RES']",https://www.recetasgratis.net/receta-de-caldo-de-papa-15604.html,,,,,,
Rassolnik,,"['1\nPreparar un caldo con la carne.', '2\nPoner la carne dentro de una olla grande con 3 litros de agua fría.', '3\nLlevarlo a ebullición, reducir el fuego y retirar la grasa que flota con una cuchara.', '4\nAñadir la cebolla.', '5\nCocinar a fuego lento durante una hora.', '6\nEn una sartén derretir una cucharada de margarina y echar la cebolla picada, la zanahoria y el perejil.', '7\nTapar y saltear a fuego lento durante 15 minutos removiendo de vez en cuando.', '8\nAñadir el tomate cortado y dejarlo otros 5 minutos mas.', '9\nEn una sartén echar una taza del caldo y echar los pepinos cortados en trozos pequenos.', '10\nTapar y cocinar de 15 a 20 minutos a fuego lento.', '11\nEchar arroz al caldo, después de hervir echarle patatas cortadas en barras y las verduras salteadas.', '12\nCocinar por 15 minutos.', '13\nAñadir después de esto los pepinos y dejar cocinar 5 minutos mas.', '14\nAñadir sal al gusto y servir con crema cortada.']","Valoración: 3,3 (33 votos)","['300gr de carne de res', '50 gr de arroz', '1 zanahoria grande', '2 cebollas pequeñas', '2 pepinillos en vinagre', '1 tomate', '20 gr de perejil', 'sal', 'crema cortada']",https://www.recetasgratis.net/receta-de-rassolnik-15592.html,,,,,,
Caldo de pescado al estilo de Gran Canaria,"El caldo de pescado canario es una de las recetas más tradicionales de todo el archipiélago, y es que la calidad y variedad de sus productos permiten elaborar platos excepcionales como este. Aunque a simple vista pueda parecer un proceso complejo, lo cierto se trata de una receta sencilla, que requiere tiempo para que los ingredientes combinen todos sus sabores, pero que apenas presenta dificultades.Por otro lado, es típico de las islas servir la sopa de pescado acompañada del conocido ""gofio escaldado"", plato que también mostramos a continuación para que puedas preparar un menú completo. Así que, no lo pienses más, quédate en RecetasGratis y descubre con nosotros cómo hacer caldo de pescado al estilo de Gran Canaria, así como la receta del gofio escaldado canario, ¡te sorprenderá lo fáciles que son!","['1\nPara empezar a preparar el caldo de pescado canario, cogemos un caldero con aceite y lo ponemos a calentar. Una vez caliente, sofreímos la cebolla picada, el pimiento verde troceado y el tomate también picado. Aparte, en un mortero machacamos los ajos pelados con el comido, el cilnatro, la sal y el pimentón. Luego, añadimos esta picada al sofrito de cebolla.', '2\nMezclamos todo bien y añadimos las papas peladas y cortadas por la mitad. Revolvemos para integrar los ingredientes y agregamos el doble de agua. Es decir, vertemos agua hasta cubrir las papas por completo y volvemos a añadir la misma cantidad de agua.', '3\nActo seguido, para continuar con la receta de caldo de pescado al estilo de Gran Canaria, añadimos las cabezas de los pescados, un poco de colorante y sal, y dejamos cocinar a fuego lento una vez alcanzado el primer hervor, disminuyendo la temperatura de forma progresiva para no reducirla de golpe.Para la elaboración de la sopa de pescado estilo canario puedes utilizar mero o cualquier otro pescado de roca que sea de tu agrado.', '4\nCuando observemos que las papas están casi hechas, agregamos el pescado cortado en rodajas y dejamos cocinar hasta que esté bien guisado. Probamos antes el caldo de pescado canario para rectificar el sabor con sal y cilantro si fuese necesario.', '5\nCuando el caldo de pescado estilo canario está listo, se retira del fuego. Para servirlo, se puede colar el caldo y elaborar una sopa solo con el caldo, rodajas de pan del día anterior y un poco de hierbabuena, o preparar el típico gofio escaldado canario. Para ello, se debe mezclar unos 250 gramos de gofio con un litro de caldo de pescado bien caliente y algunas hojas de hierbabuena. Es muy importante no dejar de batir para evitar que se formen grumos y el resultado sea como una crema homogénea y suave.Y si no sabes qué es el gofio, se trata de un tipo de harina de maíz más gruesa o de trigo, en la que los cereales han sido tostados pero no tamizados.', '6\nAdemás de preparar la sopa de pescado estilo canario y el gofio escaldado, también es tradición acompañar el pescado con un delicioso mojo verde. Para elaborarlo, debemos hacer un majado con unos 6-7 dientes de ajo pelados, perejil, pimienta verde picante, comino y sal. Una vez ligados estos ingredientes, añadimos un poco de aceite y vinagre al gusto, sin dejar de mezclar para que el mojo verde canario quede perfecto.', '7\nAhora que tenemos todas las elaboraciones listas, ¡ya podemos servir los platos! En general, se suele servir en una bandeja el pescado con las papas, el mojo verde picante en una salsera aparte para que cada comensal se añada la cantidad que quiera, el gofio escaldado también en su propia fuente y, si nos apetece disfrutar del caldo de pescado al estilo de Gran Canaria podemos degustarlo mediante la sopa con pan y hierbabuena, o sirviéndolo con trozos de patata y rodajas de pescado. Como ves, este tradicional caldo se utiliza para elaborar múltiples recetas, de manera que te recomendamos hacer una buena cantidad para aprovechar hasta la última gota.Y si quieres conocer otras recetas canarias, no te pierdas la siguientes ideas:Quesillo canario al hornoPapas arrugás con mojo picón']","Valoración: 3,9 (52 votos)","['2 Pescados enteros de 1 kg cada uno', '2 piezas de Cebollas grandes', '3 piezas de Tomates o un bote de tomate triturado', '1 manojo de Cilantro', '½ pieza de Pimiento verde', '1 pizca de Sazonador', '1 cucharadita de Comino', '1 paquete de Papas peladas y cortadas en dos', '5 dientes de Ajo', '1 pizca de Perejil', '1 pizca de Pimienta verde picante', '1 chorro de Vinagre', '1 pizca de Pimentón', '1 chorro de Aceite', '1 pizca de Sal']",https://www.recetasgratis.net/receta-de-caldo-de-pescado-al-estilo-de-gran-canaria-14920.html,8 comensales,1h 30m,Plato principal,Dificultad baja,,[]
