title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Postre primavera,,"['1\nBatir la crema con el dulce.', '2\nAlternar una capa de galletitas y una de crema. Y ya esta.']","Valoración: 4,2 (5 votos)","['un paquete de galletitas de chocolate.', '250 gr de dulce de leche', '250 gr. de crema de leche.']",https://www.recetasgratis.net/receta-de-postre-primavera-24774.html,,,,,,
Postre de natas rapidito,,"['1\nCaliente la leche con la canela, cuando hierva retire la canela y agregue las uvas pasas y la leche condensada. Espere a que hierva nuevamente, justo cuando empiece a hervir empiece a agregar los huevos batidos muy lentamente, para hacer finas capas y revuelva cuidadosamente, espere 5 minutos y apague, ya al final agregue el aguardiente.', '2\nDeje enfriar bien y listo!!!!']","Valoración: 3,3 (54 votos)","['1 litro de leche,', '6 huevos batidos,', 'Una taza de uvas pasas,', '1 tarro de leche condensada,', 'una copa de aguardiente,', 'Canela en astillas.']",https://www.recetasgratis.net/receta-de-postre-de-natas-rapidito-24771.html,,,,,,
Postre de manzana con helado,,"['1\nPelar las manzanas y cortarlas en rebanadas delgadas y sofreírlas con mantequilla.', '2\nEspolvorearlas con canela, azúcar y nuez moscada mientras se sofríen.', '3\nCuando estén sofritas añadirle el licor de almendras u otro licor.', '4\nSe dejan calar un poco y luego se pone la nuez tostada.', '5\nSe sirve caliente con la bola de helado por encima.', '6\nPara 1 persona.']","Valoración: 3,4 (57 votos)","['1 manzana roja', '1 cucharada de mantequilla', 'Canela', 'Azúcar', 'Nuez moscada', '1 copita de licor de almendras, Frangélico o amaretto', '1 cucharada de nueces picadas y tostadas', '1 bola de helado de vainilla']",https://www.recetasgratis.net/receta-de-postre-de-manzana-con-helado-24767.html,,,,,,
Postre de manjar,,"['1\nCueza el tarro de leche durante 45 minutos.', '2\nMezcle el manjar con la taza de leche, las yemas y las almendras molidas.', '3\nColoque esta mezcla en una budinera y llévela al horno durante 10 minutos.', '4\nBata las claras junto con el azúcar flor y cubra el manjar.', '5\nColoque el horno durante 5 minutos.']","Valoración: 4,2 (9 votos)","['1 tarro de leche condensada hecho manjar', '1 taza de leche fresca', '4 huevos', '4 cucharadas de azúcar flor', '50 gr. de almendras.']",https://www.recetasgratis.net/receta-de-postre-de-manjar-24766.html,,,,,,
Postre de durazno con galletas,Consigue este exquisito postre de durazno con galletas de champaña o bizcochos de soletilla con tan solo 4 ingredientes muy fáciles de conseguir. Se trata de un postre de melocotón con galletas muy sencillo y rápido de hacer que tan solo habrá que dejarlo enfriar en la nevera una vez montado para que coja consistencia. Sigue leyendo los pasos de RecetasGratis y prepara este postre de galletas con duraznos el almíbar de forma práctica.,"['1\nCortas los duraznos en forma longitudinal, de manera que alcancen varios trozos delgados con cada durazno, y se reservan en algún recipiente.', '2\nEl jugo de los melocotones en almíbar se mezcla con el ron o el coñac y se van pasando una a una cada galleta por la mezcla del jugo.', '3\nLuego se forma una capa de galletas en un recipiente, después se pone una capa de crema pastelera, luego otra de duraznos cortados y así sucesivamente.Para prepararla de forma casera sigue esta receta de crema pastelera.', '4\nSe puede decorar el postre de durazno con galletas de champaña con guindas si quieres. Consérvalo en la nevera para que tome consistencia hasta la hora de servirlo. ¡Qué aproveche!']","Valoración: 3,3 (54 votos)","['1 tarro de duraznos en conserva (enteros)', 'Crema pastelera', '2 paquetes de galletas de champagne o bizcochos de soletilla', '1 taza de coñac o ron']",https://www.recetasgratis.net/receta-de-postre-de-durazno-con-galletas-24754.html,8 comensales,1h 30m,Postre,Dificultad baja,,[]
Plátanos en miel,,"['1\nRebane los plátanos pelados y ponga las dos tazas de agua a Hervir.', '2\nPonga los plátanos y la canela en ella y cocine hasta que estos estén suave aproximadamente 25 minutos agregue el azúcar o dulce de panela y espere a que la miel que esto formara penetre un poco en los plátanos.']","Valoración: 4,1 (82 votos)","['6 unidades de Plátanos Maduros', '2 tazas de Azúcar Moreno o dulce de Panela rallado', '1 rama de Canela en Rajas', '2 tazas de Agua (480 mililitros)']",https://www.recetasgratis.net/receta-de-platanos-en-miel-24746.html,,,,,,
Piña Rellena de Crema,,"['1\nSe pone la piel de limón con la leche caliente, la canela y el azúcar a hervir. Se mezcla el almidón de maíz con los huevos y la leche fría. Cuando la leche haya hervido, incorporar la mezcla de la leche fría y remover constantemente hasta que espese, añadir los trocitos de piña, rellenar las piñas y dejar enfriar.']","Valoración: 3,4 (55 votos)","['6 piñas enanas vacías', 'relleno de las piñas partido en trozos pequeños', '1 piel de limón', '1 rama de canela', '1 taza de leche fría', '1 cucharada de almidón de maíz', '200 gramos de azúcar', '8 yemas de huevo', '1 taza de leche caliente', 'crema espesa']",https://www.recetasgratis.net/receta-de-pina-rellena-de-crema-24740.html,,,,,,
Piña dorada,,"['1\nLavar la piña y cortar la parte superior.', '2\nPara ahuecar la piña, sacar la pulpa con cuidado de no romper la cáscara.', '3\nPicar la pulpa de la piña y mezclarla con el azúcar, el ron y los trozos de margarina.', '4\nRellenar la piña con su pulpa y hornear a fuego medio durante unos 20 minutos.', '5\nServirla bañada con la crema.', '6\n(CREMA): Mezclar todos los ingredientes en un recipiente.', '7\nHervir a fuego bajo, sin dejar de mover hasta que espese y se vea el fondo del cazo.', '8\nDejar enfriar un poco, antes de bañar la piña.']","Valoración: 3,3 (54 votos)","['1 piña madura', '½ taza de azúcar', '½ barrita de margarina en trocito', '2 cucharadas soperas de ron', '2 tazas de crema dulce', '¼ taza de azúcar', '1 huevo', '2 yemas', '2 cucharadas soperas de maicena', '1 cucharada sopera de esencia de vainilla', '1 pizca de sal']",https://www.recetasgratis.net/receta-de-pina-dorada-24737.html,,,,,,
Piña fresca con crema de su zumo,,"['1\nLas piñas han mejorado ostensiblemente de calidad. Para este postre debemos elegir una piña bien grande para obtener 12 rodajas enteras.', '2\nAdemás bien fresca lo que se nota fácil fijándose en el penacho verde.', '3\nHay un nuevo invento, plastiquillo pero en calidad, que nos corta la piña en un minuto sacando rodajas en espiral de toda ella y separando al tiempo el corazón central.', '4\nLas rodajas resultantes son de Ø82 y 13mm grueso, todas iguales, perfectas debemos decir.', '5\nDar un corte previo por el lado del penacho para poder iniciar el corte en espiral, y apretando para abajo mientras giramos, terminar el corte.', '6\nCosa fácil, sobre todo si la piña está en su punto. Ahora con una cuchara sacar todos los restos de carne que han quedado adheridas al cuerpo de la piña.', '7\nLas que han quedado en el corte del penacho, pues nos harán falta 200cc de zumo de la piña, pero hay que hacerlo sin puntitos sucios.', '8\nTriturar, colar, y reservar. Esta fase se podría simplificar teniendo a mano una licuadora.', '9\nProbar el zumo obtenido, y si está bien dulce agregar zumo de un limón, y si no está tan dulce pues medio limón, incluso nada de limón.', '10\nTambién en función del dulzor desde seis hasta nueve cucharadas soperas de azúcar. Poner todo ello en cazo metálico.', '11\nAllí añadir las yemas, el huevo, y una pizca de sal, mezclar y al fuego, calor bajo, hervor suave, sin dejar de revolver espesar al gusto, al enfriar espesará aún más. Unas horas al frigo.', '12\nLas raciones de piña, dos rodajas por comensal, serviremos en platos de nuestro gusto, bien enteras, bien en medias rodajas, y en tamborrada, en medio punto, etc. al gusto.', '13\nTanto la piña como la crema todo frío, pero mejor no muy helado.', '14\nLa crema que habitualmente se sirve algo espesa, bastante consistente, se podría servir también tipo sopa, mucho más fluida, si así nos pareciese conveniente.', '15\nLa presentación admite varias posibilidades más, incluso presentar la Piña aparentemente entera y hacer el servicio en la misma mesa.']","Valoración: 3,7 (13 votos)","['1 Piña fresca muy hermosa', '3 Yemas de huevo', '1 huevo entero', '40 gr. Mantequilla', 'Azúcar', 'Zumo de limón']",https://www.recetasgratis.net/receta-de-pina-fresca-con-crema-de-su-zumo-24738.html,,,,,,
Piña con crema,,"['1\nEn un cazo, poner la leche en el fuego con la ramita de canela y llevara ebullición.', '2\nMientras, en otro cazo, batir las yemas con 100 gr. de azúcar.', '3\nAparte, desleír la harina con una cucharada de leche fría.', '4\nRetirar la ramita de canela y verter la leche con las yemas, junto con la harina desleída.', '5\nMezclar bien.', '6\nVolver a poner el cazo en el fuego y cocer removiendo constantemente para que no se queme hasta que esté a punto de hervir.', '7\nRetirar y reservar.', '8\nCortar las piñas por la mitad y a lo largo, quitar la pulpa y cortarla en daditos.', '9\nAñadir la crema y mezclar.', '10\nRellenar las piñas con esta mezcla y espolvorear con el azúcar.', '11\nPoner al rojo vivo un quemador y pasarlo por encima del azúcar de la crema hasta que esta se tueste.', '12\nLa parte superior tiene que quedar como una crema catalana.', '13\nPara 4 personas.']","Valoración: 3,3 (54 votos)","['2 piñas tropicales pequeñas', '1/2 litro de leche', '6 yemas de huevo', '150 gr de azúcar', '2 cucharadas de fécula de maíz', '1 ramita de canela']",https://www.recetasgratis.net/receta-de-pina-con-crema-24736.html,,,,,,
