title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Guineitos en escabeche con mollejitas,,"['1\nEn un recipiente, mezcle las cebollas con el ajo y el vinagre.Deje reposar por 10 minutos.', '2\nCaliente el aceite y añada las cebollas, ajos y el vinagre.Agregue las hojas de laurel, sal, comino, pimienta , pimientos morrones ,el recao y las mollejitas.', '3\nCocine a fuego bajo por 15 minutos o hasta que las cebollas estén tiernas.', '4\nEscurra los guineos ya preparados y coloquelos en una olla de superficie honda.', '5\nVierta la salsa sobre los guineos y cocine bien tapadito por 10 minutos mas para que todo se mezcle, trasladalos a una recipiente honda bien tapada.', '6\nVerifique que los guineos estén cocidos pero no desmoronados.', '7\nDeje reposar en la nevera durante 1 o 2 horas bien tapaditos, o a temperatura ambiente para que sea marinado todo junto.', '8\nPuede servir fríos o calientes.Son ricos.']","Valoración: 4,6 (86 votos)","['10 guineos verdes medianos, pelados y cortados en ruedas de 1 de ancho (remojelos en agua con 3 o 4 cdas. de leche para evitar se pongan negros)', '1 1/2 taza de mollejitas de pollo cocinadas en agua y sal y picaditas en trozitos bien pequeñitos', 'Hierva los guineos durante 10 minutos en agua con sal.', 'Deben quedar cocinados pero no muy blandos.', 'PARA LA SALSA', '1 taza de aceite de oliva extra virgen', '1/3 taza de vinagre blanco', '1 cdta. de sal', '2 hojas de laurel', '3 a 4 dientes de ajo pelados y picados en lascas', '10 granos de pimienta', '3 cebollas pequeñas cortadas en ruedas finas', '1/8 cdta. de comino molido', '2 cdas. de recao o cilantrillo picadito', '1 lata pequeña de pimientos morrones picaditos']",https://www.recetasgratis.net/receta-de-guineitos-en-escabeche-con-mollejitas-11013.html,,,,,,
Alcapurrias,,"['1\nPROCEDIMIENTO PARA LA MASA 1 Escurra los guineos y enjuague bien.', '2\nMuela los guineos y la yautía en el procesador de alimentos hasta que la masa esté suave. Si no tienes procesador puede hacerlo manual con un rallador.', '3\nAñada el resto de los ingredientes y reserve la mezcla hasta que esté listo para el relleno.', '4\nPROCEDIMIENTO 2 Sofría en el aceite de oliva el tocino por unos minutos.', '5\nLuego agregue el jamón, ajo, ajicitos, tomates y la cebolla hasta que estén tiernos.', '6\nAgregue la carne y cocine hasta que esté lista. Añada las pasas, alcaparritas y las aceitunas. Mezcle bien y retire del fuego.', '7\nRellena las alcapurries, forme bolitas o sorullitos con la masa e introdusca la carne, amasela para que no se salga el relleno y fría en aceite bien pero bien caliente y abundante para que no se desborronen.', '8\nTIPPS Para que la masa no se pegue en las manos puedes ponerte abundante aceite de cocinar en ellas y al echarlas a freír puede ser con cuidado con tus manos o con un cucharón.', '9\nSi deseas mas puedes agrandar la receta.', '10\nLa lamina no ilustra bien como son pero se asemeja como deben quedar.', '11\nEn Puerto Rico esto se conoce como frituras y gustan mucho , se venden muchos en los parque, playas y sitios turísticos.', '12\nEs algo de típico de Puerto Rico']","Valoración: 4,3 (59 votos)","['5 unidades de Guineos verdes (pelados y cortados en trocitos dejelos reposar dentro de un recipiente con agua y sal)', '450 gramos de Yautía (taro) peladas y picadas en trocitos', '3 cucharadas soperas de Aceite de oliva o achiote', '1 pizca de Sal', '250 gramos de Carne molida', '½ onza de Tocina picado (opcional)', '1 onza de Jamón de cocinar picadito', '½ unidad de Tomate picado', '2 unidades de Ají dulce picado', '1 unidad de Cebolla picada', '½ cucharadita de Sal', '¼ cucharadita de Vinagre', '7 unidades de Aceitunas rellenas', '½ taza de Uvas pasas', '½ cucharadita de Alcaparras', '1 cucharadita de Aceite de oliva', '1 cucharadita de Vinagre']",https://www.recetasgratis.net/receta-de-alcapurrias-11010.html,10 comensales,30m,Entrante,Dificultad media,,[]
Ajies fritos,,"['1\nLavamos y cortamos al medio los ajies,una vez secos lo llevamos a un recipiente para freir.', '2\nUna vez cocidos los retiramos le agregamos sal y dientes de ajos bien picaditos,son muy ricos para acompañar carnes.']","Valoración: 3,1 (85 votos)","['1 kgrs ajies para hacer en vinagre', 'Sal', 'Ajo', 'Aceite para freir']",https://www.recetasgratis.net/receta-de-ajies-fritos-10905.html,,,,,,
Papas salteadas,,"['1\nHierva las papas con agua y sal, escurra, luego sofria la tacineta, la cebolla y el caldo; adiccione las papas y el perjil mezcle bien y deje coccer por dos minutos.', '2\nNota: puede servir como guarnicion o como ensalada.']","Valoración: 3,8 (33 votos)","['5 libras de papas peladas y cortada en cuadros', '1 paquete beacon(tocineta) picadas', '1/2 taza de perejil picaditos', '1 tz de caldo de pollo', '2 cebollitas picaditas']",https://www.recetasgratis.net/receta-de-papas-salteadas-10892.html,,,,,,
Rollos de espinacas a la bechamel,,"['1\nHervir las hojas de espinaca en agua y sal. Escurrir las hojas y reservar.', '2\nSalpimentar las pechugas de pollo, cortadas en tiritas finas.', '3\nCalentar aceite de oliva en una sarten, añadir las tiritas de pollo.', '4\nAñadir la cebolla, los tomates, el perejil, moviendo ocasionalmente.', '5\nColocar en un refractario la hoja de espinacas, y ponerle una lasca de queso mozarella.', '6\nAñadir el pollo salteado, con los vegetales.', '7\nCubrir con una capa de queso ricotta.', '8\nEnrrollar cada hoja de espinaca, atravesandolas con un palillito de madera.', '9\nYa una vez esten los rollitos, derramarce la salsa bechamel, reservando solo un poco.', '10\nColocar en el horno, 15 minutos, procurando mantener las hojas húmedas, con el restante de salsa bechamel.', '11\nServir con platanos maduros, salteados en mantequeilla.']","Valoración: 3,6 (22 votos)","['10 hojas grandes de espinacas,limpias', '3 pechugas de pollo deshuesadas', 'Aceite de oliva', '3 tomates en trozitos', '1 cebolla grande en trozitos', 'Queso mozarrela', 'Queso ricotta', 'Salsa bechamel', 'Sal', 'Pimienta', 'Oregano', 'Perejil', 'Palillitos de madera']",https://www.recetasgratis.net/receta-de-rollos-de-espinacas-a-la-bechamel-10872.html,,,,,,
Espinacas con salsa blanca,"Las espinacas son un potente antioxidante natural, además de ricas en fibra y vitaminas A, C, B, E y F. Consumirlas con frecuencia es fundamental para mantener la salud de nuestra organismo en perfectas condiciones. Por ello, en esta receta de RecetasGratis.net queremos enseñarte una forma de cocinarlas muy sabrosa, con salsa blanca, ¡no te la pierdas!","['1\nLo primero que debes hacer es blanquear las espinacas en una olla. Este proceso de cocción se caracteriza por cocinar el producto en abundante agua hirviendo durante un par de minutos como mucho. Cuando estén listas, rápidamente pásalas por agua muy fría para romper la cocción.', '2\nReserva las espinacas y prepara la salsa blanca. Para ello, puedes seguir esta sencilla receta de salsa blanca básica o elaborar una un tanto más complicada y gustosa, como la salsa blanca de 4 quesos.', '3\nPica las espinacas y báñalas con la salsa. Añade sal al gusto y calienta la mezcla en una cacerola antes de servir. Si lo deseas, puedes espolvorear un poco de queso rallado y gratinar las espinacas con salsa blanca en el horno durante unos minutos a temperatura media. Esta receta es ideal para acompañar un pollo asado o unas milanesas de carne.']","Valoración: 3,6 (26 votos)","['½ kilogramo de Espinacas congeladas', '2 tazas de Salsa blanca no muy espesa', '1 pizca de Sal', '1 puñado de Queso rallado (opcional)']",https://www.recetasgratis.net/receta-de-espinacas-con-salsa-blanca-10845.html,2 comensales,30m,Plato principal,Dificultad baja,,[]
Pimientos verdes rellenos,,"['1\nFrie en una sartén a fuego medio la cebolla y el ajo hasta que estén blanda, añade el arroz y la mitad de la salsa de tomate.', '2\nCuécelo muy despacio con la sartén tapada hasta que esté hecho.', '3\nMientras tanto, corta el extremo del tallo de los pimientos, vaciálos de semillas y enjuágalos.', '4\nAñade al arroz la nueces picadas y la albahaca.', '5\nSazona con sal y pimienta.', '6\nA continuación rellena los pimientos con la mezcla y ponlos en una fuente untada con un poco de aceite.', '7\nRalla el queso sobre los pimientos.', '8\nEcha el resto de zumo de tomate en torno a los pimientos, añade la hoja de laurel.', '9\nTapa la bandeja y hornea durante 30 minutos.', '10\nAl final destapar para que se gratine.']","Valoración: 3,4 (19 votos)","['4 pimientos verdes medianos', '1 cebolla medina picada', '1 diente de ajo machacado', '2 cucharadas de aceite', '50 grs. de arroz', '400 ml de salsa de tomate', '1 hoja de laurel', '100 grs. de nueces peladas y picadas', '1 cucharadita de albahaca fresca picada', 'pimienta negra molida', '100 grs. de queso de bola cremoso']",https://www.recetasgratis.net/receta-de-pimientos-verdes-rellenos-10841.html,,,,,,
Berenjenas con tomates al horno,,"['1\nCortar las berenjenas en rodajas de 1/2 cm.', '2\nPonerlas de remojo en agua y sal guesa unos 30 minutos.', '3\nLuego pasarlas por agua clara y escurrir.', '4\nCortar los tomates en rodajas gruesas de un dedo de grosor.', '5\nEn aceite bien caliente, freir las rodajas de berenjenas y luego las rodajas de tomate.', '6\nEn una fuente de horno, poner una capa de rodajas de tomate.', '7\nLuego otra capa de berenjenas, terminar con una de tomate, entre capa y capa, espolvorear con las hierbas aromáticas.', '8\nPoner en el horno unos minutos a gratinar.']",Valoración: 3 (2 votos),"['1/2K de berenjenas', '400 kg de tomates', '2 dcl de aceite de oliva', '1 cucharada de tomillo', '1 cucharada de orégano', 'Pimienta', 'Sal']",https://www.recetasgratis.net/receta-de-berenjenas-con-tomates-al-horno-10839.html,,,,,,
Pastel de brocoli,,"['1\nCocinar el brocoli en el mciroondas por 5 minutosl uego pasar por la procesador y mezclar con los demas ingredientes.', '2\nVacear en un molde enmantequillado y espolvorear con queso parmesano y pan rallado.', '3\nLlevar al Microondas por 10 minuitos.', '4\nServir con salsa Golf.']","Valoración: 4,1 (23 votos)","['¾ kilogramo de Brocoli', '1 unidad de Cebolla picada finamente y cocinada en el microondas por 4 minutos', '1 tarro de Leche evaporada', '3 unidades de Huevos', '½ cubo de Pollo', '1 pizca de Sal, pimienta orégano, finas hierbas', '1 tarro de Salsa Golf, mezclar mayonesa con Ketchup y unas gotas de tabasco, si se quiere picante', '4 cucharadas soperas de Queso parmesano']",https://www.recetasgratis.net/receta-de-pastel-de-brocoli-10782.html,,,,,,
Calabazas rellenas de queso,,"['1\nSe cuecen al vapor las calabazas y el chile.', '2\nSe corta la tapa de arriba de las calabazas,se extrae la pulpa y se le revuelve el queso rellenandolas .', '3\nSe licuan los tomates,el chile,la cebolla y el cilantro mas dos tazas de agua y se hierven para hacer la salsa.', '4\nEn un molde se colocan las calabazas rellenas y se banan con la salsa,metiendolas al horno por unos 15 minutos a 350 f.']","Valoración: 4,2 (33 votos)","['4 unidades de Calabazas grandes', '3 unidades de Tomates grandes', '2 tazas de Queso feta y mozarela combinados', '1 rama de Cilantro', '½ taza de Chile pimiento amarillo en tiras', '1 pizca de Sal al gusto', '1 unidad de Cebolla']",https://www.recetasgratis.net/receta-de-calabazas-rellenas-de-queso-10647.html,,,,,,
