title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Brócoli al ajillo con hongos,,"['1\nLavar bien el brócoli, partirlos, cortar los ajos en trocitos.', '2\nEn una sartén a fuego medio echar la mantequilla, dejar derretir y luego poner los ajos, después el brócoli y los hongos, la sal y pimienta.', '3\nDejar tapado durante 10 minutos y luego dejar en fuego lento otros 5 minutos más o hasta que estén completamente verdes.', '4\nAl final si se desea puede ponerle queso parmesano.']","Valoración: 4,9 (42 votos)","['3 unidades de Brócoli, ramas', '1 pizca de Sal', '2 cucharadas soperas de Mantequilla', '1 taza de Hongos rebanados', '3 dientes de Ajo', '1 pizca de Pimienta negra molida']",https://www.recetasgratis.net/receta-de-brocoli-al-ajillo-con-hongos-37778.html,,,,,,
Brócoli al gratín,,"['1\nLava muy bien los brócolis y separarlos en arbolitos. Poner una olla con agua y una pizca de sal a hervir y, cuando hierva, cuece las piezas de brócoli durante 3 minutos. Si lo prefieres, puedes cocinar el brócoli al vapor.', '2\nRetira el brócoli del agua y escúrrelo bien, reserva. Aparte, mezcla la salsa bechamel con el queso crema, algo más de la miad del queso parmesano y la salsa inglesa hasta logar una mezcla espesa y sin grumos.', '3\nCoge un molde apto para horno y baña el fondo con un poco de la salsa anterior de queso y bechamel. Sobre la salsa, coloca las flores de brócoli cocidas y acábalas de bañar con la salsa restante. Por último, reparte el queso parmesano que reservaste y hornea a 170ºC hasta gratinar.', '4\nCuando esté gratinado, retíralo del horno y sírvelo acompañado de pollo a la plancha, salmón, tofu ahumado, o el plato que más te guste. Como ves, hacer brócoli al gratín es muy fácil, rápido y delicioso, ideal también para conseguir que los más pequeños consuman verdura.']","Valoración: 3,6 (37 votos)","['2 unidades de Brócoli', '400 gramos de Salsa bechamel ligeramente líquida', '170 gramos de Queso crema', '200 gramos de Queso parmesano o pecorino', '1 cucharadita de Salsa inglesa o Perryns', '1 pizca de Sal']",https://www.recetasgratis.net/receta-de-brocoli-al-gratin-37779.html,2 comensales,30m,Plato principal,Dificultad baja,,['Recetas al horno']
Brocoli a la vinagreta con queso y maiz,,"['1\nSe hierve el brócoli por 9 minutos con un poco de sal.Reserve.', '2\nLigue el vinagre, el aceite y sal. Reserve.', '3\nLuego échele lo que acaba de preparar, añadiéndolo al brócoli y poner el queso por encima hasta derretir en el horno a temperatura media y luego se añade el maíz.']","Valoración: 3,4 (31 votos)","['2 cucharadas de aceite de oliva', '500 gramos de brocoli', '1 taza de maíz bien fresco', '200 gramos de queso Gouda', '1 cucharadita de sal', '50 ccs de vinagre blanco']",https://www.recetasgratis.net/receta-de-brocoli-a-la-vinagreta-con-queso-y-maiz-37776.html,,,,,,
Berenjenas en escabeche fácil y rápido,"Estas berenjenas en escabeche fácil y rápido son una conserva de verduras muy sencillo de preparar. Tras los 10 días de reserva que necesitan después de su preparación, este escabeche de berenjena las podrás disfrutar con pan a modo de tostada, o bien en pastas, ensaladas o guisos, como un ingrediente más.En esta ocasión, RecetasGratis os va a enseñar cómo hacer berenjenas en escabeche de una manera muy prácticay sin complicaciones para que no te haga falta comprarlas nunca más así que échale un vistazo a los ingredientes y ¡pruébalas!","['1\nAquí tenemos los ingredientes para preparar esta receta de berenjenas en escabeche. Una berenjena, aceite y vinagre de vino son los ingredientes básicos, el resto son opcionales o bien tienen alternativas, según los sabores y aromas que quieras conferir a esta conserva de verduras.\nTruco: Necesitarás un bote de cristal con tapa de rosca para preparar este escabeche de berenjena.', '2\nEmpezamos lavando y pelando la berenjena. Luego la cortamos en rodajas de un centímetro aproximado de grosor. Mientras, ponemos a hervir medio litro de vinagre con la hoja de laurel, la sal y la pimienta negra. Cuando hierva, vertemos las rodajas de berenjena y dejamos que se cuezan un par de minutos en el vinagre.', '3\nCuando estén las berenjenas, las sacamos y las dejamos reposar sobre un papel de cocina absorbente.', '4\nAhora nos dedicamos ya a preparar la conserva. Introducimos en el bote los trozos de berenjena, que a cada punto vamos salpimentando con pimienta negra y orégano. Entre capas y capas de berenjena, vamos intercalando las hojas de albahaca troceadas y también el diente de ajo cortado en láminas para saborizar las berenjenas al escabeche crudas.', '5\nLuego rellenaremos el bote del escabeche de berenjenas con el aceite procurando remover el mismo para que se reparta uniformemente.', '6\nTapamos el bote de las berenjenas al escabeche para conservar y lo cocemos al baño María durante 30 minutos.', '7\nTras la cocción al baño María, reservaremos el bote bien cerrado en un armario oscuro durante 10 días. Pasado este tiempo ya podremos abrir y disfrutar de nuestras berenjenas en escabeche fácil y rápido con un pollo a la cerveza con almendras por ejemplo.No te pierdas esta otra parecida receta de berenjenas en escabeche con verduras para tener una conserva con más vegetales.']","Valoración: 3,7 (39 votos)","['1 berenjena', '500 mililitros de vinagre de vino', '250 mililitros de aceite', '1 pizca de sal', '1 pizca de orégano', '1 pizca de pimienta negra', '1 diente de ajo', '2 hojas de albahaca', '1 hoja de laurel']",https://www.recetasgratis.net/receta-de-berenjenas-en-escabeche-facil-y-rapido-37733.html,6 comensales,24h,Entrante,Dificultad baja,,"['Recomendada para veganos', 'Recomendada para vegetarianos']"
Berenjenas en dulce,,"['1\nLas berenjenas pequeñitas, (tamaño máximo, como de un huevo).', '2\nSe limpian y se ponen en el azúcar con agua y unas ramas de canela, al fuego durante veinte minutos.', '3\nRetirar y dejar reposar toda la noche.', '4\nA la mañana siguiente se les pone un clavo (especie) a cada una, es decir, se les clava un clavo.', '5\nOtros veinte minutos de cocción y retirar del fuego.', '6\nRepetir la operación al día siguiente otros veinte minutos.', '7\nAntes de retirar definitivamente del fuego añadir el zumo de limón.', '8\nSon medidas para pequeñas cantidades, pero si se quiere hacer conservas para varios meses piense siempre en un kilo de fruta por tres cuartos de kilo de azúcar.']",Valoración: 4 (9 votos),"['1 kilo de azúcar', '1 kilo de berenjenas pequeñas', '2 ramitas de canela', '15 clavos de olor', '1 limón']",https://www.recetasgratis.net/receta-de-berenjenas-en-dulce-37732.html,,,,,,
Berenjenas con queso al horno,"Sigue esta receta de berenjenas con queso al horno que te enseñamos en Recetasgratis si quieres preparar un plato principal fácil pero muy sabroso, ideal para que los más pequeños de la casa coman este tipo de verduras ya que, al llevar una salsa de tomate y queso mozzarella rallado, estas berenjenas al horno con queso están extremadamente sabrosas. ¡No te las pierdas!","['1\nPreparar una salsa de tomate es el primer paso para elaborar las berenjenas al horno con queso. Para ello, corta finamente la cebolla, el ajo y los tomates en trocitos.', '2\nCalienta una sartén con aceite y haz un sofrito de cebolla y ajo para las berenjenas con queso. Cuando la cebolla empiece a cambiar de color, luego de 6-7 minutos, añade el tomate, la sal y el azúcar.', '3\nCocina la salsa de tomate a fuego lento por unos 20 minutos. Cuando esté lista puedes dejarla así o triturarla en la licuadora para que tenga una textura más fina al degustar las berenjenas al horno con tomate y mozzarella.Puedes probar también en otra ocasión esta receta de salsa de tomate con vino tinto o esta de salsa de tomate al Jerez.', '4\nAparte, corta la berenjena en rodajas o láminas finas y lava con agua con sal. Luego escurre y seca con papel de cocina.', '5\nColócalas en una bandeja y cocina las berenjenas en rodajas al horno por 10 minutos precalentado a 200º C.', '6\nPara armar la lasaña vegetal de berenjenas al horno con queso, utiliza un molde o fuente aptos y coloca los ingredientes por capas. Primero una capa de salsa, luego las berenjenas horneadas, un poco de huevo batido y por último el queso. Repite la operación hasta terminar con los ingredientes. Termina con una capa gruesa de queso.', '7\nGratina las berenjenas con queso en el horno por unos 20 minutos hasta que el queso forme una costra crujiente.', '8\nDeja reposar unos minutos y sirve las berenjenas con queso al horno espolvoreando un poco de orégano. Esta receta con berenjena puede servirse como plato principal y acompañarla perfectamente con una setas tandoori por ejemplo.']","Valoración: 3,5 (33 votos)","['2 berenjenas', '600 gramos de tomate', '1 cebolla', '1 huevo', '3 dientes de ajo', '1 paquete de mozzarella rallada', '1 pizca de sal', '1 chorro de aceite de oliva', '1 pizca de azúcar']",https://www.recetasgratis.net/receta-de-berenjenas-con-queso-al-horno-37731.html,6 comensales,45m,Plato principal,Dificultad baja,,"['Recomendada para vegetarianos', 'Recetas al horno']"
Berenjenas con atún al horno,"Las berenjenas rellenas de atún son fáciles y rápidas de realizar. Se trata de una receta barata y nutritiva, ideal para una cena ligera. En RecetasGratis.net tenemos un listado de recetas con berenjena muy completo y en esta ocasión, incluimos un poco de atún para que el resultado y el sabor sea un poco diferente al de siempre.Anímate a preparara estas berenjenas con atún al horno, las tendrás listas en menos de lo que piensas y las podrás comer de inmediato.","['1\nAntes de realizar la berenjena al horno, el primer paso es alistar todos los ingredientes.', '2\nEn una refractaria agregar la berenjena partida por la mitad, realizar unas incisiones para que se cocine muy bien, agregar aceite de oliva, sal y pimienta. Hornear a 180°C durante 40 minutos.', '3\nAparte, calentar una sartén a fuego bajo con un poco de aceite de oliva, y hacer un sofrito con pimiento y cebolla, todo cortado finamente hasta que ablande.', '4\nAñadir el ajo cortado finamente y cocinar a fuego muy bajo durante unos minutos. Luego, agregar la lata de atún y la salsa teriyaki, mezclar todo muy bien, salpimentar y continuar con la cocción.Puedes hacer la salsa de forma casera siguiendo la receta de salsa teriyaki.', '5\nUna vez la berenjena esté lista, saca del horno y retirar toda la pulpa. Corta esta pulpa finamente y agrega al sofrito con atún.', '6\nRellenar la berenjena con el preparado de atún y llevar al horno durante 15 minutos hasta que dore.', '7\nFinalmente servir la berenjena rellena de atún al horno y disfrutar. Puedes terminar el plato con un poco de queso parmesano por encima e incluirlo en tu dieta de comida sana y saludable. Otra opción que te puede gustar son las berenjenas rellenas de pollo al horno, así que no dejes de probarlas.Si te ha gustado esta receta, tienes algún comentario o inquietud, danos tu opinión.']","Valoración: 4,5 (8 votos)","['1 unidad de Berenjena', '1 lata de Atún', '1 unidad de Cebolla blanca', '1 unidad de Pimiento rojo', '2 dientes de Ajo', '1 chorro de Salsa teriyaki', '1 pizca de Sal', '1 pizca de Pimienta', '1 chorro de Aceite de oliva']",https://www.recetasgratis.net/receta-de-berenjenas-con-atun-al-horno-37729.html,2 comensales,1h 30m,Plato principal,Dificultad baja,,['Recetas al horno']
Arvejas Pepita (guisantes),,"['1\nPicar la cebolla y freirla en tres cucharadas de aceite junto con el ajo picado.', '2\nCuando la cebolla esté casi transparente, añadir el tocino y dejar que suelte todo el aceite.', '3\nAñadir las arvejas y rallar encima una pizca de nuez moscada.', '4\nAliñar con la sal y la pimienta.', '5\nDisolver la maicena en un poco de leche.', '6\nCalentar el resto de la leche y cuando esté tibia, añadir la maicena.', '7\nCocinar por 5 minutos sin dejar de revolver.', '8\nColocar la mezcla en una fuente para horno.', '9\nLlevar al horno y cubrir con los huevos crudos y sin batir.', '10\nHornear hasta que los huevos estén cocidos.', '11\nServir bien caliente en porciones con un huevo cada una.']",,"['1 kilo de arvejas cocidas (guisantes)', '1 cebolla', '500 ccs de leche', '4 huevos', '3 cucharadas de maicena', '1 rodaja de tocino', '3 cucharadas de aceite', '1 diente de ajo', '1 pizca de sal', '1 pizca de pimienta', '1 nuez moscada entera']",https://www.recetasgratis.net/receta-de-arvejas-pepita-guisantes-37691.html,,,,,,
Aros de cebolla caseros,,"['1\nSe bate bien el huevo, se le añade la harina y se mezcla bien todo con un tenedor.', '2\nSe añade la levadura, la sal y se sigue mezclando.', '3\nSe le echa un chorrito de leche y se añade más harina, hasta que quede una masa compacta, pero no muy dura que no se pegue en los dedos.', '4\nSe le añade un poco de colorante si se quiere que tomen un tono amarillo y deja reposar durante aproximadamente media hora.', '5\nLa cebolla se tiene que cortar trozos no muy finos, siguiendo la dirección de las capas para que salgan los aros.', '6\nRebozar los trozos de cebolla y fríelos en aceite bien caliente.']",,"['2 cucharadas de harina', '80 ccs de leche', '1 pizca de colorante', '1 huevo', '1 pizca de levadura', '4 cebollas', '1 pizca de sal']",https://www.recetasgratis.net/receta-de-aros-de-cebolla-caseros-37612.html,,,,,,
Arenque con apio,,"['1\nSe pone a desalar los filetes de arenque en la leche la noche antes o como mínimo 4 horas antes. Cuando se vayan a servir se sacan de la leche, se lavan con agua fría y se secan con papel de cocina. Se pica la cebolleta, el apio y el perejil bien menudo y se mezcla con la mayonesa, añadiendo unas gotas de limón y un poco de pimienta.', '2\nColocar los arenques en una fuente adornándolos con la salsa y el resto se sirve en salsera aparte.Si a alguien no le gusta el limón puede sustituirlo por unas gotas de vinagre.']",Valoración: 3 (2 votos),"['3 ramitos de apio blanco', '12 arenque ahumado, filetes', '1 cebolleta', '400 ccs de leche', '1 limón', '200 gramos de mayonesa', '1 ramito de perejil', '1 pizca de pimienta']",https://www.recetasgratis.net/receta-de-arenque-con-apio-37600.html,,,,,,
