title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Mousse de puerros en salsa de queso,,"['1\nSe rehogan lentamente los puerros y la cebolla en el aceite, se condimentan con sal, pimienta y nuez moscada y se va agregando agua poco a poco si se necesita(25ml)se baten las yemas con los 125cc de nata.', '2\nSe escurren bien los puerros y se agregan al batido de huevo (yemas), por ultimo cuando se vayan a meter en el horno se le agregan las claras batidas a punto de nieve y se mete al horno al baño maría hasta que cuaje, a temperatura media.', '3\nSe deja enfriar, se desmolda y se cubre con la salsa roquefort, que se prepara de la siguiente forma: se deshace la mantequilla en una sartén, se le agrega el queso, 100cc de nata un poco de leche y se revuelve bien hasta conseguir una crema, se muelen las nueces y se echan en la salsa, la salsa se echa templada sobre el mousse.']","Valoración: 3,6 (11 votos)","['1/2 kilo de puerros(5 manojos)', '2 cebollas', '5 yemas de huevo', '125 cc de nata', 'Sal', 'Pimienta', '75grs de queso roquefort', '2 cucharadas de aceite(para freir)', 'Nuez moscada', '1 cucharada de mantequilla']",https://www.recetasgratis.net/receta-de-mousse-de-puerros-en-salsa-de-queso-8362.html,,,,,,
Papas con oregano,,"['1\nSe sancochan las papas. En una sartén se frien los ajos con el aceite, cuando estén dorados se le añade el orégano y se aparta del fuego añadiendosele el pimentón. A continuación se le añade el sofrito a las papas sanconchadas.']","Valoración: 3,3 (9 votos)","['1 kilo papas', 'Aceite', 'Orégano', 'Tres dientes Ajos', 'Media cucharadita de postre de Pimentón']",https://www.recetasgratis.net/receta-de-papas-con-oregano-8357.html,,,,,,
Puding de esparragos,,"['1\nSe echa todo en la batidora, que quede bien batido.', '2\nSe engrasa un molde adecuado para el hornoy.', '3\nSe pone al baño maría hasta que cuaje, en horno medio.', '4\nLuego se saca se deja enfriar.', '5\nSe desmolda y se cubre con mahonesa.', '6\nSe puede poner sobre una cuna de lechuga cortada juliana.']","Valoración: 3,7 (12 votos)","['1 lata de esparragos escurrido', '3 huevos', '1 bolsa de queso parmesano', '1 bote de leche evaporado', 'Sal', 'Pimienta a gusto', 'Mahonesa para cubrir', 'Lechuga para adornar']",https://www.recetasgratis.net/receta-de-puding-de-esparragos-8344.html,,,,,,
Cebollitas rellenas de atún,,"['1\nPelar las cebollas, colocarlas en una cacerola con el vino, el vinagre, el aceite, las hierbas y el ajo aplastado y Salpimentar.', '2\nCocinar hasta que estén tiernas. Escurrir, dejar enfriar y cortarles una tapita ahuecándolas un poco.', '3\nReservar el líquido de cocción. Machacar el atún y rellenar las cebollas.', '4\nLlevarlas a una fuente para horno y rociarlas con el jugo de cocción.', '5\nCalentar en el horno y servir.']",,"['8 cebollas medianas', '1 lata de atún envasado al agua', '1 diente de ajo', '1 ramo de hierbas aromáticas', '2 cucharadas de vinagre de manzana', '1/2 taza de vino blanco seco', '2 cucharadas de aceite', 'Sal y pimienta']",https://www.recetasgratis.net/receta-de-cebollitas-rellenas-de-atun-8330.html,,,,,,
Verduras agridulces,,"['1\nTodas estas verduras se parten en tiras del tamaño deseado.Se ponen en una olla a presión con el vinagre,la panela ó azúcar y se tapa.', '2\nA partir del momento que la coloque al fuego, se debe esperar 30 minutos.Cuando esten frias....se empacan en frascos de vidrio y se guarda en la nevera.']","Valoración: 3,6 (11 votos)","['1 Pepino', '1 Zanahoria', '8 Habichuelas', '2 Tajadas de piña', '2 Pimentones rojo y verde', 'Un pedazo de coliflor', '1 Pocillo de arveja', '1 Cebolla cabezona grande', '1 Pocillo de vinagre de frutas', '1 Pedazo de panela(se puede remplazar por 1 pocillo de azucar)', '5 Pocillos de agua']",https://www.recetasgratis.net/receta-de-verduras-agridulces-8309.html,,,,,,
Berza de apio,,"['1\nDejar los garbanzos y alubias a remojo desde la noche anterior. A los garbanzos se les puede echar sal, pero a las alubias no, durante el remojo.', '2\nPoner al fuego una olla con las legumbres y el apio limpio, con bastante agua.', '3\nAgregar los embutidos, el tocino y las carnes.', '4\nEchar luego las hortalizas enteras, con un buen chorro de aceite de oliva, el pimentón y la sal.', '5\nPoner todo a cocer como tres horas a fuego fuerte al principio y lento después.', '6\nDejar reposar una vez apartada, y consumir caliente.']","Valoración: 3,3 (9 votos)","['200 grs. de alubias blancas', '200 grs. de garbanzos', '200 grs. de carne de cerdo', '200 grs. de carne de ternera', '100 grs. de chorizo de la Sierra', '100 grs. de morcilla de la Sierra', '100 grs. de tocino fresco', '1 cebolla y 1 cabeza de ajo', '1 pimiento y 1 tomate', '100 grs. de apio verde', 'Una cucharadita de pimentón dulce', 'Aceite de oliva', 'Agua', 'Sal']",https://www.recetasgratis.net/receta-de-berza-de-apio-8215.html,,,,,,
Rollo de espinacas con queso ricotta,"Con las espinacas se pueden hacer miles de recetas, unas más clásicas y otras menos, pero increiblemente deliciosas como este rollo de espinacas con queso ricotta. Se trata de una receta fácil, ligera y perfecta para incluir en nuestra dieta para perder peso.","['1\nPrimero que todo, empezaremos por precalentar el horno a 200ºC y engrasar una bandeja para horno de unos 15x20 cm. Esparce la mitad del queso parmesano rallado por la superficie de la bandeja.', '2\nCocina las espinacas de forma tradicional, en agua hirviendo, y con la ayuda de un tenedor, escurre y tritura las hojas.', '3\nLleva esto a una cazuela con mantequilla y sofríe suavemente hasta que estén calientes. Entonces, retira del fuego y añade las yemas, mezcla todo hasta que se integren por completo.', '4\nAparte, bate las claras hasta casi llegar a punto de nieve y agrega esto a la mezcla anterior. Revuelve con las espinacas con movimientos suaves y envolventes. Sazonar la mezcla con sal, pimienta y nuez moscada.', '5\nColoca esta mezcla de espinacas en la bandeja que tenemos preparada, procura esparcir de forma uniforme, haciendo que la masa quede algo separada de los bordes y alisándola con el reverso de una cuchara.', '6\nCocina la masa de espinacas durante 15-20 minutos hasta que la masa haya subido y esté dorada por los bordes. La lámina de espinacas debe estar cuajada en el centro.', '7\nAhora, para hacer el rollo de espinacas, coloca un trapo o paño de cocina sobre la superficie de trabajo y sobre este, coloca una lámina de papel parafinado de cocina. Espolvorea encima el resto del queso parmesano.', '8\nVolcar la masa de espinacas sobre el papel y dejar que se enfríe completamente. Cuando ya este frío, a temperatura ambiente, podrás esparcir el queso ricotta por toda la superficie.', '9\nEnrollar la masa a partir de uno de los lados más largos y forma el rollo de espinacas apretando ligeramente mientras vas doblando. Recortar los bordes con un cuchillo afilado y listo.', '10\nEl rollo de espinacas con queso ricotta es una delicia que puedes comer tanto frío como caliente y si estás pensando en comerlo a la hora de la cena, te recomiendo acompañarlo con batido de avena con frutas.']","Valoración: 4,2 (22 votos)","['5 cucharadas soperas de Queso parmesano', '500 gramos de Espinacas frescas (250 g de espinacas congeladas cocinadas y escurridas)', '2 cucharadas soperas de Mantequilla', '4 Huevos', '1 pizca de Sal', '1 pizca de Pimienta negra recién molida', '1 pizca de Nuez moscada', '1 taza de Queso ricotta']",https://www.recetasgratis.net/receta-de-rollo-de-espinacas-con-queso-ricotta-8190.html,2 comensales,30m,,Dificultad baja,,['Recomendada para perder peso']
PATATAS a la MARINERA,"Este guiso de patatas a la marinera es un plato único, ideal para toda la familia, con pocas grasas y un sabor inigualable. Te aconsejamos utilizar un vino de calidad para cocinar, pues el guiso ganará en sabor, y utilizar gambas o langostinos frescos o congelados pero que no estén cocidos previamente, así podrás hacer un caldo con sus pieles que le dará un sabor extraordinario a estas patatas marineras.Si te gustan los platos de cuchara, no te pierdas esta fantástica receta casera. Prepara los ingredientes, que en RecetasGratis te damos todas las claves para disfrutar de este plato. Sigue leyendo y descubre cómo hacer patatas a la marinera.","['1\nPon los mejillones en una olla, tápala y ponla a fuego medio. Mueve la olla de vez en cuando y destápala para ver que los mejillones se van cociendo al vapor y se van abriendo. Tardarán entre 5 y 7 minutos. Cuando estén, saca los mejillones de la olla para que se enfríen y reserva el caldo que han soltado al cocerse. Quita las valvas de los mejillones y reserva la carne.', '2\nPela las gambas o los langostinos. Pon dos cucharadas de aceite en una olla y sofríe en ellos las cabezas y las pieles de las gambas. Con una cuchara de madera, ve aplastando las cabezas para que suelten el jugo. Una vez sofritas, cubre las pieles y las cabezas con el agua que han soltado los mejillones y cuécelas durante unos 15 minutos. Reserva.\nTruco: También puedes usar caldo de pescado ya hecho, pero con este caldo casero las patatas a la marinera quedarán exquisitas.', '3\nPela la cebolla y los dientes de ajo y pícalos. Lava el pimiento, retira las semillas y trocéalo.', '4\nPon en una olla amplia cuatro cucharadas de aceite de oliva y sofríe en ella la cebolla, los dientes de ajo y el pimiento.', '5\nUna vez sofritos los ingredientes anteriores, añade el vino blanco y deja que el alcohol se evapore durante 2 minutos. Recuerda que para conseguir que las patatas a la marinera tengan un mejor sabor es necesario utilizar un vino de calidad.', '6\nCuela el caldo hecho con las cabezas y las pieles de gambas, agrégalo al guiso y remueve para que todos los sabores se integren.', '7\nPela las patatas, lávalas y sécalas. Córtalas en trozos no muy grandes y añádelas al guiso. Dale unas vueltas para que se impregnen de los sabores.', '8\nCubre las patatas con el agua, añade el pimentón dulce, un poco de sal y pimienta y las dos hojas del laurel. Tapa la olla y deja cocer las patatas a la marinera durante 30 minutos, a fuego medio-bajo.', '9\nPasada la media hora comprueba que la patata esté tierna pero no deshecha. Incorpora las gambas o langostinos crudos y los mejillones cocidos. Tapa de nuevo y deja cocer 5 minutos más o hasta que las gambas se hayan cocinado.', '10\nSirve enseguida o deja reposar un tiempo. Si se enfría en exceso, calienta la olla durante unos minutos y sirve. Como ves, la receta de patatas a la marinera no es muy complicada y el resultado es increíble. En poco tiempo podrás tener un plato de 10, con todo el sabor del mar y una salsa con mucha textura.Espero que te haya gustado la receta y te invito a que visites mi blog Cakes para ti.']","Valoración: 3,6 (13 votos)","['500 gramos de mejillones', '200 gramos de gambas o langostinos crudos', '1 cebolla', '3 dientes de ajo', '1 pimiento rojo pequeño', '200 mililitros de vino blanco', '1 litro de agua', '1 kilogramo de patatas', '6 cucharadas soperas de aceite de oliva', '1 cucharadita de pimentón dulce', '1 pizca de sal', '1 pizca de pimienta', '2 hojas de laurel']",https://www.recetasgratis.net/receta-de-patatas-a-la-marinera-8184.html,4 comensales,1h 30m,Plato principal,Dificultad media,,[]
Pencas de acalga con tomate,,"['1\nPica la cebollas, los pimientos verdes y los dientes de ajo y pon a pochar en una cazuela con aceite. Incorporar los tomates troceados.', '2\nAñade una pizca de sal y otra de azucar y dejar cocinar durante 20-25 minutos.', '3\nCuando esté hecho, pasa por el pasa puré y reserva.', '4\nPela las patatas, limpia el puerro y las acelgas. Coloca en la olla rápida con un poco de agua, 2 patatas troceadas, el puerro picado y la parte verde de las acelgas. Sazona.', '5\nColoca encima la cesta de la olla, pon las otras dos patatas cortadas en rodajas de 1 centímetro y las pencas de acelga cortadas en trozos de 6-7 centímetros.', '6\nTapa y deja cocer durante 5 minutos. Haz un puré con el verde de las acelgas, el puerro y 2 patatas.', '7\nPasa las pencas por harina y huevo y fríelas. Para servir coloca en el fondo de la fuente, las patatas cortadas en rodajas, cubre con la salsa de tomate y coloca encima las pencas rebozadas.']","Valoración: 4,5 (2 votos)","['6 acelgas', '5 tomates', '1 cebolla', '2 pimientos verdes', '4 patatas', '2 dientes de ajo', '1 puerro', '1 huevo', 'Harina', 'Agua', 'Aceite virgen extra Hojiblanca', 'Sal', 'Azúcar', '1 rama de perejil']",https://www.recetasgratis.net/receta-de-pencas-de-acalga-con-tomate-8099.html,,,,,,
Zanahoria y perejil,,"['1\nPara realizar este zumo haga lo siguiente: pele y quite los extremos a las zanahorias; lave el perejil.', '2\nExprímalo todo junto.']",Valoración: 1 (1 voto),"['3 zanahorias', '50 g de perejil']",https://www.recetasgratis.net/receta-de-zanahoria-y-perejil-8032.html,,,,,,
