title,intro,order,votes,ingredientes,url,comensales,duración,para,dificultad,coste,types
Zapallitos festivos rellenos con pasas y nueces,,"[""1\nPoner una olla con abundante agua, cuando comience a hervir, poner los zapallitos y dejarlos 5' a partir del hervor."", '2\nRetirarlos y dejarlos enfriar en un colador.', '3\nCortarlos por la mitad y sacarles la pulpa.', '4\nRelleno: Mezclar los ingredientes del relleno con la pulpa de los calabacines.', '5\nSe une todo muy bien y se rellenan los zapallitos, se espolvorean con pan rallado y queso rallado y un trocito de manteca en cada uno.', '6\nSe acomodan en una fuente de horno enmantecada y con un poco de agua, apenas en la base.', '7\nSe llevan al horno moderado, para que se vayan cocinando despacio, de esta forma se cocinan parejo, tanto el zapallito en sí como el relleno.', '8\nSupongo que ya sabéis que los zapallitos son los calabacines en varias partes de Suramérica.']","Valoración: 3,3 (54 votos)","['4 zapallitos bien frescos y de tamaño mediano', 'Para el relleno', '2 tazas de miga de pan remojada en leche y exprimida', '2 huevos duros', '2 huevos crudos', '100 gr de nueces picadas chiquitas', '50 gr de pasas de uva blanca', '50 gr de margarina derretida, para lo no vegetarianos manteca', '150 gr de ricota pasada por procesadora', '2 cucharadas de queso rallado', 'Sal', 'Pimienta a gusto']",https://www.recetasgratis.net/receta-de-zapallitos-festivos-rellenos-con-pasas-y-nueces-25668.html,,,,,,
Zanahorias con mostaza,,"['1\nEn una cacerola con agua ligeramente salada hirviendo cocer las zanahorias y los pimientos por unos 3 mins.', '2\nEscurrir.', '3\nColocarlos en una sartén con el aceite caliente y saltear otros 3 minutos.', '4\nAgregar la mostaza, mezclar bien.', '5\nIncorporar el caldo.', '6\nSalpimentar a gusto.', '7\nContinuar en el fuego 2 min mas y servir.', '8\nNotas: Excelente para acompañar carne.']",Valoración: 4 (50 votos),"['1 1/2 taza (240 gr.) de Zanahorias en cubitos', '1/4 taza (60 gr. ) Pimiento rojo en cubitos', '1 cda de aceite de maní', '2 cdas de mostaza en grano', '3 cdas de caldo de pollo o carne.']",https://www.recetasgratis.net/receta-de-zanahorias-con-mostaza-25667.html,,,,,,
Zanahorias a la parmesana,,"['1\nRaspar las zanahorias y ponerlas en una olla con agua hirviendo y sal.', '2\nRociar con el zumo del limón y cocer durante 15 minutos a fuego medio.', '3\nEscurrirlas y dejarlas enfriar.', '4\nCortarlas en rodajas en sentido diagonal.', '5\nEn una sartén, calentar 1 vaso de aceite y añadir las zanahorias.', '6\nSaltearlas 5 minutos.', '7\nEscurrir casi todo el aceite.', '8\nAñadir el queso rallado y cocer 2 minutos más.', '9\nEspolvorear con la albahaca picada.']","Valoración: 3,7 (11 votos)","['600 gr. de zanahorias', '50 gr. de queso rallado parmesano', '1 cucharadita de albahaca picada', '1 limón', 'aciete', 'sal']",https://www.recetasgratis.net/receta-de-zanahorias-a-la-parmesana-25666.html,,,,,,
Yuca frita a la cubana,,"['1\nLa yuca se pone a hervir en agua hasta que quede tan blandita que se hunda fácil el tenedor al pincharla.', '2\nSi se demora mucho en ablandar (y eso depende de lo fresca que este) se bota el agua y se le vuelve a echar agua corriente y un poco mas de sal, para volver a poner en la candela hasta que hierva (a esto en Cuba le llamamos ""pasmar la yuca"", por lo del contraste yuca caliente con agua fría).', '3\nLuego se bota toda el agua escurriendo bien el caldero.', '4\nSe moja bien con todo el jugo de las naranjas agrias, se pone a calentar la manteca (o el aceite) en un calderito, cuando este bien caliente se retira del fuego y se le añade el ajo machacado y el orégano e inmediatamente sin dejar que el ajo se llegue a tostar se le echa a la yuca por encima y se tapa el caldero de la yuca por unos minutos antes de servir.', '5\nPor su puesto hay variaciones, algunas personas mezclan la naranja con ajo y el orégano e incluso le agregan hojas de laurel a la mezclan con la yuca y a esta es que echan la manteca caliente, también he probado de esta forma y es muy sabrosa, hay quien la mezcla del ajo, la naranja y el orégano lo añaden a la manteca caliente y luego esta es la que echan a la yuca.', '6\nSi quieren las pueden hacer a la manera que les sea mejor o que les guste más.']","Valoración: 3,3 (57 votos)","['1½ kilogramos de Yuca', '2 unidades de Naranja agria', '110 gramos de Manteca de puerco o aceite', '1 cabeza de Ajo', '½ cucharadita de Orégano en flor']",https://www.recetasgratis.net/receta-de-yuca-frita-a-la-cubana-25664.html,4 comensales,30m,Entrante,Dificultad baja,,[]
Verduras encurtidas,,"['1\nUna vez que tenemos las verduras limpias y peladas. Las cortaremos en bastoncitos.', '2\nPrepararmos la salmuera dejando que se disuelvan todos los ingredientes. Y poner las verduras en un frasco de cristal cubriéndolas con la salmuera.', '3\nDejar reposar en la nevera durante 4 días y ya están listas para ser utilizadas.', '4\nPara su utilización solo tendrán que ser pasadas por agua fresca y se pueden consumir como una crudite o como acompañamiento de platos fríos.']","Valoración: 3,3 (54 votos)","['225 gr. de zanahoria pelada', '450 gr. de nabos pelados', '225 gr. de col', '2 chiles', 'salmuera (poner agua y sal hasta que un huevo crudo flote)', '50 gr. de sal', '2.3 L. de agua', '75 ml. de jerez seco', '75 gr. de azúcar', '2 cucharadas de ajo picadito.']",https://www.recetasgratis.net/receta-de-verduras-encurtidas-25654.html,10 comensales,24h,,Dificultad baja,,[]
Verduras en escabeche,"Esta ensalada de verduras con vinagre es otro platillo para estos días, ya que su sabor especial es ideal para acompañar el fiambre. También es otra opción para comerlo en lugar de la comida de la época, únicamente se debe omitir el chile para que pueda degustarlo toda la familia. Sigue leyendo y descubre con RecetasGratis.net cómo hacer verduras en escabeche.","['1\nLimpia las cebollas quitando el tallo y la raíz. Corta las zanahorias y la coliflor en forma caprichosa.', '2\nCuece la coliflor y escurre el agua. Sofríe durante poco tiempo la zanahoria y la cebolla hasta que esta última se torne transparente.', '3\nAsa el chile, pélalo y sácale la semilla. Deje enfriar para seguir con la preparación de las verduras en escabeche.', '4\nCuando ya esté frío combina las verduras y especias en un frasco decorativo y previamente esterilizado.', '5\nElabora un aderezo a base de vinagre, aceite y sal y cubre las verduras. Dejar 24 horas en adobo y ya podrás disfrutar de las verduras en escabeche. Esta es una receta ideal para servir a modo de guarnición para carnes o pescados, como salmón a la plancha, punta de anca a la parrilla...']","Valoración: 3,5 (62 votos)","['50 unidades de Cebollas pequeñas y tiernas', '6 unidades de Zanahorias', '6 unidades de Chiles en escabeche', '1 unidad de Coliflor pequeña', '1 hoja de Laurel', '1 pizca de Tomillo', '1 pizca de Pimienta', '1 pizca de Orégano', '1 pizca de Sal', '1 chorro de Vinagre blanco', '1 chorro de Aceite de oliva']",https://www.recetasgratis.net/receta-de-verduras-en-escabeche-25653.html,1 comensal,30m,Entrante,Dificultad baja,,[]
Velouté de endibias,,"['1\nSe corta en trozos las patatas y las endibias descartando la base (dura y más amarga).', '2\nSe pica la cebolla y el ajo.', '3\nEn una cacerola se doran ligeramente la cebolla, el ajo, las patatas y las endibias durante un par de minutos.', '4\nSe añaden las hojas de salvia y laurel, y el caldo.', '5\nSe deja durante 20 minutos y se le pasa una batidora.', '6\nA la hora de servir se le echa la crema agria.']",Valoración: 4 (10 votos),"['600 g de endibias', '1 cebolla', '5 hojas de salvia', '1 hoja de laurel', '2 dientes de ajo', '1 l de caldo de verduras', 'sal', 'pimienta', 'Aceite', '4 cucharadas soperas de nata agria.']",https://www.recetasgratis.net/receta-de-veloute-de-endibias-25650.html,,,,,,
Tulipa de tomates rellenos,,"['1\nPelar los tomates y darles un hervor en agua con sal, luego una vez fríos sacarles las pepas y dejarlos huecos.', '2\nEn una sartén freír en aceite de oliva( según su gusto) la cebollita, el ajo y el cebollín picado una vez blanda agregar el atún (primero escurrir el aceite del tarro).', '3\nRevolver, agregar los camarones y el queso rallado, probar si es necesario agregar sal y pimienta, reservar.', '4\nPreparar la salsa blanca, derritiendo la mantequilla, agregar la harina de a cucharadas revolver hasta que quede uniforme.', '5\nLuego fuera del fuego agregar la leche, volver al fuego que hierva hasta que esté más sólido y cremosa.', '6\nCubrir el fondo de un plato con la salsa blanca luego depositar don montoncitos de la mezcla con atún en un extremo del plato, partir por la mitad los tomates sin que se desarmen.', '7\nCubrir con cada mitad los montoncitos de mezcla ( simulando tulipanes, con ciboulette u otra hierba verde simular los tallos.', '8\nLas hojas con albahaca de manera de dibujar dos flores con tallo y hojas, servir caliente.', '9\nLes ruego que lo intenten es mas fácil de lo que parece, deliciosa y muy bonito.']","Valoración: 3,4 (9 votos)","['6 tomates medianos maduros', '1 tarro de atún al aceite', '100 gr. de queso rallado', '1 cebollín', '2 dientes de ajos triturados', '1/4 de cebolla en cuadritos finos', '200 gr. de camarones o langostinos', 'Sal', 'Pimienta', 'Aliños a gusto', 'Para la salsa blanca', '2 cucharaditas de mantequilla', '100 gr. de harina', '1 taza de leche']",https://www.recetasgratis.net/receta-de-tulipa-de-tomates-rellenos-25642.html,,,,,,
¡Adorarás esta verdura!,"No te pierdas esta estupenda receta de torta de acelgas con verduras, huevos y queso rallado tan fácil y práctica de preparar, aunque necesita su tiempo de elaboración para que la masa repose y luego se haga toda bien en el horno. ¡Pero aún así vale la pena! Seguro que al final acabas adorando esta verdura una vez pruebes esta tarta de acelgas casera.","['1\nPrepara la masa de la torta de acelgas mezclando todos los ingredientes en una batidora o procesadora de alimentos y agregándole el agua hasta obtener una masa firme. Yo no utilizo procesadora, lo hago sobre una mesada y sale igual. Déjala reposar al fresco (no en heladera/frigorífico) durante una hora.', '2\nDe mientras prepara el relleno de la tarta de acelgas. Para ello lava las acelgas y las espinacas (son opcionales) y blanquéalas en una olla con agua. Luego escúrrelas bien y pícalas finamente.', '3\nDentro de un bol agrega la cebolla picada, la zanahoria rallada, el queso rallado, el huevo, las dos claras y mezcla todo con una pizca de sal, pimienta blanca y especias al gusto. Añade también la manzana picada al relleno si quieres un toque dulzón en tu receta con acelgas. Las variedades que combinan mejor son la Red Delicious o la Gran Smith.\nTruco: Puedes incorporar la cebolla picada frita si lo prefieres en vez de añadirla totalmente cruda, pero luego igualmente se cocinará en el horno.', '4\nEstira la masa del pastel de acelgas en una superficie plana y cubre la base de un molde de entre 24 y 28 cm de diámetro forrado con papel vegetal y a poder ser desmontable.\nTruco: Si lo prefieres puedes dividir la masa en 2 y tendrás una para poner en la base y otra para la cubierta tipo empanada.', '5\nMete la tarta de acelgas al horno previamente precalentado a 200 ºC y hornéala durante 1 hora aproximadamente.\nTruco: Ves vigilando los últimos 15 minutos por si necesita más o menos tiempo de cocción ya que cada horno es diferente.', '6\nEspera a que la torta de acelgas se enfríe y córtala en varias porciones, de esta manera no se desmoronará.Te recomiendo que la acompañes con un muslo de pavo al horno jugoso por ejemplo, y de postre, pruena unas trufas veganas de dátiles.']","Valoración: 3,4 (58 votos)","['500 gramos de harina', '150 gramos de azúcar (¾ taza)', '2 huevos', '1 pizca de sal', '1 vaso de agua', '180 mililitros de aceite de girasol', 'Para el relleno:', '1 manojo de acelgas', '1 cebolla mediana picada', '1 zanahoria mediana rallada', '50 gramos de queso rallado', '1 huevo', '2 claras de huevo', '1 manzana pelada y picada (opcional)', '1 pizca de sal', '1 manojo de espinacas (opcional)']",https://www.recetasgratis.net/receta-de-torta-de-acelgas-25625.html,4 comensales,2h 30m,Entrante,Dificultad baja,,"['Recomendada para vegetarianos', 'Receta sin azúcar', 'Recetas al horno']"
Tomates rellenos de espinacas,,"['1\nLavar los tomates, cortar la parte superior y vaciar el interior con cuidado. Ponerlos boca abajo sobre papel absorbente para que suelten toda el agua de vegetación.', '2\nLavar las espinacas y cocerlas unos minutos en agua hirviendo. Escurrirlas bien y picarlas.', '3\nPonerlas en un bol con la mantequilla y la nata líquida. Salpimentar y rellenar los tomates. Picar los filetes de anchoa y espolvorearlos sobre los tomates con el pan rallado.', '4\nEngrasar una fuente de horno y colocar los tomates. Rociarlos con aceite de oliva y hornear unos 15 minutos.']",Valoración: 2 (1 voto),"['5 tomates grandes', '400 gr. de espinacas', '3 cucharadas de mantequilla', '1 vaso de nata líquida', '3 filetes de anchoa', '3 cucharadas de pan rallado', 'Aceite', 'Sal', 'Pimienta']",https://www.recetasgratis.net/receta-de-tomates-rellenos-de-espinacas-25621.html,,,,,,
